,Date,PSX,PDR,VAR,AVG,VAR70,VAR85,VAR99
259,1/12/2021,73.739998,0.020136302,0.001867458,-0.001620608,70.45792179965633,68.91671444087355,65.15294366719048
260,1/13/2021,71.769997,-0.027078846,0.001862759,-0.001718525,71.90702200518557,70.33234649323516,66.51533333450048
261,1/14/2021,74.139999,0.032488665,0.001860088,-0.001587463,69.97971303537847,68.44646617080042,64.73560310029946
262,1/15/2021,71.739998,-0.03290674,0.001856718,-0.001707002,72.30111258804534,70.7207133665269,66.90955175988648
263,1/19/2021,74.779999,0.041502012,0.00185673,-0.001542709,69.94911543459482,68.42048897852841,64.72224299528598
264,1/20/2021,75.389999,0.008124171,0.00185005,-0.001506092,72.92692903616482,71.33815727744157,67.49121171967165
265,1/21/2021,73.160004,-0.030025749,0.001846126,-0.001613714,73.52943693229864,71.92835587763744,68.05988468099854
266,1/22/2021,72.550003,-0.008372858,0.001839357,-0.001639124,71.3442595047443,69.79263871274638,66.03196562606222
267,1/25/2021,72.080002,-0.00649938,0.001832556,-0.001657327,70.75491805997963,69.22122962591422,65.49968845691123
268,1/26/2021,71.309998,-0.010740099,0.001826025,-0.001691218,70.29906743628018,68.7693632417105,65.0695831911273
269,1/27/2021,71.199997,-0.001543766,0.001819237,-0.00169067,69.5436948139239,68.03968017298038,64.38964288553983
270,1/28/2021,71.449997,0.003505086,0.001812599,-0.001671426,69.44268708191878,67.94677235661526,64.29618401224876
271,1/29/2021,67.800003,-0.052435623,0.001815384,-0.001858748,69.69658847086686,68.19187029993984,64.54470798295256
272,2/1/2021,67.379997,-0.006214046,0.001808779,-0.00187476,66.11925053454313,64.69349900992013,61.24424472624154
273,2/2/2021,68.660004,0.018818653,0.001803717,-0.00179896,65.71985239627347,64.30377167052546,60.86549089697036
274,2/3/2021,71.290001,0.037589233,0.001802775,-0.001655208,66.96746194615542,65.53224781480347,62.028848645939476
275,2/4/2021,71.93,0.008937345,0.001796626,-0.001616689,69.54087047292724,68.04059088123189,64.4214017671662
276,2/5/2021,72.040001,0.00152811,0.001790152,-0.001605295,70.17037882619636,68.66599504114947,65.00799104789496
277,2/8/2021,75.790001,0.050744837,0.001793548,-0.001416305,70.2836551095793,68.77312765183684,65.11508992616062
278,2/9/2021,74.529999,-0.016764656,0.00178794,-0.001471515,73.95720778635274,72.3670135850726,68.51736545341439
279,2/10/2021,76.720001,0.028960728,0.00178484,-0.001362439,72.71701799241292,71.16480459935768,67.3957536281461
280,2/11/2021,77.239998,0.006754988,0.0017787,-0.001333448,74.86569879653759,73.26694172668087,69.40048397783903
281,2/12/2021,77.230003,-0.00012941,0.001772375,-0.001329164,75.37975477677091,73.77208669697315,69.8546921795376
282,2/16/2021,79.389999,0.027584382,0.001769044,-0.001226633,75.3786226893354,73.77189495073455,69.849020243843
283,2/17/2021,80.639999,0.015622389,0.001763792,-0.001167096,77.50394102330303,75.85112722869022,71.84342680764891
284,2/18/2021,80.050003,-0.007343315,0.001757716,-0.001188843,78.71399751512843,77.03933491106102,72.98008592697789
285,2/19/2021,82.309998,0.027841106,0.001754495,-0.001086984,78.14916528687888,76.49452618721686,72.45913468511597
286,2/22/2021,83.959999,0.0198479,0.001749887,-0.001013785,80.36592502696645,78.66045484861789,74.51639904368888
287,2/23/2021,85.529999,0.018526697,0.001745116,-0.0009457,81.98192869108647,80.2518523024596,76.03737462835278
288,2/24/2021,87.25,0.019910381,0.001740562,-0.000873283,83.52729141129598,81.75861318177562,77.4692015509826
289,2/25/2021,84.639999,-0.030370605,0.001737539,-0.00097535,85.21610648660455,83.41357104212925,79.04680983534247
290,2/26/2021,83.050003,-0.018964084,0.00173266,-0.00103738,82.65908943225504,80.91226866278436,76.68621987722946
291,3/1/2021,84.699997,0.019672694,0.001728174,-0.000966211,81.11024045863898,79.39843707361227,75.24852438860586
292,3/2/2021,82.269997,-0.029109082,0.001724959,-0.001062591,82.72340723154853,80.9727916761635,76.73374607498661
293,3/3/2021,83.839996,0.018903688,0.001720428,-0.000994446,80.34340689056424,78.65150207250863,74.54959832953554
294,3/4/2021,84.410004,0.006775753,0.001714781,-0.000968017,81.88425454385037,80.16500073874442,75.9717336837388
295,3/5/2021,87.349998,0.034237088,0.001713155,-0.000848678,82.44893935937588,80.7079940855804,76.52297768098838
296,3/8/2021,88.470001,0.012740509,0.001707989,-0.000802768,85.32734703303937,83.5355327709844,79.17719070862803
297,3/9/2021,85.400002,-0.035317399,0.001706236,-0.000918979,86.4358109947139,84.62754200891818,80.2434124833671
298,3/10/2021,88.440002,0.034978254,0.00170482,-0.000798519,83.41919418499627,81.67045831217624,77.42920058999539
299,3/11/2021,87.730003,-0.008060428,0.001699294,-0.000822806,86.40341189641934,84.59669625775835,80.21348424614862
300,3/12/2021,88.660004,0.010544924,0.001694059,-0.000784914,85.70302915701178,83.90963449465505,79.56699970308587
301,3/15/2021,87.839996,-0.009291942,0.00168867,-0.000813176,86.63398311272304,84.81792670904554,80.44979525569799
302,3/16/2021,84.93,-0.033689544,0.001686646,-0.000922038,85.82095096270965,84.0412470607536,79.71100152224324
303,3/17/2021,85.459999,0.006221031,0.001681247,-0.000898464,82.97419399842202,81.25457390853241,77.04873886474951
304,3/18/2021,81.370003,-0.049041727,0.001683316,-0.00105683,83.4904876597156,81.75463153615699,77.55009724719828
305,3/19/2021,82.260002,0.010878296,0.001678262,-0.001017698,79.48451437495741,77.83681573455361,73.8180790341837
306,3/22/2021,80.580002,-0.020634483,0.001674031,-0.001081805,80.3590844598865,78.6940921090301,74.64237840757785
307,3/23/2021,78.980003,-0.020055811,0.001669747,-0.00114361,78.7127525991595,77.08489544612334,73.11475524860082
308,3/24/2021,82.029999,0.037890328,0.001669257,-0.001016876,77.15948385076352,75.56305694812839,71.67277881268308
309,3/25/2021,82.440002,0.004985758,0.001663971,-0.00099745,80.14150606992831,78.48161593311129,74.45872493282478
310,3/26/2021,84.309998,0.022429678,0.001660368,-0.000921879,80.54928650691173,78.88688359614147,74.85986789992295
311,3/29/2021,82.529999,-0.021338607,0.001656365,-0.000987528,82.37451867323415,80.67179893760941,76.5613743341926
312,3/30/2021,82.309998,-0.002669269,0.001651066,-0.000992918,80.64086790687462,78.9708861016116,74.91914716552816
313,3/31/2021,81.540001,-0.009398873,0.001646016,-0.001019774,80.42458850275544,78.76553494006146,74.75123652997569
314,4/1/2021,83.160004,0.019672801,0.001642133,-0.000953874,79.67585539442592,78.04107772210979,74.06388116075584
315,4/5/2021,82.059998,-0.013315848,0.001637403,-0.000993118,81.26389888628196,79.59752644229792,75.54326835569205
316,4/6/2021,80.849998,-0.014855101,0.001632828,-0.001036985,80.18534109231396,78.54405168168739,74.54602161330014
317,4/7/2021,80.0,-0.010568927,0.001627963,-0.001067055,79.01074649341376,77.39877073295253,73.46685414888785
318,4/8/2021,78.419998,-0.019947663,0.001623961,-0.001126428,78.18190854977026,76.57959536740165,72.69543268198419
319,4/9/2021,79.029999,0.007748543,0.001619116,-0.001098606,76.63670796420031,75.06595663685954,71.26684864834729
320,4/12/2021,77.620003,-0.01800235,0.001614946,-0.001151431,77.23663616512128,75.66062723318667,71.82490016464166
321,4/13/2021,77.620003,0.0,0.00160992,-0.001147844,75.85936512496563,74.31626484697594,70.56792946828877
322,4/14/2021,79.389999,0.022547239,0.001606658,-0.001074256,75.85009596197179,74.31270317776725,70.55158323518765
323,4/15/2021,79.019997,-0.004671456,0.001601724,-0.001085393,77.58859058939707,76.01610200261344,72.20775345516155
324,4/16/2021,78.690002,-0.004184839,0.00159681,-0.001094959,77.22589426735557,75.66251479550759,71.85212961285288
325,4/19/2021,77.940002,-0.009576782,0.001592117,-0.001121057,76.92055761496526,75.36462356282249,71.5616118019791
326,4/20/2021,75.419998,-0.03286686,0.001590315,-0.001218437,76.18451085481722,74.6455555132893,70.8694556943084
327,4/21/2021,77.019997,0.020992624,0.001586956,-0.001150513,73.7027266670703,72.21517845153366,68.59029333411512
328,4/22/2021,74.949997,-0.027243905,0.001584187,-0.001230066,75.27886030990479,73.75399666387558,70.07291563493774
329,4/23/2021,76.489998,0.020338803,0.001580782,-0.001164508,73.25858731465885,71.78211141649233,68.18810123030181
330,4/26/2021,76.5,0.000130754,0.001575997,-0.001160583,74.76636643887474,73.25913268616274,69.5720990159626
331,4/27/2021,78.099998,0.02069929,0.001572675,-0.001094541,74.77254467453176,73.267064868476,69.61097037284968
332,4/28/2021,80.099998,0.025285798,0.001570027,-0.001015082,76.34845933674335,74.81842649323833,71.07674176087507
333,4/29/2021,81.120003,0.012653748,0.001565872,-0.000974034,78.30648129542689,76.73937756229358,72.89512266307786
334,4/30/2021,80.910004,-0.002592102,0.001561192,-0.000978879,79.31733223699382,77.72362335465394,73.86249133438594
335,5/3/2021,83.940002,0.036764806,0.001560771,-0.000866211,79.1095781688149,77.52031982099817,73.66736049660948
336,5/4/2021,83.029999,-0.010900306,0.001556425,-0.000896074,82.08320508161373,80.44202434546443,76.45246201540871
337,5/5/2021,84.989998,0.023331603,0.001553543,-0.000824182,81.18827490316067,79.56882028322254,75.6189347505018
338,5/6/2021,85.610001,0.007268531,0.00154914,-0.000800239,83.11170572927604,81.45219221720214,77.42226736975779
339,5/7/2021,86.040001,0.005010206,0.001544669,-0.000783099,83.72705803479012,82.05637117304359,77.99786934094305
340,5/10/2021,85.589996,-0.005243909,0.001540185,-0.000796219,84.1611194163168,82.48537519317988,78.39301942667741
341,5/11/2021,83.629997,-0.023166136,0.001537131,-0.00086182,83.7106341376959,82.04204088798186,77.99724958216943
342,5/12/2021,85.339996,0.020240959,0.001533935,-0.000800116,81.79089352223933,80.1747070938717,76.21955230187133
343,5/13/2021,84.349998,-0.011668446,0.001529806,-0.000831802,83.46774596071802,81.80664650439915,77.77549557800111
344,5/14/2021,87.699997,0.03894708,0.001529946,-0.000716166,82.49955816728337,80.86625963724643,76.87633387768074
345,5/17/2021,88.699997,0.01133799,0.001525931,-0.000681226,85.78401301959593,84.08979872342806,79.95798213248165
346,5/18/2021,86.760002,-0.022114146,0.001522845,-0.000743171,86.78391468928554,85.06349366316185,80.87782155823616
347,5/19/2021,85.730003,-0.011942851,0.001518816,-0.000775447,84.8728677780001,83.1982179150339,79.12954547612696
348,5/20/2021,85.099998,-0.007375846,0.001514577,-0.000794414,83.86560043048196,82.20847215430013,78.19190949588616
349,5/21/2021,84.290001,-0.009563766,0.001510457,-0.000819541,83.2476561115044,81.60402385164127,77.62065229290921
350,5/24/2021,85.510002,0.014370106,0.001506798,-0.000776142,82.45466689200818,80.8273801029657,76.88152159117726
351,5/25/2021,83.230003,-0.027025456,0.001504463,-0.000850926,83.6596553228142,82.01158268769557,78.00340348194845
352,5/26/2021,83.370003,0.001680673,0.001500207,-0.000843734,81.42885883124694,79.8272420108668,75.9391155757344
353,5/27/2021,84.410004,0.012397357,0.001496453,-0.000806224,81.56197465721166,79.95945909969443,76.08053529356245
354,5/28/2021,84.220001,-0.002253491,0.001492231,-0.000810312,82.58623288540853,80.96845185151697,77.02158512837725
355,6/1/2021,86.849998,0.030750035,0.001490826,-0.00072141,82.41050350853543,80.7862957606112,76.84037251358099
356,6/2/2021,89.620003,0.031396073,0.001489527,-0.000631192,84.97995928661602,83.32033401644406,79.2975955498952
357,6/3/2021,89.209999,-0.004585413,0.001485399,-0.000642268,87.70634527693679,85.98713369604613,81.81183644846467
358,6/4/2021,91.480003,0.025127272,0.001483099,-0.000570286,87.3035920174304,85.5988784203592,81.45341606571651
359,6/7/2021,92.410004,0.010114839,0.001479285,-0.000540523,89.53519688258835,87.78639129546578,83.53348417146645
360,6/8/2021,92.559998,0.00162182,0.001475189,-0.000534516,90.45004180625982,88.68188747942325,84.38699644210567
361,6/9/2021,92.449997,-0.001189136,0.001471104,-0.00053633,90.59948031961481,88.83543823811026,84.53930013822875
362,6/10/2021,91.639999,-0.008800079,0.001467228,-0.000559158,90.49465464907308,88.73345079590118,84.4352466507307
363,6/11/2021,90.970001,-0.007338054,0.001463312,-0.000577832,89.69917841370614,87.95191093210381,83.7089237763167
364,6/14/2021,91.440002,0.005153249,0.001459382,-0.000562088,89.04754310793417,87.31774465568323,83.10326018391022
365,6/15/2021,92.099998,0.00719188,0.001455548,-0.000540844,89.51325093476416,87.78173910923515,83.55690154939617
366,6/16/2021,90.739998,-0.014876669,0.001452131,-0.000580013,90.15954976678988,88.4203136487638,84.188964750609
367,6/17/2021,86.660004,-0.04600579,0.001453782,-0.000703789,88.82452890714994,87.10920302030107,82.92304679016443
368,6/18/2021,84.169998,-0.029153923,0.001452025,-0.000781099,84.81885870360745,83.1850313971202,79.20391571577697
369,6/21/2021,87.349998,0.037084474,0.001451965,-0.000678482,82.38338469160449,80.79200881744428,76.91521382257721
370,6/22/2021,87.970001,0.007072845,0.001448203,-0.000657533,85.50266358173606,83.84599125167088,79.82398124187387
371,6/23/2021,88.260002,0.003291168,0.001444341,-0.000646889,86.11195005884457,84.45258047400732,80.41530017103415
372,6/24/2021,89.690002,0.016072276,0.001441208,-0.000601945,86.39396897162811,84.73648322984037,80.67652730427335
373,6/25/2021,90.040001,0.003894725,0.001437398,-0.00058989,87.80197419431911,86.10808568705752,82.01414553647056
374,6/28/2021,85.419998,-0.052673785,0.001440789,-0.000729152,88.15109590414207,86.45828513204894,82.33065934829754
375,6/29/2021,85.110001,-0.003635693,0.001436969,-0.000736902,83.61865102495216,82.00887046518223,78.09586553105386
376,6/30/2021,85.82,0.00830753,0.001433364,-0.000712848,83.31512561767225,81.71500792919835,77.8102937789537
377,7/1/2021,87.089996,0.014689941,0.00143019,-0.000671992,84.01654946288123,82.40054391986094,78.47803167904969
378,7/2/2021,87.900002,0.009257807,0.001426666,-0.000645723,85.26789735385712,83.62942958661415,79.64291611645338
379,7/6/2021,84.449997,-0.04004022,0.001426986,-0.000749666,86.0601680466054,84.41147591667851,80.41205820908692
380,7/7/2021,82.540001,-0.022876571,0.001424516,-0.000807895,82.67285783619135,81.09322805573976,77.23064270508365
381,7/8/2021,80.790001,-0.021429829,0.00142189,-0.00086202,80.79621505692987,79.25368441754472,75.499740080697
382,7/9/2021,82.699997,0.023366358,0.001419701,-0.000798595,79.08731673522247,77.5797294772818,73.89974681809807
383,7/12/2021,82.400002,-0.003634105,0.001416015,-0.000805999,80.96309399668732,79.41535990134378,75.6538430942355
384,7/13/2021,81.650002,-0.009143617,0.001412508,-0.000827711,80.66509541171474,79.12800084399184,75.37366485705587
385,7/14/2021,78.540001,-0.038833782,0.001412581,-0.000926428,79.9403453994288,78.41503532723071,74.6991688642682
386,7/15/2021,77.169998,-0.017597307,0.00140964,-0.000969617,76.88225401150574,75.41504610017368,71.83393934810864
387,7/16/2021,74.480003,-0.035480081,0.001409067,-0.001058791,75.54595363270987,74.10250745938919,70.59745507113492
388,7/19/2021,70.550003,-0.054208952,0.001412697,-0.001195776,72.90417947062735,71.51617029178747,68.12512531456754
389,7/20/2021,71.129997,0.008187426,0.001409291,-0.001171655,69.03322493893329,67.71654102083599,64.51294237702385
390,7/21/2021,73.760002,0.03630746,0.00140927,-0.001075555,69.61751951104476,68.29324693240058,65.07473960959389
391,7/22/2021,72.309998,-0.019854202,0.001406566,-0.001123582,72.19306793317782,70.81958032323179,67.48511139245916
392,7/23/2021,72.169998,-0.001937985,0.001402979,-0.00112566,70.77398987363293,69.42417638375656,66.14316383146624
393,7/26/2021,74.32,0.029355675,0.001401767,-0.001048099,70.63969968093353,69.29674325149297,66.01070516127135
394,7/27/2021,74.540001,0.002955813,0.00139825,-0.001037937,72.75013419339432,71.36252515313956,68.0139735627922
395,7/28/2021,75.220001,0.009081259,0.001394969,-0.001012318,72.9643703737344,71.5746510258985,68.20211222933435
396,7/29/2021,74.779999,-0.00586671,0.001391506,-0.001024577,73.63272421556346,72.23786961331973,68.83741012635778
397,7/30/2021,73.43,-0.018217885,0.001388743,-0.001067885,73.2092514797204,71.81947205585183,68.4711095581698
398,8/2/2021,73.480003,0.00068073,0.001385262,-0.001063492,71.88196172608633,70.51748014770868,67.20722045367742
399,8/3/2021,76.07,0.034640668,0.001384977,-0.000974008,71.93320134769222,70.57224117848837,67.26370765236388
400,8/4/2021,71.639999,-0.060000406,0.001390203,-0.001121574,74.47349984822644,73.06257282793318,69.62829212904954
401,8/5/2021,73.370003,0.02386161,0.001388289,-0.001059271,70.12305815237507,68.79835411090697,65.56430456774696
402,8/6/2021,73.959999,0.008009219,0.001385039,-0.001036713,71.82834760239274,70.46898364079202,67.1633070835764
403,8/9/2021,73.010002,-0.012927948,0.001381952,-0.00106622,72.40532899981346,71.03602773118071,67.69200459102777
404,8/10/2021,74.230003,0.016571976,0.0013793,-0.001022561,71.48010069981117,70.13043753100692,66.83389475746117
405,8/11/2021,74.410004,0.002421974,0.001375923,-0.001014056,72.6717375091105,71.3056209022014,67.96871088503023
406,8/12/2021,74.440002,0.000403063,0.001372539,-0.001010565,72.8513951488322,71.48199544042605,68.1338747190035
407,8/13/2021,73.889999,-0.007415971,0.001369268,-0.001026303,72.88210372665044,71.5134064032784,68.18280392788004
408,8/16/2021,71.849998,-0.027996903,0.00136769,-0.001092408,72.34577476901009,70.99078864313252,67.665357365247
409,8/17/2021,69.970001,-0.026513992,0.001365922,-0.001154563,70.34120003672123,69.01909017447748,65.81513410938983
410,8/18/2021,68.150002,-0.026355406,0.001364136,-0.001216029,68.50345995130347,67.22307205328843,64.08474809450034
411,8/19/2021,66.269997,-0.027973927,0.001362555,-0.001281133,66.72070302350816,65.46733632313016,62.4315948983519
412,8/20/2021,65.949997,-0.004840427,0.001359278,-0.001289772,64.8757035558637,63.66019785170026,60.69133935561122
413,8/23/2021,68.800003,0.042306955,0.001360578,-0.001184211,64.55824314489074,63.348497055219084,60.40804396350588
414,8/24/2021,70.93,0.030489687,0.001359709,-0.001107704,67.35890779088832,66.10074589523607,63.03184838466956
415,8/25/2021,72.18,0.017469524,0.001357262,-0.00106294,69.45071633357567,68.15151411721072,64.97530263274825
416,8/26/2021,70.68,-0.021000352,0.001354953,-0.001110866,70.67761963335799,69.356820781072,66.14934982521498
417,8/27/2021,72.610001,0.02694002,0.001353586,-0.001043598,69.20620401457178,67.91164541654132,64.75742467914219
418,8/30/2021,71.57,-0.014426675,0.001350775,-0.001075615,71.10050356640032,69.77725548064473,66.53870302118082
419,8/31/2021,71.089996,-0.006729368,0.001347627,-0.001089108,70.0812525527825,68.77690221510423,65.60332797905295
420,9/1/2021,69.209999,-0.026801277,0.001345989,-0.001150328,69.61173370849485,68.31275793405969,65.15413746222413
421,9/2/2021,69.919998,0.010206356,0.001343098,-0.001123352,67.76491573996539,66.50680190568397,63.43623361970384
422,9/3/2021,69.620003,-0.004299777,0.001339939,-0.001130879,68.45757359438535,67.18626123640452,64.10523787632476
423,9/7/2021,68.739998,-0.012720683,0.001337088,-0.001158278,68.17456242828973,66.9052107584157,63.82340578814122
424,9/8/2021,66.989998,-0.025787918,0.001335362,-0.001216367,67.31292128967641,66.06679871560692,63.02878620740665
425,9/9/2021,66.739998,-0.003738881,0.001332235,-0.001222302,65.59429221280492,64.37731852504044,61.41197736541979
426,9/10/2021,66.379997,-0.005408682,0.001329148,-0.00123213,65.34816646179885,64.14023054934292,61.17889034300853
427,9/13/2021,67.260002,0.013169975,0.00132652,-0.001198401,65.00290728605513,63.802095378776094,60.87406927469582
428,9/14/2021,65.239998,-0.030492989,0.001325421,-0.001266846,65.87153907776361,64.652126707368,61.68453577736223
429,9/15/2021,66.029999,0.012036422,0.001322743,-0.001235836,63.8801516936363,62.704361063182276,59.83488083869132
430,9/16/2021,65.760002,-0.004097388,0.001319686,-0.001242491,64.65873440744602,63.46455117931365,60.55107790905127
431,9/17/2021,66.019997,0.0039459,0.001316686,-0.001230453,64.39341822096063,63.20748082426212,60.324263792873
432,9/20/2021,64.269997,-0.026864768,0.001315156,-0.001289792,64.65413164498679,63.46048638920294,60.56011948584776
433,9/21/2021,64.339996,0.001088547,0.001312132,-0.001284299,62.93883093090301,61.779458967902464,58.949273385069674
434,9/22/2021,67.010002,0.040660432,0.001313153,-0.001187652,63.01282710330724,61.85073936392951,59.01991993906867
435,9/23/2021,68.610001,0.023596419,0.001311543,-0.001130677,65.62823896167566,64.4216649644849,61.493461739240345
436,9/24/2021,68.040001,-0.008342529,0.001308654,-0.001147218,67.19868315115704,65.96165467791025,62.965208047770574
437,9/27/2021,71.129997,0.044413364,0.001310399,-0.001042961,66.63920879151694,65.42013870947387,62.427668392062586
438,9/28/2021,70.910004,-0.003097623,0.001307416,-0.001047652,69.68052181121278,68.39675339016131,65.27904236973481
439,9/29/2021,69.959999,-0.013487888,0.00130479,-0.001075989,69.45918525127392,68.18634185409445,65.08096919349364
440,9/30/2021,70.029999,0.001000072,0.001301834,-0.001071271,68.52713447938332,67.2804451855493,64.20693305955625
441,10/1/2021,72.57,0.035627906,0.001301929,-0.000988053,68.60064182639145,67.34410198428094,64.28169149404722
442,10/4/2021,75.709999,0.042358626,0.001303225,-0.000889984,71.09764736925196,69.79465932929014,66.6209751704714
443,10/5/2021,77.349998,0.021430312,0.001301405,-0.000839599,74.17367857335076,72.81849449068478,69.50159553120412
444,10/6/2021,78.389999,0.013355804,0.001298927,-0.000807628,75.78030740042125,74.39546284915204,70.99675577278629
445,10/7/2021,79.300003,0.011541811,0.00129635,-0.000779876,76.81524313079404,75.41237374489575,71.98389399931038
446,10/8/2021,82.129997,0.035065155,0.001296318,-0.000699506,77.70791903175414,76.29024628300778,72.83515944303933
447,10/11/2021,82.040001,-0.001096376,0.001293418,-0.000700394,80.48305394560805,79.0146209525353,75.41821305181327
448,10/12/2021,82.629997,0.007165829,0.001290669,-0.000682835,80.40772195082614,78.93342692966806,75.35922011695274
449,10/13/2021,81.870003,-0.009240114,0.001287957,-0.000701894,80.97866292044073,79.50745572542984,75.89742646554424
450,10/14/2021,82.160004,0.003535954,0.001285135,-0.000692476,80.23632339109056,78.77270170420644,75.21100485257531
451,10/15/2021,81.220001,-0.01150708,0.001282544,-0.000716456,80.52993331532909,79.06286159568175,75.50961247319232
452,10/18/2021,80.870003,-0.00431857,0.001279735,-0.000724425,79.60310194652125,78.15458034215605,74.6365127106484
453,10/19/2021,82.779999,0.02334351,0.001278186,-0.000671295,79.25095546463187,77.81344478713369,74.30905204909833
454,10/20/2021,83.32,0.006502142,0.001275484,-0.000655494,81.13593298238924,79.6619310753596,76.0800184663525
455,10/21/2021,82.730003,-0.007106287,0.001272772,-0.000669672,81.66324587364419,80.18606582019325,76.59122658001172
456,10/22/2021,82.889999,0.001932086,0.001269995,-0.000663966,81.09722014667696,79.62403500926713,76.03494354687781
457,10/25/2021,83.730003,0.010082957,0.001267469,-0.00064045,81.24539630589986,79.7732295390699,76.19665302022221
458,10/26/2021,82.220001,-0.018198778,0.001265373,-0.000678787,82.07903077864981,80.5932649022368,76.99506025309424
459,10/27/2021,77.349998,-0.061058042,0.001270541,-0.000810332,80.59720888603856,79.13752896435454,75.58268461865636
460,10/28/2021,76.75,-0.007787165,0.001267885,-0.000825499,75.80683901809104,74.43589149077464,71.09944021919316
461,10/29/2021,74.779999,-0.02600293,0.001266507,-0.000880114,75.219885827619,73.86435966905718,70.55841788120274
462,11/1/2021,78.139999,0.043951621,0.001268106,-0.000783076,73.28361506669653,71.96535741764298,68.7210134122776
463,11/2/2021,77.550003,-0.007579149,0.001265467,-0.000797754,76.58533506941077,75.20284407761348,71.82739737163719
464,11/3/2021,78.940002,0.017765167,0.001263481,-0.000757748,76.01212589411604,74.63937397039912,71.30452051728253
465,11/4/2021,76.879997,-0.02644237,0.001262179,-0.000812983,77.37453368705843,75.98158087686282,72.56917287406128
466,11/5/2021,77.769997,0.011509988,0.001259796,-0.000786539,75.3486496718328,73.99365893188308,70.67101562619385
467,11/8/2021,77.989998,0.002824874,0.001257126,-0.000778806,76.22993473958513,74.86149058351081,71.50096995825425
468,11/9/2021,79.169998,0.015016826,0.001254972,-0.000745055,76.44297591264166,75.07137104157498,71.72556846737413
469,11/10/2021,77.529999,-0.020932469,0.001253163,-0.000788098,77.60517790626851,76.20888758560834,72.7880656629509
470,11/11/2021,77.870003,0.004375863,0.001250553,-0.000777111,75.99597646837005,74.6356962261948,71.30450748073001
471,11/12/2021,77.470001,-0.005150031,0.001247939,-0.000786395,76.32711788203058,74.96079325207856,71.61726047166334
472,11/15/2021,78.910004,0.018417236,0.001246075,-0.00074571,75.93924385112645,74.58185132988076,71.26515932543809
473,11/16/2021,76.989998,-0.024632496,0.001244644,-0.00079621,77.34950316932475,75.95955915546729,72.57604873600631
474,11/17/2021,74.68,-0.030463199,0.001243871,-0.000858799,75.46298415012896,74.11058666644368,70.82161388629689
475,11/18/2021,73.709999,-0.013073857,0.001241566,-0.000884515,73.20455030955796,71.88813033319344,68.68509805271057
476,11/19/2021,69.639999,-0.056799361,0.001245512,-0.001001983,72.24937412904686,70.95774881996418,67.78404694452088
477,11/22/2021,72.190002,0.035962459,0.001245759,-0.000924489,68.2511859338347,67.02190848059207,64.03919204388426
478,11/23/2021,73.830002,0.02246362,0.001244295,-0.00087556,70.75722480917064,69.4887085141955,66.40061258698043
479,11/24/2021,73.870003,0.000541652,0.001241702,-0.000872602,72.36371360388569,71.07062652606004,67.92986267871935
480,11/26/2021,69.25,-0.064583687,0.001247553,-0.001005333,72.4123309212665,71.11939326999628,67.9552366945042
481,11/29/2021,69.860001,0.008770109,0.001245158,-0.00098501,67.86295982273653,66.64669628948582,63.6840272649736
482,11/30/2021,69.169998,-0.00992604,0.00124274,-0.00100356,68.46740901634577,67.24227621796048,64.26138138181909
483,12/1/2021,68.669998,-0.00725482,0.001240248,-0.001016502,67.79147812611812,66.58008180163299,63.6276603492022
484,12/2/2021,71.379997,0.038705283,0.001240939,-0.000934432,67.30520403624023,66.09726939818282,63.14745233736986
485,12/3/2021,70.0,-0.019522434,0.001239091,-0.000972758,69.96148702677445,68.71108388328422,65.67273920719583
486,12/6/2021,71.07,0.015170065,0.001237077,-0.000939543,68.61135424218608,67.38371297790266,64.38862687737218
487,12/7/2021,72.480003,0.019645396,0.001235405,-0.000897274,69.66167222884205,68.41679971563036,65.38053380410008
488,12/8/2021,71.849998,-0.008730118,0.001232999,-0.000913325,71.04597258797097,69.7802948589383,66.66993205031687
489,12/9/2021,72.300003,0.006243586,0.001230582,-0.000898689,70.4315376707629,69.17765998873244,66.11860434487461
490,12/10/2021,72.519997,0.003038174,0.001228102,-0.000890654,70.87865764575076,69.61611632938569,66.55007330361138
491,12/13/2021,69.639999,-0.040523244,0.001228793,-0.000971372,71.09579251518348,69.83261973251498,66.73792751198232
492,12/14/2021,70.730003,0.015530753,0.001226848,-0.000937832,68.26972382193543,67.05674729829444,64.08614993200983
493,12/15/2021,70.519997,-0.002973538,0.001224368,-0.000941961,69.33800640618267,68.10597851938903,65.10605291606443
494,12/16/2021,70.959999,0.006220009,0.001221993,-0.000927463,69.13399605498508,67.90354913177133,64.91541936866699
495,12/17/2021,71.800003,0.011768194,0.001219849,-0.000901815,69.56910692042024,68.33313166166671,65.32198716654742
496,12/20/2021,69.43,-0.033565467,0.001219537,-0.000967669,70.38981972581274,69.14500096597165,66.1063088267767
497,12/21/2021,72.139999,0.038289611,0.001220177,-0.000888681,68.06228278232176,66.85731113523643,63.91782459609838
498,12/22/2021,71.620003,-0.007234255,0.001217808,-0.000901423,70.7254925127125,69.47294601082078,66.42291446534331
499,12/23/2021,71.900002,0.003901886,0.001215414,-0.000891797,70.21143650728338,68.96446630812264,65.93363043580304
500,12/27/2021,72.790001,0.012302304,0.00121333,-0.000865409,70.48763326211508,69.24384304813391,66.20097217657536
501,12/28/2021,73.93,0.015540103,0.001211445,-0.000832663,71.36215081878588,70.1003685600656,67.03732409162357
