,Date,BA,PDR,VAR,AVG,VAR70,VAR85,VAR99
506,1/4/2022,213.630005,0.027380789,0.001775212,-0.000879165,202.94402033163018,198.60918661763063,188.134831290325
507,1/5/2022,213.070007,-0.002624787,0.001771717,-0.000882608,208.6052121242977,204.13348057636296,193.35473650319656
508,1/6/2022,211.339996,-0.008152591,0.001768333,-0.000896919,208.05134542533824,203.62517896580334,192.85938142202363
509,1/7/2022,215.5,0.019492717,0.001765674,-0.000856861,206.360830673226,201.98453781215295,191.3421607575689
510,1/10/2022,209.309998,-0.029144512,0.001763778,-0.000912327,210.444826952314,205.95605558238012,195.11859498431377
511,1/11/2022,216.020004,0.031554617,0.001762385,-0.000848791,204.3937190641092,200.0609484469682,189.49092364341413
512,1/12/2022,217.449997,0.006597911,0.001759051,-0.000834246,210.9470320268564,206.4543676543218,195.57055749932354
513,1/13/2022,223.899994,0.029230572,0.001757381,-0.00077564,212.378502705406,207.86911806356525,196.88961843923238
514,1/14/2022,225.960007,0.009158527,0.001754153,-0.000756313,218.65921588642647,214.01101700093795,202.76538632199322
515,1/18/2022,225.009995,-0.0042132,0.00175077,-0.000763026,220.69346901672532,216.01512284966927,204.68668411678038
516,1/19/2022,217.080002,-0.035878865,0.001749762,-0.00083108,219.76458917934187,215.10161867200705,203.79423633446865
517,1/20/2022,214.190002,-0.013402477,0.001746683,-0.000855396,212.00566417591253,207.51746955518138,196.6135533241408
518,1/21/2022,205.440002,-0.041709451,0.001746527,-0.000934264,209.1509040680582,204.74014937016224,193.9935191853096
519,1/24/2022,204.199997,-0.006054139,0.001743212,-0.000944129,200.6153926781095,196.36113634276126,186.072230018018
520,1/25/2022,204.100006,-0.000489792,0.00173986,-0.000943256,199.40986018131406,195.20136403365416,185.02236956756963
521,1/26/2022,194.270004,-0.049361135,0.001741012,-0.001036188,199.3109532322845,195.11024328511704,184.88990992978114
522,1/27/2022,189.75,-0.023541548,0.001738645,-0.001079302,189.70232599982566,185.71391680695749,175.99521462812922
523,1/28/2022,190.570007,0.004312202,0.001735376,-0.001068993,185.29433957491358,181.387378382884,171.90414803131773
524,1/31/2022,200.240005,0.049497054,0.001736935,-0.000972493,186.08453414457915,182.1744836699645,172.59731255681515
525,2/1/2022,208.339996,0.039654669,0.001736764,-0.000895108,195.54046004902048,191.41060535649774,181.39189451520562
526,2/2/2022,207.520004,-0.003943602,0.00173348,-0.000900904,203.48501804478298,199.17522521326032,188.72702875873222
527,2/3/2022,206.389999,-0.005460162,0.00173023,-0.000909555,202.66875793923143,198.39071448984643,188.0159947270261
528,2/4/2022,206.449997,0.00029066,0.001726956,-0.000907282,201.56586524412847,197.31812991738977,187.029413941703
529,2/7/2022,211.919998,0.026150598,0.001725072,-0.000856133,201.6205677347113,197.3693593827143,187.10821194186929
530,2/8/2022,213.270004,0.006350152,0.001721915,-0.000842536,207.01306367811165,202.6598647047589,192.06858824304013
531,2/9/2022,215.860001,0.012071067,0.001718986,-0.000818216,208.33309810603728,203.95070466636136,193.3010645768488
532,2/10/2022,218.75,0.013299471,0.001716129,-0.000791679,210.85923458277986,206.44046314011217,195.6432390732012
533,2/11/2022,212.300003,-0.029929142,0.001714499,-0.000846346,213.69351404126908,209.22712846440214,198.35197138962002
534,2/14/2022,210.039993,-0.010702427,0.00171147,-0.000864803,207.39596537430282,203.04551364252185,192.4827212110934
535,2/15/2022,217.729996,0.035957789,0.001710801,-0.000795976,205.15036927280866,200.8649359707152,190.45336904405374
536,2/16/2022,218.929993,0.005496267,0.001707682,-0.000784237,212.70148625762542,208.25117259859377,197.36182458383826
537,2/17/2022,213.580002,-0.024740533,0.001705569,-0.000828848,213.90104060760487,209.43492583189695,198.5176985133269
538,2/18/2022,209.029999,-0.021533702,0.001703194,-0.000867333,208.66255998318772,204.29882961646823,193.7214163798533
539,2/22/2022,198.740005,-0.050480315,0.001704593,-0.000959379,204.19396604312408,199.91614322277826,189.58053117751462
540,2/23/2022,196.419998,-0.011742249,0.001701651,-0.000979348,194.12562760240942,190.06305589639717,180.19987686338803
541,2/24/2022,198.429993,0.010181144,0.001698735,-0.000958718,191.8477914247054,187.83291071794835,178.12938410744562
542,2/25/2022,201.479996,0.015253743,0.001696085,-0.000928806,193.8425993369485,189.79598772346148,179.9458592433105
543,2/28/2022,205.339996,0.018977021,0.00169369,-0.000892147,196.8164851400619,192.71315492695126,182.73307409969053
544,3/1/2022,194.910004,-0.052129188,0.001695393,-0.000986333,200.61059591924334,196.41990526068875,186.25504167542232
545,3/2/2022,197.809998,0.01476903,0.001692737,-0.000957424,190.38491886641057,186.4135731499313,176.7788450883414
546,3/3/2022,188.850006,-0.046353883,0.001693405,-0.001040568,193.2484045710971,189.2213274668077,179.43729628765163
547,3/4/2022,180.839996,-0.043340441,0.001693574,-0.001117898,184.47095598455462,180.62942072908848,171.27802223738425
548,3/7/2022,169.169998,-0.066708526,0.00169832,-0.001237589,176.62642868799273,172.94491781570662,164.00351591428426
549,3/8/2022,173.800003,0.027001115,0.001696676,-0.001186153,165.20170637736018,161.7476641919949,153.37225192846583
550,3/9/2022,178.559998,0.027019438,0.001695035,-0.00113487,169.73038752790396,166.2008005355177,157.56610810803983
551,3/10/2022,178.389999,-0.000952509,0.001691959,-0.001134539,174.40091791283643,170.76088611386555,161.91576310000173
552,3/11/2022,176.229996,-0.012182222,0.001689114,-0.001154553,174.23738316563447,170.60644545704235,161.78606357617736
553,3/14/2022,175.520004,-0.004036918,0.001686075,-0.001159765,172.1259024705594,168.54381775975364,159.79354779961795
554,3/15/2022,179.889999,0.024592528,0.001684226,-0.001113281,171.43521054676168,167.8576662676114,159.13892985131244
555,3/16/2022,188.990005,0.049348583,0.001685772,-0.001022358,175.72235618842308,172.0590617200858,163.16084305223222
556,3/17/2022,190.190002,0.006329453,0.001682837,-0.001009136,184.61008029001636,180.766556937906,171.42364419344105
557,3/18/2022,192.830002,0.013785399,0.001680208,-0.000982575,185.78102527178862,181.9272607534738,172.5244086230504
558,3/21/2022,185.899994,-0.03660012,0.001679466,-0.001046405,188.39388123129345,184.47748870479066,174.95571773337585
559,3/22/2022,191.039993,0.027273931,0.001677894,-0.000995743,181.60942421976256,177.8405635572915,168.68696306506362
560,3/23/2022,186.039993,-0.026521127,0.001676059,-0.001041324,186.63793781481877,182.76278787829455,173.34059240190695
561,3/24/2022,189.050003,0.016049879,0.001673591,-0.001010858,181.72760601805464,177.97232722882953,168.8220709281186
562,3/25/2022,188.949997,-0.000529132,0.001670614,-0.001010001,184.67313076474454,180.84841657328778,171.55260133828276
563,3/28/2022,188.160004,-0.004189728,0.001667664,-0.001015649,184.58820797154078,180.760272456431,171.4974969688575
564,3/29/2022,193.800003,0.029534029,0.001666359,-0.000961483,183.832751597942,180.0535437040652,170.83305133550311
565,3/30/2022,194.910004,0.005711219,0.001663488,-0.000949673,189.35602734424052,185.4293345601334,175.94905047819586
566,3/31/2022,191.5,-0.017650125,0.001661041,-0.000979179,190.4588055434107,186.51748967898726,176.9552080571638
567,4/1/2022,190.759995,-0.003871741,0.001658127,-0.00098428,187.12322774737123,183.25601898891566,173.8295468364587
568,4/4/2022,191.179993,0.002199289,0.001655225,-0.000978675,186.37844424142438,182.52896596180554,173.18123220605932
569,4/5/2022,182.649994,-0.045643636,0.001655816,-0.001057173,186.79815134374064,182.94337437633558,173.64044212331862
570,4/6/2022,178.720001,-0.021751379,0.001653661,-0.001093478,178.4551923457865,174.77346515242354,165.80080882526565
571,4/7/2022,177.970001,-0.004205339,0.001650782,-0.001098928,174.62772442480724,171.029051676597,162.27450589395485
572,4/8/2022,175.199997,-0.015686841,0.001648267,-0.001124432,173.89302413790566,170.31951104662176,161.6196210422537
573,4/11/2022,175.029999,-0.000970779,0.001645391,-0.001124163,171.1711491053408,167.64867269502193,159.1097391564971
574,4/12/2022,176.279999,0.007116252,0.001642642,-0.001109807,171.02951062866035,167.513110390271,158.98552044321406
575,4/13/2022,182.869995,0.036701856,0.001642268,-0.001044048,172.25436023762916,168.7121569874903,160.1268352994299
576,4/14/2022,181.940002,-0.005098517,0.001639445,-0.001051087,178.694646264994,175.01985837240753,166.15541173958383
577,4/18/2022,179.850006,-0.01155377,0.001636795,-0.001069289,177.7843706951101,174.13241170904607,165.28050459410375
578,4/19/2022,185.979996,0.033515916,0.001636029,-0.001009453,175.73032118152676,172.1233793465618,163.3805048232591
579,4/20/2022,183.550003,-0.013151993,0.001633457,-0.001030425,181.7483188831866,178.01869643735375,168.9664566215609
580,4/21/2022,181.020004,-0.013879582,0.001630925,-0.001052578,179.37855211304776,175.70536066197144,166.77754315299256
581,4/22/2022,176.919998,-0.022909903,0.001628939,-0.001090199,176.9103380573439,173.2843704951269,164.49711318010839
582,4/25/2022,175.910004,-0.005725118,0.001626177,-0.001098162,172.89054836264077,169.35407004121225,160.7886231752614
583,4/26/2022,167.039993,-0.051739261,0.001627779,-0.001185025,171.9061746231052,168.3924277942397,159.84666251200883
584,4/27/2022,154.460007,-0.078298054,0.001635156,-0.001317068,163.21119625294227,159.87755803189148,151.76328636906115
585,4/28/2022,154.220001,-0.001555048,0.001632361,-0.001317475,150.8943714227395,147.7949236381559,140.2974669933179
586,4/29/2022,148.839996,-0.035508284,0.001631567,-0.001375821,150.66038782684018,147.57654146617014,140.08274707299466
587,5/2/2022,148.610001,-0.001546445,0.001628788,-0.001376112,145.40402385161076,142.42279034040308,135.17309160053458
588,5/3/2022,153.580002,0.032896185,0.001628012,-0.001317826,145.18377431847466,142.21694710083597,134.95981647986866
589,5/4/2022,156.970001,0.021833094,0.001626156,-0.00127852,150.0344964094826,146.9732990572601,139.48999939626927
590,5/5/2022,150.470001,-0.042290975,0.001626246,-0.001348033,153.3779143251993,150.22850824279578,142.64111042260217
591,5/6/2022,148.899994,-0.010488836,0.001623636,-0.001363499,147.00009891761573,144.00092063964524,136.67834528085606
592,5/9/2022,133.309998,-0.110597671,0.001641014,-0.001548017,145.47611561035484,142.50815490831906,135.29930269439754
593,5/10/2022,132.949997,-0.002704133,0.001638249,-0.001549966,130.1959380991149,127.52575978305525,121.01962088707702
594,5/11/2022,129.389999,-0.027142004,0.001636592,-0.00159305,129.84656647603936,127.1785719240873,120.69991218254312
595,5/12/2022,123.139999,-0.04950918,0.001637694,-0.001673582,126.37558040572709,123.77569374499056,117.46347709675449
596,5/13/2022,127.199997,0.032438716,0.001636895,-0.001616346,120.25555468950772,117.79167016201576,111.78968315892766
597,5/16/2022,124.050003,-0.025075893,0.001635074,-0.001655642,124.22177421536885,121.67264519379167,115.46965510288514
598,5/17/2022,132.050003,0.062495927,0.00163921,-0.001548365,121.15103530529656,118.67739288680418,112.67865280269869
599,5/18/2022,125.519997,-0.050715577,0.001640502,-0.001630447,128.98259286623352,126.33492541050168,119.90724099801568
600,5/19/2022,127.139999,0.012823749,0.001638116,-0.001606357,122.58743885378888,120.06684664997599,113.95648800792979
601,5/20/2022,120.699997,-0.05198073,0.001639605,-0.001690175,124.16795268939295,121.61792992411358,115.45994932685605
602,5/23/2022,124.07,0.027537819,0.001638298,-0.001641623,117.8636748616849,115.44872595560571,109.55597176861606
603,5/24/2022,119.400002,-0.038366705,0.001637815,-0.001702527,121.16690941046306,118.68770336648514,112.63474651512081
604,5/25/2022,122.059998,0.022033493,0.001636034,-0.001663229,116.59982063012502,114.2044549264198,108.39492192892811
605,5/26/2022,127.730003,0.045405974,0.001636986,-0.001585429,119.19124654354079,116.7602799690522,110.83412469324291
606,5/27/2022,132.229996,0.034624116,0.001636445,-0.001525677,124.75106423659376,122.19746429053899,115.99010099669877
607,5/31/2022,131.399994,-0.00629674,0.001633786,-0.001533537,129.1467134946515,126.50191059134652,120.0556485348369
608,6/1/2022,130.649994,-0.005724114,0.001631128,-0.001540429,128.3404873650418,125.7247257697231,119.31914443478732
609,6/2/2022,140.5,0.072685543,0.001637481,-0.001418548,127.60589365004962,124.98923617981991,118.62746481802989
610,6/3/2022,139.25,-0.00893661,0.001634889,-0.001430872,137.24055604697372,134.42715349340412,127.55820119173417
611,6/6/2022,139.240005,-7.18e-05,0.001632217,-0.001428648,136.0246920038526,133.2384250135811,126.47774796492814
612,6/7/2022,140.820007,0.01128343,0.001629813,-0.001407877,136.01382512729435,133.22247885353121,126.48737960608496
613,6/8/2022,139.630005,-0.008486426,0.001627236,-0.001419424,137.57584816146468,134.74788183707648,127.91654943225485
614,6/9/2022,133.729996,-0.043173291,0.001627421,-0.001487427,136.39386928762323,133.6053926645218,126.84665853105905
615,6/10/2022,127.0,-0.051635726,0.001628857,-0.001568969,130.61625365452252,127.94617833095897,121.46794967881469
616,6/13/2022,115.860001,-0.091804512,0.00163941,-0.001715455,124.03732636447303,121.50068716310807,115.3197613752186
617,6/14/2022,122.160004,0.052949119,0.001641588,-0.001626858,113.14518205127982,110.82336063802052,105.20290755806109
618,6/15/2022,133.720001,0.090416375,0.001652618,-0.001477921,119.2991941521204,116.84943867256627,110.91612627968622
619,6/16/2022,133.360001,-0.002695823,0.001649951,-0.001479888,130.5935374209678,127.9022056148023,121.36302030580589
620,6/17/2022,136.800003,0.025467781,0.001648459,-0.001436424,130.2535913996883,127.56882252351379,121.05984273422547
621,6/21/2022,136.75,-0.000365586,0.001645806,-0.0014347,133.6114917918429,130.8613751392677,124.19130794535715
622,6/22/2022,137.160004,0.002993715,0.001643192,-0.00142758,133.5763586319592,130.82793026645368,124.15168859325883
623,6/23/2022,133.970001,-0.023532255,0.001641337,-0.001463061,133.96773667013917,131.2195003503579,124.57784127207586
624,6/24/2022,141.529999,0.0548958,0.001643789,-0.001372742,130.8427947902264,128.15501828116578,121.64492146524383
625,6/27/2022,138.720001,-0.020054181,0.001641716,-0.001402633,138.24472119768424,135.40548916119832,128.50958485581617
626,6/28/2022,138.699997,-0.000144215,0.001639096,-0.001400623,135.50399818932365,132.72304674876386,125.96500362511873
627,6/29/2022,138.449997,-0.001804078,0.001636482,-0.001401266,135.48166009958106,132.69405967563597,125.96492888559378
628,6/30/2022,136.720001,-0.012574182,0.001634075,-0.001419057,135.25395227931836,132.47997032171997,125.7187482363886
629,7/1/2022,139.839996,0.022563837,0.00163239,-0.001380929,133.55469099285028,130.8308188395206,124.14048437811435
630,7/5/2022,137.699997,-0.015421499,0.001630111,-0.001403215,136.61082305092114,133.82266662332387,127.02727332631771
631,7/6/2022,136.309998,-0.010145695,0.001627649,-0.00141707,134.52044052378508,131.76151136915016,125.09641928448377
632,7/7/2022,139.970001,0.026496432,0.001626304,-0.001372903,133.15901892392205,130.44293824189944,123.84688509036839
633,7/8/2022,139.070007,-0.006450667,0.001623776,-0.001380925,136.7302857810227,133.94279131194253,127.15663733820384
634,7/11/2022,136.990005,-0.015069487,0.00162151,-0.001402516,135.87447316416387,133.10480617529595,126.33996242735067
635,7/12/2022,147.149994,0.071544467,0.001627323,-0.001287639,133.82907394032048,131.10179911796743,124.46168826869545
636,7/13/2022,143.949997,-0.021986438,0.001625437,-0.001320184,143.76635957020295,140.8283685823583,133.7206222190736
637,7/14/2022,147.149994,0.021986438,0.001623737,-0.001283596,140.64227105494058,137.76664414501207,130.77810829757053
638,7/15/2022,147.740005,0.004001572,0.001621235,-0.001275312,143.769802958222,140.81886445019003,133.7074830553874
639,7/18/2022,147.720001,-0.000135409,0.0016187,-0.001273528,144.35158499888587,141.4005743297981,134.23032266090894
640,7/19/2022,156.130005,0.055370429,0.001621176,-0.001185022,144.33197919964317,141.38102895439,134.2609027056346
641,7/20/2022,158.380005,0.014308215,0.001619021,-0.001160851,152.5578816600699,149.44781037217447,141.87757210585912
642,7/21/2022,161.410004,0.018950496,0.001617128,-0.001129525,154.7686885748125,151.6114056135754,143.91930031366095
643,7/22/2022,158.160004,-0.020340532,0.001615186,-0.001159403,157.73134760691315,154.51981558282242,146.69372032931506
644,7/25/2022,156.639999,-0.009657032,0.00161279,-0.001172598,154.54815113489252,151.39321189139875,143.74240168007117
645,7/26/2022,155.919998,-0.00460713,0.001610308,-0.001177922,153.07917662733826,149.9744378920082,142.4153184993603
646,7/27/2022,156.089996,0.001089696,0.001607823,-0.001174412,152.3715317228252,149.26450680559034,141.75416873883154
647,7/28/2022,159.089996,0.019037316,0.001605969,-0.001143173,152.53718053134077,149.43523975296262,141.9612159516341
648,7/29/2022,159.309998,0.001381922,0.0016035,-0.001139276,155.4889513567963,152.3319260411483,144.66647848149083
649,8/1/2022,169.070007,0.059460895,0.001606679,-0.001045902,155.68855618736188,152.5363663198999,144.86834994355914
650,8/2/2022,163.279999,-0.034846359,0.001605962,-0.001097902,165.23107665415017,161.86109996290926,153.7220959400826
651,8/3/2022,166.639999,0.020369279,0.001604202,-0.001064927,159.5780018675155,156.33058728239848,148.43963652358877
652,8/4/2022,166.5,-0.000840482,0.001601742,-0.001064582,162.86820934020844,159.56564850502508,151.49658411052613
653,8/5/2022,165.039993,-0.008807483,0.001599381,-0.00107644,162.7347025580288,159.43981781935807,151.4274490323818
654,8/8/2022,165.889999,0.005137086,0.001596994,-0.001066939,161.30446989030045,158.04255446517564,150.0746171205525
655,8/9/2022,164.850006,-0.006288906,0.001594598,-0.001074911,162.13347352418592,158.83482575733026,150.90183581939692
656,8/10/2022,169.020004,0.024981069,0.0015932,-0.001035192,161.13845539680037,157.87603844803667,149.95146760379615
657,8/11/2022,167.880005,-0.006767607,0.001590825,-0.001043917,165.2113977503406,161.8577379286388,153.7418999443665
658,8/12/2022,169.990005,0.012490173,0.001588685,-0.001023349,164.09507373131223,160.7746216593262,152.71208354039678
659,8/15/2022,170.470001,0.002819693,0.001586297,-0.001017517,166.17722789040667,162.81478582840182,154.64813200133776
660,8/16/2022,172.080002,0.009400163,0.001584058,-0.001001733,166.64965068945628,163.2814680540412,155.1047007390308
661,8/17/2022,167.199997,-0.028768814,0.001582826,-0.00104374,168.23056355808282,164.81912505557713,156.56845134690386
662,8/18/2022,168.690002,0.00887204,0.001580583,-0.001028762,163.44956671317897,160.15552212912658,152.17456533279028
663,8/19/2022,162.919998,-0.034803452,0.001579917,-0.001079704,164.90079384689415,161.5766889925297,153.50771328327565
664,8/22/2022,158.979996,-0.024480888,0.001578361,-0.001114947,159.26313857671664,156.04847368512398,148.2731963948699
665,8/23/2022,160.070007,0.00683288,0.001576083,-0.001102995,155.4060342646937,152.27489773319758,144.682041488638
666,8/24/2022,163.600006,0.021813198,0.001574504,-0.001068586,156.47200100646847,153.32734616783037,145.7116341670895
667,8/25/2022,169.380005,0.03472028,0.00157406,-0.00101493,159.93029018954232,156.72057786536783,148.89825011143503
668,8/26/2022,164.529999,-0.029051823,0.001572879,-0.001056901,165.60196874079412,162.27256639260767,154.15277339785806
669,8/29/2022,165.419998,0.005394764,0.00157059,-0.001047258,160.83393012628446,157.61879801484807,149.75591559009402
670,8/30/2022,162.210007,-0.019595847,0.001568759,-0.001074942,161.72383234581525,158.4760757387657,150.55939670582748
671,8/31/2022,160.25,-0.012156739,0.001566603,-0.001091457,158.59153736838735,155.39526763533752,147.6363110865343
672,9/1/2022,153.660004,-0.0419927,0.001566758,-0.001152322,156.66359988989032,153.51862570397248,145.89918667897496
673,9/2/2022,151.820007,-0.012046741,0.001564606,-0.00116851,150.21700352935517,147.1857996232599,139.89825948074912
674,9/6/2022,152.389999,0.003747363,0.00156232,-0.001161217,148.42360726020294,145.44672036728528,138.2089915575071
675,9/7/2022,155.949997,0.023092406,0.001560876,-0.001125285,148.97611639498535,145.99283188957378,138.73020808756374
676,9/8/2022,157.789993,0.011729567,0.001558811,-0.001106269,152.47545708616704,149.40945923925415,141.98468154062968
677,9/9/2022,157.520004,-0.001712531,0.001556509,-0.001107165,154.27731567770218,151.18942330928095,143.6810262643444
678,9/12/2022,158.720001,0.00758919,0.001554325,-0.001094338,154.00095795431784,150.92934053174065,143.41749124831813
679,9/13/2022,147.309998,-0.074602454,0.001559982,-0.001202598,155.20271016548008,152.09358437602108,144.5485583505778
680,9/14/2022,149.259995,0.013150522,0.00155799,-0.00118149,144.00159652824047,141.12018761217834,134.08499582493053
681,9/15/2022,149.779999,0.003477826,0.001555734,-0.001174648,145.93120643572425,143.01663339814962,135.90952175204404
682,9/16/2022,144.289993,-0.037342429,0.001555368,-0.00122768,146.42370288395978,143.50223366965864,136.41213762226698
683,9/19/2022,144.880005,0.004080733,0.001553132,-0.001219908,141.05691653137274,138.24059013736866,131.39215019265848
684,9/20/2022,145.940002,0.007289744,0.001550967,-0.001207467,141.6305015930404,138.8038835732351,131.92805309657922
685,9/21/2022,143.289993,-0.018325092,0.00154913,-0.001232456,142.67911259826906,139.8222288377247,132.92656189669475
686,9/22/2022,138.710007,-0.032485027,0.001548294,-0.001278014,140.09018704717278,137.29374038659492,130.4912671230937
687,9/23/2022,131.259995,-0.055205422,0.001550267,-0.001356511,135.5888338011526,132.89065925928418,126.30744064301206
688,9/26/2022,127.339996,-0.030319408,0.001549231,-0.001398608,128.30144611578643,125.75043465461255,119.51730219216456
689,9/27/2022,127.510002,0.001334165,0.001546994,-0.001394642,124.46007506711341,121.97479647199808,115.97283637154968
690,9/28/2022,133.440002,0.045457145,0.001547928,-0.001326741,124.63198464928733,122.1485718297772,116.11757700691996
691,9/29/2022,125.330002,-0.062701679,0.001551132,-0.001415561,130.43100449984047,127.83194284703808,121.50995358772302
692,9/30/2022,121.080002,-0.034498774,0.001550469,-0.001463369,122.49189011763195,120.04149747046665,114.09561166572378
693,10/3/2022,126.050003,0.040227177,0.001550737,-0.00140321,118.35224902950699,115.98246555712852,110.24239598478462
694,10/4/2022,133.509995,0.057497667,0.001553494,-0.001318338,123.20866963319136,120.74753769759229,114.75371198565742
695,10/5/2022,132.110001,-0.010541427,0.001551381,-0.001331609,130.5031844966025,127.88644011979666,121.54931016391065
696,10/6/2022,132.199997,0.000680988,0.001549158,-0.001328717,129.13939201316373,126.5670534990143,120.27245783489714
697,10/7/2022,129.789993,-0.018398199,0.001547353,-0.001353207,129.22165662220732,126.64060886382265,120.38483734819967
698,10/10/2022,131.899994,0.016126308,0.001545573,-0.001328165,126.86762514986789,124.33140685575296,118.20229614068822
699,10/11/2022,131.570007,-0.002504932,0.001543364,-0.001329848,128.94075685810859,126.38180588738122,120.15809177973405
700,10/12/2022,130.419998,-0.008779086,0.001541238,-0.00134049,128.61874439747115,126.05605886034519,119.81965411412017
701,10/13/2022,132.399994,0.015067602,0.001539423,-0.001317083,127.47977602607844,124.94811514074543,118.76603889526123
702,10/14/2022,133.149994,0.005648669,0.001537299,-0.001307161,129.4287849538565,126.87136663547665,120.61626644084882
703,10/17/2022,136.089996,0.021840135,0.001535873,-0.001274234,130.16460425409562,127.58986378569291,121.30859144875568
704,10/18/2022,137.339996,0.009143172,0.001533846,-0.001259437,133.04908705629475,130.39869581105646,123.98063774788007
705,10/19/2022,138.389999,0.007616205,0.001531782,-0.001246847,134.2593429910087,131.60279360213184,125.08532096099508
706,10/20/2022,139.130005,0.005333005,0.001529673,-0.001237527,135.3188222499385,132.6343540393493,126.12815981413914
707,10/21/2022,141.320007,0.015618088,0.001527911,-0.001213686,136.04014531210677,133.34771018811122,126.7943741916341
708,10/24/2022,142.050003,0.005152257,0.00152581,-0.001204695,138.17376722992873,135.4466834975131,128.78048888388813
709,10/25/2022,146.649994,0.031869625,0.001525199,-0.001158046,138.90905791392646,136.14841654205412,129.45975839580692
710,10/26/2022,133.789993,-0.0917774,0.0015346,-0.001285678,143.40335831974932,140.57344045740595,133.63938198740996
711,10/27/2022,139.759995,0.043655276,0.001535278,-0.00122247,130.8007611277683,128.20154561936835,121.90123827077909
712,10/28/2022,143.839996,0.028774913,0.001534384,-0.001180339,136.66563999231872,133.95006252603727,127.3815267069166
713,10/31/2022,142.509995,-0.009289405,0.001532324,-0.001191712,140.6361623916823,137.84685077485895,131.04062647521266
714,11/1/2022,143.380005,0.006086346,0.001530252,-0.001181519,139.33935138563783,136.5667370449047,129.82701906166795
715,11/2/2022,147.410004,0.027719364,0.001529278,-0.001141098,140.19481823135692,137.42245871811426,130.67984841218393
716,11/3/2022,156.75,0.061434332,0.001532604,-0.001053702,144.14259043850035,141.28727108464247,134.35780649972395
717,11/4/2022,160.009995,0.020584103,0.001531118,-0.001023524,153.27431058387734,150.24311820520745,142.88001038269218
718,11/7/2022,164.910004,0.030163613,0.001530339,-0.000980088,156.48786569920827,153.38021924732223,145.82797308280396
719,11/8/2022,169.619995,0.028160717,0.00152939,-0.000939558,161.28969613704365,158.07819994960246,150.28583060706953
720,11/9/2022,168.740005,-0.005201513,0.001527291,-0.000945478,165.90040355189942,162.60798204554695,154.59811714797195
721,11/10/2022,177.580002,0.051062124,0.001528919,-0.000873345,165.03902137719916,161.77225021717064,153.81383125672866
722,11/11/2022,177.490005,-0.000506925,0.001526801,-0.000872838,173.6810210385093,170.22489952338486,161.87004009155208
723,11/14/2022,173.550003,-0.022448538,0.001525332,-0.000902679,173.59256751945983,170.169102075037,161.81275220325472
724,11/15/2022,175.350006,0.010318251,0.001523399,-0.000887181,169.7409695537912,166.38166570289187,158.22976182601192
725,11/16/2022,172.690002,-0.01528592,0.001521584,-0.000907041,171.51538428438195,168.1232487559162,159.91795781393782
726,11/17/2022,172.779999,0.000521012,0.001519491,-0.000905074,168.91052950017863,165.57713600465252,157.4799850056407
727,11/18/2022,173.889999,0.006403807,0.001517474,-0.000895021,169.00433943223405,165.65618627131929,157.53787258241445
728,11/21/2022,172.940002,-0.005478185,0.001515418,-0.000901316,170.10990034201575,166.73595908112569,158.53350632279606
729,11/22/2022,172.5,-0.002547489,0.001513343,-0.000903574,169.1623585893978,165.81991048079476,157.72039380703328
730,11/23/2022,174.850006,0.013531261,0.001511555,-0.000883801,168.74318740683069,165.40419489648684,157.33606661714535
731,11/25/2022,178.360001,0.019875488,0.001510076,-0.000855402,171.04064744991138,167.67305950360958,159.51443115588947
732,11/28/2022,171.830002,-0.037298358,0.001509825,-0.000905188,174.47526095705706,171.0414164709995,162.6611059787898
733,11/29/2022,175.320007,0.020107288,0.001508367,-0.000876521,168.08405404913535,164.77461569318586,156.75728241482668
734,11/30/2022,178.880005,0.020102302,0.001506911,-0.00084794,171.50775509084826,168.13239922851787,159.8845585236423
735,12/1/2022,175.779999,-0.01748201,0.001505236,-0.000870571,174.98556733803025,171.53985757325174,163.1297667655192
736,12/2/2022,182.869995,0.039542283,0.001505407,-0.000815662,171.98338710800232,168.59676030719973,160.32150041836425
737,12/5/2022,185.100006,0.012120761,0.001503591,-0.00079811,178.90121637274598,175.38252257364041,166.82873886809406
738,12/6/2022,178.429993,-0.036699924,0.001503298,-0.000846757,181.0986716189955,177.53407390452813,168.86554718020312
739,12/7/2022,176.5,-0.010875452,0.0015014,-0.000860328,174.56340828244208,171.1150648386391,162.74914277475833
740,12/8/2022,179.080002,0.014511768,0.00149969,-0.000839555,172.67840565894784,169.2904615396936,161.00540340938014
741,12/9/2022,179.539993,0.002565341,0.001497681,-0.00083496,175.1930938711747,171.74664040280987,163.3447327571893
742,12/12/2022,186.270004,0.03679927,0.001497569,-0.00078424,175.65436555439626,172.2053709157019,163.8209042600377
743,12/13/2022,187.130005,0.004606334,0.001495593,-0.000776984,182.24959736254635,178.6646938062355,169.95348073591205
744,12/14/2022,188.25,0.005967277,0.001493644,-0.00076792,183.09936425084908,179.4866243016749,170.70721414402593
745,12/15/2022,183.720001,-0.024358002,0.001492385,-0.000799584,184.1942767162291,180.584973365758,171.83639585715136
746,12/16/2022,184.699997,0.005320006,0.001490434,-0.000791381,179.75698268083738,176.24727937032318,167.74090148253978
747,12/19/2022,185.679993,0.005291853,0.001488489,-0.000783237,180.70989418938888,177.17818405691426,168.58034350288173
748,12/20/2022,188.289993,0.013958566,0.001486789,-0.000763529,181.67401292981165,178.1078580992805,169.46477567860632
