,Date,MCK,PDR,VAR,AVG,VAR70,VAR85,VAR99
515,1/18/2022,252.539993,-0.015636967,0.000491361,0.001163744,253.7963096051591,250.94031145725796,243.87134300927315
516,1/19/2022,251.149994,-0.005519278,0.000490495,0.001150793,249.86099125431755,247.03315163549,240.07149120831772
517,1/20/2022,251.839996,0.002743603,0.000489552,0.001153874,248.47254522596305,245.66574525520798,238.70632360075857
518,1/21/2022,246.619995,-0.020945279,0.000489547,0.001111211,249.16586438685613,246.35563522904894,239.42986212076656
519,1/24/2022,248.350006,0.006990396,0.000488671,0.001122539,243.98988535993436,241.23134161728547,234.46986729755665
520,1/25/2022,245.630005,-0.011012707,0.000488014,0.001099202,245.70302654716014,242.937624090566,236.09784796291933
521,1/26/2022,246.970001,0.005440517,0.000487113,0.001107535,243.01437969624254,240.29088746135443,233.53197616329294
522,1/27/2022,255.100006,0.032388773,0.000488051,0.001167461,244.3381982405887,241.595288874442,234.7620255393525
523,1/28/2022,258.209991,0.012117524,0.000487346,0.001188398,252.39365702056065,249.55427929812743,242.5597408326069
524,1/31/2022,256.720001,-0.005787172,0.000486509,0.001175085,255.47791940874606,252.60337592460584,245.49414482513956
525,2/1/2022,256.920013,0.000778802,0.000485583,0.001174331,253.99715650843518,251.14909224107492,244.12386025902694
526,2/2/2022,258.459991,0.005976105,0.000484703,0.001183459,254.20934010508657,251.3571379188711,244.32331805360107
527,2/3/2022,267.420013,0.034079597,0.000485833,0.001245881,255.74215449292976,252.86892599441288,245.76111777235133
528,2/4/2022,265.559998,-0.006979708,0.000485041,0.001230302,264.6119958899768,261.6516124192712,254.29409234817874
529,2/7/2022,270.200012,0.017321674,0.000484612,0.001260721,262.7655050679096,259.82335341547457,252.55123972572406
530,2/8/2022,277.029999,0.02496333,0.000484756,0.001305443,267.37995396945433,264.37220359231077,256.99175558412594
531,2/9/2022,278.790009,0.006333043,0.000483891,0.001314911,274.1318443243533,271.0661961354899,263.48184299944637
532,2/10/2022,273.529999,-0.019047541,0.000483759,0.001276635,275.8862028196526,272.79499593014555,265.20076619538156
533,2/11/2022,271.190002,-0.008591612,0.000483034,0.001258121,270.662499224676,267.6413446932639,260.2084678223345
534,2/14/2022,270.670013,-0.001919275,0.000482148,0.001252171,268.3550396021198,265.3501321745778,257.96153945658534
535,2/15/2022,273.899994,0.01186264,0.000481457,0.001272003,267.8430707116288,264.84374295193675,257.4591390267892
536,2/16/2022,275.820007,0.00698545,0.000480619,0.001282663,271.05233903378064,268.0175669931456,260.5356952755766
537,2/17/2022,273.350006,-0.008995457,0.000479921,0.001263523,272.95273635217245,269.90706636990836,262.3666548021058
538,2/18/2022,270.809998,-0.009335587,0.000479237,0.001243822,270.49897674162554,267.47429484917484,260.02710516004095
539,2/22/2022,269.0,-0.006706081,0.000478465,0.001229073,267.9898823264716,265.0060619404684,257.66302386590723
540,2/23/2022,268.299988,-0.002605667,0.000477606,0.001221971,266.19067630176477,263.2240796412173,255.89037290436255
541,2/24/2022,266.600006,-0.006356282,0.000476829,0.001207963,265.4990470307571,262.54285533496375,255.26095847422613
542,2/25/2022,275.380005,0.03240255,0.000477742,0.001265518,263.8264553047569,260.88302656406864,253.62322441639037
543,2/28/2022,274.959991,-0.00152638,0.000476876,0.001260376,272.50642057619933,269.48913513440556,261.9888934018667
544,3/1/2022,271.75,-0.011743074,0.00047631,0.001236473,272.11497787363095,269.0836797947955,261.62599321762394
545,3/2/2022,273.799988,0.007515343,0.000475508,0.001247994,268.9195541760066,265.9400530532894,258.51733311702617
546,3/3/2022,280.160004,0.022963014,0.000475499,0.001287765,270.9716527708366,267.9712049516961,260.49388856491856
547,3/4/2022,281.820007,0.005907711,0.000474669,0.001296211,277.2567729358563,274.1855127045639,266.5743174674734
548,3/7/2022,278.420013,-0.012137782,0.000474131,0.001271696,278.92534982153575,275.83225853659945,268.1982060577826
549,3/8/2022,272.75,-0.020575187,0.000474136,0.001231902,275.5354369272419,272.4772737722311,264.89467413471124
550,3/9/2022,276.529999,0.013763686,0.000473559,0.001254687,269.9203499872209,266.93570025500514,259.58724534903445
551,3/10/2022,280.119995,0.012898754,0.000472945,0.00127582,273.67056863105034,270.64494747636144,263.1286673140006
552,3/11/2022,281.230011,0.003954814,0.000472101,0.001280673,277.2347860000137,274.15934493098246,266.57233087484633
553,3/14/2022,284.850006,0.012789868,0.000471486,0.001301486,278.34486903137497,275.2565744534817,267.6498456147253
554,3/15/2022,290.630005,0.020088251,0.000471271,0.001335397,281.93534756801273,278.816083859618,271.08091414849935
555,3/16/2022,291.359985,0.002508567,0.000470425,0.001337511,287.6427342737061,284.46128546177135,276.61498282600724
556,3/17/2022,294.920013,0.012144613,0.000469788,0.001356948,288.38057390347814,285.18891665005583,277.3074287323903
557,3/18/2022,299.049988,0.013906566,0.000469227,0.001379478,291.92193552295043,288.69461985974243,280.77704887527204
558,3/21/2022,299.940002,0.002971718,0.000468391,0.001382332,296.0020620205748,292.7325127510046,284.68659074558354
559,3/22/2022,299.920013,-6.66e-05,0.000467556,0.00137974,296.8973679603388,293.6180713138002,285.50310722365015
560,3/23/2022,300.019989,0.000333287,0.000466723,0.001377871,296.8812206953233,293.58988911411825,285.5555599562664
561,3/24/2022,303.950012,0.013014151,0.000466132,0.001398613,296.97792924248535,293.70042354969416,285.6648943578486
562,3/25/2022,310.480011,0.021256269,0.000466003,0.001433947,300.87600958670237,297.56830612166937,289.3643025808874
563,3/28/2022,308.48999,-0.006430127,0.000465285,0.001419979,307.3545730870185,303.9764177448641,295.6015921271111
564,3/29/2022,307.0,-0.004841648,0.00046453,0.001408877,305.3793366884376,302.0274788110713,293.75247729272814
565,3/30/2022,307.019989,6.51e-05,0.000463711,0.001406498,303.89522126140207,300.55282564231464,292.35457084119116
566,3/31/2022,306.130005,-0.002902992,0.000462924,0.001398885,303.90443549505625,300.58037175018853,292.363661599506
567,4/1/2022,307.0,0.002837883,0.000462111,0.001401422,303.04764361124904,299.739220763388,291.5118815236352
568,4/4/2022,305.76001,-0.004047234,0.00046135,0.00139183,303.93436320336514,300.58116098758603,292.3408693604471
569,4/5/2022,307.0,0.004047234,0.000460552,0.001396497,302.69244153019554,299.3848022917135,291.18726501385015
570,4/6/2022,311.570007,0.014776307,0.000460057,0.00141997,303.9283464488461,300.608477206859,292.4443887696187
571,4/7/2022,320.140015,0.027134392,0.000460407,0.001465004,308.45274625983956,305.08500268633605,296.7417230314497
572,4/8/2022,325.839996,0.017648004,0.00046006,0.001493296,316.9501227703826,313.48366474170075,304.9511316150941
573,4/11/2022,320.670013,-0.015993854,0.000459789,0.001462777,322.58734058160553,319.06727648835846,310.39107548184467
574,4/12/2022,322.579987,0.00593853,0.000459023,0.001470575,317.4723452556395,313.99847915679067,305.43186079487697
575,4/13/2022,325.619995,0.009379915,0.000458334,0.00148433,319.3794592501702,315.89825074792117,307.28841973615374
576,4/14/2022,323.25,-0.007305024,0.000457672,0.001469071,322.3917619702462,318.8880679773623,310.26004095985274
577,4/18/2022,326.649994,0.010463225,0.000457019,0.001484659,320.0381567868983,316.54942729672314,307.94892186686235
578,4/19/2022,324.700012,-0.005987527,0.000456324,0.001471731,323.4218119378526,319.8949751291105,311.1902265622629
579,4/20/2022,331.540009,0.020846777,0.000456183,0.001505194,321.4585549912975,317.97860403248546,309.3287929835376
580,4/21/2022,331.450012,-0.000271488,0.000455402,0.001502131,328.2797564105422,324.70639614752724,315.87385840939396
581,4/22/2022,318.179993,-0.040859767,0.000457702,0.001429219,328.191892171338,324.60066808710985,315.78287057603285
582,4/25/2022,317.309998,-0.002738031,0.000456945,0.001422058,315.0037461097376,311.562173404814,303.07518616917383
583,4/26/2022,316.26001,-0.003314516,0.0004562,0.001413934,314.14535383312415,310.73418893794206,302.3040657435513
584,4/27/2022,317.850006,0.005014901,0.000455441,0.0014201,313.1145088918935,309.7159420698073,301.2704880549224
585,4/28/2022,320.600006,0.008614667,0.000454751,0.001432398,314.6858980653768,311.25717232579325,302.805819370044
586,4/29/2022,309.609985,-0.034880866,0.000456221,0.00137043,317.4157401662387,313.9691747687331,305.4261435140184
587,5/2/2022,306.799988,-0.009117362,0.000455631,0.001352564,306.5124338641641,303.1619619867439,294.9523003052046
588,5/3/2022,307.809998,0.003286673,0.000454862,0.001355853,303.7314144025703,300.4224998318145,292.2731368968027
589,5/4/2022,319.76001,0.038088043,0.000456377,0.001418216,304.72093692977455,301.4084251189981,293.2458167686001
590,5/5/2022,315.230011,-0.01426818,0.00045602,0.001391629,316.5830524236611,313.12372679435714,304.6114791700662
591,5/6/2022,333.98999,0.057808456,0.000460625,0.001487089,312.08151885343403,308.68445286471547,300.24814697997647
592,5/9/2022,326.470001,-0.022772959,0.000460839,0.00144611,330.65766934634195,327.0525850314345,318.09782373752023
593,5/10/2022,329.829987,0.010239267,0.000460192,0.001460938,323.2251130832405,319.70324498661984,310.97067372358555
594,5/11/2022,332.089996,0.006828674,0.000459466,0.001469974,326.5401814449393,322.95878800648455,314.1247696644989
595,5/12/2022,322.01001,-0.030823372,0.000460443,0.0014157,328.7932051816539,325.19824123076364,316.32742992700287
596,5/13/2022,324.23999,0.006901319,0.000459721,0.001424904,318.7921221398404,315.3002384151602,306.67986463264623
597,5/16/2022,327.829987,0.01101119,0.000459105,0.001440961,320.9911774722197,317.5016676543567,308.8304721562079
598,5/17/2022,333.160004,0.016127725,0.000458697,0.001465521,324.56709431277494,321.0152329301182,312.2689446740555
599,5/18/2022,320.649994,-0.0382727,0.000460563,0.00139918,329.84943784789266,326.23636952450215,317.3832046770977
600,5/19/2022,319.130005,-0.004751608,0.000459859,0.001388929,317.4417376267948,313.97554421954806,305.3910521981596
601,5/20/2022,322.859985,0.011620187,0.000459267,0.001405953,315.91457554714174,312.4674729293855,303.9186468836881
602,5/23/2022,327.630005,0.014666192,0.000458796,0.00142798,319.63716146190006,316.1499890137624,307.53760352011653
603,5/24/2022,328.799988,0.003564689,0.000458043,0.001431523,324.356549806808,320.8245773504092,312.05664154850484
604,5/25/2022,333.480011,0.0141333,0.000457551,0.001452552,325.5416102635596,321.99995126695967,313.23044154820633
605,5/26/2022,336.420013,0.008777491,0.000456883,0.00146466,330.1770798278734,326.5747240138204,317.6854968731925
606,5/27/2022,334.959991,-0.004349323,0.000456185,0.001455066,333.08831459775615,329.4590760678737,320.4846050352929
607,5/31/2022,328.690002,-0.018896031,0.000456115,0.001421538,331.6205627120656,328.0142327734913,319.13345234720316
608,6/1/2022,322.209991,-0.019911584,0.000456112,0.001386451,325.4290151623936,321.8815851915559,313.17230725839653
609,6/2/2022,318.579987,-0.011329899,0.000455628,0.00136557,318.9847830953347,315.5068698429603,306.95432139984223
610,6/3/2022,316.380005,-0.006929541,0.000454994,0.001351972,315.39661928210234,311.9735240385377,303.48690948061545
611,6/6/2022,317.660004,0.004037602,0.000454261,0.001356367,313.2075823380008,309.800108362339,301.4137797915049
612,6/7/2022,321.649994,0.012482338,0.00045372,0.001374547,314.47705160026624,311.07036614486907,302.6393071321849
613,6/8/2022,315.019989,-0.020827885,0.000453783,0.001338328,318.4520185402891,314.99840028653665,306.4440109736427
614,6/9/2022,312.029999,-0.00953676,0.000453236,0.001320616,311.86640322841953,308.4722535213917,300.1066596865803
615,6/10/2022,313.339996,0.004189516,0.000452513,0.001325281,308.9018777072994,305.5481206307206,297.2856104892286
616,6/13/2022,306.98999,-0.020473709,0.000452548,0.001289893,310.2205813948104,306.85499878065565,298.5530505663523
617,6/14/2022,306.519989,-0.001532171,0.000451828,0.001285319,303.9066455679098,300.60407469323985,292.47977108421077
618,6/15/2022,307.679993,0.003777289,0.000451107,0.001289351,303.44185296928197,300.14609820865496,292.0019706743655
619,6/16/2022,304.019989,-0.011966807,0.000450661,0.001267936,304.5998585843036,301.2997008196815,293.13551750920044
620,6/17/2022,300.570007,-0.011412757,0.000450193,0.001247483,300.9573557260695,297.71920668930676,289.7054716318091
621,6/21/2022,309.380005,0.028889616,0.000450697,0.001291995,297.5504442674394,294.3361280271189,286.39972579371835
622,6/22/2022,311.049988,0.005383321,0.000449999,0.001298573,306.25430165455526,302.95342507369094,294.76229753141644
623,6/23/2022,314.660004,0.011539071,0.000449445,0.00131501,307.94399703856885,304.6225193137087,296.3563909351346
624,6/24/2022,321.549988,0.021660312,0.000449387,0.001347615,311.53965659263736,308.1654667595172,299.8160391876369
625,6/27/2022,326.23999,0.014480261,0.000448943,0.001368627,318.35703343610305,314.9268294861884,306.45762423541794
626,6/28/2022,321.549988,-0.014480261,0.000448627,0.00134331,323.00457383332326,319.52192904484264,310.957376605638
627,6/29/2022,328.059998,0.020043497,0.000448468,0.001373134,318.3547586492622,314.9106564107323,306.4258250509674
628,6/30/2022,326.209991,-0.005655194,0.000447833,0.001361943,324.81456840822045,321.31454138986464,312.6552356527008
629,7/1/2022,329.529999,0.010126076,0.000447242,0.001375876,322.9793635471312,319.50160370612673,310.87639465502735
630,7/5/2022,322.380005,-0.021936404,0.000447394,0.001338873,326.2753296312866,322.76613368361507,314.0334367400128
631,7/6/2022,321.540009,-0.002609009,0.000446709,0.001332616,319.1823744879763,315.7372362918169,307.2198404405072
632,7/7/2022,321.25,-0.000902345,0.000446011,0.00132908,318.34479060250214,314.9275694844048,306.4547673444035
633,7/8/2022,331.200012,0.030502823,0.000446648,0.001375168,318.05133207517525,314.6240708807696,306.1469928427658
634,7/11/2022,328.809998,-0.007242388,0.000446061,0.001361575,327.91833327442487,324.39464545208557,315.6795888321479
635,7/12/2022,327.380005,-0.004358479,0.00044541,0.001352567,325.58010508910434,322.05920404558856,313.38683855305516
636,7/13/2022,325.179993,-0.006742737,0.000444812,0.001339839,324.14342027299773,320.6694456861327,312.0382792719634
637,7/14/2022,326.48999,0.004020436,0.000444125,0.001344047,321.9729075945419,318.51373895483266,309.97868371232795
638,7/15/2022,330.0,0.010693365,0.000443566,0.001358701,323.2670110675321,319.80079408213015,311.2023900773187
639,7/18/2022,326.029999,-0.012103256,0.000443155,0.001337634,326.736203783258,323.2431532550894,314.57018483308974
640,7/19/2022,329.970001,0.012012346,0.00044264,0.001354313,322.80318051979253,319.357805103534,310.8248775079711
641,7/20/2022,326.600006,-0.010265545,0.00044216,0.001336186,326.72651775264825,323.2385254470959,314.621517970738
642,7/21/2022,327.809998,0.003697967,0.00044148,0.001339864,323.3835342883828,319.91301576670827,311.36800322727856
643,7/22/2022,330.440002,0.00799094,0.000440862,0.001350208,324.57344785131346,321.1102763508068,312.53102219831015
644,7/25/2022,336.200012,0.017281151,0.000440571,0.001374946,327.19231120879425,323.68303744069107,315.0204128016701
645,7/26/2022,337.670013,0.004362869,0.000439902,0.001379578,332.9002944520898,329.3290427516528,320.5430279974877
646,7/27/2022,339.619995,0.005758205,0.000439251,0.001386356,334.3603635270868,330.78841852593115,321.971621621113
647,7/28/2022,340.119995,0.001471151,0.000438572,0.001386487,336.30832588458605,332.712551375569,323.8216584020834
648,7/29/2022,341.579987,0.004283392,0.000437908,0.001390958,336.79309509785713,333.2122273022895,324.3014958449665
649,8/1/2022,342.420013,0.002456218,0.000437235,0.001392599,338.23997772916863,334.6467119956441,325.752358302042
650,8/2/2022,335.089996,-0.021638951,0.000437377,0.001357166,339.0802120657611,335.46914267310143,326.55768338398974
651,8/3/2022,327.100006,-0.024133188,0.000437702,0.00131801,331.80250150127887,328.27632874004024,319.5484951695867
652,8/4/2022,337.809998,0.032217648,0.000438492,0.001365402,323.8918950408788,320.44074012806675,311.9178221018051
653,8/5/2022,346.690002,0.025947413,0.000438745,0.001403047,334.52534547992127,330.94337983471394,322.14940525659983
654,8/8/2022,347.380005,0.001988281,0.000438075,0.001403942,343.30054700918026,339.6383250503349,330.5480441844318
655,8/9/2022,354.769989,0.021050365,0.000437994,0.001433937,344.00721298257594,340.35225320136277,331.2657553393071
656,8/10/2022,359.609985,0.013550408,0.00043755,0.001452407,351.32764749081457,347.58668425941977,338.313638681122
657,8/11/2022,358.76001,-0.0023664,0.000436906,0.001446594,356.13091125644036,352.33950678475634,342.96882276600775
658,8/12/2022,365.200012,0.017791512,0.000436648,0.001471435,355.30303664054975,351.50978251805907,342.1938940407252
659,8/15/2022,371.450012,0.016969116,0.000436349,0.001494952,361.66560914511166,357.8198224000137,348.27497254154565
660,8/16/2022,373.839996,0.00641359,0.000435724,0.001502404,367.8787112099535,363.9578520130228,354.29070412499016
661,8/17/2022,367.369995,-0.017458387,0.000435608,0.001473719,370.2367885260317,366.3124618368742,356.5630513875303
662,8/18/2022,368.559998,0.003234014,0.000434955,0.001476378,363.82745959147945,359.9618885999138,350.4217336384247
663,8/19/2022,371.01001,0.006625528,0.000434339,0.001484145,365.01172668976164,361.1342097855231,351.53736561228277
664,8/22/2022,368.119995,-0.007820085,0.000433815,0.001470132,367.4557157396236,363.5494252632918,353.86253713434445
665,8/23/2022,364.019989,-0.011200177,0.000433403,0.001451079,364.57958999366724,360.70736019800154,351.197561493422
666,8/24/2022,363.220001,-0.002200067,0.000432773,0.001445597,360.5097465782747,356.6898368395486,347.18932143617155
667,8/25/2022,366.890015,0.010053402,0.000432235,0.001458502,359.7200532881376,355.91280253563616,346.467888084763
668,8/26/2022,356.790009,-0.027914718,0.000432877,0.00141453,363.3469051916893,359.50928156268765,350.01070712702693
669,8/29/2022,363.019989,0.0173105,0.000432607,0.001438291,353.3530758642172,349.6122872406961,340.35262445170684
670,8/30/2022,364.01001,0.002723468,0.000431964,0.001440209,359.5237270203313,355.711281243506,346.3081423168437
671,8/31/2022,367.0,0.008180481,0.000431388,0.001450254,360.4918823930182,356.6827292028856,347.28113831621516
672,9/1/2022,363.829987,-0.008675158,0.000430898,0.001435187,363.47452263675564,359.64203764783724,350.13693829831703
673,9/2/2022,363.820007,-2.74e-05,0.000430261,0.001433013,360.3453030906715,356.537503689201,347.0655179473497
674,9/6/2022,360.799988,-0.008335504,0.000429764,0.00141852,360.33258421963137,356.5182332127111,347.1045909768986
675,9/7/2022,366.959991,0.016929071,0.000429484,0.001441499,357.3298857648445,353.55235295488177,344.20369607842593
676,9/8/2022,370.160004,0.00868253,0.000428926,0.00145221,363.45522040659523,359.6143809642917,350.1291467911921
677,9/9/2022,366.209991,-0.010728441,0.000428511,0.001434218,366.60798303876527,362.7542483525711,353.1433841054143
678,9/12/2022,363.730011,-0.00679505,0.000427979,0.001422081,362.69224386082396,358.8673927289883,349.3564721391493
679,9/13/2022,347.890015,-0.044525483,0.000430453,0.001354411,360.22589175518294,356.44476802236267,347.04699978095573
680,9/14/2022,341.399994,-0.018831588,0.000430418,0.001324726,344.51299844794414,340.8577477560007,331.8729838089259
681,9/15/2022,341.019989,-0.001113698,0.000429795,0.001321145,338.0886685485855,334.5182919950853,325.70704738985626
682,9/16/2022,346.25,0.015219963,0.000429448,0.001341525,337.70124927680286,334.1308500075995,325.3112929923196
683,9/19/2022,348.950012,0.007767622,0.000428879,0.001350933,342.8924838721905,339.2451187658411,330.29862025414167
684,9/20/2022,345.559998,-0.009762396,0.000428433,0.001334686,345.56247628363826,341.9283236670108,332.91195996164925
685,9/21/2022,345.470001,-0.000260472,0.000427811,0.001332357,342.21384142537437,338.5991614786199,329.6745870423107
686,9/22/2022,346.959991,0.004303662,0.0004272,0.001336688,342.1344246293658,338.5205767592957,329.6465248318318
687,9/23/2022,343.269989,-0.010692196,0.000426789,0.001319179,343.60104093991913,339.9888463530364,331.05161349658283
688,9/26/2022,342.880005,-0.001136731,0.000426177,0.001315609,339.9349985254368,336.36470450361526,327.48768817848133
689,9/27/2022,341.470001,-0.004120716,0.000425601,0.001307719,339.5653446766947,335.99252464161333,327.16902258788076
690,9/28/2022,348.940002,0.021640163,0.000425583,0.001337187,338.1674533274317,334.6097644435495,325.8022087091325
691,9/29/2022,342.0,-0.020089256,0.00042563,0.001306179,345.58581291884406,341.96642115095364,332.98155796811153
692,9/30/2022,339.869995,-0.00624756,0.000425098,0.001295263,338.67647461275254,335.12659003195995,326.3342192159033
693,10/3/2022,346.73999,0.020012014,0.000424989,0.001322271,336.5801959576595,333.0540253294919,324.3052419820124
694,10/4/2022,355.359985,0.024556127,0.000425153,0.001355749,343.3899215708849,339.7966047981315,330.9153960661891
695,10/5/2022,354.369995,-0.002789767,0.000424566,0.001349785,351.9275619476304,348.2296871954809,339.1331562291897
696,10/6/2022,350.890015,-0.009868724,0.000424137,0.001333666,350.9621077064022,347.27336571381966,338.10980029975696
697,10/7/2022,346.679993,-0.012070683,0.000423786,0.001314435,347.50014973201047,343.8532275947215,334.9018658027877
698,10/10/2022,347.320007,0.001844421,0.000423179,0.001315194,343.33604939993836,339.728482704805,330.7872510597932
699,10/11/2022,351.549988,0.012105349,0.00042274,0.00133063,343.9681578771935,340.36902657874117,331.43489643675025
700,10/12/2022,345.390015,-0.017677658,0.000422651,0.001303476,348.1568917397811,344.522435233271,335.5153055765843
701,10/13/2022,354.470001,0.025949462,0.000422914,0.001338634,342.0707274528936,338.47977007461583,329.6395586503199
702,10/14/2022,352.649994,-0.005147672,0.000422371,0.001329394,351.0570243896457,347.3785173376771,338.24888307233886
703,10/17/2022,354.48999,0.005204062,0.000421792,0.001334906,349.25264851561764,345.5997949862623,336.5356287538474
704,10/18/2022,360.880005,0.017865398,0.00042158,0.001358387,351.0949499031145,347.4096954811367,338.30847168521854
705,10/19/2022,360.660004,-0.00060981,0.000420988,0.001355595,357.4285011724883,353.67485517369795,344.45608113887903
706,10/20/2022,359.190002,-0.004084195,0.000420433,0.00134789,357.21183891411977,353.4845967954996,344.27691213396844
707,10/21/2022,370.640015,0.03137978,0.000421112,0.001390368,355.74525451644314,352.0336781823945,342.84580567664347
708,10/24/2022,379.109985,0.022595079,0.000421152,0.001420318,367.0956957616991,363.252824842688,353.82814476379235
709,10/25/2022,382.429993,0.008719251,0.000420633,0.001430613,375.4980931082816,371.56883007043217,361.9121030761789
710,10/26/2022,385.410004,0.007762101,0.000420097,0.00143953,378.79988232972255,374.8478186588681,364.99537019908644
711,10/27/2022,388.070007,0.006878041,0.000419547,0.001447179,381.74551390691255,377.78520663009516,367.8944495444735
712,10/28/2022,394.720001,0.016990902,0.000419297,0.00146901,384.3984271218531,380.4046920815266,370.4677338790422
713,10/31/2022,389.369995,-0.01364662,0.000419029,0.00144781,391.0104021289874,386.9134816694562,376.84035272814236
714,11/1/2022,382.040009,-0.019004697,0.000419027,0.001419165,385.6978030969522,381.66771465165806,371.73855007181385
715,11/2/2022,389.790009,0.020082817,0.000418928,0.001445268,378.42838209733713,374.4794773106351,364.74122314404497
716,11/3/2022,397.579987,0.019787983,0.000418812,0.001470887,386.1104153700547,382.0932268110043,372.09530168331406
717,11/4/2022,396.649994,-0.002341874,0.000418248,0.001465569,393.8497152218331,389.7439632775602,379.61094870277805
718,11/7/2022,395.799988,-0.002145262,0.000417683,0.00146054,392.91358580206844,388.8095977214226,378.66499552042416
719,11/8/2022,390.769989,-0.012789879,0.000417385,0.00144072,392.06344323906995,387.9800869446474,377.8254420381182
720,11/9/2022,386.220001,-0.011711966,0.000417045,0.001422453,387.0513028294678,383.03406858282176,373.046214354108
721,11/10/2022,370.320007,-0.042039642,0.000419083,0.001362172,382.56065168265343,378.5736491941402,368.68931665966767
722,11/11/2022,356.209991,-0.038847096,0.000420738,0.001306481,366.78028307837695,362.9603670369085,353.50283723519635
723,11/14/2022,361.079987,0.013579085,0.000420364,0.001323455,352.7870575933454,349.1043435644788,340.03740171210814
724,11/15/2022,353.679993,-0.020706975,0.000420453,0.001293027,357.6062120672416,353.88184647560524,344.6340846673992
725,11/16/2022,363.200012,0.02656115,0.000420753,0.001327879,350.2739520758037,346.6105843127443,337.5784509101623
726,11/17/2022,366.549988,0.009181225,0.000420258,0.001338697,359.71312462421076,355.94204898907776,346.66600643743584
727,11/18/2022,369.730011,0.008638134,0.000419753,0.001348737,363.05040440591364,359.2704340554711,349.8868731369512
728,11/21/2022,368.790009,-0.002545639,0.000419197,0.001343388,366.20818345283493,362.36641898646394,352.88356982943736
729,11/22/2022,377.730011,0.023952283,0.000419323,0.001374401,365.2617524826452,361.4475908428972,352.064772751108
730,11/23/2022,380.75,0.007963308,0.000418808,0.001383427,374.12882921999454,370.22138150606503,360.5509647671883
731,11/25/2022,383.339996,0.006779322,0.000418274,0.001390809,377.1357667745572,373.1991748981306,363.4611751585525
732,11/28/2022,380.339996,-0.007856734,0.00041782,0.001378175,379.70248148467505,375.7618467793713,365.9721932316994
733,11/29/2022,381.779999,0.003778945,0.000417258,0.001381451,376.71831939246965,372.79962119402194,363.0469019746663
734,11/30/2022,381.679993,-0.000261981,0.000416693,0.001379212,378.16958510880283,374.24282847378635,364.5665095176926
735,12/1/2022,379.720001,-0.005148401,0.000416184,0.00137033,378.07130297044733,374.1486070160535,364.41199302340914
736,12/2/2022,386.850006,0.018602895,0.000416021,0.001393744,376.12813682387167,372.2098711898968,362.54884497113386
737,12/5/2022,382.440002,-0.011465253,0.000415681,0.001376297,383.1772764226456,379.2075216557949,369.34004591839675
738,12/6/2022,378.040009,-0.01157175,0.000415344,0.001358752,378.8149027880536,374.8820407174126,365.1725955292631
739,12/7/2022,385.51001,0.019567125,0.00041523,0.001383391,374.4404610501697,370.5506757160929,360.91623624662776
740,12/8/2022,381.640015,-0.010089364,0.000414847,0.001367887,381.85954400035786,377.9049796532354,368.0967786267373
741,12/9/2022,371.410004,-0.027171211,0.000415385,0.001329373,378.01911170298797,374.114579788805,364.45548654078084
742,12/12/2022,377.75,0.016926017,0.000415152,0.001350393,367.8899968274981,364.06618800186834,354.60057698126326
743,12/13/2022,371.089996,-0.017787991,0.000415086,0.001324634,374.1852573932458,370.3019209939412,360.6799243585447
744,12/14/2022,372.309998,0.003282225,0.000414533,0.001327266,367.553143201792,363.7404544761919,354.3024139627532
745,12/15/2022,368.279999,-0.01088332,0.000414177,0.001310876,368.77003741134797,364.93738255305385,355.46445168363374
746,12/16/2022,372.640015,0.011769331,0.000413768,0.001324895,364.7975643939167,361.0065289940499,351.6539344578561
747,12/19/2022,375.540009,0.007752168,0.000413269,0.001333499,369.09461235354615,365.2605448910124,355.81948961483465
748,12/20/2022,375.549988,2.66e-05,0.000412719,0.001331752,371.97758103627274,368.13822252825656,358.6216743227254
749,12/21/2022,380.459991,0.012989437,0.000412349,0.001347316,371.9799047419397,368.1403797749467,358.59582682611716
750,12/22/2022,381.790009,0.00348972,0.000411805,0.001350173,376.83979673898097,372.9468199804298,363.3112664168081
751,12/23/2022,383.670013,0.004912099,0.000411274,0.001354916,378.18048166118274,374.2729643938031,364.6103153893529
752,12/27/2022,380.190002,-0.009111709,0.000410872,0.001340997,380.0432720841588,376.1260801183117,366.4041455827167
753,12/28/2022,377.51001,-0.007074048,0.000410421,0.001329822,376.5969085183888,372.6991965846259,363.0824104374997
754,12/29/2022,375.119995,-0.006351123,0.000409955,0.001319635,373.94286028759944,370.0936411152694,360.5183370470493
755,12/30/2022,375.119995,0.0,0.000409414,0.001317887,371.56467229099195,367.7413154863556,358.2599305827696
756,1/3/2023,374.329987,-0.002108235,0.000408888,0.001313355,371.593762626958,367.77092121825274,358.29446251663063
757,1/4/2023,374.01001,-0.000855165,0.000408354,0.001310491,370.8103634823391,366.9957877928324,357.565225509747
758,1/5/2023,374.049988,0.000106884,0.000407817,0.001308903,370.47063379560245,366.65967646120936,357.22581209632745
759,1/6/2023,386.049988,0.031577417,0.000408485,0.001348782,370.51737462755574,366.71127999278565,357.311266520351
760,1/9/2023,381.959991,-0.010650996,0.000408137,0.001332993,382.4063278049213,378.46784378167234,368.74861051787207
761,1/10/2023,382.670013,0.001857165,0.000407601,0.001333682,378.36354041950375,374.46576488999693,364.84041678818636
762,1/11/2023,380.799988,-0.004898762,0.000407117,0.001325503,379.07119380595486,375.160426421201,365.4703590327554
