,Date,HPQ,PDR,VAR,AVG,VAR70,VAR85,VAR99
764,1/13/2023,27.91,-0.022671854,0.000761093,0.000385488,28.140938691293215,27.746014896425955,26.778961453564037
765,1/17/2023,27.59,-0.011531659,0.000760283,0.00036991,27.509738514411783,27.123074907332857,26.17647491782391
766,1/18/2023,27.530001,-0.002177033,0.000759299,0.000366585,27.193272067160795,26.810988238821167,25.875373368642
767,1/19/2023,26.959999,-0.020922107,0.000758899,0.000338829,27.134696691236684,26.753214595042305,25.81567960409355
768,1/20/2023,27.91,0.034630799,0.00075944,0.00038348,26.57296545275317,26.198795379173998,25.287190167198403
769,1/23/2023,28.6,0.02442167,0.000759203,0.000414739,27.511039094705687,27.126380913258796,26.180054341874158
770,1/24/2023,28.4,-0.007017573,0.000758289,0.000405087,28.190147355253146,27.794809857704603,26.823737736020057
771,1/25/2023,28.690001,0.01015952,0.000757429,0.000417739,27.990869249356454,27.6004434175129,26.64333321473568
772,1/26/2023,29.01,0.011091933,0.000756595,0.000431565,28.28068073125384,27.884987622262376,26.909914223754345
773,1/27/2023,29.23,0.007554981,0.000755682,0.000440781,28.595143083649983,28.19569547675688,27.212837698803604
774,1/30/2023,28.82,-0.014125989,0.000754979,0.000421961,28.81435333285828,28.411377812004392,27.42741702237331
775,1/31/2023,29.139999,0.011042176,0.00075415,0.000435664,28.40745089316623,28.009256231252724,27.035764073932295
776,2/1/2023,29.870001,0.024742899,0.000753939,0.000466988,28.724300591832538,28.32277064603898,27.338547638552896
777,2/2/2023,30.790001,0.030335329,0.000754115,0.000505428,29.44598668676855,29.03554002900041,28.024470360095957
778,2/3/2023,30.51,-0.009135496,0.000753265,0.000493036,30.35349964183142,29.928357527778797,28.890954607951894
779,2/6/2023,29.77,-0.024553324,0.000753103,0.000460884,30.076698896638586,29.657365088089282,28.628998428553253
780,2/7/2023,30.0,0.007696207,0.000752204,0.000470161,29.345870093592833,28.937131445363026,27.930013215890806
781,2/8/2023,29.610001,-0.013085206,0.000751476,0.000452804,29.57487098798176,29.160568769465513,28.14947130868406
782,2/9/2023,29.66,0.001687161,0.000750517,0.000454383,29.18975879884421,28.78254422813253,27.780951758864042
783,2/10/2023,29.969999,0.010397511,0.000749685,0.000467081,29.238579704799623,28.831312094043668,27.82863647260301
784,2/13/2023,30.34,0.012270126,0.000748906,0.000482136,29.542297930357492,29.13136810814481,28.123771593536297
785,2/14/2023,30.4,0.001975634,0.000747955,0.000484039,29.910653652358686,29.49449099723191,28.472120396021502
786,2/15/2023,30.530001,0.004267231,0.000747021,0.000488852,29.971820614226207,29.553852515003012,28.528201315301587
787,2/16/2023,30.27,-0.008552716,0.000746176,0.000477363,30.099011447933652,29.68131536104431,28.653157048589087
788,2/17/2023,30.16,-0.00364058,0.00074525,0.000472138,29.841593518054495,29.426907722707075,28.412134617338342
789,2/21/2023,29.0,-0.039220713,0.0007463,0.00042183,29.736222833158173,29.322897876091957,28.30397516851795
790,2/22/2023,29.08,0.002754823,0.000745362,0.000424783,28.588152615050177,28.19114037305383,27.214000781569215
791,2/23/2023,29.549999,0.016033057,0.000744728,0.000444515,28.668085841363194,28.2694479632432,27.28871255031557
792,2/24/2023,29.219999,-0.011230338,0.000743959,0.000429774,29.132441025656007,28.729214066431922,27.73688468023912
793,2/27/2023,29.389999,0.005801074,0.000743057,0.000436548,28.80468841175849,28.40613900349956,27.423800052654173
794,2/28/2023,29.52,0.004413553,0.000742141,0.000441556,28.97324473654165,28.572889118378566,27.588407166763613
795,3/1/2023,28.860001,-0.022611412,0.000741876,0.000412559,29.101381845235494,28.698305349227034,27.70572432998723
796,3/2/2023,28.809999,-0.001734074,0.000740949,0.000409862,28.453117863248888,28.058623432567828,27.08823863034058
797,3/3/2023,28.610001,-0.006966172,0.000740088,0.000400608,28.404801818556844,28.011004864510657,27.0461975635616
798,3/6/2023,28.57,-0.001399126,0.000739164,0.000398352,28.207441479940357,27.815917611112283,26.85758653918541
799,3/7/2023,27.66,-0.03236989,0.000739581,0.000357341,28.165654369043324,27.776717946951575,26.81738859350364
800,3/8/2023,28.27,0.021813845,0.000739232,0.000384161,27.267934945474618,26.88992671261719,25.962783615435765
801,3/9/2023,27.889999,-0.013533006,0.00073855,0.000366787,27.86926565157548,27.483981230689043,26.53518405180642
802,3/10/2023,27.450001,-0.015901961,0.000737959,0.000346501,27.495796538599205,27.115696355400413,26.181877235005665
803,3/13/2023,27.34,-0.004015373,0.000737064,0.000341069,27.062183435115134,26.688229386469683,25.76851820496056
804,3/14/2023,27.809999,0.017044801,0.000736494,0.000361845,26.95307836652569,26.5816437720712,25.6640743087319
805,3/15/2023,27.959999,0.005379249,0.00073561,0.000368078,27.41462151483406,27.03875285577002,26.10516929511097
806,3/16/2023,28.309999,0.012440182,0.000734878,0.000383056,27.564520334951766,27.183512489622657,26.247147704834532
807,3/17/2023,28.040001,-0.009582966,0.00073409,0.000370706,27.911215522630464,27.52686163692086,26.57362477469027
808,3/20/2023,28.190001,0.005335243,0.000733212,0.00037685,27.64356023993192,27.262595478661385,26.321477290687273
809,3/21/2023,28.610001,0.014789001,0.000732562,0.000394665,27.79404928820328,27.4115137724175,26.46625014365821
810,3/22/2023,27.85,-0.026923376,0.000732578,0.000360939,28.208875837442157,27.821104409957698,26.86638946273553
811,3/23/2023,27.719999,-0.004678828,0.000731706,0.000354725,27.456269306649283,27.080170716076957,26.146220641165698
812,3/24/2023,27.719999,0.0,0.000730805,0.000354288,27.330704190972952,26.9536089361632,26.02683831619159
813,3/27/2023,27.889999,0.006114028,0.000729947,0.000361373,27.328676493153335,26.95114259369721,26.023736874032807
814,3/28/2023,27.629999,-0.009366063,0.000729166,0.000349423,27.499384218803133,27.121636672666494,26.19042238800842
815,3/29/2023,28.309999,0.024312961,0.000728975,0.000378826,27.241376544871542,26.86731269055658,25.9458153732419
816,3/30/2023,28.9,0.020626531,0.000728584,0.000403639,27.912602321455676,27.528848866707904,26.583021796008897
817,3/31/2023,29.35,0.015450951,0.000727969,0.000422057,28.495892156095543,28.10465820833175,27.142682047869805
818,4/3/2023,29.889999,0.018231397,0.000727466,0.000443829,28.94015816194465,28.54223719846163,27.563026625005573
819,4/4/2023,29.549999,-0.011440233,0.00072675,0.000429318,29.471632244656494,29.067383881470434,28.073746546830122
820,4/5/2023,29.41,-0.004748957,0.000725896,0.000423003,29.137756468973578,28.73814588107318,27.758215865203677
821,4/6/2023,29.290001,-0.004088558,0.000725037,0.000417508,28.999635265397984,28.60139432922821,27.631736268657242
822,4/10/2023,29.74,0.015246746,0.000724422,0.000435548,28.879582569454634,28.483636611324535,27.5104741253842
823,4/11/2023,29.940001,0.006702471,0.00072359,0.000443163,29.326419240560472,28.924222597767383,27.933876909412753
824,4/12/2023,29.66,-0.009396076,0.000722829,0.000431222,29.521971764735564,29.118790006764502,28.1218612324691
825,4/13/2023,29.9,0.008059144,0.000722023,0.000440468,29.24728564205518,28.84790681999233,27.861208875959402
826,4/14/2023,29.82,-0.002679171,0.000721161,0.000436691,29.483869925652723,29.080260297774085,28.091829587840607
827,4/17/2023,30.93,0.036547277,0.000721864,0.000480356,29.40623845127494,29.00418791465728,28.015845643038297
828,4/18/2023,31.219999,0.009332296,0.000721086,0.000491047,30.499907475684967,30.08270255635631,29.052984737285175
829,4/19/2023,30.209999,-0.032885921,0.000721559,0.000450785,30.78810607775677,30.367860113321964,29.33625797675331
830,4/20/2023,29.629999,-0.019385634,0.000721163,0.000426886,29.78940963032145,29.383074817067545,28.383726095946024
831,4/21/2023,29.48,-0.005075261,0.000720331,0.000420265,29.217200887532506,28.817596841865207,27.835746742472672
832,4/24/2023,29.469999,-0.000339305,0.000719466,0.000419352,29.071474856172838,28.67402477759784,27.701027989117748
833,4/25/2023,29.26,-0.007151367,0.000718671,0.000410263,29.060193700353185,28.664330489068313,27.687286183375033
834,4/26/2023,28.959999,-0.010305863,0.000717947,0.000397414,28.8518391225431,28.458291291866544,27.487204053980708
835,4/27/2023,29.719999,0.025904653,0.000717866,0.000427962,28.556654697109895,28.168397595957895,27.210669365084616
836,4/28/2023,29.709999,-0.00033653,0.000717008,0.000427047,29.3078539139962,28.90766633002132,27.92667054283595
837,5/1/2023,29.959999,0.008379469,0.000716226,0.000436548,29.2958306901019,28.8969443207281,27.914683645325237
838,5/2/2023,30.120001,0.005326311,0.0007154,0.000442383,29.54492373679526,29.14378855858311,28.153152089438926
839,5/3/2023,29.860001,-0.008669611,0.000714646,0.000431523,29.704804221618637,29.299688574914743,28.30518900919136
840,5/4/2023,29.4,-0.015525151,0.000714098,0.000412527,29.445373304290662,29.04580811049054,28.062837821686152
841,5/5/2023,30.129999,0.024526646,0.00071394,0.0004412,28.99143628777866,28.59858511553115,27.631582995748353
842,5/8/2023,30.190001,0.001989457,0.000713095,0.000443039,29.712891639878123,29.308537988142202,28.325493112620347
843,5/9/2023,30.290001,0.003306881,0.000712259,0.000446436,29.772414753834237,29.369654967471398,28.36837223855375
844,5/10/2023,29.860001,-0.014297832,0.000711672,0.000428966,29.872421898401367,29.46677775219571,28.46478070058368
845,5/11/2023,29.389999,-0.015865379,0.000711144,0.000409683,29.44778269394317,29.04838169614985,28.06210627099801
846,5/12/2023,28.9,-0.016812851,0.000710653,0.000389326,28.983923916961334,28.59147668584532,27.626142667366935
847,5/15/2023,29.57,0.022918739,0.000710413,0.000415925,28.498773980247762,28.111700104982397,27.16455977424281
848,5/16/2023,29.66,0.003039003,0.000709583,0.000419018,29.160614966844435,28.76642635241354,27.788374095710818
849,5/17/2023,30.27,0.020357786,0.000709215,0.000442503,29.24901605585726,28.852278450534126,27.876898743556318
850,5/18/2023,30.74,0.015407615,0.000708644,0.000460109,29.85362562679274,29.450728818304686,28.458247863948387
851,5/19/2023,30.540001,-0.006527406,0.000707868,0.000451898,30.317439539966045,29.906444805289947,28.895476547649313
852,5/22/2023,30.709999,0.005550969,0.000707068,0.000457883,30.12034175344238,29.71335429482351,28.712773236822862
853,5/23/2023,30.559999,-0.00489637,0.000706273,0.000451606,30.28765742503924,29.877984258127537,28.871666075730786
854,5/24/2023,30.0,-0.01849455,0.000705866,0.000429421,30.13985895200354,29.733694245223443,28.730791299749473
855,5/25/2023,30.9,0.029558802,0.000706031,0.00046349,29.5864905315981,29.18523905803887,28.20455604590717
856,5/26/2023,31.299999,0.012861882,0.000705386,0.000477974,30.47553131346232,30.061119572045797,29.04846777636104
857,5/30/2023,30.93,-0.011891479,0.000704741,0.000463541,30.87062107128234,30.45331741800824,29.428708657001547
858,5/31/2023,29.059999,-0.062363963,0.000708515,0.000390315,30.505344347241504,30.094190421387566,29.083519933828516
859,6/1/2023,29.42,0.012312091,0.000707855,0.000404194,28.657161017415284,28.26894333954051,27.316870636660248
860,6/2/2023,30.549999,0.037689938,0.000708647,0.000447549,29.01315030106992,28.621574402859654,27.660900139785998
861,6/5/2023,29.290001,-0.042118458,0.000709926,0.000398112,30.129280092428257,29.72171662281752,28.722565811505852
862,6/6/2023,29.65,0.01221593,0.000709264,0.000411821,28.88573202050897,28.495040596696523,27.531659694947404
863,6/7/2023,29.93,0.009399196,0.000708536,0.000422235,29.240123251875023,28.842058597938035,27.870909317380477
864,6/8/2023,30.040001,0.003668538,0.000707728,0.000425993,29.517089897352985,29.11699480639296,28.131356005226593
865,6/9/2023,29.799999,-0.0080215,0.000706992,0.000416227,29.62433272752173,29.22475860175807,28.243077305161986
866,6/12/2023,30.440001,0.021249206,0.000706676,0.000440283,29.38913143672423,28.99106774881922,28.0173948966826
867,6/13/2023,30.889999,0.014674909,0.000706095,0.000456702,30.020684156778902,29.614434392987718,28.613737091013466
868,6/14/2023,30.950001,0.001940557,0.000705284,0.000458411,30.46573250118607,30.055292227683356,29.04171720268232
869,6/15/2023,31.1,0.004834788,0.000704494,0.000463447,30.524617350868983,30.112932782873575,29.096964618596207
870,6/16/2023,31.0,-0.003220615,0.0007037,0.000459213,30.675603002494793,30.260169333539135,29.239592555339392
871,6/20/2023,30.16,-0.027470661,0.000703787,0.000427146,30.574183283997723,30.162674898949486,29.143241647125713
872,6/21/2023,29.85,-0.010331703,0.000703112,0.000414808,29.74458502859119,29.344390294727663,28.35792937827525
873,6/22/2023,29.799999,-0.00167648,0.000702312,0.000412413,29.439653390274344,29.040924165000106,28.06373464105052
874,6/23/2023,29.610001,-0.006396184,0.000701561,0.000404622,29.391346604379464,28.99325670843132,28.017760842537218
875,6/26/2023,29.77,0.005388999,0.000700788,0.000410319,29.204366557826837,28.809478658338577,27.843141272889852
876,6/27/2023,29.84,0.0023486,0.000699992,0.000412532,29.362137161669914,28.96708588897865,27.99597943351878
877,6/28/2023,29.940001,0.003345637,0.000699204,0.000415876,29.430481117658832,29.033882097487655,28.06205391095995
878,6/29/2023,30.32,0.012612148,0.000698576,0.000429767,29.530186927553565,29.131823414301962,28.16173299759968
879,6/30/2023,30.709999,0.012780741,0.000697955,0.000443818,29.905194692574376,29.50316806437224,28.51417063912152
880,7/3/2023,30.75,0.001301692,0.000697163,0.000444793,30.28940476821055,29.882871260644766,28.883010388191764
881,7/5/2023,30.68,-0.002279018,0.00069638,0.000441701,30.33109419186824,29.92430812358971,28.922737712603713
882,7/6/2023,30.9,0.007145207,0.000695641,0.000449302,30.260495846698422,29.854917429405614,28.857935757833665
883,7/7/2023,31.129999,0.007415768,0.000694908,0.000457191,30.48026960784297,30.071649211703065,29.06752192928724
884,7/10/2023,31.540001,0.013084661,0.000694302,0.000471476,30.706166710512083,30.29437978988325,29.282815195364716
885,7/11/2023,33.450001,0.058795203,0.000697357,0.000537378,31.110029189360787,30.69418292540629,29.670279365791
886,7/12/2023,32.900002,-0.016579098,0.0006969,0.000518059,32.99899521663244,32.55433293562151,31.462796557654613
887,7/13/2023,33.560001,0.019862193,0.000696536,0.000539868,32.45115852880992,32.01577293547414,30.94116472930574
888,7/14/2023,32.790001,-0.02321129,0.000696386,0.000513121,33.105937011083874,32.66090827696877,31.56959472625761
889,7/17/2023,32.82,0.000914464,0.000695603,0.000513572,32.344013070726305,31.91078405129946,30.844751038243075
890,7/18/2023,32.779999,-0.001219543,0.000694825,0.000511625,32.374911468385136,31.940445083169813,30.873956523860812
891,7/19/2023,32.93,0.004565554,0.000694063,0.000516175,32.335906780379204,31.904341565906467,30.840472195961468
892,7/20/2023,32.560001,-0.011299525,0.000693442,0.000502929,32.483346059181144,32.04760419323702,30.98083908701047
893,7/21/2023,32.240002,-0.009876592,0.000692786,0.000491306,32.11800028968485,31.68603609556396,30.630235775332803
894,7/24/2023,32.43,0.005875941,0.000692043,0.000497329,31.804250600818822,31.378627911677906,30.331429502955007
895,7/25/2023,33.099998,0.020449302,0.000691714,0.000519621,31.990560132588328,31.56398541000595,30.512921014740773
896,7/26/2023,33.040001,-0.001814243,0.000690948,0.000517017,32.65255733897233,32.21731458844461,31.14246887952265
897,7/27/2023,32.880001,-0.004854378,0.00069021,0.000511028,32.59331708580538,32.157886343118655,31.087735287930258
898,7/28/2023,32.630001,-0.007632459,0.000689515,0.00050196,32.435112315654656,32.00177180612672,30.933985883314413
899,7/31/2023,32.830002,0.006110651,0.000688783,0.000508199,32.18758306892015,31.75882395741132,30.70171342740549
900,8/1/2023,32.950001,0.003648499,0.000688029,0.000511688,32.386906175302336,31.956002478767008,30.8901881557277
901,8/2/2023,32.5,-0.013751202,0.000687491,0.000495858,32.50634497218124,32.07251232870887,31.00101379474614
902,8/3/2023,32.700001,0.006135019,0.000686764,0.00050211,32.061232505511576,31.63497387263831,30.58261091159024
903,8/4/2023,32.43,-0.008291188,0.000686089,0.000492372,32.259549194682734,31.83000296193549,30.774323940184992
904,8/7/2023,32.75,0.009819042,0.000685426,0.000502689,31.994049764617934,31.56931041944297,30.52005622989541
905,8/8/2023,33.07,0.009723565,0.000684762,0.000512878,32.309150688222466,31.878760589021134,30.822148322221533
906,8/9/2023,32.810001,-0.00789315,0.000684085,0.0005036,32.62397586288104,32.18829963274525,31.117060890148654
907,8/10/2023,32.970001,0.00486471,0.000683351,0.000508408,32.36903966978212,31.93843846040647,30.88109337572604
908,8/11/2023,32.77,-0.006084625,0.000682646,0.000501147,32.525848137878626,32.092689763107664,31.03589313335176
909,8/14/2023,32.07,-0.021592449,0.000682432,0.000476841,32.32998832476884,31.900142142360554,30.839837302574075
910,8/15/2023,31.84,-0.007197653,0.000681747,0.000468408,31.638921796846255,31.2190395190608,30.180895712185265
911,8/16/2023,31.299999,-0.017105295,0.000681337,0.000449117,31.409853476651524,30.99223404285295,29.970783788294476
912,8/17/2023,30.959999,-0.010922049,0.000680731,0.000436649,30.874810983525975,30.465491151187436,29.455943428378273
913,8/18/2023,31.059999,0.003224769,0.000679994,0.000439703,30.540627768102148,30.13689419349783,29.141610748973815
914,8/21/2023,31.290001,0.007377804,0.000679303,0.000447294,30.64115772242424,30.235504071916957,29.23411364114197
915,8/22/2023,31.02,-0.008666432,0.000678651,0.000437333,30.867427425788776,30.457833125302333,29.457364338898657
916,8/23/2023,31.15,0.004182087,0.000677926,0.000441421,30.601222282931744,30.195707425018405,29.19897499103014
917,8/24/2023,30.75,-0.012924251,0.000677381,0.000426846,30.730115108454594,30.32330950730997,29.320671884521264
918,8/25/2023,30.84,0.002922554,0.00067665,0.000429565,30.336214788088494,29.933339952691973,28.94406540442151
919,8/28/2023,31.33,0.015763556,0.000676169,0.00044625,30.425073316643655,30.022183856825208,29.03356254398277
920,8/29/2023,31.370001,0.001275949,0.000675435,0.000447152,30.911418984056112,30.50078397417583,29.492829496255535
921,8/30/2023,29.290001,-0.068605859,0.000679873,0.000372176,30.949157261774698,30.538810604152616,29.534031945116208
922,8/31/2023,29.709999,0.014237461,0.000679344,0.000387214,28.894305936608646,28.51102311915518,27.571638409694277
923,9/1/2023,30.370001,0.021971656,0.000679112,0.000410599,29.30646437050077,28.917532072781018,27.96320103950841
924,9/5/2023,30.139999,-0.007602152,0.000678447,0.000401927,29.95954352771879,29.561398979310212,28.58752403908664
925,9/6/2023,30.129999,-0.00033184,0.000677714,0.000401134,29.73186550919619,29.33881488898626,28.36556531034802
926,9/7/2023,29.32,-0.027251443,0.000677807,0.000371272,29.72348125858727,29.328721334792306,28.363916778928548
927,9/8/2023,29.450001,0.004424067,0.000677093,0.000375644,28.922165037842735,28.54073736915296,27.59963026476436
928,9/11/2023,29.559999,0.003728118,0.000676376,0.000379256,29.051815713146173,28.666568764431975,27.722623706618606
929,9/12/2023,28.940001,-0.021197306,0.000676148,0.000356031,29.16118642213735,28.775514288083457,27.8272631870025
930,9/13/2023,28.33,-0.021303442,0.000675925,0.000332741,28.54717061124889,28.169394643550575,27.237463188591015
931,9/14/2023,27.82,-0.018166127,0.000675566,0.000312871,27.94595881605178,27.57681907501645,26.664920201295175
932,9/15/2023,27.34,-0.017404355,0.000675178,0.000293861,27.443177716808172,27.0804304669817,26.187575402017153
933,9/18/2023,27.32,-0.000731797,0.000674455,0.000292762,26.968315534966607,26.611590770058818,25.73908796957295
934,9/19/2023,27.57,0.00910919,0.000673817,0.000302201,26.950343247497994,26.59409990799974,25.719480769852176
935,9/20/2023,27.059999,-0.018671639,0.00067348,0.000281908,27.196986383225774,26.838209275407834,25.95565562076682
936,9/21/2023,26.799999,-0.009654736,0.000672866,0.000271292,26.692809077157406,26.339973115190418,25.470609179112888
937,9/22/2023,26.77,-0.001119993,0.00067215,0.000269808,26.43729042170069,26.088063591053167,25.226954861842795
938,9/25/2023,26.299999,-0.017712956,0.000671778,0.000250636,26.407309251008456,26.058099161866256,25.203539597350144
939,9/26/2023,25.719999,-0.022300041,0.000671604,0.000226621,25.943034942575046,25.601309264418592,24.75942502911328
940,9/27/2023,25.639999,-0.003115267,0.000670901,0.000223065,25.369466453789183,25.034745887962643,24.210903014548045
941,9/28/2023,25.57,-0.002733804,0.000670197,0.000219923,25.29193325506646,24.959552036330617,24.13677058452337
942,9/29/2023,25.700001,0.005071242,0.000669511,0.000225073,25.220989558504833,24.888985138917803,24.07621549513932
943,10/2/2023,25.67,-0.001168036,0.000668803,0.000223596,25.349744662768472,25.015210444379953,24.19240922327623
944,10/3/2023,26.129999,0.017761046,0.00066842,0.000242174,25.321167077502952,24.987984852658414,24.16824142197553
945,10/4/2023,26.040001,-0.003450186,0.000667727,0.000238266,25.77724859311712,25.437745827023278,24.60587394485447
946,10/5/2023,26.23,0.007269938,0.000667073,0.000245699,25.688505454701307,25.34900163329115,24.517238304548158
947,10/6/2023,25.9,-0.012660825,0.000666545,0.000232071,25.874893758789113,25.53509347348768,24.695080964378707
948,10/9/2023,26.08,0.006925768,0.000665889,0.000239131,25.54729065572329,25.21195191010505,24.3872542687216
