,Date,COR,PDR,VAR,AVG,VAR70,VAR85,VAR99
53,3/19/2020,86.0,0.012049031,0.001256597,0.00020293,,,
54,3/20/2020,80.610001,-0.064724573,0.001309947,-0.000999431,,,
55,3/23/2020,73.93,-0.086504024,0.001416641,-0.00255406,,,
56,3/24/2020,79.849998,0.07703115,0.001502428,-0.001132896,,,
57,3/25/2020,75.349998,-0.058005951,0.00153182,-0.002130669,,,
58,3/26/2020,84.160004,0.110575898,0.001720647,-0.000187452,,,
59,3/27/2020,81.779999,-0.028687094,0.001705017,-0.000670497,,,
60,3/30/2020,88.099998,0.074439808,0.001769058,0.000581342,,,
61,3/31/2020,88.5,0.004530042,0.001740309,0.000646074,,,
62,4/1/2020,86.230003,-0.025984372,0.001723493,0.000216551,,,
63,4/2/2020,83.889999,-0.027511775,0.001708147,-0.000223581,,,
64,4/3/2020,81.339996,-0.030868554,0.001695901,-0.000702409,81.99804896330407,80.2902595535264,76.11469517644625
65,4/6/2020,86.290001,0.059075877,0.001723941,0.000217257,79.48223160109205,77.82753670703984,73.7911760639406
66,4/7/2020,87.199997,0.010490568,0.001699395,0.000372913,84.37230226105298,82.5998352447377,78.29920384424867
67,4/8/2020,88.330002,0.012875527,0.00167633,0.00055952,85.29608837194992,83.51530863945449,79.18048277102811
68,4/9/2020,87.809998,-0.005904457,0.001652283,0.000464461,86.43016426627152,84.64098678199737,80.28467448249205
69,4/13/2020,85.449997,-0.027243992,0.001639303,6.29e-05,85.92546714850597,84.15887124549535,79.86427029244147
70,4/14/2020,89.419998,0.045412974,0.001644845,0.000710748,83.59983084590931,81.88262065031678,77.71581142699732
71,4/15/2020,88.330002,-0.012264525,0.001624016,0.000527997,87.53418001083854,85.7273853706078,81.3685635653848
72,4/16/2020,86.279999,-0.023482013,0.001609355,0.000194525,86.46750723061513,84.69751407111754,80.40507191412861
73,4/17/2020,89.190002,0.033171138,0.001602002,0.000646259,84.43411199962378,82.71727493670335,78.5412562279353
74,4/20/2020,89.620003,0.004809595,0.001580584,0.000702521,87.32487495217723,85.55405071914723,81.26958741188245
75,4/21/2020,85.57,-0.046243788,0.001588504,7.66e-05,87.75984158396759,86.00034046189643,81.69144130066661
76,4/22/2020,86.5,0.01080966,0.001569099,0.000217795,83.73616357707392,82.04790736455178,77.94733496587911
77,4/23/2020,87.260002,0.008747777,0.001549653,0.000328574,84.67702701056577,82.97434482527858,78.83777611622754
78,4/24/2020,88.699997,0.016367665,0.001533042,0.000534203,85.42669623786651,83.73026166528773,79.60023655043973
79,4/27/2020,90.779999,0.023179131,0.001520045,0.000820848,86.87783071054615,85.14999220910744,80.97155208828336
80,4/28/2020,89.529999,-0.013865233,0.001503707,0.000637272,88.95109761076839,87.19144022873385,82.90932388128797
81,4/29/2020,89.339996,-0.002124482,0.001485236,0.000603176,87.72033770900649,85.99584716544392,81.78094836221418
82,4/30/2020,89.660004,0.003575512,0.001467229,0.000639424,87.54065080702784,85.83126383601586,81.67447415304578
83,5/1/2020,86.379997,-0.037268651,0.001466657,0.0001827,87.87082377691854,86.16568790210087,82.0210373452052
84,5/4/2020,86.419998,0.000462975,0.001449198,0.000186037,84.6156718879395,82.97272492272442,78.97109704139429
85,5/5/2020,87.970001,0.017776751,0.001435746,0.000392986,84.66494404265752,83.04003836325991,79.06701840824485
86,5/6/2020,85.5,-0.028479483,0.001428632,5.73e-05,86.20498727112381,84.54910252453135,80.52420239783157
87,5/7/2020,88.739998,0.037194347,0.001427881,0.000484123,83.76469597630181,82.16787265871443,78.25124731858583
88,5/8/2020,88.089996,-0.00735175,0.001412345,0.000395079,86.98200549716069,85.31538322380418,81.23771861888082
89,5/11/2020,90.639999,0.028536632,0.001405274,0.000711276,86.33973601504844,84.70203103303034,80.68511175769882
90,5/12/2020,88.580002,-0.022989485,0.001395832,0.000447935,88.88158421821514,87.18645696570529,83.0551178455832
91,5/13/2020,84.150002,-0.051305177,0.001409602,-0.000120781,86.83716874314847,85.19637394117518,81.18898332063813
92,5/14/2020,84.029999,-0.001427078,0.001394299,-0.00013498,82.44584687627376,80.87420315157546,77.07452657896876
93,5/15/2020,85.75,0.02026222,0.001383732,8.43e-05,82.32807501263773,80.7681334766626,76.98025595077068
94,5/18/2020,89.199997,0.03944492,0.001385318,0.000503074,84.04048323046979,82.45516233860577,78.61433401382911
95,5/19/2020,89.629997,0.004809046,0.001370928,0.0005484,87.4559971338355,85.80485061494952,81.79584645563615
96,5/20/2020,92.730003,0.034002025,0.001368184,0.000896876,87.90075031790342,86.2489607443196,82.22865043483877
97,5/21/2020,92.25,-0.005189794,0.001354457,0.000834126,90.97022694547958,89.26359634707292,85.08095147937864
98,5/22/2020,93.139999,0.009601444,0.001341413,0.000923589,90.50487382893006,88.81019536483116,84.68601606477553
99,5/26/2020,90.779999,-0.025664741,0.001334932,0.00065502,91.39744308974174,89.6943190738859,85.57588580023061
100,5/27/2020,93.330002,0.027702635,0.001328825,0.000925496,89.0528099483626,87.40518631618406,83.38623660233152
101,5/28/2020,94.400002,0.011399473,0.001316744,0.001029199,91.59195354357598,89.89673174080461,85.78544565424843
102,5/29/2020,95.339996,0.009908313,0.0013046,0.001116249,92.6596493588373,90.94825120670721,86.78965794415558
103,6/1/2020,95.150002,-0.001994793,0.001292027,0.001086045,93.59941595139178,91.88239196543265,87.69786596876065
104,6/2/2020,98.660004,0.036225022,0.001291362,0.001423919,93.41881565492933,91.71678739417261,87.55594842539402
105,6/3/2020,99.489998,0.00837748,0.001279519,0.001490144,96.88804545702375,95.1188455155022,90.80942635814138
106,6/4/2020,99.449997,-0.000402141,0.001267482,0.001472292,97.71904704162797,95.9400621688796,91.6043482605653
107,6/5/2020,98.970001,-0.004838191,0.001256005,0.001413316,97.68830824666456,95.92591591985527,91.6236677316838
108,6/8/2020,102.300003,0.033092918,0.001253582,0.001706645,97.22382661528576,95.47651571068565,91.19365906037126
109,6/9/2020,99.900002,-0.023739997,0.001247967,0.00147319,100.5346341007851,98.72239210412108,94.3089476000076
110,6/10/2020,96.949997,-0.029974355,0.001245531,0.001187303,98.14562980039811,96.38403931232948,92.10707893887157
111,6/11/2020,93.510002,-0.036126947,0.00124674,0.000851139,95.22952583767865,93.52354619020413,89.34847903268508
112,6/12/2020,94.870003,0.014439161,0.001237243,0.00097246,91.81656870326212,90.17208234998193,86.15164715161346
113,6/15/2020,96.209999,0.014025727,0.001227788,0.001087976,93.1674811638269,91.49788343979235,87.43929447694568
114,6/16/2020,99.110001,0.029697063,0.001224135,0.001338933,94.49715997115916,92.81586694067103,88.70708068911694
115,6/17/2020,100.150002,0.010438728,0.001214204,0.001418061,97.38749950820302,95.65437107710386,91.44296296689677
116,6/18/2020,100.25,0.000997984,0.001203738,0.00141444,98.41550550222914,96.67564707263314,92.43854610676178
117,6/19/2020,102.150002,0.018775275,0.001196004,0.001562823,98.51626165495898,96.77826465916382,92.56241299775401
118,6/22/2020,101.730003,-0.004120067,0.001186139,0.001514663,100.41373476449714,98.65437859146343,94.33525187819586
119,6/23/2020,101.5,-0.002263476,0.001176291,0.001482914,100.00460843415233,98.25629989895762,93.97235245609606
120,6/24/2020,98.839996,-0.026556458,0.001172986,0.001249253,99.78472136579961,98.04961108013318,93.80166330985374
121,6/25/2020,100.669998,0.01834548,0.001165687,0.001390544,97.14659932559962,95.4564196068463,91.32385422179566
122,6/26/2020,99.18,-0.01491144,0.001158293,0.001256921,98.97116995145787,97.25344408430924,93.03677607006247
123,6/29/2020,98.989998,-0.001917566,0.001148957,0.001231112,97.49740654874067,95.8146263495206,91.6891110633399
124,6/30/2020,100.769997,0.017821848,0.001141893,0.001364908,97.3143616618042,95.63803252999477,91.55145089815903
125,7/1/2020,99.449997,-0.013185687,0.001134438,0.001248504,99.08119359360141,97.38080339133981,93.25113299879311
126,7/2/2020,100.089996,0.006414766,0.001125645,0.001289506,97.77490465836667,96.10848321489814,92.00609297743758
127,7/6/2020,100.720001,0.006274658,0.001116976,0.001328759,98.41601511060614,96.74618669598188,92.64471211515506
128,7/7/2020,98.300003,-0.024320342,0.001113349,0.001128375,99.0478060833764,97.36844071786511,93.25535507475874
129,7/8/2020,97.209999,-0.011150481,0.001105878,0.00103319,96.65556818025244,95.01453831589781,91.00785049965172
130,7/9/2020,96.389999,-0.008471125,0.001098061,0.00096008,95.56999628633254,93.96045298454064,89.99921574804233
131,7/10/2020,97.050003,0.006823889,0.001089939,0.001004842,94.77270459634687,93.17532338556316,89.28747969712197
132,7/13/2020,97.269997,0.002264246,0.001081694,0.001014383,95.42528284576333,93.82762225574353,89.91186051557816
133,7/14/2020,99.330002,0.020957074,0.001076528,0.001164328,95.64833388777818,94.04571851954867,90.1408432979075
134,7/15/2020,101.900002,0.025544299,0.001072897,0.001346268,97.69900615062535,96.067303562949,92.08946805497838
135,7/16/2020,102.739998,0.008209546,0.001065296,0.001397107,100.24121702424361,98.56991481236508,94.51247676074907
136,7/17/2020,104.449997,0.016506954,0.00105913,0.001508209,101.08548253923809,99.40698079873833,95.31315497882792
137,7/20/2020,102.190002,-0.021874614,0.00105536,0.001337532,102.78160093219371,101.08034816381914,96.93665548115128
138,7/21/2020,104.150002,0.018998342,0.001049957,0.001465509,100.5477918960246,98.89116900970801,94.84443313886341
139,7/22/2020,103.809998,-0.003269901,0.001042563,0.001431441,102.4920472239229,100.80800741487182,96.69760447700504
140,7/23/2020,104.029999,0.002117024,0.00103512,0.001436338,102.16018119359768,100.48701380113704,96.37145698064758
141,7/24/2020,103.760002,-0.00259875,0.001027893,0.00140772,102.38271481494108,100.71239998778503,96.62010700900619
142,7/27/2020,104.0,0.00231034,0.00102066,0.001414077,102.12307969446364,100.45599346023077,96.38045918751709
143,7/28/2020,102.110001,-0.018340226,0.001016232,0.001275935,102.35863558834842,100.7007667977273,96.65043735878068
144,7/29/2020,103.309998,0.011683484,0.001009922,0.001348209,100.49037620821412,98.8613278153237,94.88054405392613
145,7/30/2020,102.169998,-0.011096084,0.001004018,0.001262387,101.68348011345931,100.04665224994093,96.04248079849947
146,7/31/2020,100.190002,-0.01956967,0.001000093,0.001119701,100.56489285568448,98.95093804688359,94.98183930975478
147,8/3/2020,104.480003,0.041927291,0.001004541,0.001397304,98.60581639186621,97.01949152999313,93.13883657610931
148,8/4/2020,104.699997,0.002103395,0.000997757,0.001402075,102.8503406569591,101.19122939898392,97.13135721842508
149,8/5/2020,103.5,-0.011527477,0.000992175,0.001315299,103.0683492325332,101.41805905016068,97.387031392437
150,8/6/2020,101.610001,-0.018429647,0.000988142,0.001183666,101.88614932976627,100.25964344344301,96.27907678720602
151,8/7/2020,102.099998,0.00481074,0.000981685,0.001207687,100.01274323416645,98.41442034825928,94.4934105601248
152,8/10/2020,103.040001,0.009164566,0.00097564,0.001260035,100.50765079239717,98.91094622664042,94.99278067984363
153,8/11/2020,101.379997,-0.016241469,0.000971252,0.001145646,101.44161811781119,99.83007183722464,95.89673203253047
154,8/12/2020,103.550003,0.021178813,0.000967535,0.001275731,99.79840513552976,98.22464655464015,94.37134286179408
155,8/13/2020,102.730003,-0.0079504,0.000961838,0.001216208,101.95367429989314,100.34693765832156,96.39496774433037
156,8/14/2020,103.75,0.009879943,0.00095615,0.001271745,101.14939169472342,99.55875352610455,95.66517026711331
157,8/17/2020,103.419998,-0.003185811,0.000950186,0.001243352,102.15732891806833,100.55397253565147,96.63385233254624
158,8/18/2020,102.839996,-0.005624004,0.000944469,0.001199888,101.83728320863183,100.24069796964244,96.33177478429215
159,8/19/2020,101.709999,-0.011048727,0.000939466,0.001122853,101.27083037711043,99.69244945328178,95.81816703421121
160,8/20/2020,99.040001,-0.026601798,0.000938369,0.000949574,100.1533686228247,98.58853748774001,94.78255758436879
161,8/21/2020,98.150002,-0.009026878,0.000933155,0.000887608,97.50515365503648,95.99108777863346,92.26173865049796
162,8/24/2020,97.57,-0.005926872,0.00092768,0.000845544,96.63368038513437,95.13618055424023,91.446648432016
163,8/25/2020,98.279999,0.007250468,0.000922238,0.000884838,96.06345492301656,94.57843333570545,90.92258856409106
164,8/26/2020,97.660004,-0.006328438,0.00091693,0.000840854,96.76315454101511,95.27421909045503,91.61277685015652
165,8/27/2020,98.129997,0.004801,0.000911468,0.000864855,96.15383404622483,94.67982653394294,91.05746911366526
166,8/28/2020,97.550003,-0.005928002,0.000906253,0.000823934,96.62467176800644,95.14439717392675,91.51791565847708
167,8/31/2020,97.029999,-0.005344899,0.000901053,0.000786995,96.0514782987041,94.58085686165789,90.9626190158708
168,9/1/2020,94.300003,-0.028538977,0.000900778,0.000612436,95.5400634731874,94.08822779521446,90.52636205787282
169,9/2/2020,98.290001,0.041441081,0.000905254,0.000854025,92.84624737351288,91.42392036141534,87.9525692188817
170,9/3/2020,97.580002,-0.007249728,0.000900313,0.000806356,96.78758669126282,95.30567628993012,91.68092511482543
171,9/4/2020,96.599998,-0.010093854,0.000895738,0.000742612,96.09466627445744,94.6275936443253,91.03383401999889
172,9/8/2020,95.360001,-0.012919507,0.000891609,0.000663181,95.12563247337286,93.67905852249143,90.13004089187844
173,9/9/2020,96.199997,0.008770113,0.000886833,0.000710042,93.8968126193559,92.47569945402266,88.96463605431849
174,9/10/2020,94.269997,-0.020266353,0.000884251,0.000589488,94.74012664078451,93.30233365582605,89.7980134679342
175,9/11/2020,94.080002,-0.002017468,0.000879237,0.000574591,92.82862123056553,91.42417518551477,87.98807921461602
176,9/14/2020,94.599998,0.00551195,0.000874379,0.000602645,92.6390890422666,91.24638521481585,87.81236492306489
177,9/15/2020,94.900002,0.003166272,0.000869476,0.000617128,93.1610663233491,91.76571733309571,88.31584682596102
178,9/16/2020,96.790001,0.019719967,0.000866629,0.000724448,93.46172217877272,92.06273297382343,88.62211249170245
179,9/17/2020,96.809998,0.000206581,0.000861789,0.000721555,95.33506998728389,93.90770276845898,90.4022168169501
180,9/18/2020,96.830002,0.00020661,0.000857003,0.000718694,95.36082674125376,93.93863708467768,90.44212775943382
181,9/21/2020,95.82,-0.010485453,0.000852958,0.000656792,95.38274256700034,93.96222699254588,90.49584697303457
182,9/22/2020,95.260002,-0.005861415,0.000848504,0.000620978,94.38265631075932,92.98234192336943,89.53925997529767
183,9/23/2020,94.139999,-0.011826991,0.000844709,0.000552956,93.83041600516653,92.43925608209543,89.03613549389378
184,9/24/2020,94.660004,0.005508541,0.000840251,0.000579889,92.72663406123255,91.35893671355196,87.98916424949572
185,9/25/2020,96.800003,0.022355459,0.000838258,0.000697595,93.25096115150735,91.87548855116697,88.52581874957284
186,9/28/2020,97.580002,0.00802555,0.000834039,0.000736992,95.3633942406823,93.96296460901605,90.51380465742334
187,9/29/2020,96.160004,-0.014659062,0.00083084,0.00065466,96.14496479253069,94.73746768910999,91.26943408410388
188,9/30/2020,96.919998,0.007872363,0.000826696,0.000693052,94.7365312502559,93.35131999122167,89.94502278987228
189,10/1/2020,95.360001,-0.016226662,0.000823828,0.00060353,95.49430964099774,94.10273047551092,90.66610783255261
190,10/2/2020,95.379997,0.000209668,0.000819493,0.000601457,93.95382160748274,92.58695161717522,89.2038250822768
191,10/5/2020,96.389999,0.01053357,0.000815717,0.000653458,93.9756444811793,92.60974861765452,89.24801742111158
192,10/6/2020,95.629997,-0.007915904,0.000811849,0.000608826,94.98003838094802,93.60319931153062,90.22384634615665
193,10/7/2020,95.589996,-0.000418377,0.000807647,0.000603503,94.23093974815481,92.86511934421041,89.51810411458325
194,10/8/2020,98.489998,0.02988683,0.000807882,0.000754448,94.19496381199028,92.83238203646837,89.4840336295887
195,10/9/2020,96.860001,-0.016688353,0.000805291,0.000664998,97.06562159384325,95.66312846305611,92.22929671383227
196,10/12/2020,96.860001,0.0,0.000801185,0.000661605,95.45103791991266,94.07540408484164,90.69863104627991
197,10/13/2020,97.269997,0.004223939,0.000797182,0.000679688,95.45582862690492,94.08179735219349,90.71507976183608
198,10/14/2020,98.440002,0.01195666,0.000793795,0.000736643,95.86853723905031,94.49117060114607,91.10294163642592
199,10/15/2020,99.349998,0.009201703,0.000790164,0.000779181,97.03200465459409,95.64107656801555,92.23893912199027
200,10/16/2020,99.519997,0.00170965,0.000786217,0.000783833,97.92854421117558,96.53094478503586,93.10087786905117
201,10/19/2020,97.800003,-0.017433991,0.000783949,0.000693197,98.09470497612196,96.69648897440477,93.26193916314244
202,10/20/2020,97.989998,0.001940805,0.000780076,0.000699373,96.40573635012082,95.03223276382305,91.66040302218673
203,10/21/2020,97.730003,-0.002656807,0.000776288,0.00068284,96.59422024386936,95.22279683716782,91.86871873898569
204,10/22/2020,98.720001,0.010078965,0.000772913,0.0007289,96.34196034862983,94.97817848358919,91.6504093002354
205,10/23/2020,99.379997,0.006663286,0.000769314,0.000757848,97.3243701194216,95.95117189291712,92.55659866878013
206,10/26/2020,98.370003,-0.010214946,0.000766161,0.000704582,97.98232492856204,96.600635652923,93.21555891021329
207,10/27/2020,97.650002,-0.007346232,0.000762772,0.000665689,96.98472739019309,95.62020225691008,92.25795122890538
208,10/28/2020,95.699997,-0.020171411,0.000761182,0.000565511,96.27927499143844,94.92175135237582,91.5830561387968
209,10/29/2020,94.589996,-0.011666547,0.000758252,0.000506984,94.34437139941294,93.02383479387646,89.76712437468487
210,10/30/2020,96.07,0.015525372,0.00075571,0.0005785,93.23831958938727,91.93549623914578,88.71989417513139
211,11/2/2020,98.940002,0.029436534,0.000756057,0.000715268,94.70938444473916,93.38604020449542,90.13081564040543
212,11/3/2020,102.150002,0.031928715,0.000757065,0.000862502,97.55593726961773,96.19115130999602,92.84103686581254
213,11/4/2020,104.989998,0.027422748,0.000756807,0.000987198,100.74669590184313,99.33718687650159,95.88002543202794
214,11/5/2020,105.419998,0.004087264,0.000753315,0.001001684,103.54677015825743,102.09948151369088,98.52826102491645
215,11/6/2020,103.949997,-0.014042367,0.000750859,0.000931712,103.982069878787,102.5292628951464,98.96772946002821
216,11/9/2020,106.260002,0.021978954,0.000749424,0.001029152,102.52326035618611,101.0893358247063,97.59624685175723
217,11/10/2020,110.080002,0.035318453,0.000751364,0.001187168,104.8187474957488,103.35922250767261,99.75402738842357
218,11/11/2020,107.330002,-0.025299173,0.000751121,0.001065671,108.5948149691528,107.0809472489315,103.35132191686907
219,11/12/2020,106.099998,-0.011526192,0.000748411,0.001008174,105.87565966988547,104.3981281362331,100.76215822878065
220,11/13/2020,108.120003,0.018859722,0.000746452,0.001089317,104.65807683804512,103.20819581004254,99.63497634717379
221,11/16/2020,109.010002,0.00819789,0.000743302,0.001121482,106.66004158837129,105.17568048653033,101.54669341504648
222,11/17/2020,104.889999,-0.038527467,0.000747003,0.000942884,107.5490695196545,106.05505187604714,102.40866710808042
223,11/18/2020,103.440002,-0.013920419,0.000744639,0.000876232,103.4543803745411,102.02185639360339,98.49179124277309
224,11/19/2020,101.900002,-0.014999794,0.000742435,0.000805357,102.02362252165601,100.60354400015004,97.12110299284538
225,11/20/2020,100.459999,-0.014232331,0.000740136,0.000738523,100.49524711360341,99.10345051447867,95.6942041513472
226,11/23/2020,100.480003,0.000199104,0.000736862,0.000736136,99.07426629650192,97.70423404887065,94.3236621956049
227,11/24/2020,103.099998,0.025740639,0.000736358,0.000846288,99.09847192569723,97.73343843832356,94.37756348449041
228,11/25/2020,103.110001,9.7e-05,0.000733131,0.000843002,101.6905287436652,100.28420338648971,96.84093988610039
229,11/27/2020,103.199997,0.000872435,0.00072993,0.00084313,101.70091109151807,100.30053281766375,96.8724201043654
230,11/30/2020,103.110001,-0.000872435,0.000726769,0.000835671,101.79309073563371,100.3928640351675,96.96053819830031
231,12/1/2020,102.190002,-0.008962544,0.000724036,0.000793255,101.71821271618191,100.31930114103857,96.8911594551098
232,12/2/2020,103.120003,0.009059543,0.000721209,0.000828885,100.80392847922876,99.4243206839993,96.02728462347737
233,12/3/2020,101.5,-0.015834589,0.0007193,0.000757368,101.72433850897427,100.3322863359026,96.92104915115469
234,12/4/2020,102.980003,0.014476025,0.000717027,0.000815995,100.11757701623598,98.75834298472242,95.4036846300723
235,12/7/2020,99.489998,-0.034477707,0.000719254,0.000665809,101.59362477595688,100.20764921511258,96.80024666753593
236,12/8/2020,100.43,0.009403851,0.000716528,0.000702835,98.13473629703353,96.79226408886143,93.49895482775393
237,12/9/2020,101.110001,0.006748076,0.000713659,0.000728342,99.05742358409412,97.71341854064704,94.40119233747905
238,12/10/2020,99.370003,-0.017358756,0.000712029,0.000652346,99.73763833207815,98.38301013745964,95.05827160020054
239,12/11/2020,98.059998,-0.013270772,0.000709857,0.00059409,98.01006361842168,96.68484051646644,93.41183284841019
240,12/14/2020,97.120003,-0.009632158,0.000707334,0.000551481,96.72435834475257,95.4166253962604,92.19813220344034
241,12/15/2020,99.029999,0.019475466,0.000705878,0.000630003,95.7925446871936,94.49973271274436,91.3099581206235
242,12/16/2020,98.370003,-0.006686914,0.000703182,0.000599768,97.68335794567,96.36284940964588,93.11066792308446
243,12/17/2020,98.739998,0.003754203,0.000700329,0.000612749,97.03928459371156,95.73222884410458,92.52710908214183
244,12/18/2020,98.610001,-0.001317426,0.000697474,0.000604839,97.40520170234224,96.09912741262839,92.8684263608522
245,12/21/2020,97.669998,-0.009578258,0.000695048,0.000563275,97.28148637767018,95.97113371040915,92.753171409947
246,12/22/2020,96.720001,-0.009774212,0.000692656,0.000521253,96.35571722411895,95.06460794376738,91.88760192355112
247,12/23/2020,97.239998,0.005361912,0.000689946,0.000540851,95.40777960868395,94.1302822989126,90.97600993361614
248,12/24/2020,96.970001,-0.002780466,0.000687208,0.000527458,95.93320643686255,94.6551596365894,91.49133825634594
249,12/28/2020,96.800003,-0.001754637,0.000684469,0.000518293,95.66482636199636,94.38590242417261,91.24544220877928
250,12/29/2020,97.120003,0.003300333,0.000681762,0.000529421,95.49712755841306,94.23082817975538,91.09204942849543
251,12/30/2020,96.959999,-0.001648846,0.000679065,0.000520743,95.81847603913721,94.54158618385253,91.40537844913176
252,12/31/2020,97.760002,0.008217004,0.000676604,0.000551284,95.66689919619826,94.39834479391521,91.27806148217421
253,1/4/2021,96.5,-0.012972508,0.00067465,0.00049783,96.4527483333916,95.17825263382828,92.02066240381674
254,1/5/2021,97.760002,0.012972508,0.000672604,0.000546943,95.21197564923119,93.95566133912845,90.85542760041298
255,1/6/2021,106.169998,0.082526048,0.000696218,0.00086843,96.4575882622361,95.18443556591656,92.05483271851011
256,1/7/2021,110.129997,0.036619895,0.000698472,0.001008084,104.75957018546121,103.354482904932,99.89814958366138
257,1/8/2021,110.029999,-0.000908412,0.000695768,0.001000627,108.68260431946347,107.22121653368275,103.61674414107908
258,1/11/2021,107.349998,-0.024658541,0.000695614,0.000901172,108.58913645738714,107.13550761791858,103.55227622511705
259,1/12/2021,106.519997,-0.007761773,0.000693217,0.000867725,105.93190048208923,104.5103917126403,101.01095014825286
260,1/13/2021,105.620003,-0.008484957,0.000690885,0.000831753,105.1150230771636,103.70589365275424,100.24024481757122
261,1/14/2021,105.639999,0.000189302,0.00068824,0.000829291,104.2283407596895,102.83458375176372,99.39771165966692
262,1/15/2021,106.800003,0.010920877,0.000686,0.000867809,104.25188509795113,102.85689835544636,99.42972071058037
263,1/19/2021,103.5,-0.031386342,0.000687333,0.00074517,105.40017305638462,103.99755023116623,100.54884042208896
264,1/20/2021,103.790001,0.002798024,0.000684745,0.000752946,102.12786553099217,100.76422411889568,97.40961878294056
265,1/21/2021,104.910004,0.010733241,0.000682535,0.000790607,102.4179009232052,101.05409218308294,97.7025869374229
266,1/22/2021,107.760002,0.026803673,0.000682504,0.000888401,103.53236231248162,102.15731450822537,98.75700844242927
267,1/25/2021,106.870003,-0.00829338,0.000680262,0.000854012,106.34878362155568,104.93836910111932,101.46056512722359
268,1/26/2021,108.839996,0.018265707,0.000678851,0.000918981,105.47746478119556,104.07764940107936,100.63004429651926
269,1/27/2021,106.839996,-0.018546526,0.000677731,0.000846618,107.42968558194518,106.00413559707113,102.4883838606859
270,1/28/2021,106.900002,0.000561486,0.000675221,0.000845562,105.45093321302794,104.05106794582723,100.61756659983483
271,1/29/2021,104.199997,-0.025581736,0.000675297,0.000748045,105.5152954953526,104.12169828185085,100.6882097103937
272,2/1/2021,106.889999,0.025488158,0.000675056,0.000839001,102.82808437669262,101.46746628238974,98.11212576811066
273,2/2/2021,105.620003,-0.011952483,0.000673181,0.000792146,105.50312262119137,104.10686166199203,100.68727163080419
274,2/3/2021,105.529999,-0.000852512,0.000670734,0.000786143,104.24449460030768,102.8709794618083,99.48592388619944
275,2/4/2021,111.919998,0.058789049,0.000680484,0.000997063,104.15582202926593,102.78284620060802,99.40860144226134
276,2/5/2021,109.690002,-0.020126089,0.000679629,0.00092053,110.46956874854098,109.00578547601565,105.39473806854937
277,2/8/2021,108.489998,-0.011000239,0.000677687,0.000877495,108.26625548792262,106.82893869415187,103.27440829185431
278,2/9/2021,107.43,-0.009818512,0.000675659,0.00083902,107.07782505629075,105.6565313956452,102.1628245815449
279,2/10/2021,106.269997,-0.010856476,0.000673726,0.0007971,106.02489651530335,104.62059452468861,101.17298866345006
280,2/11/2021,104.529999,-0.016508895,0.000672386,0.000735293,104.88731751797755,103.50359790677787,100.09713930392486
281,2/12/2021,105.18,0.006199066,0.000670099,0.000754737,103.15659358700543,101.79554229998342,98.43982158727614
282,2/16/2021,103.370003,-0.017358355,0.000668882,0.000690506,103.80781446277794,102.44051581869644,99.07274674661858
283,2/17/2021,105.309998,0.018593549,0.000667647,0.000753768,102.01411793267069,100.67435211714172,97.37665033249411
284,2/18/2021,105.260002,-0.000474863,0.000665301,0.000749442,103.93915500584143,102.5707721325165,99.20688281024752
285,2/19/2021,105.870003,0.005778456,0.000663055,0.000767088,103.89035091063933,102.52057698247985,99.19062774893732
286,2/22/2021,106.120003,0.002358603,0.000660746,0.000772652,104.49092051979538,103.12208371473093,99.74370947898393
287,2/23/2021,106.470001,0.003292707,0.000658465,0.000781433,104.74602058982087,103.37189359785229,100.00064836227662
288,2/24/2021,105.199997,-0.011999993,0.000656744,0.000737053,105.09551202776593,103.72201678083988,100.34399102877948
289,2/25/2021,102.849998,-0.022591675,0.000656349,0.000656331,103.84140352771848,102.48831126575486,99.14840764415307
290,2/26/2021,101.220001,-0.015975221,0.000655036,0.000598981,101.51287810778021,100.19176998839171,96.93459246930178
291,3/1/2021,103.169998,0.019081718,0.000653955,0.000662495,99.89386910029017,98.59011533081262,95.39376331891474
292,3/2/2021,104.25,0.010413767,0.00065204,0.00069589,101.82777315618937,100.50428870429877,97.24188119781205
293,3/3/2021,103.339996,-0.008767377,0.000650119,0.000663592,102.9044858466909,101.56399285451839,98.27605669643096
294,3/4/2021,102.989998,-0.003392607,0.000647963,0.000649795,102.00084808678241,100.6754786462302,97.42544873930952
295,3/5/2021,104.830002,0.017708133,0.00064675,0.00070762,101.65560406353039,100.34108030245665,97.09983596484119
296,3/8/2021,107.510002,0.025243876,0.000646592,0.000790513,103.47916748300268,102.14287590078084,98.83917605917458
297,3/9/2021,110.129997,0.024077574,0.000646235,0.000868921,106.13421888767039,104.76211435896734,101.38544621064165
298,3/10/2021,111.830002,0.01531842,0.000644764,0.000917409,108.73178121224653,107.33087793140143,103.86088109741718
299,3/11/2021,109.860001,-0.017773042,0.000643772,0.000854899,110.42034481869857,108.9929702640366,105.47245498557884
300,3/12/2021,112.919998,0.027472749,0.00064398,0.000943625,108.46494726343391,107.0678000488027,103.62696433300712
301,3/15/2021,113.860001,0.008290047,0.000642019,0.000968032,111.49623262602182,110.06081284855172,106.52625474365418
302,3/16/2021,112.860001,-0.008821511,0.00064021,0.000935616,112.42583557966593,110.97356531051136,107.39994364205539
303,3/17/2021,114.0,0.010050327,0.00063837,0.000965698,111.44346474053256,110.01645067026891,106.4715343660773
