,Date,F,PDR,VAR,AVG,VAR70,VAR85,VAR99
770,1/24/2023,12.74,-0.004698521,0.000954514,0.000392093,12.593144534068761,12.395276851555455,11.910227163896717
771,1/25/2023,12.79,0.003916965,0.000953292,0.000396665,12.534432236205713,12.337315191156987,11.854195295201714
772,1/26/2023,12.92,0.010112883,0.000952179,0.000409251,12.583261138069817,12.384970461715543,11.901484284559151
773,1/27/2023,13.27,0.02672935,0.000951843,0.0004433,12.711154683222944,12.511950674538717,12.023549079802603
774,1/30/2023,12.89,-0.029054031,0.000951735,0.00040519,13.05726988942667,12.852159285929332,12.350151454778423
775,1/31/2023,13.51,0.046978335,0.000953303,0.000465284,12.680852821625631,12.481389654657024,11.99494449629452
776,2/1/2023,13.79,0.02051354,0.000952591,0.000491119,13.29290113951015,13.084593928758245,12.572534054323553
777,2/2/2023,14.32,0.03771347,0.000953146,0.000539025,13.568136928555738,13.355122910891275,12.83411646876028
778,2/3/2023,13.23,-0.079170183,0.000960077,0.000436571,14.090685582250806,13.869093975199105,13.327092801819141
779,2/6/2023,13.14,-0.006825965,0.000958912,0.000427248,13.017137303325127,12.812517371576854,12.309115971313654
780,2/7/2023,13.45,0.023318093,0.000958354,0.000456595,12.928085843064398,12.724424151473002,12.225567945189812
781,2/8/2023,13.42,-0.002232975,0.000957136,0.000453151,13.233400056242061,13.025983603301603,12.514690629795263
782,2/9/2023,13.49,0.005202539,0.000955941,0.000459225,13.20390848057283,12.995662798760227,12.48763630848262
783,2/10/2023,12.73,-0.057987258,0.000959077,0.00038458,13.272421302813113,13.064141581892608,12.553876034693406
784,2/13/2023,13.09,0.027887167,0.000958817,0.00041966,12.52377985771221,12.326140239611021,11.84211484713271
785,2/14/2023,12.97,-0.009209582,0.000957714,0.000407394,12.877461982367324,12.674942904166954,12.178204013879245
786,2/15/2023,12.93,-0.003088806,0.000956511,0.000402945,12.761830075450296,12.561180481048764,12.068920887073206
787,2/16/2023,12.91,-0.001547988,0.0009553,0.000400466,12.721740927002093,12.521081367463088,12.031003363654293
788,2/17/2023,12.89,-0.001550388,0.000954093,0.000397991,12.700867592193157,12.501256790375283,12.014309174010721
789,2/21/2023,12.2,-0.055015865,0.000956771,0.000327758,12.68137949640091,12.482240940085997,11.993237786391324
790,2/22/2023,12.21,0.000819336,0.00095556,0.00032838,12.001987427153223,11.813564612610719,11.351674720903922
791,2/23/2023,12.07,-0.011532253,0.000954529,0.000313386,12.011457709033662,11.822782437797452,11.359080304662509
792,2/24/2023,11.88,-0.015866721,0.000953654,0.000292956,11.873800823949518,11.688025237827521,11.231709736738917
793,2/27/2023,12.06,0.015037877,0.000952726,0.00031155,11.686730877385358,11.503309370408214,11.053977932714218
794,2/28/2023,12.07,0.000828844,0.000951526,0.000312201,11.864774135549935,11.678865146501048,11.221886399762438
795,3/1/2023,12.32,0.020500923,0.000950841,0.000337596,11.874661049306917,11.688750651871116,11.232304327708832
796,3/2/2023,12.55,0.018496707,0.00095006,0.000360409,12.120936724613792,11.93018815207847,11.465357837604211
797,3/3/2023,13.08,0.04136368,0.000950975,0.000411856,12.347769607034255,12.154151531769385,11.68122828603469
798,3/6/2023,12.98,-0.007674635,0.000949865,0.000401723,12.868372876626317,12.667185350933224,12.174477410238008
799,3/7/2023,12.83,-0.011623533,0.000948857,0.000386672,12.770714770187721,12.570972199239774,12.080807137614563
800,3/8/2023,12.98,0.011623533,0.000947829,0.000400718,12.623341496146306,12.426246645678704,11.941316267507297
801,3/9/2023,12.45,-0.041689088,0.000948854,0.000348172,12.771795094708288,12.57163062050348,12.081216256301479
802,3/10/2023,12.1,-0.02851517,0.000948709,0.000312183,12.248943581554437,12.057724936290883,11.588807529196133
803,3/13/2023,12.03,-0.005801923,0.000947574,0.000304568,11.904347857132624,11.718313769810296,11.260762849082946
804,3/14/2023,11.93,-0.008347294,0.000946488,0.000293807,11.835394738133312,11.650808165936114,11.197141620910829
805,3/15/2023,11.71,-0.018613059,0.000945756,0.000270321,11.73798146678971,11.554396421683034,11.10617651744073
806,3/16/2023,11.82,0.009349834,0.000944685,0.000281586,11.520993126147186,11.340338373159387,10.898930901558154
807,3/17/2023,11.3,-0.044990286,0.000946051,0.000225487,11.62877642079381,11.446668234900965,11.00157179617744
808,3/20/2023,11.18,-0.010676258,0.000945027,0.000211994,11.115982609468757,10.942451441451054,10.516850624116277
809,3/21/2023,11.72,0.047170316,0.000946581,0.000270039,10.999067582421961,10.82652416238949,10.406209553595351
810,3/22/2023,11.48,-0.020690393,0.000945954,0.000244162,11.529846304704469,11.34980936814074,10.90870828694527
811,3/23/2023,11.42,-0.005240187,0.000944825,0.0002374,11.293796279712762,11.11789652254373,10.684199939624582
812,3/24/2023,11.51,0.007850019,0.000943732,0.000246775,11.235170496754773,11.05971505849073,10.628932069503668
813,3/27/2023,11.52,0.000868433,0.000942572,0.000247539,11.324150742915466,11.148014327441466,10.714823767012144
814,3/28/2023,11.6,0.006920443,0.000941469,0.000255737,11.333431335512245,11.157021974585524,10.721214518248333
815,3/29/2023,12.05,0.038059562,0.000942065,0.000302122,11.412230708408398,11.234089139136842,10.798418836924089
816,3/30/2023,12.29,0.019721264,0.000941372,0.00032592,11.855789330065749,11.670675727414528,11.217035150969238
817,3/31/2023,12.6,0.02491089,0.000940959,0.000356012,12.09166809384643,11.90248147394024,11.440876460959373
818,4/3/2023,12.68,0.006329135,0.000939852,0.000363314,12.397289629150396,12.203354803784443,11.729174764448535
819,4/4/2023,12.72,0.003149609,0.000938714,0.000366716,12.477193400115825,12.282829695744887,11.805853327012294
820,4/5/2023,12.43,-0.023062652,0.000938238,0.000338144,12.515953195422178,12.322005004448625,11.846190038273653
821,4/6/2023,12.33,-0.008077588,0.000937181,0.000327893,12.231197233987997,12.04019834304205,11.57209235558159
822,4/10/2023,12.72,0.031140241,0.000937195,0.000365378,12.13254024533076,11.943545862582853,11.479682118566803
823,4/11/2023,12.87,0.011723464,0.000936212,0.000379179,12.515042261746355,12.32095090042175,11.844624234715024
824,4/12/2023,12.67,-0.015662027,0.000935388,0.000359711,12.663645236160633,12.467389226164732,11.984196202736761
825,4/13/2023,12.46,-0.016713481,0.000934607,0.000339016,12.466959695798353,12.273332617410096,11.797625148948066
826,4/14/2023,12.52,0.004803852,0.0009335,0.000344422,12.260895354392545,12.070370551966967,11.60317738662483
827,4/17/2023,12.68,0.012698583,0.000932555,0.00035936,12.318913785596733,12.127520922589254,11.65899712718533
828,4/18/2023,12.73,0.003935464,0.000931444,0.000363679,12.47724310176167,12.2838854354074,11.808449994046526
829,4/19/2023,12.22,-0.040887459,0.000932371,0.000313919,12.525888873723083,12.331264948638312,11.855122550054977
830,4/20/2023,11.87,-0.029059745,0.000932286,0.000278529,12.02370905593628,11.836780522813626,11.379996374046106
831,4/21/2023,11.81,-0.005067578,0.000931199,0.000272096,11.678586331836287,11.498126299863566,11.056625551006272
832,4/24/2023,12.16,0.029205246,0.000931084,0.000306871,11.620132372658308,11.440667063019418,10.998250640062135
833,4/25/2023,11.77,-0.032597955,0.000931265,0.00026737,11.965591015670093,11.780021051371742,11.326872871302124
834,4/26/2023,11.54,-0.01973466,0.000930627,0.000243386,11.581251838016808,11.402041445616922,10.95974343139254
835,4/27/2023,11.61,0.006047535,0.000929553,0.000250337,11.353195146411553,11.177382871283005,10.746515690300017
836,4/28/2023,11.88,0.022989518,0.000929059,0.000277537,11.423714942276124,11.2470317679406,10.813307471462704
837,5/1/2023,12.06,0.015037877,0.000928209,0.000295172,11.68908931262971,11.50788916577155,11.06398008536171
838,5/2/2023,11.8,-0.02179466,0.000927683,0.000268812,11.867417248331709,11.683688019189667,11.232445949452774
839,5/3/2023,11.79,-0.000847817,0.000926579,0.000267481,11.610747917432203,11.430555294338042,10.990364713738668
840,5/4/2023,11.56,-0.019700851,0.00092595,0.000243709,11.600482370603721,11.4215286617238,10.981752243212556
841,5/5/2023,11.99,0.036522106,0.000926412,0.000286846,11.374894497110326,11.198086641057559,10.765709994706636
842,5/8/2023,12.02,0.00249896,0.000925317,0.000289474,11.79883827711062,11.615154212983532,11.168874187193097
843,5/9/2023,11.86,-0.013400536,0.000924442,0.000273234,11.827011822858758,11.644543882848597,11.198611841067475
844,5/10/2023,11.89,0.002526317,0.000923352,0.000275904,11.670027858134254,11.49036508889082,11.047170547694297
845,5/11/2023,11.87,-0.001683502,0.000922264,0.000273585,11.700261297455386,11.519695980819995,11.077344595185215
846,5/12/2023,11.67,-0.016992762,0.000921526,0.000253175,11.678848056294253,11.49908048539593,11.055841981737649
847,5/15/2023,11.64,-0.002574004,0.000920447,0.000249837,11.482981526544028,11.305902625096852,10.874519264494243
848,5/16/2023,11.25,-0.034079314,0.00092075,0.000209355,11.453830669998071,11.277369872493935,10.846431079695082
849,5/17/2023,11.5,0.021978907,0.000920223,0.000234996,11.068842145991802,10.898982191564228,10.481039891457263
850,5/18/2023,11.64,0.012100407,0.000919306,0.000248956,11.316792283459444,11.141955994892685,10.714798711719924
851,5/19/2023,11.65,0.000858738,0.000918226,0.000249672,11.453956559750905,11.27792178136299,10.845600895174911
852,5/22/2023,11.63,-0.001718213,0.000917153,0.000247363,11.464364033712931,11.288309328309753,10.856373806967374
853,5/23/2023,11.73,0.008561696,0.000916159,0.00025711,11.444670918345391,11.268527456157337,10.836197774983404
854,5/24/2023,11.33,-0.034695588,0.000916515,0.000216181,11.542752906150794,11.36547763967203,10.930971251728304
855,5/25/2023,11.38,0.004403354,0.000915463,0.000221079,11.149445000562961,10.976741068641237,10.555000886402487
856,5/26/2023,12.09,0.060521236,0.000918637,0.000291523,11.198157991414838,11.025765327071438,10.604462802411279
857,5/30/2023,12.59,0.040524183,0.000919451,0.000338469,11.897317570138997,11.714369691725409,11.265909387810252
858,5/31/2023,12.0,-0.047996198,0.000921099,0.000282135,12.390283424095184,12.198811079156576,11.730689602805944
859,6/1/2023,12.11,0.009124908,0.000920118,0.000292429,11.809123923976122,11.626741356406898,11.180243238330565
860,6/2/2023,12.39,0.022858138,0.00091964,0.000318668,11.917849294375559,11.734515899861897,11.282695429842665
861,6/5/2023,12.59,0.016013152,0.000918857,0.000336896,12.19328908802922,12.005408094159549,11.54449986859727
862,6/6/2023,12.93,0.026647345,0.000918593,0.000367419,12.390810238049049,12.198528546763631,11.731272208850664
863,6/7/2023,13.59,0.049784035,0.000920355,0.00042468,12.724782250812021,12.528962783219862,12.047953196248796
864,6/8/2023,13.58,-0.000736106,0.000919292,0.000423337,13.375215286644952,13.16838624589983,12.661042922909195
865,6/9/2023,13.74,0.011713165,0.000918376,0.000436389,13.364671298046538,13.159300026168932,12.65324621220287
866,6/12/2023,13.78,0.002906979,0.000917323,0.000439242,13.523175158338143,13.315050491944497,12.805323545966065
867,6/13/2023,14.13,0.025081931,0.000916964,0.000467664,13.561923743129771,13.352682438560747,12.840796540673624
868,6/14/2023,14.2,0.004941768,0.000915931,0.000472819,13.907266340650063,13.693844158127805,13.169102734430178
869,6/15/2023,14.45,0.01745245,0.000915208,0.000492358,13.976434116320817,13.761510633918741,13.23527040741796
870,6/16/2023,14.42,-0.002078283,0.000914164,0.000489404,14.22416737585507,14.005069098823634,13.466807173537244
871,6/20/2023,14.22,-0.013966707,0.000913354,0.000472806,14.194450129263295,13.976500309623907,13.44031249697702
872,6/21/2023,14.02,-0.014164543,0.000912552,0.00045602,13.997790687677112,13.782148080044246,13.25440266542823
873,6/22/2023,14.19,0.01205261,0.000911661,0.000469304,13.799475056848419,13.588169651958792,13.06876435444713
874,6/23/2023,14.02,-0.01205261,0.000910797,0.000454977,13.967165919961618,13.753656923725321,13.230393678562704
875,6/26/2023,14.11,0.006398884,0.000909796,0.00046177,13.799307489895508,13.58838694352524,13.069364631375445
876,6/27/2023,14.41,0.021038644,0.00090924,0.00048526,13.887909615296653,13.67474745217107,13.155137278135422
877,6/28/2023,14.79,0.026028867,0.000908947,0.000514386,14.18516940545246,13.967597276381206,13.435588080907527
878,6/29/2023,14.95,0.010760023,0.000908031,0.000526055,14.559803568384353,14.33576029555565,13.790379051265534
879,6/30/2023,15.13,0.011968228,0.000907147,0.000539072,14.716188427056911,14.49142902107264,13.93928142339022
880,7/3/2023,15.24,0.007244022,0.000906167,0.000546691,14.89468549183608,14.667491316988324,14.109083327437418
881,7/5/2023,15.35,0.007191924,0.000905188,0.000554234,15.001462512462018,14.771956856827403,14.208554549741027
882,7/6/2023,14.98,-0.024399496,0.000904867,0.000525942,15.109993539638094,14.878649037973505,14.313336449976198
883,7/7/2023,14.98,0.0,0.000903843,0.000525346,14.74669587482948,14.520313889763573,13.968298705419166
884,7/10/2023,15.07,0.005990035,0.000902854,0.000531528,14.746475376400529,14.520583619548068,13.968881637595473
885,7/11/2023,15.23,0.010561154,0.000901947,0.000542861,14.835032868520639,14.608239336886669,14.05342122250395
886,7/12/2023,15.22,-0.000656814,0.000900931,0.000541507,14.993328518523251,14.763129933715986,14.201712998637166
887,7/13/2023,15.19,-0.001973036,0.000899922,0.000538672,14.984420726822197,14.756046631533527,14.193918267559711
888,7/14/2023,14.98,-0.013921339,0.000899144,0.000522388,14.953869546479014,14.72530801036281,14.16606866230232
889,7/17/2023,14.09,-0.061250652,0.00090242,0.000452902,14.74649427666131,14.522533731748158,13.9711001375284
890,7/18/2023,14.17,0.005661728,0.000901437,0.000458755,13.869457137603792,13.658531436997446,13.13782648097056
891,7/19/2023,14.1,-0.004952256,0.000900458,0.000452682,13.949102034747758,13.735917510000796,13.214857619316076
892,7/20/2023,14.03,-0.004976903,0.000899481,0.000446595,13.87999463851943,13.669253119921597,13.149462365229468
893,7/21/2023,13.93,-0.007153106,0.000898539,0.000438085,13.81193766880523,13.601754554191038,13.085539047888735
894,7/24/2023,13.96,0.00215131,0.000897537,0.000440001,13.712862540598435,13.502904991885888,12.991104482583669
895,7/25/2023,13.58,-0.027597975,0.000897412,0.000408674,13.741661633484807,13.532176588124551,13.018226915692669
896,7/26/2023,13.67,0.006605529,0.000896453,0.00041559,13.366502444123366,13.163236996456007,12.664108100190862
897,7/27/2023,13.73,0.004379569,0.000895471,0.000420009,13.456326252716769,13.25177325557671,12.751853668380171
898,7/28/2023,13.26,-0.034831235,0.000895856,0.000380754,13.51607702019285,13.309715085940422,12.80591679406092
899,7/31/2023,13.21,-0.003777866,0.000894879,0.000376128,13.05293801476586,12.854889632257573,12.369589134797764
900,8/1/2023,13.42,0.015772013,0.000894147,0.000393235,13.0038230857792,12.805564290933727,12.321849935006629
901,8/2/2023,13.04,-0.028724575,0.000894095,0.000360917,13.210635466335821,13.010213097982952,12.518473347436696
902,8/3/2023,13.1,0.004590674,0.000893124,0.000365607,12.836073367377494,12.64045531237586,12.161570320715182
903,8/4/2023,12.89,-0.016160413,0.000892437,0.000347305,12.894803807131389,12.698809272394964,12.22050008521171
904,8/7/2023,12.94,0.003871472,0.000891463,0.000351204,12.688914261587787,12.496398643807236,12.02616770762693
905,8/8/2023,12.88,-0.004647568,0.000890506,0.00034568,12.737176988638499,12.544562224922815,12.069924886045529
906,8/9/2023,12.73,-0.011714308,0.000889683,0.000332369,12.678702369159614,12.486669561212763,12.013538581234924
907,8/10/2023,12.16,-0.045809536,0.000891047,0.000281496,12.530644193442871,12.341710663515492,11.875968444445217
908,8/11/2023,12.14,-0.001646091,0.00089007,0.000279373,11.968804896882007,11.78703675535678,11.342322141228436
909,8/14/2023,12.2,0.004930166,0.000889114,0.000284489,11.949596998292416,11.768501255762533,11.325388664028548
910,8/15/2023,11.98,-0.018197359,0.000888512,0.00026418,12.007819355278393,11.82576149498518,11.381860762887571
911,8/16/2023,11.81,-0.014291962,0.000887769,0.000248201,11.79208029146698,11.613801513204589,11.174656771860976
912,8/17/2023,11.83,0.001692048,0.000886798,0.000249785,11.624846557873827,11.44874734765136,11.017891037941467
913,8/18/2023,11.96,0.010929071,0.000885952,0.000261482,11.6437851121398,11.467629993157917,11.035055973324123
914,8/21/2023,11.97,0.000835771,0.000884983,0.00026211,11.772990950212284,11.594155125854897,11.160575829135865
915,8/22/2023,11.87,-0.008389311,0.000884097,0.000252655,11.782743750784999,11.604709944634786,11.166386222985999
916,8/23/2023,11.96,0.00755354,0.00088319,0.000260625,11.683713647517642,11.507529937679836,11.076638849887672
917,8/24/2023,11.75,-0.017714508,0.000882579,0.000241023,11.773079500845519,11.595358941221807,11.16187424783653
918,8/25/2023,11.91,0.013525143,0.00088181,0.000255494,11.56651381056736,11.392064153950061,10.960648430098606
919,8/28/2023,11.9,-0.000839983,0.000880851,0.000254302,11.723227001759177,11.54620840936233,11.111442041658707
920,8/29/2023,12.05,0.01252626,0.000880057,0.000267641,11.713995768997522,11.537495779915998,11.104496363482173
921,8/30/2023,12.03,-0.00166113,0.000879106,0.000265547,11.861579881420974,11.682318187961705,11.242891909477256
922,8/31/2023,12.13,0.008278193,0.000878222,0.000274237,11.8423669489855,11.66385077756705,11.223670271032235
923,9/1/2023,12.14,0.000824063,0.000877271,0.000274833,11.940691113729326,11.760599720845304,11.32030911705491
924,9/5/2023,12.09,-0.004127121,0.000876342,0.000270069,11.95095491091574,11.770402363835988,11.331078082425154
925,9/6/2023,12.07,-0.00165563,0.000875399,0.000267987,11.902063827565401,11.723535635718264,11.284023645511802
926,9/7/2023,11.96,-0.009155287,0.000874549,0.000257811,11.88176454178124,11.702850594728027,11.264745063378328
927,9/8/2023,12.3,0.028031514,0.000874437,0.000287772,11.774119530785088,11.59616408606946,11.162287149494963
928,9/11/2023,12.22,-0.006525309,0.000873545,0.00028043,12.109584346635728,11.927817851974075,11.480959391680198
929,9/12/2023,12.45,0.018646669,0.000872967,0.0003002,12.029945820721048,11.848665984162224,11.40588295152676
930,9/13/2023,12.64,0.015145766,0.000872265,0.000316163,12.257115553625573,12.073223576072568,11.620147847090756
931,9/14/2023,12.62,-0.001583532,0.000871332,0.000314122,12.444627087900095,12.258336637292652,11.799971327418925
932,9/15/2023,12.61,-0.000792707,0.000870399,0.000312935,12.424178736475401,12.238208773151293,11.780171601103257
933,9/18/2023,12.34,-0.021644131,0.000869982,0.000289401,12.414686761156482,12.228623855296142,11.771804442837745
934,9/19/2023,12.56,0.017671143,0.000869374,0.000308011,12.149146782578947,11.967119709706372,11.52361346626454
935,9/20/2023,12.36,-0.016051709,0.00086873,0.000290514,12.36577297801123,12.18131782967876,11.726846600877153
936,9/21/2023,12.2,-0.0130295,0.000867991,0.000276283,12.168103312524744,11.986654494732909,11.538907698284426
937,9/22/2023,12.43,0.018676954,0.000867426,0.000295921,12.011575636608518,11.831397855708207,11.390104041591519
938,9/25/2023,12.58,0.011995346,0.000866647,0.000308394,12.23750034151214,12.054785434426101,11.604008592751597
939,9/26/2023,12.43,-0.011995346,0.000865885,0.000295291,12.385767746359274,12.200449279987046,11.748489952695865
940,9/27/2023,12.39,-0.00322321,0.000864977,0.000291547,12.237436976886785,12.054293396733021,11.605417284980774
941,9/28/2023,12.56,0.013627465,0.000864246,0.00030572,12.198888548015717,12.016523470411927,11.569254568396683
942,9/29/2023,12.42,-0.011209085,0.000863469,0.000293496,12.366840962215683,12.182518476626731,11.729059141420171
943,10/2/2023,12.31,-0.008896136,0.000862643,0.000283751,12.229312597515131,12.046526070888731,11.598162913154903
944,10/3/2023,12.07,-0.019688905,0.000862152,0.000262593,12.11983492851019,11.938644435885795,11.495385075334918
945,10/4/2023,11.99,-0.006650066,0.00086129,0.000255278,11.884040116158744,11.706545555144505,11.271656206507018
946,10/5/2023,11.9,-0.007534569,0.000860443,0.000247044,11.804591356279158,11.628848547153002,11.197693668481312
947,10/6/2023,12.0,0.00836825,0.000859604,0.000255619,11.716239321289681,11.541815504708488,11.11196588971239
948,10/9/2023,12.07,0.005816385,0.00085873,0.000261485,11.814958193106284,11.639124809963928,11.207263548561443
