,Date,DELL,PDR,VAR,AVG,VAR70,VAR85,VAR99
266,1/22/2021,38.489609,-0.012562305,0.000988855,0.001402776,38.37362516576779,37.76099668371509,36.265225105901436
267,1/25/2021,38.35783,-0.00342963,0.000985238,0.001384677,37.89302332203181,37.28641308604089,35.80586206172945
268,1/26/2021,38.540295,0.004745638,0.000981604,0.001397218,37.765432987557425,37.16480881856995,35.691173244037365
269,1/27/2021,37.435379,-0.029088097,0.000981397,0.001283889,37.947864904130185,37.34152932344275,35.87181375337694
270,1/28/2021,37.46579,0.00081203,0.000977763,0.001282142,36.854593849334776,36.268762350855276,34.83782676205808
271,1/29/2021,36.943741,-0.014032008,0.000975017,0.001225632,36.884507679502775,36.29925285067243,34.85771956903997
272,2/1/2021,37.480991,0.014437656,0.000972072,0.001274206,36.37051330566352,35.79306176649322,34.38325744642217
273,2/2/2021,39.113026,0.04262166,0.000974751,0.001425661,36.90519177817281,36.32110777594649,34.87891029713259
274,2/3/2021,39.406994,0.007487756,0.000971327,0.001447786,38.512875517586366,37.901607803217516,36.409071200230954
275,2/4/2021,40.19767,0.019865721,0.000969024,0.00151476,38.807034886233886,38.19291518124341,36.68337344085295
276,2/5/2021,40.34972,0.003775422,0.000965531,0.001522951,39.58830632560373,38.96274280674223,37.435660270999264
277,2/8/2021,40.516979,0.004136665,0.00096207,0.001532387,39.73843528578875,39.110751845796166,37.57018646303815
278,2/9/2021,40.339584,-0.004387901,0.000958735,0.001511091,39.90582638967021,39.276670101746745,37.73958742413245
279,2/10/2021,40.334515,-0.000125666,0.000955308,0.001505224,39.73246762722048,39.10515756147659,37.5720400485479
280,2/11/2021,40.293968,-0.001005774,0.000951919,0.001496256,39.727526165146145,39.10303864363531,37.56931248461647
281,2/12/2021,40.572731,0.00689441,0.000948635,0.001515467,39.68550519921905,39.062962192599876,37.53631955714858
282,2/16/2021,40.263557,-0.007649424,0.000945568,0.001482967,39.965777745217,39.33984905449495,37.810070837494294
283,2/17/2021,40.172325,-0.002268441,0.000942276,0.001469711,39.663405026903675,39.04169431479096,37.534043536511184
284,2/18/2021,40.39027,0.005410589,0.000939012,0.001483588,39.5696209575352,38.95304703183429,37.438052055963375
285,2/19/2021,40.937656,0.01346141,0.000936219,0.001525615,39.78594014814435,39.16896423956618,37.653598641203864
286,2/22/2021,40.937656,0.0,0.000932954,0.001520281,40.32908296618186,39.70134119382085,38.1636080284604
287,2/23/2021,40.831223,-0.002603266,0.000929762,0.001505913,40.33171163032174,39.70484975601613,38.172408059545695
288,2/24/2021,41.403954,0.013929325,0.000927068,0.00154905,40.227206570942094,39.605346835967424,38.075810147658125
289,2/25/2021,40.385201,-0.024912978,0.000926275,0.001457486,40.793094572901055,40.15986733988294,38.60787153229409
290,2/26/2021,41.08971,0.017294319,0.000923943,0.001512096,39.784188455522454,39.17066249781323,37.66085055235972
291,3/1/2021,42.113533,0.024611413,0.000922595,0.001591475,40.48300286400907,39.857440115691,38.321284360510234
292,3/2/2021,41.920933,-0.004583842,0.000919565,0.001570326,41.49410828101174,40.85224211492061,39.28690241519886
293,3/3/2021,42.372021,0.010702966,0.000916711,0.001601496,41.304875734757466,40.66679116762747,39.10376297567269
294,3/4/2021,41.966549,-0.009615414,0.000914019,0.001563343,41.753071772423475,41.10805594019314,39.53748023766869
295,3/5/2021,43.258995,0.03033234,0.000913717,0.001660865,41.351951077085275,40.717007895561785,39.15730615794807
296,3/8/2021,43.137356,-0.002815838,0.000910697,0.001645741,42.631313009892814,41.97636448384305,40.37516739664569
297,3/9/2021,43.836796,0.016084206,0.000908331,0.001694355,42.5083299573978,41.854482150085374,40.26075512970781
298,3/10/2021,44.439938,0.013665014,0.000905762,0.001734525,43.20265809748441,42.54251467342668,40.91709615290307
299,3/11/2021,44.91637,0.010663747,0.000902998,0.001764389,43.79954637285259,43.127465261671766,41.48849482576447
300,3/12/2021,45.017738,0.002254274,0.000899989,0.001766022,44.27088075688245,43.59095711236331,41.93610138192572
301,3/15/2021,45.261024,0.005389675,0.000897042,0.001778061,44.37401899343291,43.69330360737093,42.039929154454924
302,3/16/2021,45.149517,-0.002466683,0.000894132,0.001764005,44.611828166665454,43.93227055807691,42.26776803712547
303,3/17/2021,46.264572,0.024396902,0.000892866,0.001838701,44.50349340395295,43.827944945942725,42.17007800492114
304,3/18/2021,44.657883,-0.035345642,0.000894462,0.001716384,45.60815243455407,44.91725862407605,43.22554845134906
305,3/19/2021,44.414597,-0.005462666,0.000891698,0.001692847,44.01896266355555,43.34872682526793,41.712693318144076
306,3/22/2021,44.272682,-0.003200349,0.000888862,0.001676856,43.781265118914376,43.11575799221275,41.48820011397026
307,3/23/2021,43.461735,-0.018486932,0.000887286,0.001611176,43.639858150541805,42.977690740328796,41.349696864814064
308,3/24/2021,43.765839,0.006972686,0.000884499,0.001628583,42.8352915677166,42.188265125972514,40.59934269748155
309,3/25/2021,43.583378,-0.004177742,0.000881745,0.001609792,43.13832220118599,42.48599899376662,40.889032949168424
310,3/26/2021,45.103905,0.034292989,0.000882335,0.001715222,42.960382852899244,42.31189520991954,40.713410898650125
311,3/29/2021,44.708565,-0.008803734,0.000879853,0.001681399,44.46334257980725,43.79347262853221,42.14698804425845
312,3/30/2021,44.901165,0.004298647,0.000877055,0.001689788,44.07384261790277,43.40820046215753,41.78139142358859
313,3/31/2021,44.678154,-0.004979084,0.000874394,0.001668481,44.26387102451919,43.59935366495009,41.97141094898557
314,4/1/2021,45.149517,0.010494925,0.000871857,0.001696591,44.04515221086509,43.382875526507306,41.76613919181177
315,4/5/2021,45.291435,0.00313836,0.000869096,0.001701168,44.51299320526068,43.84349048030682,42.20462947071089
316,4/6/2021,45.352257,0.001342002,0.000866346,0.001700032,44.65437788473666,43.98513932915749,42.347670298694275
317,4/7/2021,46.381145,0.022433075,0.000864964,0.001765435,44.71293992221593,44.044158182502784,42.4015039909441
318,4/8/2021,46.923466,0.011624873,0.000862549,0.00179644,45.732000191311094,45.04990506659494,43.37272694187815
319,4/9/2021,47.582363,0.013944276,0.000860306,0.001834521,46.270160248305366,45.58158124403103,43.89292013949147
320,4/12/2021,47.364422,-0.004590811,0.000857747,0.001814442,46.92165476234574,46.22313381087658,44.5110453417778
321,4/13/2021,46.898125,-0.00989366,0.0008555,0.001777968,46.70889975669467,46.0152604985478,44.305633600900116
322,4/14/2021,46.984287,0.001835531,0.000852843,0.001778147,46.24924301650201,45.56205324471535,43.875016786835886
323,4/15/2021,50.136848,0.064943,0.000862517,0.001973704,46.33367690344186,45.64489913432408,43.95464971676349
324,4/16/2021,51.403954,0.024958869,0.000861481,0.002044645,49.44786415801939,48.708402766334714,46.891844619207994
325,4/19/2021,52.417637,0.019528023,0.000859767,0.00209844,50.701845138599374,49.943513579110586,48.08578734147871
326,4/20/2021,51.434364,-0.018936609,0.000858483,0.002033916,51.70496852725218,50.93284609185939,49.03874142221397
327,4/21/2021,51.398884,-0.000690049,0.000855881,0.002025586,50.73084469888924,49.97476023696848,48.122438677649434
328,4/22/2021,50.93259,-0.009113466,0.000853648,0.001991625,50.69957472796759,49.94269192470978,48.099104595278746
329,4/23/2021,51.398884,0.009113466,0.000851207,0.002013272,50.236272482799386,49.48916193511883,47.66183028776186
330,4/26/2021,50.876839,-0.01020867,0.000849079,0.001976236,50.698535834528,49.94673973347303,48.102688339707086
331,4/27/2021,51.044094,0.003282057,0.000846519,0.001980181,50.182625502476895,49.44242893771655,47.61669056255285
332,4/28/2021,50.39027,-0.012891747,0.000844634,0.001935386,50.348583687161806,49.60410899761683,47.77325790280743
333,4/29/2021,50.684238,0.005816874,0.000842142,0.001947042,49.703901126566635,48.971045739572034,47.16500668165947
334,4/30/2021,49.837811,-0.016841022,0.000840675,0.00189079,49.996457332236666,49.25737803923862,47.44415256107723
335,5/3/2021,49.559048,-0.005609105,0.000838332,0.001868403,49.15767597714043,48.43428669853251,46.65819420310215
336,5/4/2021,48.920425,-0.012969849,0.000836491,0.001824241,48.88708275810381,48.16752580016455,46.40645709522753
337,5/5/2021,49.873287,0.01929053,0.000834911,0.00187607,48.25274736480292,47.54609316419337,45.81271644644872
338,5/6/2021,50.567661,0.013826733,0.000832862,0.001911427,49.19741389447925,48.47512307551025,46.697631059401886
339,5/7/2021,51.221489,0.01284689,0.000830757,0.001943685,49.882775872154035,49.14954081865629,47.35403965038415
340,5/10/2021,50.522049,-0.013749296,0.000829036,0.001897529,50.528121516793064,49.78945120990344,47.966756936608284
341,5/11/2021,49.579323,-0.018835983,0.000827862,0.001836727,49.83649686432907,49.107201390042064,47.32744504943837
342,5/12/2021,47.688801,-0.038877281,0.000830274,0.00171768,48.9067224312221,48.1966182636073,46.44069609043598
343,5/13/2021,48.859604,0.024254371,0.00082933,0.001783385,47.03525466112038,46.34835976689114,44.649553166252225
344,5/14/2021,49.888496,0.020839474,0.000827971,0.00183878,48.19015591937455,47.482629141161674,45.75915736141233
345,5/17/2021,49.868221,-0.000406489,0.000825586,0.001832272,49.21318355940094,48.4922064491274,46.73259478538819
346,5/18/2021,49.746578,-0.002442269,0.000823253,0.001819918,49.193916749769286,48.4755026150771,46.709792835219744
347,5/19/2021,49.062344,-0.013849861,0.000821586,0.00177476,49.072692553120866,48.35712178894501,46.60063078035692
348,5/20/2021,49.979725,0.018525607,0.000820029,0.001822895,48.39843869399574,47.69054474563629,45.9593423502796
349,5/21/2021,49.908768,-0.001420724,0.000817709,0.001813601,49.3040847546273,48.58689857030248,46.81887880617575
350,5/24/2021,50.755196,0.016817298,0.000816014,0.001856469,49.23538772793939,48.520841071011205,46.765769724687466
351,5/25/2021,50.435883,-0.006311111,0.000813879,0.001833199,50.07492965990363,49.34820947315634,47.561948871423425
352,5/26/2021,50.511909,0.001506244,0.000811567,0.00183227,49.757646061673725,49.03890961666737,47.257300300467065
353,5/27/2021,50.532185,0.00040133,0.000809274,0.001828217,49.83537843235365,49.10859319823695,47.33760804923233
354,5/28/2021,49.99493,-0.01068886,0.000807429,0.001792858,49.854788861284725,49.134876360472596,47.36715425792812
355,6/1/2021,52.128738,0.041794789,0.000809649,0.001905539,49.32797990017738,48.615441584080536,46.857622307727425
356,6/2/2021,51.084644,-0.020232447,0.000808748,0.001843354,51.43402257654016,50.6904727057522,48.86031954097614
357,6/3/2021,51.525597,0.00859477,0.00080661,0.001862265,50.403481709894855,49.67256350511804,47.88427109629436
358,6/4/2021,52.473392,0.018227509,0.000805103,0.001907978,50.83714426082922,50.10092681798032,48.29715712389495
359,6/7/2021,52.123669,-0.006687077,0.000803065,0.001884037,51.77608719788305,51.02758175334792,49.195358923800825
360,6/8/2021,52.665993,0.010350808,0.000801033,0.001907556,51.434715595339085,50.6912295519485,48.871173502211114
361,6/9/2021,52.691334,0.000481049,0.00079882,0.001903604,51.96790926484274,51.219957992037266,49.382733501534226
362,6/10/2021,52.605171,-0.001636579,0.000796648,0.001893824,51.99477743793132,51.24694999442041,49.400584259429415
363,6/11/2021,52.701469,0.001828907,0.000794453,0.001893646,51.911663270767946,51.165551775768265,49.343162891646394
364,6/14/2021,52.072987,-0.011996999,0.000792799,0.001855485,52.005871182353786,51.26217733603265,49.42890917683562
365,6/15/2021,52.133804,0.001167237,0.000790628,0.001853599,51.38430922996893,50.649701192700874,48.851674102713915
366,6/16/2021,52.078053,-0.001069955,0.000788491,0.001845611,51.447418148224024,50.712655008596144,48.90482474107683
367,6/17/2021,50.506844,-0.030634761,0.00078921,0.001757109,51.39144419123012,50.656934451599234,48.86795211749951
368,6/18/2021,49.959454,-0.010897095,0.000787499,0.001722722,49.83496937170649,49.12459693837613,47.37550098873703
369,6/21/2021,50.684238,0.014403218,0.000785799,0.001757087,49.29512429472859,48.58998856505125,46.87344467030945
370,6/22/2021,50.562595,-0.002402901,0.000783722,0.001745844,50.016339539097494,49.302853421379865,47.55179502842251
371,6/23/2021,50.288898,-0.005427737,0.000781748,0.001726508,49.89410519459961,49.18043216731089,47.44526332781758
372,6/24/2021,50.217941,-0.001411984,0.000779673,0.001718071,49.622117318398274,48.91916639024018,47.18285877893431
373,6/25/2021,50.430817,0.004230083,0.0007776,0.001724806,49.553003780021896,48.8479373073153,47.1220925885051
374,6/28/2021,50.557526,0.00250938,0.000775522,0.001726903,49.76564215294372,49.05814887042977,47.32575218338499
375,6/29/2021,51.79929,0.024264626,0.000774805,0.001787004,49.89109045535102,49.18521219176576,47.445615219293245
376,6/30/2021,50.516979,-0.025066945,0.000774657,0.001715584,51.123303860798416,50.39736229058715,48.61645893006756
377,7/1/2021,50.020275,-0.009881074,0.000772958,0.001684823,49.84925891466497,49.143272897365115,47.41561917770426
378,7/2/2021,50.364925,0.006866577,0.000770984,0.001698532,49.36126399207543,48.66236657625998,46.95084926431917
379,7/6/2021,49.858086,-0.01011431,0.000769317,0.001667363,49.69792436578635,48.99702194871779,47.274295982570074
380,7/7/2021,50.425747,0.011321208,0.000767537,0.001692768,49.204563644953,48.507813445179366,46.79783331801462
381,7/8/2021,50.177395,-0.004937271,0.000765638,0.001675367,49.76777531347417,49.06504285948261,47.34081540643644
382,7/9/2021,50.810947,0.012547197,0.000763942,0.001703827,49.5183087550331,48.821136141810406,47.106168256193
383,7/12/2021,49.229599,-0.031616775,0.000764839,0.001616828,50.14743913399692,49.44197065535449,47.70219731361663
384,7/13/2021,47.521542,-0.035311924,0.000766389,0.001520659,48.582398298604296,47.8949933079431,46.22051500744658
385,7/14/2021,47.339077,-0.003847017,0.000764473,0.001506717,46.89045388621327,46.23045383944759,44.61599425931797
386,7/15/2021,47.46072,0.002566315,0.000762496,0.001509462,46.71259871221242,46.05623676357751,44.437395588871865
387,7/16/2021,46.776482,-0.014521866,0.000761188,0.001468038,46.83190493495558,46.175537102631964,44.5563689531431
388,7/19/2021,47.07552,0.006372565,0.000759288,0.001480678,46.15566482551028,45.5072997758858,43.91755437711364
389,7/20/2021,48.337559,0.026455757,0.000758935,0.001544882,46.451590602687446,45.801748767412235,44.19459947485897
390,7/21/2021,48.763306,0.008769226,0.000757123,0.001563405,47.70076544926516,47.031100590696006,45.39013710725959
391,7/22/2021,48.626457,-0.002810338,0.000755235,0.001552219,48.12344332893997,47.44934500479552,45.7934088227589
392,7/23/2021,48.935631,0.006338016,0.000753367,0.001564428,47.98731776489726,47.31746251531079,45.6651958679672
393,7/26/2021,48.890015,-0.000932598,0.000751466,0.001558074,48.292675022868735,47.61768850852622,45.95866649330738
394,7/27/2021,48.707554,-0.003739052,0.000749629,0.00154463,48.248978014282386,47.57915121195313,45.92818208326678
395,7/28/2021,48.601116,-0.002187637,0.000747767,0.001535181,48.06704513571601,47.398928367630766,45.759686613722245
396,7/29/2021,49.057274,0.009341979,0.000746032,0.001554895,47.96563832680862,47.29727629939028,45.663765035260504
397,7/30/2021,48.971111,-0.00175792,0.00074418,0.001546551,48.417545994588295,47.745180495182005,46.090302439854156
398,8/2/2021,48.803852,-0.003421309,0.000742372,0.001534069,48.33389580999167,47.663056427334254,46.014975208364504
399,8/3/2021,49.888496,0.021981191,0.000741557,0.001585314,48.16622627378602,47.50213686154435,45.864021594407994
400,8/4/2021,49.361378,-0.010622139,0.000740075,0.001554796,49.240624881636535,48.56040517232296,46.88041237994289
401,8/5/2021,49.84288,0.009707361,0.000738394,0.001575126,48.721517650546645,48.04723801802965,46.38814755955103
402,8/6/2021,49.944248,0.002031686,0.000736558,0.001576262,49.19557059952552,48.51423434854438,46.84398862299593
403,8/9/2021,49.923973,-0.000406035,0.00073474,0.001571343,49.2973979539264,48.616290683914464,46.94488644128754
404,8/10/2021,49.883427,-0.000812485,0.000732936,0.001565443,49.278249170067355,48.59970814904914,46.925054924623865
405,8/11/2021,50.871769,0.01961931,0.000731929,0.00161002,49.24399582423495,48.56483377198233,46.895434097264335
406,8/12/2021,50.942726,0.001393849,0.000730126,0.001609488,50.216973700925024,49.525226058887675,47.825752163633155
407,8/13/2021,50.699444,-0.004787038,0.000728432,0.001593771,50.28624547419056,49.597709108515296,47.890012224302616
408,8/16/2021,50.506844,-0.003806092,0.000726718,0.001580536,50.048109405651765,49.35985897088748,47.670111299790435
409,8/17/2021,49.579323,-0.01853498,0.000725928,0.001531354,49.8569560448412,49.17534909424656,47.49435624451398
410,8/18/2021,49.143436,-0.008830584,0.000724419,0.001506081,48.94466333718428,48.275081538894916,46.62265904422422
411,8/19/2021,48.768372,-0.007661299,0.00072286,0.001483776,48.51283827064631,47.84698399855618,46.20923618570544
412,8/20/2021,49.923973,0.02341932,0.000722271,0.001537018,48.13655154572469,47.47961011544989,45.86367940607863
413,8/23/2021,50.745056,0.016312886,0.00072105,0.001572795,49.285121945365,48.610814069732946,46.95642392062721
414,8/24/2021,51.059299,0.006173488,0.000719359,0.001583908,50.09824497803624,49.413672351306246,47.729666713682406
415,8/25/2021,51.728333,0.013017976,0.00071794,0.001611459,50.40981816883951,49.721783199524,48.019160873578386
416,8/26/2021,51.469845,-0.005009556,0.000716319,0.001595544,51.071848468982594,50.37476881119338,48.66009181374317
417,8/27/2021,49.138367,-0.046355967,0.000720102,0.001480552,50.81427722912152,50.122834431512956,48.42835865000017
418,8/30/2021,49.746578,0.012301542,0.000718659,0.001506439,48.50505175296085,47.84113454093925,46.208318042870594
419,8/31/2021,49.396858,-0.007054858,0.000717118,0.001486007,49.108111703965086,48.4375176364295,46.78890927855455
420,9/1/2021,49.036999,-0.007311724,0.000715595,0.00146506,48.76544153751437,48.102977130481655,46.46513605884876
421,9/2/2021,49.199188,0.003302024,0.000713903,0.001469423,48.40708558171221,47.74616296173026,46.12969063615637
422,9/3/2021,49.234669,0.000720911,0.000712212,0.001467649,48.567631498482335,47.908197441411005,46.280072944021484
423,9/7/2021,48.661938,-0.011700866,0.000710938,0.001436518,48.6047269546171,47.944928531326404,46.32053549139924
424,9/8/2021,48.094273,-0.011734058,0.000709669,0.001405456,48.0371681685594,47.38538849063583,45.7783223277569
425,9/9/2021,48.849468,0.015580382,0.000708471,0.001438808,47.47738314628014,46.83388585889761,45.24953814232496
426,9/10/2021,48.271667,-0.011898704,0.000707224,0.0014075,48.222767070594934,47.56951163339177,45.96348784635104
427,9/13/2021,50.121643,0.037608127,0.00070863,0.001492279,47.6535238871533,47.01093943378098,45.42169555579176
428,9/14/2021,49.386723,-0.014771288,0.000707591,0.00145428,49.482990827384675,48.81438455855353,47.16714365797471
429,9/15/2021,50.907249,0.030323707,0.00070788,0.001521574,48.75518296598911,48.097621315394264,46.477159577003405
430,9/16/2021,51.393818,0.009512563,0.000706382,0.001540158,50.26152415668427,49.58226851282967,47.915472348808265
431,9/17/2021,50.952866,-0.008616884,0.000704982,0.001516592,50.74280232741633,50.05491464404731,48.37150804478681
432,9/20/2021,51.125191,0.003376341,0.000703358,0.001520897,50.309025167952804,49.630698555422555,47.954094475746636
433,9/21/2021,50.34972,-0.015284292,0.000702384,0.001482086,50.47936279006749,49.79870540006596,48.117408695552406
434,9/22/2021,50.314243,-0.00070486,0.000700777,0.001477047,49.70984782185218,49.04248186093327,47.39638085158961
435,9/23/2021,52.047642,0.033871293,0.000701572,0.001551516,49.67759999807457,49.00919413284326,47.36291699205149
436,9/24/2021,52.650787,0.011521695,0.000700191,0.001574384,51.38964434181178,50.69638527923508,48.990207050061414
437,9/27/2021,53.152561,0.009485102,0.000698731,0.001592486,51.98738752670895,51.289817061806566,49.572144071650385
438,9/28/2021,53.365433,0.003996926,0.000697149,0.001597975,52.48254156399744,51.77504065982878,50.043718227324355
439,9/29/2021,53.411049,0.00085442,0.000695563,0.001596282,52.70015104119436,51.99204251880078,50.245460526635895
440,9/30/2021,52.73188,-0.012797428,0.000694452,0.001563569,52.740692469748474,52.03423145202495,50.292062022419415
441,10/1/2021,53.613785,0.016586012,0.000693387,0.001597633,52.074537618275414,51.37723753414151,49.66061078896337
442,10/4/2021,53.340092,-0.005117974,0.00069192,0.00158244,52.94421149881446,52.23458195215037,50.4909976284547
443,10/5/2021,53.689812,0.006535019,0.000690414,0.001593619,52.67466917759891,51.968243781929424,50.239911830393176
444,10/6/2021,53.47187,-0.004067542,0.000688931,0.001580869,53.023633464088576,52.31423968358441,50.57624647677883
445,10/7/2021,54.257477,0.014585087,0.000687762,0.001610092,52.8064497792288,52.100183306991504,50.36733753662238
446,10/8/2021,53.248859,-0.018764431,0.000687148,0.001564409,53.58290165241891,52.866283889075255,51.118007789741355
447,10/11/2021,53.319817,0.001331686,0.000685611,0.001563888,52.5840275225647,51.88382433202649,50.15638046259652
448,10/12/2021,52.584896,-0.013879133,0.000684612,0.001529417,52.656651449180806,51.957920098365,50.23260675132616
449,10/13/2021,52.549416,-0.000674946,0.000683098,0.001524508,51.93018330931837,51.23895918935316,49.53717450547221
450,10/14/2021,53.725292,0.022129894,0.000682522,0.001570298,51.897178694861736,51.20558613613416,49.50656683743015
451,10/15/2021,54.591991,0.016003309,0.000681469,0.0016023,53.06065613303275,52.35387768510397,50.62024712528619
452,10/18/2021,55.068424,0.008689298,0.000680072,0.001617979,53.914898762772076,53.20056879684788,51.435584058005496
453,10/19/2021,56.163204,0.019685325,0.00067929,0.001657863,54.390582738180846,53.669243881552845,51.89009304467929
454,10/20/2021,56.578815,0.007372812,0.000677866,0.001670451,55.47456681123938,54.7388864264506,52.92924290816872
455,10/21/2021,57.26305,0.012020942,0.000676611,0.001693199,55.884052268802094,55.14290275361355,53.32258802948935
456,10/22/2021,58.053726,0.013713328,0.000675443,0.001719559,56.566012647196565,55.81373353035688,53.98232861898738
457,10/25/2021,56.91333,-0.019839308,0.00067498,0.001672384,57.34470651626494,56.58637297021957,54.71335449570091
458,10/26/2021,55.859097,-0.018697189,0.00067441,0.001627909,56.21833700781749,55.476587275756415,53.64478923550998
459,10/27/2021,54.936646,-0.016651765,0.000673667,0.001588084,55.174123283397954,54.44365742705135,52.652611140913486
460,10/28/2021,55.793209,0.015471529,0.000672621,0.001618266,54.26311759112905,53.547140749542805,51.78628501803138
461,10/29/2021,55.747593,-0.000817925,0.000671175,0.001612981,55.109334006674885,54.380992028210024,52.59537425832382
462,11/1/2021,56.517994,0.013724831,0.000670039,0.001639197,55.06350187488867,54.337761427124214,52.558918015113164
463,11/2/2021,54.610001,-0.034342031,0.000671382,0.001561484,55.82644429713207,55.09030214779132,53.288110057248524
464,11/3/2021,55.200001,0.010745937,0.000670116,0.001581278,53.938281341201574,53.229056576047476,51.479860542413526
465,11/4/2021,54.57,-0.01147869,0.000669041,0.001553192,54.523187662287526,53.806129235475275,52.04383415868168
466,11/5/2021,56.360001,0.032275424,0.000669626,0.00161912,53.900227271603235,53.19150971621899,51.44746726730958
467,11/8/2021,55.529999,-0.014836308,0.000668771,0.001583883,55.66921895345986,54.935601763226856,53.13852963551752
468,11/9/2021,56.080002,0.009855881,0.000667488,0.001601558,54.84672045381801,54.126602299760215,52.34980518050604
469,11/10/2021,56.619999,0.009582984,0.0006662,0.001618576,55.39301894552752,54.665237309508484,52.88248221042187
470,11/11/2021,56.189999,-0.007623475,0.000664964,0.001598912,55.93121068365022,55.195695563404875,53.38553564703915
471,11/12/2021,56.0,-0.003387097,0.000663605,0.001588326,55.506289244924936,54.77695875976065,52.98610819392555
472,11/15/2021,56.700001,0.012422538,0.000662447,0.00161128,55.31887763529898,54.595929167145805,52.811262605646526
473,11/16/2021,56.700001,0.0,0.000661052,0.001607874,56.01023156587735,55.27425247422757,53.47104827971311
474,11/17/2021,56.0,-0.012422538,0.000660072,0.001578274,56.01328759211805,55.28092351563774,53.479954942297475
475,11/18/2021,55.900002,-0.001787275,0.000658706,0.001571188,55.318844496021114,54.59743344546713,52.81639425754328
476,11/19/2021,55.02,-0.01586766,0.00065796,0.001534552,55.22353623888246,54.50198948141756,52.72726487325921
477,11/22/2021,55.130001,0.001997295,0.000656581,0.001535522,54.349719242227586,53.64092522533445,51.89756945256037
478,11/23/2021,54.669998,-0.008378974,0.000655413,0.001514781,54.45975685259284,53.74705445245985,52.00915887478122
479,11/24/2021,57.299999,0.04698553,0.000658352,0.001609709,54.00623116210034,53.30346967154481,51.57296988669803
480,11/26/2021,56.18,-0.019739785,0.000657928,0.001565231,56.6075320210445,55.86951173625055,54.054094868354056
481,11/29/2021,57.57,0.024440777,0.000657646,0.001612789,55.499199329290704,54.77661743052149,52.99640028410269
482,11/30/2021,56.470001,-0.019292057,0.000657186,0.001569418,56.87536199052769,56.13256767211513,54.29866560714268
483,12/1/2021,55.700001,-0.013729377,0.000656309,0.001537744,55.784464522498226,55.054387261172536,53.26465404473755
484,12/2/2021,57.150002,0.02569926,0.000656157,0.001587664,55.02307745526788,54.30774258618779,52.54754974226985
485,12/3/2021,58.48,0.02300539,0.000655748,0.001631824,56.458788129802244,55.72346064061266,53.91031814238932
486,12/6/2021,58.75,0.004606338,0.000654416,0.001637945,57.772344119596085,57.02104536869286,55.17155359256266
487,12/7/2021,58.91,0.002719703,0.000653075,0.001640166,58.039775666913705,57.284365694841014,55.43164514560958
488,12/8/2021,58.400002,-0.008694931,0.000651955,0.001618988,58.20544056458665,57.44923786174224,55.59468142234883
489,12/9/2021,57.650002,-0.012925643,0.000651054,0.001589244,57.69474442051595,56.944227329709335,55.1048338513856
490,12/10/2021,57.599998,-0.000867748,0.000649737,0.00158423,56.95432756263516,56.2164824595651,54.393706006922926
491,12/13/2021,55.720001,-0.033183366,0.000650871,0.00151342,56.90851828098322,56.17335656593395,54.35032310202411
492,12/14/2021,54.630001,-0.019755966,0.000650466,0.001470189,55.048365949494666,54.33287206156171,52.57457135674132
493,12/15/2021,56.040001,0.025482539,0.000650313,0.001518896,53.96736565482001,53.26580458746077,51.54239768976596
494,12/16/2021,54.990002,-0.018914352,0.00064984,0.001477533,55.356866255264364,54.64055000227907,52.87994460213443
495,12/17/2021,54.650002,-0.006202136,0.000648647,0.001462019,54.32140932751107,53.61689069935433,51.87326789629941
496,12/20/2021,53.599998,-0.01940022,0.000648215,0.001419958,53.987394615730025,53.288697936007,51.56462907031244
497,12/21/2021,55.450001,0.033932701,0.000649033,0.001485376,52.94490658702976,52.260696795765554,50.57214800595353
498,12/22/2021,55.369999,-0.001443819,0.000647747,0.001479494,54.77787197472662,54.07107564877431,52.3206309745934
499,12/23/2021,55.880001,0.00916864,0.000646567,0.001494903,54.69779166909527,53.991423942141516,52.25090956765812
500,12/27/2021,56.599998,0.012802398,0.000645529,0.001517518,55.20374713779374,54.48955129739848,52.726392461440255
501,12/28/2021,56.950001,0.006164758,0.000644284,0.001526794,55.91628795469068,55.1944099964106,53.418172909861404
502,12/29/2021,57.049999,0.001754351,0.000643,0.001527247,56.264786287724434,55.534017700828386,53.75203867255866
503,12/30/2021,56.509998,-0.009510481,0.000641964,0.001505303,56.364076205898385,55.636514566049065,53.84466976245813
504,12/31/2021,56.169998,-0.006034807,0.000640803,0.001490343,55.83193222683967,55.112440442238146,53.337847494141116
505,1/3/2022,56.98,0.014317558,0.000639859,0.001515743,55.49643707083565,54.78072704159069,53.03286364073265
506,1/4/2022,58.490002,0.026155505,0.000639792,0.001564438,56.29864891775999,55.5740996852201,53.7872870195353
507,1/5/2022,57.98,-0.00875771,0.00063874,0.001544079,57.79169786242032,57.0488156239584,55.209569944123984
508,1/6/2022,58.040001,0.001034322,0.000637483,0.001543076,57.286255155937695,56.5479037625793,54.74843828015227
509,1/7/2022,57.990002,-0.000861829,0.000636242,0.001538351,57.34585916848261,56.60838424727136,54.797457353668776
510,1/10/2022,59.880001,0.03207196,0.000636818,0.001598221,57.30104396085067,56.56396054027512,54.755218675171605
511,1/11/2022,60.25,0.006159996,0.000635613,0.001607148,59.16660104188739,58.407365707945445,56.539824126784765
512,1/12/2022,59.950001,-0.004991674,0.000634456,0.00159426,59.53347239778242,58.76868836791712,56.89045688761601
