,Date,MSFT,PDR,VAR,AVG,VAR70,VAR85,VAR99
269,1/27/2021,232.899994,0.002450368,0.000735037,0.001381293,229.27059193610256,226.09584318716168,218.28771662057187
270,1/28/2021,238.929993,0.025561442,0.000734472,0.001470849,229.84035827776708,226.68071002916074,218.85026093005715
271,1/29/2021,231.960007,-0.02960562,0.000735312,0.001356176,235.81600130154567,232.55133083671822,224.6014193842701
272,2/1/2021,239.649994,0.032614527,0.000736188,0.001471096,228.91681362194856,225.75505368144562,218.02467259690866
273,2/2/2021,239.509995,-0.000584352,0.000733507,0.001463567,236.53169853478812,233.26562944409355,225.22778050070175
274,2/3/2021,243.0,0.014466295,0.000731445,0.001511022,236.3932097284967,233.13858513259515,225.12620596294832
275,2/4/2021,242.009995,-0.004082416,0.000728898,0.001490683,239.85762451945575,236.56585070383557,228.39277137755107
276,2/5/2021,242.199997,0.000784792,0.000726259,0.001488125,238.86314118785577,235.58263145144753,227.52586844606512
277,2/8/2021,242.470001,0.001114177,0.000723638,0.001486775,239.05939886427413,235.78754467739898,227.70957923443592
278,2/9/2021,243.770004,0.005347179,0.000721088,0.001500661,239.34481300917835,236.0774658014194,228.0553184778083
279,2/10/2021,242.820007,-0.003904717,0.000718608,0.001481287,240.6408760760367,237.35641228576182,229.25625971274027
280,2/11/2021,244.490005,0.006853972,0.000716144,0.001500475,239.69592548918476,236.42976791068364,228.42405645760357
281,2/12/2021,244.990005,0.002042985,0.000713597,0.001502406,241.36654184419564,238.0827843295059,229.9398166473573
282,2/16/2021,243.699997,-0.005279465,0.000711229,0.001478357,241.85074168379873,238.57157169732105,230.52377805242193
283,2/17/2021,244.199997,0.002049601,0.000708717,0.001480375,240.56558449179943,237.3198023792264,229.28701902691753
284,2/18/2021,243.789993,-0.001680379,0.000706256,0.001469246,241.0884257795875,237.81349709708726,229.79977308402746
285,2/19/2021,240.970001,-0.011634722,0.000704378,0.001423267,240.69048070920894,237.4368001624258,229.41414249899023
286,2/22/2021,234.509995,-0.027174239,0.000704765,0.001323276,237.8940870484367,234.69533183659877,226.79362386612888
287,2/23/2021,233.270004,-0.005301611,0.000702462,0.001300193,231.48471066885193,228.35965972281113,220.69643037293716
288,2/24/2021,234.550003,0.005472199,0.000700083,0.001314679,230.27100223118768,227.1765627356876,219.51164684196902
289,2/25/2021,228.990005,-0.023990441,0.000699869,0.001227118,231.5269246745605,228.41067095898467,220.73694521250764
290,2/26/2021,232.380005,0.014695628,0.000698079,0.001273561,226.03309111651978,222.99445731273423,215.51048652467037
291,3/1/2021,236.940002,0.019432969,0.000696809,0.001335964,229.40428686637495,226.3241133277686,218.75760636945085
292,3/2/2021,233.869995,-0.013041569,0.000695128,0.001286726,233.908909918213,230.77002591834253,223.04843478306572
293,3/3/2021,227.559998,-0.027351453,0.000695545,0.001188985,230.86964019167854,227.78171016467616,220.16020872531288
294,3/4/2021,226.729996,-0.003654066,0.000693259,0.001172512,224.62734076329718,221.61377633838163,214.1952750021424
295,3/5/2021,231.600006,0.021251907,0.000692271,0.001240578,223.8071721042794,220.80300563470095,213.41844222336644
296,3/8/2021,227.389999,-0.018345171,0.000691224,0.00117441,228.6334087891098,225.57390277138282,218.0815546546166
297,3/9/2021,233.779999,0.027713897,0.00069126,0.001263768,224.45525876753865,221.47400173336433,214.08903652110035
298,3/10/2021,232.419998,-0.005834427,0.000689109,0.001239949,230.80211353267052,227.71254921337652,220.09537855176112
299,3/11/2021,237.130005,0.020062464,0.000687985,0.0013029,229.4525348675794,226.39188879349487,218.8325502882574
300,3/12/2021,235.75,-0.005836614,0.000685861,0.001279102,234.10943299451068,230.99023196297202,223.27781992581973
301,3/15/2021,234.809998,-0.003995254,0.000683675,0.001261579,232.74204080162855,229.64127152232183,221.99549859270064
302,3/16/2021,237.710007,0.012274805,0.000681811,0.001298047,231.8191315103028,228.74378485746573,221.18555724567534
303,3/17/2021,237.039993,-0.002822599,0.000679617,0.001284447,234.7006760412155,231.6050495938493,223.90617526358957
304,3/18/2021,230.720001,-0.027024015,0.000680009,0.001191328,234.0529416808698,230.93681588123698,223.32830554407704
305,3/19/2021,230.350006,-0.001604941,0.000677805,0.001182159,227.7770728536376,224.76539032353432,217.3346957037735
306,3/22/2021,235.990005,0.024189535,0.000677314,0.001257347,227.41644248089045,224.40274840359191,217.0065118579144
307,3/23/2021,237.580002,0.006714965,0.000675204,0.001275124,232.99406701332748,229.91302198470066,222.34145223451978
308,3/24/2021,235.460007,-0.00896334,0.000673351,0.001241882,234.57281737554368,231.48006870499339,223.83404462241904
309,3/25/2021,232.339996,-0.013339279,0.000671858,0.001194694,232.48421345691364,229.42785490548422,221.87789217165815
310,3/26/2021,236.479996,0.017661822,0.000670563,0.001247814,229.3961980786313,226.37315735534352,218.92941062747298
311,3/29/2021,235.240005,-0.00525733,0.000668542,0.001226897,233.49946782664384,230.4246225089002,222.8795531443052
312,3/30/2021,231.850006,-0.014515654,0.000667191,0.00117644,232.28790500314034,229.23550812926837,221.68987988980103
313,3/31/2021,235.770004,0.016766134,0.000665834,0.001226248,228.9336346196303,225.92117330675651,218.5063246347907
314,4/1/2021,242.350006,0.027526217,0.000665909,0.001310005,232.8103890213579,229.7548204376367,222.20488051579696
315,4/5/2021,249.070007,0.027351023,0.000665941,0.001392675,239.3295198959828,236.17296237570466,228.45842372911767
316,4/6/2021,247.860001,-0.004869935,0.000663957,0.001372857,245.98591494818467,242.75180741933087,234.82232488207322
317,4/7/2021,249.899994,0.008196739,0.000662009,0.001394383,244.78966653234784,241.59164288713603,233.7056577798608
318,4/8/2021,253.25,0.013316329,0.000660373,0.001431874,246.80985914322417,243.57211402078957,235.62825038552913
319,4/9/2021,255.850006,0.010214216,0.000658544,0.001459405,250.13225411408737,246.85889893469886,238.83349984435566
320,4/12/2021,255.910004,0.000234477,0.000656491,0.001455577,252.70634722982524,249.41509182592782,241.27480224099207
321,4/13/2021,258.48999,0.010031134,0.000654674,0.001482292,252.7668486378624,249.4788986927947,241.37908172398858
322,4/14/2021,255.589996,-0.011282387,0.000653145,0.00144265,255.3302139463146,252.008375271653,243.83114274275337
323,4/15/2021,259.5,0.01518212,0.000651706,0.001485187,252.46940098053875,249.18069082252939,241.11181935982415
324,4/16/2021,260.73999,0.004767001,0.000649727,0.001495316,256.3481104900958,253.008558599901,244.7633145076201
325,4/19/2021,258.73999,-0.007700046,0.000647987,0.001467023,257.5768933846933,254.23134137217576,245.98820797304384
326,4/20/2021,258.26001,-0.00185679,0.000646034,0.001456827,255.59799583349084,252.28682745742228,244.14106340580054
327,4/21/2021,260.579987,0.008942998,0.000644229,0.00147972,255.120902008827,251.82440642756234,243.71091345659013
328,4/22/2021,257.170013,-0.013172471,0.000642917,0.001435049,257.44312939946894,254.11048612954744,245.89087490110083
329,4/23/2021,261.149994,0.015357537,0.00064155,0.001477367,254.0513653133122,250.76689873023204,242.68580940989148
330,4/26/2021,261.549988,0.001530492,0.000639606,0.001477528,258.00531016777353,254.69908265841573,246.50675581156239
331,4/27/2021,261.970001,0.001604573,0.000637674,0.001477912,258.411931834926,255.0943792025757,246.86594734380597
332,4/28/2021,254.559998,-0.02869344,0.000638487,0.001387034,258.8218158325867,255.50027968395554,247.30154060882745
333,4/29/2021,252.509995,-0.008085725,0.000636838,0.001358587,251.4817587301975,248.2515783152653,240.28586892634766
334,4/30/2021,252.179993,-0.001307742,0.000634953,0.001350604,249.44925432077838,246.2555230070865,238.32419958622756
335,5/3/2021,251.860001,-0.001269709,0.000633078,0.001342782,249.1205122991496,245.92503359149902,238.0897454577473
336,5/4/2021,247.789993,-0.016291797,0.000632116,0.001290298,248.8237525508334,245.6375442352854,237.7725253925977
337,5/5/2021,246.470001,-0.005341299,0.000630371,0.00127062,244.78512917895935,241.65465096484218,233.92195394934856
338,5/6/2021,249.729996,0.013140032,0.000628921,0.001305737,243.4860919706551,240.3691906333644,232.73586600257758
339,5/7/2021,252.460007,0.01087253,0.000627335,0.001333957,246.7183549575301,243.57057735975042,235.8494510979505
340,5/10/2021,247.179993,-0.02113606,0.000626971,0.001267869,249.41211956759437,246.24062435012985,238.43418717703804
341,5/11/2021,246.229996,-0.003850746,0.000625209,0.001252859,244.18357658109844,241.08170168979393,233.39708519977867
342,5/12/2021,239.0,-0.02980249,0.000626193,0.001162053,243.25939774374982,240.15986811146132,232.57470873126246
343,5/13/2021,243.029999,0.016721336,0.000625071,0.001207416,236.08761123789216,233.0760170933215,225.64469146060353
344,5/14/2021,248.149994,0.020848489,0.000624372,0.001264512,240.08390882910294,237.0368695844653,229.52962776222847
345,5/17/2021,245.179993,-0.012040772,0.000623074,0.001225946,245.1405506601321,242.03200575112726,234.3555700753197
346,5/18/2021,243.080002,-0.008601991,0.000621551,0.001197541,242.20050696655073,239.12753220358758,231.55859839479527
347,5/19/2021,243.119995,0.000164513,0.000619763,0.001194564,240.1345048808912,237.0758911915343,229.54695045252322
348,5/20/2021,246.479996,0.01372571,0.000618432,0.001230573,240.18003622223264,237.13795534706028,229.61992087048029
349,5/21/2021,245.169998,-0.005328999,0.000616783,0.001211778,243.51759073876676,240.42504832812938,232.8310533217251
350,5/24/2021,250.779999,0.022624217,0.000616327,0.001272956,242.21908274451158,239.15703565943772,231.60331695579046
351,5/25/2021,251.720001,0.003741306,0.000614588,0.001279989,247.7555154896057,244.63154034120205,236.93548123192178
352,5/26/2021,251.490005,-0.000914115,0.000612856,0.001273756,248.71279654258754,245.5679773660665,237.85181206262348
353,5/27/2021,249.309998,-0.008706153,0.000611401,0.001245484,248.48771683953825,245.36522792343067,237.66446939800528
354,5/28/2021,249.679993,0.001482976,0.000609674,0.001246155,246.32737535534977,243.2332096042725,235.59452731086984
355,6/1/2021,247.399994,-0.009173634,0.000608262,0.001216803,246.70118010706898,243.5877945253425,235.9762430822283
356,6/2/2021,247.300003,-0.000404249,0.000606561,0.00121225,244.44363500834004,241.38357198047558,233.8091743402457
357,6/3/2021,245.710007,-0.006450179,0.000605026,0.001190786,244.3356277906523,241.281334998859,233.75334360259058
358,6/4/2021,250.789993,0.0204639,0.00060437,0.001244622,242.79337296330692,239.74622941804208,232.21256866444458
359,6/7/2021,253.809998,0.01197004,0.000603006,0.001274498,247.8113838116027,244.71149380719675,237.09972537839536
360,6/8/2021,252.570007,-0.004897482,0.000601437,0.001257353,250.80326509120127,247.66958417442763,239.94701655763936
361,6/9/2021,253.589996,0.004030308,0.000599792,0.001265035,249.580050004554,246.46363729281242,238.80035827441958
362,6/10/2021,257.23999,0.014290689,0.000598603,0.001301017,250.5910278032476,247.46047576644605,239.76236956547774
363,6/11/2021,257.890015,0.002523733,0.000596958,0.001304385,254.22657340862963,251.05617169613203,243.27372538317093
364,6/14/2021,259.890015,0.007725327,0.000595431,0.001322025,254.85652663970953,251.68914857258218,243.86167770279488
365,6/15/2021,258.359985,-0.005904619,0.000593942,0.001302226,256.8495300694327,253.64801553316937,245.77142424439685
366,6/16/2021,257.380005,-0.003800292,0.00059239,0.001288285,255.34189525645905,252.17167159269056,244.38914211416616
367,6/17/2021,260.899994,0.013583558,0.000591187,0.001321787,254.3699222581442,251.21645096850037,243.49527361143777
368,6/18/2021,259.429993,-0.005650279,0.000589712,0.001302841,257.8548293438367,254.6666429880627,246.80763521175396
369,6/21/2021,262.630005,0.012259327,0.000588438,0.001332534,256.4024541242436,253.2448588002947,245.40120876847746
370,6/22/2021,265.51001,0.010906326,0.000587095,0.001358409,259.58581824435953,256.3741729441256,248.50776771203624
371,6/23/2021,265.269989,-0.000904409,0.000585526,0.00135231,262.43846981830694,259.19707057721115,251.20108296222512
372,6/24/2021,266.690002,0.005338809,0.000583995,0.001363026,262.214134147393,258.9804828496153,250.96531244678334
373,6/25/2021,265.019989,-0.006281689,0.000582585,0.001342531,263.6202943173906,260.3831233192532,252.4045510684159
374,6/28/2021,268.720001,0.013864696,0.000581446,0.001376012,261.95823694286554,258.73106872414206,250.80109240503646
375,6/29/2021,271.399994,0.009923776,0.00058009,0.001398806,265.65064785804,262.38292394553406,254.37350306001366
376,6/30/2021,270.899994,-0.001843998,0.000578575,0.001390182,268.28524449757657,265.0075363822934,256.8960492011518
377,7/1/2021,271.600006,0.002580691,0.000577044,0.00139334,267.80195786122545,264.5154845597887,256.44293953852434
378,7/2/2021,277.649994,0.022030888,0.000576641,0.001447937,268.49077115796376,265.19635430173537,257.1028521322809
379,7/6/2021,277.660004,3.61e-05,0.000575125,0.001444211,274.4975735289035,271.13404157232486,262.88545280471953
380,7/7/2021,279.929993,0.008142189,0.000573729,0.001461838,274.50064421953056,271.1434223831548,262.89060629946727
381,7/8/2021,277.420013,-0.009006897,0.00057251,0.001434361,276.7877497686714,273.40524289754933,265.09221451741905
382,7/9/2021,277.940002,0.00187262,0.000571012,0.001435508,274.27196304848337,270.9367509451871,262.6919966768898
383,7/12/2021,277.320007,-0.002233171,0.000569556,0.001425929,274.78236018477304,271.4489140902314,263.2060288829003
384,7/13/2021,280.980011,0.013111432,0.000568428,0.00145636,274.16774359796165,270.8556656944056,262.6022100666465
385,7/14/2021,282.51001,0.005430452,0.000566992,0.001466682,277.81250143993947,274.43368388928855,266.1220008811133
386,7/15/2021,281.029999,-0.005252562,0.00056564,0.001449275,279.3141464784957,275.9400325648682,267.59477971870643
387,7/16/2021,280.75,-0.000996828,0.000564194,0.001442954,277.8727564281674,274.4997836628287,266.2195713634511
388,7/19/2021,277.01001,-0.013410951,0.000563307,0.001404671,277.60657635700386,274.2434630267098,265.9773995293186
389,7/20/2021,279.320007,0.00830446,0.000561981,0.001422408,273.88343984711435,270.57170095591636,262.40912982413516
390,7/21/2021,281.399994,0.00741902,0.000560632,0.001437784,276.1886124162433,272.8483223450975,264.64263416460943
391,7/22/2021,286.140015,0.016704131,0.000559792,0.001476829,278.2430789128991,274.8997465114819,266.6373812155712
392,7/23/2021,289.670013,0.012261135,0.00055866,0.00150434,282.9574914309253,279.55231564378994,271.15849009541085
393,7/26/2021,289.049988,-0.002142747,0.000557272,0.001495059,286.45629860826006,283.005882226309,274.46856004746206
394,7/27/2021,286.540009,-0.008721468,0.000556122,0.001469129,285.8340085201256,282.39529022830163,273.9381764232437
395,7/28/2021,286.220001,-0.001117424,0.000554731,0.001462581,283.3410555825634,279.9280574294255,271.5666942116307
396,7/29/2021,286.5,0.000977787,0.000553331,0.001461357,283.03533290677746,279.6360767584002,271.27664290993965
397,7/30/2021,284.910004,-0.005565181,0.000552061,0.001443658,283.3348394639285,279.9443112249561,271.5597119921473
398,8/2/2021,284.820007,-0.000315929,0.000550682,0.001439237,281.751088255923,278.3910335649018,270.019453475542
399,8/3/2021,287.119995,0.008042803,0.000549411,0.001455787,281.6709162175419,278.2932578046458,270.0086760768452
400,8/4/2021,286.51001,-0.002126755,0.000548069,0.00144683,283.94885292046365,280.565367198903,272.2038424510105
401,8/5/2021,289.519989,0.010450867,0.000546904,0.001469284,283.34908109440755,279.9821767660656,271.64591997863715
402,8/6/2021,289.459991,-0.000207254,0.000545551,0.001465114,286.31987697789765,282.9275035080427,274.48484831743167
403,8/9/2021,288.329987,-0.003911475,0.000544269,0.001451773,286.2856729673194,282.8914823925602,274.5186505594258
404,8/10/2021,286.440002,-0.006576515,0.000543081,0.001431901,285.16079662395344,281.7775073265191,273.43091400187393
405,8/11/2021,286.950012,0.001778929,0.00054174,0.001432757,283.28156708450416,279.92704909880797,271.62018385067034
406,8/12/2021,289.809998,0.009917503,0.000540582,0.001453656,283.79242498707305,280.4252086560428,272.1577362855638
407,8/13/2021,292.850006,0.010435024,0.000539452,0.001475723,286.64161921134405,283.25135094474297,274.9119789159089
408,8/16/2021,294.600006,0.005957971,0.000538179,0.001486709,289.6533512283927,286.2306723214182,277.78880006485133
409,8/17/2021,293.079987,-0.005172959,0.000536971,0.001470426,291.4008074789055,287.9657659768915,279.5136009258504
410,8/18/2021,290.730011,-0.008050526,0.000535882,0.001447204,289.8863398016748,286.4661028262518,278.05306612788877
411,8/19/2021,296.769989,0.020562352,0.000535465,0.001493713,287.56146976571495,284.184523357665,275.7864636137936
412,8/20/2021,304.359985,0.025253771,0.000535532,0.001551383,293.53867722576507,290.0925084789654,281.52051149327696
413,8/23/2021,304.649994,0.000952395,0.000534237,0.001549933,301.07036235203014,297.52558541686943,288.7702106453036
414,8/24/2021,302.619995,-0.00668568,0.00053311,0.00153004,301.36313293827476,297.8287982453539,289.0583733748405
415,8/25/2021,302.01001,-0.002017714,0.000531855,0.001521491,299.35880871180245,295.8338640627852,287.1969368857477
416,8/26/2021,299.089996,-0.009715644,0.000530879,0.001494479,298.7650147981162,295.25932543963677,286.577096250652
417,8/27/2021,299.720001,0.002104191,0.000529607,0.001495941,295.86945932561446,292.3870814156154,283.85381129623806
418,8/30/2021,303.589996,0.012829385,0.000528647,0.001523055,296.4869808597698,293.0254047346517,284.4393110740751
419,8/31/2021,301.880005,-0.00564849,0.000527508,0.001505939,300.33696777248724,296.8272450224328,288.14038645368265
420,9/1/2021,301.829987,-0.000165702,0.000526258,0.001501959,298.6490387452208,295.159453044428,286.5299507759641
421,9/2/2021,301.149994,-0.002255442,0.000525042,0.001493034,298.5975893814909,295.115386893076,286.535205047656
422,9/3/2021,301.140015,-3.31e-05,0.000523803,0.001489417,297.92989638721724,294.4681769703232,285.87519127736675
423,9/7/2021,300.179993,-0.003193051,0.000522616,0.001478347,297.9063595451067,294.44462254423206,285.8426018975483
424,9/8/2021,300.209991,9.99e-05,0.000521388,0.001475096,296.98311028268245,293.53167254046036,284.98080723512373
425,9/9/2021,297.25,-0.009908664,0.000520466,0.001448311,297.00633843401164,293.54222553275656,285.0409127902567
426,9/10/2021,295.709991,-0.005194322,0.000519347,0.001432718,294.06335940407,290.65425040323544,282.21343544566065
427,9/13/2021,296.98999,0.004319221,0.000518151,0.001439478,292.5346546023793,289.12726113974173,280.7743334342679
428,9/14/2021,299.790009,0.009383825,0.000517087,0.00145804,293.8307838991182,290.41868158010544,282.05509212749143
429,9/15/2021,304.820007,0.016639202,0.000516418,0.001493427,296.56208185769276,293.1206659131064,284.6209124851399
430,9/16/2021,305.220001,0.00131137,0.000515217,0.001493004,301.57170705976324,298.0683837795402,289.4617026554755
431,9/17/2021,299.869995,-0.017683801,0.000514873,0.00144851,301.9796416356536,298.4905774663657,289.8519319024791
432,9/20/2021,294.299988,-0.018749416,0.000514623,0.001401755,296.6830984119445,293.2592156135456,284.7948203816359
433,9/21/2021,294.799988,0.001697505,0.000513435,0.001402438,291.1609627092477,287.7828168624022,279.49950061952507
434,9/22/2021,298.579987,0.01274074,0.000512547,0.001428564,291.64346164741283,288.2905599154715,280.0115865717759
435,9/23/2021,299.559998,0.003276865,0.000511377,0.001432812,295.3931680765593,291.98298231326083,283.6085319565089
436,9/24/2021,299.350006,-0.000701247,0.000510214,0.001427918,296.3942267578513,292.98060883990524,284.5223268881711
437,9/27/2021,294.170013,-0.017455602,0.000509861,0.001384706,296.17196637383995,292.7646915494743,284.37539003679046
438,9/28/2021,283.519989,-0.036875247,0.000512031,0.001297355,291.030302967281,287.68372050003654,279.4496917756389
439,9/29/2021,284.0,0.00169161,0.000510865,0.001298253,280.4666906987168,277.2407815376022,269.25006227018724
440,9/30/2021,281.920013,-0.007350849,0.000509874,0.001278596,280.9467413959525,277.71697514740896,269.7383188388663
441,10/1/2021,289.100006,0.025149281,0.000510007,0.001332724,278.88444781498356,275.68114626918293,267.7703827534221
442,10/4/2021,283.109985,-0.020937208,0.000509972,0.00128234,286.00014029508725,282.72167128933694,274.6193361558502
443,10/5/2021,288.76001,0.019760466,0.00050959,0.001324051,280.04554200254546,276.83659568601814,268.8738269839911
444,10/6/2021,293.109985,0.014951986,0.00050886,0.001354745,285.67983085582466,282.38401731133126,274.28351703946305
445,10/7/2021,294.850006,0.005918859,0.000507763,0.001365001,289.98969806157646,286.6510032307965,278.4860156103464
446,10/8/2021,294.850006,0.0,0.000506629,0.001361941,291.70080166090787,288.34827411818253,280.11266141682347
447,10/11/2021,294.230011,-0.002104961,0.000505522,0.001354185,291.7140750750077,288.37124875461143,280.1170314955633
448,10/12/2021,292.880005,-0.004598826,0.000504473,0.001340897,291.08349315764997,287.73983361673186,279.5467571488479
449,10/13/2021,296.309998,0.011643211,0.000503585,0.001363842,289.76985519636304,286.46706376947134,278.3238918534456
450,10/14/2021,302.75,0.021501186,0.000503365,0.001408591,293.17037536268003,289.81017637263346,281.5422057710574
451,10/15/2021,304.209991,0.00481084,0.000502275,0.001416135,299.56600711399494,296.1302593217895,287.69634905101896
452,10/18/2021,307.290009,0.010073734,0.000501329,0.001435289,300.99033972080355,297.55810272769696,289.0813281501377
453,10/19/2021,308.230011,0.003054337,0.000500228,0.001438863,304.0614407563233,300.5903468015152,292.05254313964775
454,10/20/2021,307.410004,-0.002663919,0.000499163,0.001429826,304.9980790997616,301.54064249848733,292.93906027641947
455,10/21/2021,310.76001,0.010838568,0.00049826,0.001450505,304.19425296291547,300.73189150195344,292.19065618363356
456,10/22/2021,309.160004,-0.005161987,0.000497263,0.001436004,307.50722229625796,304.01318900187977,295.3870928164649
457,10/25/2021,308.130005,-0.003337167,0.000496225,0.001425559,305.9317482028442,302.44262182395636,293.86464476006415
458,10/26/2021,310.109985,0.006405237,0.000495195,0.001436432,304.9089332877751,301.45260561967183,292.8871849010864
459,10/27/2021,323.170013,0.041251516,0.000497563,0.001523175,306.87165022309415,303.3917525063639,294.8026224555188
460,10/28/2021,324.350006,0.003644657,0.000496491,0.001527787,319.8037583213645,316.20513088331296,307.2051588712801
461,10/29/2021,331.619995,0.022166522,0.000496336,0.001572556,321.001578278006,317.35886213667226,308.34332520642255
462,11/1/2021,329.369995,-0.006807996,0.000495413,0.001554417,328.20986746137237,324.4787062751082,315.2922292264636
463,11/2/2021,333.130005,0.011351095,0.00049455,0.001575576,325.9636161574531,322.26797402637715,313.15809219864303
464,11/3/2021,334.0,0.002608174,0.000493486,0.001577801,329.7064845200564,325.98055060435604,316.7284340371478
465,11/4/2021,336.440002,0.00727884,0.000492495,0.001590061,330.57649995330155,326.84029432625283,317.6014355958997
466,11/5/2021,336.059998,-0.001130124,0.000491454,0.001584224,332.9895325374466,329.22981867286296,319.9318920334596
467,11/8/2021,336.98999,0.002763517,0.000490404,0.001586749,332.61770266397315,328.8534407961291,319.63897518263616
468,11/9/2021,335.950012,-0.003090852,0.000489403,0.001576754,333.5489495125311,329.78707102463846,320.4440164053955
469,11/10/2021,330.799988,-0.015448448,0.000488976,0.001540453,332.51991937858116,328.75876716711304,319.4944152794411
470,11/11/2021,332.429993,0.004915364,0.00048796,0.001547634,327.431664454784,323.7469087731837,314.60518704400727
471,11/12/2021,336.720001,0.012822437,0.000487194,0.001571572,329.0357155929056,325.32564063290886,316.2121281588302
472,11/15/2021,336.070007,-0.001932235,0.000486187,0.001564149,333.2914534294073,329.56427364404294,320.28772761823853
473,11/16/2021,339.51001,0.010183939,0.000485316,0.001582372,332.6515858648675,328.9140722693477,319.711895347255
474,11/17/2021,339.119995,-0.001149419,0.000484308,0.001576609,336.0504508987337,332.2832604604385,322.9576403068769
475,11/18/2021,341.269989,0.006319908,0.000483336,0.001586595,335.67460559256506,331.9212158607671,322.5978027479861
476,11/19/2021,343.109985,0.005377131,0.00048235,0.001594558,337.8079677302668,334.02526308848,324.68672566647507
477,11/22/2021,339.829987,-0.009605597,0.000481602,0.001571078,339.6534124980315,335.8539576892308,326.47338354358465
478,11/23/2021,337.679993,-0.006346774,0.000480725,0.001554513,336.4007552189408,332.63505031930373,323.3358041611578
479,11/24/2021,337.910004,0.000680919,0.000479723,0.00155269,334.2712989317959,330.5325753558948,321.30927852388976
480,11/26/2021,329.679993,-0.024657134,0.000480152,0.001498086,334.4912195675173,330.7742925831891,321.5317137876081
481,11/29/2021,336.630005,0.020861953,0.000479931,0.001538343,326.3283364976437,322.6900776993681,313.6970886621796
482,11/30/2021,330.589996,-0.018105494,0.000479735,0.001497588,333.2182281335282,329.50479229938514,320.32238900308454
483,12/1/2021,330.079987,-0.001543915,0.000478761,0.001491291,327.2295540643621,323.57623960694093,314.5591371196219
484,12/2/2021,329.48999,-0.001789036,0.000477794,0.001484514,326.7275073665642,323.068411040799,314.1108466195619
485,12/3/2021,323.01001,-0.019862661,0.000477746,0.001440499,326.13740534265617,322.5009515810152,313.5643571331014
486,12/6/2021,326.190002,0.009796726,0.000476906,0.001457693,319.7124731554529,316.16386037647356,307.4014465970244
487,12/7/2021,334.920013,0.026411696,0.000477203,0.001508933,322.86555067081497,319.28112296769,310.3945559656271
488,12/8/2021,334.970001,0.000149242,0.000476229,0.001506147,331.52269640775444,327.84656224125746,318.7143961574937
489,12/9/2021,333.100006,-0.005598215,0.000475358,0.001491619,331.57627963961266,327.8989195348889,318.78788873310225
490,12/10/2021,342.540009,0.027945702,0.000475813,0.001545606,329.7117406994785,326.0556950889849,317.049519638598
491,12/13/2021,339.399994,-0.00920913,0.000475079,0.001523703,339.08824317584777,335.31479171457045,326.021532596931
492,12/14/2021,328.339996,-0.03312969,0.00047655,0.001453269,335.9819314511145,332.2399955964196,323.0200443102294
493,12/15/2021,334.649994,0.019035547,0.000476209,0.001488933,324.99379546937865,321.36317474743345,312.45828352024694
494,12/16/2021,324.899994,-0.029567767,0.000477193,0.001426065,331.2487395949561,327.5774538877803,318.46100579962234
495,12/17/2021,323.799988,-0.00339142,0.000476276,0.001416333,321.57607465681696,318.0169124927215,309.19690728599625
496,12/20/2021,319.910004,-0.012086285,0.000475683,0.00138911,320.4842081166489,316.93958203429037,308.12912845553507
497,12/21/2021,327.290009,0.022806937,0.000475647,0.001432204,316.6360189336596,313.1132647818133,304.4091148293424
498,12/22/2021,333.200012,0.017896291,0.000475235,0.001465264,323.9529364970786,320.3558463991959,311.47018881610285
499,12/23/2021,334.690002,0.00446179,0.0004743,0.001471269,329.8319805025089,326.1611522451732,317.1304135879209
500,12/27/2021,342.450012,0.02292096,0.00047427,0.001514169,331.30131165150135,327.6382646888121,318.54780452845506
501,12/28/2021,341.25,-0.00351035,0.000473374,0.00150414,338.9993118920866,335.2314714972036,326.00193048510044
502,12/29/2021,341.950012,0.002049216,0.000472431,0.001505226,337.7955003366302,334.0680130454591,324.85220876669206
503,12/30/2021,339.320007,-0.007720927,0.000471661,0.001486883,338.48757443838275,334.75524741317355,325.46219003566017
504,12/31/2021,336.320007,-0.008880527,0.000470938,0.001466313,335.88750585056886,332.18984309785117,322.9853300223876
505,1/3/2022,334.75,-0.004679124,0.00047008,0.001454144,332.91950652708357,329.24938946213393,320.18272345519557
506,1/4/2022,329.01001,-0.017295809,0.000469844,0.001417089,331.3747274558016,327.71190593451587,318.7158938507728
507,1/5/2022,316.380005,-0.039144137,0.000472156,0.001337086,325.69193385489643,322.0928194121528,313.2361410986676
508,1/6/2022,313.880005,-0.007933275,0.000471396,0.001318838,313.1437805156026,309.6789165848012,301.1616938258723
509,1/7/2022,314.040009,0.000509632,0.000470471,0.001317248,310.65701316283213,307.2288507205614,298.704671406449
510,1/10/2022,314.269989,0.000732059,0.000469549,0.0013161,310.8333860947539,307.3880391445405,298.89394576161874
511,1/11/2022,314.980011,0.002256726,0.000468632,0.001317941,311.0626016705823,307.6271112450932,299.15663570429984
512,1/12/2022,318.269989,0.010390865,0.000467877,0.001335662,311.7518905687101,308.3088369916499,299.8616843926183
513,1/13/2022,304.799988,-0.04324426,0.000470832,0.001248761,315.0215762761408,311.56141467193004,302.9997293662566
514,1/14/2022,310.200012,0.017561505,0.000470432,0.001280498,301.6684534843349,298.34170267324674,290.09507443767444
515,1/18/2022,302.649994,-0.024640287,0.000470821,0.001230166,307.01374172735825,303.6210820607673,295.23604874203147
