,Date,CI,PDR,VAR,AVG,VAR70,VAR85,VAR99
511,1/11/2022,240.139999,0.027226623,0.000698101,0.000310186,230.46678972661027,227.3647429829793,219.73673887112054
512,1/12/2022,238.779999,-0.005679461,0.000696807,0.000298487,236.83217179155614,233.6523979347497,225.81200706462943
513,1/13/2022,240.550003,0.007385359,0.000695547,0.000312302,235.47901963394352,232.31142429469554,224.5521017708462
514,1/14/2022,242.169998,0.00671197,0.000694273,0.000324752,237.24505843945664,234.0611101490735,226.22693950252054
515,1/18/2022,239.979996,-0.009084381,0.000693096,0.000306482,238.84666571645357,235.65571057341378,227.77839342771986
516,1/19/2022,238.800003,-0.004929176,0.000691806,0.000296336,236.6725014702311,233.50191608877878,225.72193292179512
517,1/20/2022,240.389999,0.006636206,0.000690546,0.000308598,235.5172500206631,232.35926897269968,224.6195586709306
518,1/21/2022,236.25,-0.017372034,0.000689815,0.000274466,237.09228406296916,233.91739306868348,226.1628924276228
519,1/24/2022,236.419998,0.000719309,0.000688486,0.000275323,233.00055234234372,229.8810330677044,222.230192288774
520,1/25/2022,234.740005,-0.007131336,0.000687267,0.000261079,233.1814726688666,230.07648927451325,222.41390919388624
521,1/26/2022,234.020004,-0.003071941,0.00068597,0.000254682,231.51372431548447,228.41997023629654,220.82065444942748
522,1/27/2022,227.429993,-0.028564131,0.000686243,0.000199474,230.80006227967874,227.72742048434233,220.19010768526365
523,1/28/2022,233.449997,0.026125441,0.000686214,0.000249045,224.2807711248078,221.29853014979292,213.94141684312933
524,1/31/2022,230.460007,-0.012890567,0.000685233,0.00022397,230.24305102316504,227.17135122089607,219.5939624674262
525,2/1/2022,225.910004,-0.019940634,0.000684701,0.000185561,227.28963851236725,224.27258639213775,216.82196231977687
526,2/2/2022,230.020004,0.018029571,0.000684004,0.000219485,222.79767834625136,219.82313226066492,212.5560348997952
527,2/3/2022,217.559998,-0.055691614,0.000688626,0.000113392,226.8575619293672,223.84061261549354,216.4231608342956
528,2/4/2022,221.369995,0.017360822,0.000687884,0.000146057,214.53998356738714,211.65822364340747,204.62585613318575
529,2/7/2022,224.479996,0.013951111,0.000686944,0.000172154,218.30899378961143,215.39611302977548,208.27325771818417
530,2/8/2022,231.770004,0.031958919,0.00068755,0.000232129,221.3795548689792,218.4236208321918,211.17070425044847
531,2/9/2022,232.380005,0.002628466,0.000686266,0.000236642,228.5812043162646,225.5375799973047,218.03041599039454
532,2/10/2022,230.270004,-0.009121433,0.000685141,0.000219051,229.19055850686118,226.1468433521798,218.61269300001956
533,2/11/2022,227.5,-0.012102312,0.000684139,0.000195934,227.0969594426819,224.08032328912924,216.64458890075892
534,2/14/2022,225.240005,-0.009983716,0.000683052,0.000176871,224.37668660679262,221.40083528137657,214.06695128714358
535,2/15/2022,228.410004,0.013975755,0.000682131,0.000202664,222.12864521029934,219.18572082740303,211.90214525440317
536,2/16/2022,229.0,0.002579726,0.000680868,0.000207098,225.27467530961695,222.28014964636228,214.93819951763803
537,2/17/2022,227.110001,-0.008287518,0.000679735,0.00019128,225.8519646201985,222.8560957407186,215.46875752778126
538,2/18/2022,228.649994,0.006757938,0.000678551,0.000203485,223.99919697624884,221.02920239852097,213.7231735098103
539,2/22/2022,227.729996,-0.004031725,0.000677325,0.000195628,225.51135142690717,222.52733642409618,215.16782769374117
540,2/23/2022,225.089996,-0.011660395,0.000676331,0.000173672,224.60667575297958,221.63259629402248,214.31456247792764
541,2/24/2022,224.429993,-0.002936481,0.000675099,0.000167923,222.00984752964987,219.0642311904632,211.84005053778924
542,2/25/2022,232.839996,0.036787682,0.000676323,0.000235488,221.35917216177174,218.43178200665312,211.22619013114132
543,2/28/2022,237.779999,0.020994367,0.000675869,0.000273718,229.6701305377209,226.63983842591847,219.12959756161646
544,3/1/2022,237.100006,-0.002863854,0.000674645,0.00026795,234.55839745186918,231.44890176036387,223.80598882498987
545,3/2/2022,240.509995,0.01427963,0.000673767,0.000293659,233.87832432149398,230.7847402796782,223.1828035746542
546,3/3/2022,237.809998,-0.011289621,0.000672778,0.000272445,237.23782115203434,234.10493037861553,226.39341240274493
547,3/4/2022,241.630005,0.015935624,0.000671996,0.000301079,234.5772032535562,231.4734480383296,223.8987095985496
548,3/7/2022,237.850006,-0.015767403,0.00067124,0.000271757,238.34768218713594,235.21154376880176,227.47203512202955
549,3/8/2022,229.100006,-0.037481632,0.000672609,0.00020299,234.63579778139544,231.5465483812776,223.93526718268492
550,3/9/2022,231.259995,0.009383981,0.000671539,0.000219682,225.97094580381878,223.00403675424084,215.64381031286868
551,3/10/2022,229.460007,-0.007813844,0.000670437,0.000205103,228.11731713749455,225.11380993901233,217.69015830370907
552,3/11/2022,226.860001,-0.011395661,0.000669466,0.000184087,226.34190894754738,223.35619879562807,216.01764321717948
553,3/14/2022,226.199997,-0.002913541,0.000668272,0.000178485,223.76187645054486,220.82577658240288,213.58134403748775
554,3/15/2022,233.080002,0.0299622,0.000668664,0.000232246,223.1234452367749,220.19779330494117,212.9925557253001
555,3/16/2022,237.5,0.018785873,0.000668079,0.000265676,229.92059562502553,226.9013660350396,219.44675947748172
556,3/17/2022,242.389999,0.020380372,0.000667603,0.000301854,234.271472928773,231.19578750643535,223.62980605174312
557,3/18/2022,241.160004,-0.005087365,0.000666457,0.000292178,239.12010306554194,235.98506629780076,228.2363866128088
558,3/21/2022,243.509995,0.009697359,0.000665421,0.000309034,237.90412659225984,234.7870870670199,227.0732208342204
559,3/22/2022,243.529999,8.21e-05,0.000664231,0.000308628,240.2311508702227,237.0774210263563,229.3126772333068
560,3/23/2022,238.5,-0.020870824,0.000663844,0.000270807,240.25431951182992,237.1082983269292,229.35312299503912
561,3/24/2022,242.100006,0.014981578,0.000663046,0.00029703,235.2584038801986,232.1742143976912,224.5695514903118
562,3/25/2022,243.580002,0.00609455,0.000661926,0.000307346,238.8446862586059,235.71632313838276,228.00880412662232
563,3/28/2022,243.660004,0.000328388,0.00066075,0.000307383,240.3090799688403,237.16717540185002,229.43265668325196
564,3/29/2022,243.339996,-0.001314201,0.000659583,0.000304508,240.39460217863706,237.2505064610005,229.50802443654783
565,3/30/2022,245.830002,0.010180622,0.000658588,0.000321988,240.09098824729085,236.94686259007148,229.2053726279924
566,3/31/2022,239.610001,-0.025627642,0.000658612,0.00027614,242.54813043616358,239.38259162456998,231.59748944982766
567,4/1/2022,246.25,0.027334674,0.000658739,0.000323862,236.3913035045612,233.3049669584647,225.70666641849726
568,4/4/2022,242.259995,-0.016335771,0.000658067,0.000294532,242.95239317741382,239.78830482091993,231.95892242252955
569,4/5/2022,245.089996,0.011613965,0.000657136,0.000314426,239.02161511577643,235.89589009831732,228.24398135074892
570,4/6/2022,249.610001,0.01827423,0.000656548,0.000345934,241.81304680971502,238.6643407885619,230.86806907299567
571,4/7/2022,255.130005,0.021873535,0.000656208,0.000383636,246.28896308348956,243.07109631642479,235.15603748587506
572,4/8/2022,257.899994,0.010798651,0.00065525,0.000401844,251.7399704629203,248.45633454046364,240.39787339371108
573,4/11/2022,254.119995,-0.014765313,0.000654507,0.000375374,254.49586873572383,251.1834188500364,243.0230617815068
574,4/12/2022,254.820007,0.002750864,0.000653377,0.000379512,250.7364930813883,247.47530882551152,239.45468267255134
575,4/13/2022,258.98999,0.016231971,0.000652677,0.000407082,251.44723164042665,248.1738749877892,240.1313644928893
576,4/14/2022,259.209991,0.000849097,0.000651544,0.000407849,255.57152525884464,252.2445905023105,244.0622572576835
577,4/18/2022,258.959991,-0.000964934,0.000650418,0.00040547,255.78480136262897,252.4521219812048,244.27687669312124
578,4/19/2022,261.029999,0.007961765,0.000649392,0.000418543,255.54085379788597,252.22124897169712,244.02943814452064
579,4/20/2022,268.869995,0.029592633,0.000649737,0.00046893,257.59117904284426,254.23065421294774,246.02895374629998
580,4/21/2022,264.609985,-0.015970986,0.000649082,0.000440586,265.341139464596,261.8980516843949,253.41232726234176
581,4/22/2022,255.059998,-0.036758183,0.000650343,0.00037656,261.10703990148926,257.7379011968184,249.42904646181313
582,4/25/2022,254.360001,-0.002748213,0.000649242,0.000371191,251.68385869768412,248.4270734198744,240.38845067471036
583,4/26/2022,252.600006,-0.006943357,0.00064822,0.000358645,250.99523401466774,247.74751746183605,239.7410900240764
584,4/27/2022,250.770004,-0.007271033,0.00064721,0.00034558,249.24895690992406,246.03363676721096,238.06304300293922
585,4/28/2022,254.240005,0.013742522,0.00064641,0.000368481,247.45865785604235,244.25280229125784,236.38317416559835
586,4/29/2022,246.779999,-0.029781475,0.000646855,0.000317031,250.88866794320845,247.6468204987745,239.66548315208016
587,5/2/2022,246.110001,-0.002718653,0.000645769,0.000311859,243.49640665869592,240.33699211240935,232.5880080917664
588,5/3/2022,247.289993,0.004783114,0.000644705,0.000319463,242.85103918895592,239.71896502727222,231.97950061645543
589,5/4/2022,255.669998,0.033325834,0.000645456,0.000375501,244.02605810773008,240.8745164038983,233.1248060693943
590,5/5/2022,252.080002,-0.014141037,0.000644719,0.000350897,252.31065792792543,249.0474808150133,240.99490542327104
591,5/6/2022,266.899994,0.057127529,0.000649073,0.000446966,248.75494089193248,245.55996229549197,237.6520707872626
592,5/9/2022,261.410004,-0.020783963,0.000648737,0.000411103,263.4019701360115,259.9767578241229,251.58269903539275
593,5/10/2022,260.649994,-0.002911583,0.000647662,0.0004055,257.9629180721775,254.62567811697488,246.38358716630057
594,5/11/2022,260.200012,-0.001727876,0.000646579,0.000401908,257.1998548062181,253.87693286948016,245.71540969535056
595,5/12/2022,260.029999,-0.000653607,0.000645494,0.000400134,256.7686472588611,253.45321376521915,245.30441873104644
596,5/13/2022,259.190002,-0.003235614,0.000644433,0.000394034,256.60731552219005,253.2950398171596,245.14710827719202
597,5/16/2022,266.48999,0.027775291,0.000644607,0.000439899,255.78345855028266,252.49056576029514,244.3215025226449
598,5/17/2022,271.350006,0.018072841,0.000644049,0.000469385,262.9875670109967,259.59455171032175,251.23882727913707
599,5/18/2022,257.570007,-0.052117968,0.000647582,0.000381593,267.8170796428772,264.361285159653,255.83214472349965
600,5/19/2022,256.880005,-0.002682486,0.000646519,0.000376486,254.1782494662101,250.87282538211247,242.778470188844
601,5/20/2022,259.48999,0.010109058,0.0006456,0.00039268,253.50004740187515,250.20047550166512,242.07336932601518
602,5/23/2022,263.369995,0.014841741,0.000644874,0.000416682,256.0769352462926,252.7609792920394,244.6059570964167
603,5/24/2022,264.959991,0.006018969,0.000643857,0.000425973,259.9180338287463,256.5581186707569,248.2558641222612
604,5/25/2022,265.75,0.00297718,0.000642801,0.000430197,261.477627280901,258.1082405579683,249.82944097253312
605,5/26/2022,268.880005,0.011709185,0.000641949,0.00044884,262.25038047333754,258.8720119597619,250.5744368436879
606,5/27/2022,272.399994,0.01300635,0.000641149,0.000469562,265.36063706070996,261.93614104249247,253.5089177470123
607,5/31/2022,268.290009,-0.015203034,0.000640497,0.000443742,268.8456202360107,265.3676664708745,256.8589255261648
608,6/1/2022,264.579987,-0.013924905,0.000639783,0.000420109,264.7795797134069,261.3832734540252,252.99500238435456
609,6/2/2022,263.429993,-0.004355962,0.00063877,0.000412267,261.11919523319864,257.77431695143133,249.45054007982557
610,6/3/2022,253.970001,-0.036571498,0.000639961,0.000351638,259.98552589176103,256.6394603474043,248.3763400917243
611,6/6/2022,258.320007,0.016983,0.000639366,0.000378857,250.60716408737014,247.38273212382776,239.4290262828583
612,6/7/2022,262.279999,0.015213478,0.00063868,0.000403097,254.9452936844019,251.66993654281953,243.6069701200307
613,6/8/2022,260.779999,-0.005735495,0.000637699,0.000393083,258.8656354380399,255.5215745265923,247.34365303697587
614,6/9/2022,257.579987,-0.012346835,0.000636925,0.000372334,257.3569707201372,254.0677381076705,245.90817785370393
615,6/10/2022,253.289993,-0.016795251,0.000636367,0.000344419,254.20574049774788,250.94351569857565,242.93651151680677
616,6/13/2022,242.229996,-0.044647378,0.000638615,0.000271381,249.96033925018767,246.7564195903839,238.82453262196788
617,6/14/2022,245.710007,0.014264336,0.000637897,0.00029406,239.0221553001709,235.9457325919585,228.38593606596677
618,6/15/2022,247.100006,0.00564113,0.000636911,0.000302712,242.46353139853753,239.3408011276058,231.6742345791843
619,6/16/2022,248.300003,0.004844567,0.000635915,0.000310049,243.8493084230175,240.72877217316037,232.98815431870952
620,6/17/2022,244.520004,-0.015340583,0.000635284,0.000284806,245.03792686561428,241.89214102300627,234.13963924067255
621,6/21/2022,252.179993,0.030845969,0.000635763,0.000334019,241.28682176576538,238.20233110453484,230.58374076160283
622,6/22/2022,255.899994,0.014643629,0.000635069,0.000357025,248.8802603561257,245.68667670848362,237.795133493868
623,6/23/2022,259.679993,0.014663357,0.000634378,0.000379988,252.55238450626746,249.32357074015601,241.35257121210097
624,6/24/2022,265.130005,0.020770214,0.000634026,0.000412665,256.29729380495326,253.0150591083043,244.94496449137603
625,6/27/2022,267.880005,0.010318847,0.000633169,0.000428515,261.69329741466294,258.3335278183762,250.02436748181566
626,6/28/2022,266.209991,-0.006253701,0.000632228,0.000417841,264.40160363443835,261.01164908776826,252.6831904547992
627,6/29/2022,267.339996,0.004235804,0.000631243,0.00042393,262.74223601903014,259.3747559875333,251.10211922142912
628,6/30/2022,263.519989,-0.014392017,0.000630587,0.000400338,263.8820768792249,260.50388758708885,252.2350413988739
629,7/1/2022,268.029999,0.016969686,0.00063002,0.00042668,260.09616955061,256.76130441110354,248.57749756285688
630,7/5/2022,264.839996,-0.011973056,0.000629264,0.000406998,264.56540070859324,261.1890394936467,252.81434734859297
631,7/6/2022,271.089996,0.023324999,0.000629098,0.000443318,261.39833344532894,258.06196805663103,249.8269003265174
632,7/7/2022,275.779999,0.017152588,0.000628544,0.000469757,267.5695988605603,264.1610578254053,255.7761676377067
633,7/8/2022,279.190002,0.012289118,0.000627771,0.000488429,272.2229128401137,268.74530867067796,260.1853972299116
634,7/11/2022,279.910004,0.002575576,0.000626788,0.000491721,275.5876757003809,272.07114183435385,263.4165711562591
635,7/12/2022,279.350006,-0.00200264,0.00062581,0.000487792,276.3039875672392,272.7912934808612,264.11337597187753
636,7/13/2022,273.75,-0.020250216,0.000625501,0.000455186,275.7630603539504,272.2686501535084,263.6431864965984
637,7/14/2022,264.910004,-0.03282512,0.000626256,0.00040294,270.21412282607633,266.7863507589812,258.30204993832814
638,7/15/2022,274.109985,0.03413927,0.000627055,0.000455818,261.4655355069194,258.1507534070399,249.9270496828542
639,7/18/2022,268.350006,-0.02123731,0.000626809,0.00042187,270.5705790393868,267.12155961051525,258.6102566240364
640,7/19/2022,274.600006,0.023023394,0.000626627,0.000457185,264.8691090564348,261.4990144744512,253.1935807887592
641,7/20/2022,266.720001,-0.029116092,0.000627011,0.000411049,271.04813330530334,267.6062161141561,259.1395324003743
642,7/21/2022,266.350006,-0.001388167,0.00062604,0.000408246,263.26788447280126,259.92051541212453,251.65021361023713
643,7/22/2022,269.200012,0.010643386,0.000625229,0.000424164,262.9048442466694,259.54547029685773,251.28185943710963
644,7/25/2022,272.630005,0.012660941,0.00062449,0.000443165,265.72122899752225,262.3428035222758,254.03302124498538
645,7/26/2022,274.829987,0.008037094,0.000623611,0.000454939,269.11856054581153,265.70163519836404,257.26945251507243
646,7/27/2022,274.730011,-0.00036384,0.000622647,0.000453671,271.29127437919186,267.8467230340871,259.4082764108651
647,7/28/2022,273.220001,-0.005511502,0.000621739,0.000444451,271.19475197114565,267.7610887245505,259.28275521341374
648,7/29/2022,275.359985,0.007801943,0.000620863,0.000455806,269.69573293171567,266.28177915327296,257.81127272765684
649,8/1/2022,273.410004,-0.007106763,0.000619995,0.000444153,271.82120365513373,268.38076520018615,259.9018061194523
650,8/2/2022,271.440002,-0.007231387,0.000619131,0.000432344,269.9016231394363,266.4860216795115,258.0800882358961
651,8/3/2022,271.73999,0.001104562,0.000618181,0.000433377,267.9528001035005,264.5510944987876,256.1784108875542
652,8/4/2022,280.100006,0.030301014,0.000618599,0.000479186,268.2677749259263,264.86158245972797,256.5155036471507
653,8/5/2022,281.769989,0.005944393,0.000617697,0.000487556,276.51974916063614,273.0220449933266,264.37633031029947
654,8/8/2022,281.769989,0.0,0.000616753,0.00048681,278.1676342349565,274.6488660623425,265.99798238964235
655,8/9/2022,285.040009,0.011538457,0.000615998,0.000503683,278.15308773655164,274.649448746212,265.97544618447756
656,8/10/2022,287.070007,0.00709656,0.000615125,0.000513733,281.4044185085631,277.85207350146396,269.14393221716125
657,8/11/2022,286.0,-0.003734302,0.000614216,0.000507267,283.4169271565339,279.84957456682156,270.99582277401214
658,8/12/2022,290.920013,0.017056549,0.000613698,0.000532418,282.35408067636735,278.7856112916475,270.05588060744816
659,8/15/2022,290.869995,-0.000171945,0.000612768,0.000531349,287.22494361969774,283.6018910915712,274.6991971280284
660,8/16/2022,290.609985,-0.000894304,0.000611842,0.000529189,287.167341795854,283.5498432765436,274.659073783212
661,8/17/2022,291.600006,0.00340091,0.000610929,0.000533534,286.9418415282246,283.32008913150395,274.47326023157024
662,8/18/2022,290.890015,-0.00243778,0.00061002,0.000529045,287.90963608822665,284.2830953278586,275.374210569747
663,8/19/2022,292.980011,0.007159144,0.000609166,0.000539045,287.20880709346767,283.582835032811,274.67355969584645
664,8/22/2022,291.5,-0.005064379,0.000608295,0.000530607,289.29371141390845,285.6573625896998,276.73260894156294
665,8/23/2022,286.329987,-0.017895059,0.00060789,0.000502899,287.8007165380763,284.1923772160868,275.2895414645813
666,8/24/2022,288.76001,0.008450981,0.000607072,0.000514833,282.71964575186547,279.1700505934801,270.42841272519814
667,8/25/2022,291.850006,0.010644064,0.000606316,0.000530019,285.1266012879,281.5489737134751,272.72263106779866
668,8/26/2022,284.869995,-0.024207074,0.000606323,0.000492988,288.18760751865244,284.5512898437004,275.67483222250377
669,8/29/2022,287.190002,0.008111106,0.000605503,0.000504375,281.26356431194114,277.7444567059352,269.07330638471853
670,8/30/2022,285.070007,-0.007409236,0.000604693,0.000492563,283.54882049136285,280.006739272376,271.2443459123047
671,8/31/2022,283.450012,-0.005699006,0.000603849,0.000483336,281.48867016149575,277.9530104818238,269.30686134494727
672,9/1/2022,288.040009,0.016063608,0.000603311,0.000506521,279.8831701077091,276.38148993575146,267.7535331994903
673,9/2/2022,287.700012,-0.001181078,0.000602419,0.000504013,284.4014355587311,280.85284738112426,272.1708821228534
674,9/6/2022,285.25,-0.008552324,0.000601646,0.000490577,284.0788520321221,280.53615415696044,271.8216017598194
675,9/7/2022,290.0,0.016514934,0.000601135,0.000514317,281.668202834033,278.13646327259494,269.48719889509465
676,9/8/2022,290.709991,0.002445253,0.000600251,0.000517173,286.3572314711059,282.7790018814941,273.98896172135363
677,9/9/2022,292.839996,0.007300195,0.000599432,0.000527192,287.05511714675526,283.47488850624745,274.6664439273146
678,9/12/2022,294.149994,0.00446345,0.000598571,0.000532998,289.1544962668902,285.5590821613162,276.6969162462773
679,9/13/2022,286.820007,-0.025234955,0.000598666,0.000495048,290.47484771837475,286.87074610966306,277.9558970937293
680,9/14/2022,284.079987,-0.009599023,0.000597935,0.000480204,283.2255606628078,279.6875893865366,270.9888074214773
681,9/15/2022,289.959991,0.020487109,0.000597644,0.000509583,280.50145773921787,277.0014368735856,268.41538219926287
682,9/16/2022,290.350006,0.001344161,0.000596769,0.000510806,286.33385426453196,282.78308748341607,274.02325234007975
683,9/19/2022,289.320007,-0.003553746,0.000595919,0.000504855,286.71332401072885,283.1547940166632,274.35700767801507
684,9/20/2022,288.079987,-0.004295192,0.000595082,0.000497838,285.6930770438444,282.15643046711114,273.3996986046251
685,9/21/2022,284.950012,-0.010924406,0.000594403,0.000481163,284.476740097119,280.9503094884147,272.3017277055525
686,9/22/2022,282.899994,-0.007220311,0.000593623,0.000469936,281.3790037885092,277.87993825404675,269.30096956863395
687,9/23/2022,277.769989,-0.018300064,0.000593271,0.000442614,279.3603911656779,275.91777891139526,267.3717294818181
688,9/26/2022,276.799988,-0.003498213,0.000592431,0.000436887,274.2959942523785,270.88670242978446,262.53469311644295
689,9/27/2022,277.619995,0.002958074,0.00059158,0.000440546,273.3360320253205,269.94433194090027,261.62719095921295
690,9/28/2022,282.549988,0.017602229,0.000591149,0.000465418,274.1431114750613,270.7611905725434,262.38857691266975
691,9/29/2022,280.559998,-0.007067885,0.000590376,0.000454516,279.02051265978326,275.5551077849806,267.0270046757952
692,9/30/2022,277.470001,-0.011074776,0.000589714,0.000437855,277.0464380363372,273.63355111013345,265.19506098790424
693,10/3/2022,287.220001,0.034535653,0.000590539,0.000487058,273.989741945808,270.59923445089095,262.2811611037889
694,10/4/2022,293.019989,0.019992352,0.000590235,0.000515164,283.6288574848621,280.1462953516039,271.48586105541534
695,10/5/2022,294.029999,0.003440971,0.000589398,0.000519373,289.3702574308085,285.7752600134494,276.97534958753545
696,10/6/2022,293.079987,-0.003236235,0.000588572,0.000513977,290.3844552530018,286.80448443121594,277.9672012455393
697,10/7/2022,288.380005,-0.016166493,0.000588126,0.000490046,289.4524399995138,285.8776203597686,277.12325707517186
698,10/10/2022,285.730011,-0.009231725,0.000587419,0.000476118,284.7897393843944,281.2800362827936,272.64001041239726
699,10/11/2022,290.950012,0.018104125,0.000587022,0.000501336,282.1532078056251,278.67353522921803,270.11042206275255
700,10/12/2022,288.359985,-0.008941825,0.000586311,0.000487846,287.3546067177462,283.79455772499466,275.04011106496495
701,10/13/2022,297.640015,0.031675105,0.00058686,0.000532336,284.771709146555,281.27446703132915,272.633202526571
702,10/14/2022,295.299988,-0.007893005,0.000586125,0.000520334,293.9462310808491,290.3218561728345,281.3940855229192
703,10/17/2022,289.920013,-0.01838668,0.000585799,0.000493439,291.63425834755196,288.0495767911571,279.19832768420895
704,10/18/2022,293.73999,0.013089921,0.000585192,0.000511332,286.32296267835835,282.7971749342165,274.1746380201534
705,10/19/2022,293.079987,-0.002249423,0.000584373,0.000507416,290.10626669845163,286.5334016724309,277.7155879731436
706,10/20/2022,294.309998,0.004188062,0.000583564,0.000512629,289.44979086934785,285.88381971006845,277.13698757485736
707,10/21/2022,301.339996,0.023605555,0.000583492,0.000545293,290.6528177079278,287.09317144145706,278.290434040363
708,10/24/2022,306.950012,0.018445725,0.00058312,0.000570576,297.628914673906,293.9635375177178,284.9550808839773
709,10/25/2022,310.920013,0.012850779,0.00058251,0.000587896,303.16130148892546,299.42969901319395,290.2478081331961
710,10/26/2022,314.950012,0.012878248,0.000581902,0.000605207,307.0984518909695,303.3191607447701,294.02843461054437
711,10/27/2022,316.579987,0.005161999,0.000581112,0.000611616,311.1036878331583,307.28266923037364,297.8359181869909
712,10/28/2022,324.76001,0.025510546,0.000581166,0.000646586,312.69115916793,308.85372575397804,299.4137234914692
713,10/31/2022,323.059998,-0.00524842,0.000580399,0.000638318,320.7924099185989,316.83946505403475,307.14294428162594
714,11/1/2022,325.119995,0.006356271,0.000579632,0.000646326,319.11667583073506,315.2123018160394,305.56044885607145
715,11/2/2022,320.859985,-0.013189485,0.000579089,0.000626976,321.1434030203152,317.2056109543222,307.51452477038293
716,11/3/2022,324.23999,0.010479107,0.000578415,0.000640736,316.94030470474115,313.0669404576859,303.4764140619658
717,11/4/2022,322.130005,-0.006528745,0.00057768,0.000630736,320.27865585423353,316.3451864536097,306.7188634446249
718,11/7/2022,324.369995,0.006929618,0.000576931,0.000639509,318.18757127328064,314.28440760427316,304.7168882742699
719,11/8/2022,327.73999,0.010335756,0.000576259,0.000652995,320.4228172818223,316.5146038450386,306.9032602390215
720,11/9/2022,324.98999,-0.008426199,0.000575573,0.000640385,323.75441991746123,319.79867531327346,310.01965382714366
721,11/10/2022,323.339996,-0.005089993,0.00057482,0.000632437,321.05027353735056,317.1197104361815,307.42784970482353
722,11/11/2022,303.820007,-0.062268945,0.000579496,0.000545316,319.4109844461804,315.5328074066062,305.9805335867937
723,11/14/2022,306.850006,0.009923605,0.000578816,0.000558287,300.1014401828318,296.42553483884376,287.3259329361089
724,11/15/2022,305.170013,-0.005490007,0.000578067,0.000549933,303.10047489346306,299.38016167890413,290.25783699813906
725,11/16/2022,306.690002,0.004968431,0.000577297,0.000556028,301.43250988402696,297.74190167098357,288.6316008801376
726,11/17/2022,312.100006,0.017486197,0.000576896,0.000579348,302.9402200942225,299.2205474752818,290.09461355894337
727,11/18/2022,319.209991,0.022525497,0.000576764,0.000609535,308.26571623718127,304.5008705275788,295.2161336360911
728,11/21/2022,315.290009,-0.012356286,0.000576202,0.000591725,315.3048459823835,311.4449967090846,301.96966922929954
729,11/22/2022,319.350006,0.01279482,0.000575616,0.000608464,311.4443526882248,307.63927291348546,298.2466456573812
730,11/23/2022,319.839996,0.001533159,0.000574829,0.000609731,315.4615169151053,311.6119235061139,302.10709724820276
731,11/25/2022,323.899994,0.012613949,0.000574239,0.000626153,315.9433578765854,312.09049994484195,302.5607982607839
732,11/28/2022,319.51001,-0.013646204,0.000573733,0.000606655,319.96875737214083,316.0678223980732,306.39885786173187
733,11/29/2022,320.700012,0.003717541,0.000572963,0.000610899,315.6203085376237,311.78037805327045,302.2919361097892
734,11/30/2022,328.890015,0.02521725,0.000573006,0.000644423,316.81164754409957,312.9369283286201,303.40371573324495
735,12/1/2022,323.450012,-0.016678814,0.000572634,0.000620853,324.89128706850886,320.9361721684392,311.20699246834806
736,12/2/2022,327.200012,0.011527062,0.000572018,0.000635672,319.5191170453391,315.62832309672126,306.00843968210296
737,12/5/2022,327.390015,0.000580525,0.000571242,0.000635597,323.2316598509787,319.318225042177,309.59352704452834
738,12/6/2022,329.640015,0.006849029,0.00057052,0.000644016,323.4325121026231,319.49922609894554,309.7899099777461
739,12/7/2022,332.190002,0.007705905,0.000569815,0.000653572,325.6600079076454,321.70342900483314,311.96864087790544
740,12/8/2022,333.5,0.003935765,0.00056906,0.000658008,328.17732565174146,324.181300610951,314.3650696111743
741,12/9/2022,332.119995,-0.004146531,0.000568323,0.000651524,329.4775287573898,325.4743614719672,315.664888738034
742,12/12/2022,339.299988,0.021388302,0.000568136,0.000679471,328.11847308139886,324.1364010740133,314.3448037351094
743,12/13/2022,330.25,-0.027034693,0.000568403,0.00064217,335.2202373307281,331.1484085194147,321.1170543186611
744,12/14/2022,334.679993,0.013324887,0.000567855,0.000659217,326.2599768625183,322.28679758112924,312.5569065084412
745,12/15/2022,331.450012,-0.009697826,0.000567237,0.000645315,330.6636592377861,326.64113966540816,316.7647297716105
746,12/16/2022,327.290009,-0.012630349,0.000566712,0.000627519,327.4641764078088,323.50553878828714,313.73912753151194
747,12/19/2022,330.779999,0.010606843,0.000566087,0.000640878,323.3206385264291,319.40965186499534,309.77751702051546
748,12/20/2022,329.540009,-0.003755729,0.000565356,0.000635001,326.7857501552593,322.82778202886715,313.0939229595996
749,12/21/2022,333.160004,0.010925097,0.000564742,0.000648739,325.5756232332146,321.64056377633244,311.9560151791683
750,12/22/2022,333.279999,0.000360107,0.000563989,0.000648354,329.1485316895407,325.16538158480836,315.3469250309096
751,12/23/2022,334.309998,0.003085726,0.000563246,0.0006516,329.26519543269956,325.2851902919404,315.4829897296716
752,12/27/2022,334.100006,-0.000628333,0.0005625,0.000649898,330.2874156861189,326.3066186046739,316.48918452895003
753,12/28/2022,331.850006,-0.00675729,0.000561825,0.000640061,330.07888493990566,326.1013326506747,316.2646190982767
754,12/29/2022,330.720001,-0.003410979,0.000561102,0.000634688,327.8692702730404,323.9129081964603,314.0999608579167
755,12/30/2022,331.339996,0.001872927,0.000560361,0.000636328,326.74582349838624,322.81049110930144,313.07822718888235
756,1/3/2023,321.480011,-0.030209659,0.000560876,0.000595527,327.3646959212797,323.42161442056374,313.68839005419187
757,1/4/2023,310.299988,-0.035395835,0.000561844,0.000547982,317.61144937015564,313.7881636402658,304.3481747980384
758,1/5/2023,304.190002,-0.01988702,0.000561653,0.000521023,306.53996060969104,302.851085125686,293.76477592155857
