,Date,NKE,PDR,VAR,AVG,VAR70,VAR85,VAR99
758,1/5/2023,120.620003,-0.004879437,0.000562514,0.000218619,119.69715391958022,118.2568724166026,114.69465797472478
759,1/6/2023,124.529999,0.03190151,0.000563094,0.000260362,119.11746243893771,117.68036796567016,114.1249238950724
760,1/9/2023,124.849998,0.002566358,0.00056236,0.000263397,122.987377487098,121.49547678796061,117.85361991573919
761,1/10/2023,125.839996,0.007898226,0.000561697,0.000273429,123.30010495133284,121.81449860144237,118.14964424700466
762,1/11/2023,127.940002,0.016550193,0.000561308,0.00029479,124.2821220981613,122.7804349000965,119.09105545610835
763,1/12/2023,127.889999,-0.000390908,0.000560573,0.000293891,126.3668777907712,124.84456701053169,121.0801606120966
764,1/13/2023,128.850006,0.007478472,0.000559906,0.000303295,126.31931984228414,124.80002638227816,121.0338056723036
765,1/17/2023,128.139999,-0.005525575,0.000559219,0.000295675,127.25776562346866,125.7272158694977,121.94415137291543
766,1/18/2023,126.43,-0.013434613,0.000558734,0.000277751,126.55404523403679,125.02448038562197,121.29152132087007
767,1/19/2023,124.529999,-0.015142153,0.000558316,0.000257647,124.8675673911881,123.36384710387266,119.6595154438456
768,1/20/2023,126.620003,0.016643856,0.000557938,0.000278983,122.99869212369941,121.51675370661303,117.86996176549015
769,1/23/2023,128.289993,0.013102773,0.000557426,0.000295659,125.06424899887057,123.55558533573858,119.8559775157112
770,1/24/2023,126.830002,-0.011445649,0.000556881,0.00028041,126.71624058156536,125.19425826608037,121.44876938081356
771,1/25/2023,126.82,-7.89e-05,0.000556159,0.000279944,125.27123061313654,123.76716551843718,120.04566023508306
772,1/26/2023,127.529999,0.005582865,0.000555475,0.000286813,125.25574593825328,123.75729708702197,120.05089115487395
773,1/27/2023,127.529999,0.0,0.000554756,0.000286442,125.96302925741927,124.45283258654557,120.71307533474307
774,1/30/2023,126.370003,-0.009137488,0.000554154,0.000274267,125.97279553113981,124.46218920161137,120.7346431960635
775,1/31/2023,127.330002,0.007568022,0.000553507,0.000283678,124.82058134651784,123.32193967120128,119.63501815469347
776,2/1/2023,129.5,0.016898724,0.000553149,0.000305089,125.76922911740036,124.2593460361849,120.55011108383415
777,2/2/2023,129.059998,-0.003403484,0.000552455,0.000300316,127.91482005014082,126.38460662149232,122.61394952153549
778,2/3/2023,127.610001,-0.011298651,0.000551918,0.000285408,127.4856347076679,125.96323786593072,122.19430277181235
779,2/6/2023,125.730003,-0.014841971,0.000551503,0.000265989,126.04363004050072,124.53785595462136,120.83260189432066
780,2/7/2023,125.330002,-0.0031865,0.000550811,0.000261562,124.19103032247328,122.70686401731064,119.06228649392591
781,2/8/2023,122.910004,-0.019497862,0.000550605,0.000236262,123.79828693105942,122.3220932977885,118.66496581463068
782,2/9/2023,122.18,-0.005957046,0.00054995,0.000228342,121.39885824909423,119.94627226799878,116.37665113018531
783,2/10/2023,122.230003,0.000409173,0.000549247,0.000228573,120.67528866462872,119.23061504033817,115.6818972777414
784,2/13/2023,125.150002,0.023608494,0.000549243,0.000258395,120.73078024087556,119.28711992952417,115.7368420178145
785,2/14/2023,126.199997,0.008354892,0.000548627,0.000268709,123.62333519924188,122.14362420383283,118.50103983379546
786,2/15/2023,127.480003,0.010091587,0.000548052,0.000281206,124.66201323552706,123.17440969585988,119.49939113767958
787,2/16/2023,124.379997,-0.024618142,0.000548142,0.000249568,125.93276890134626,124.43097769104752,120.7093032060933
788,2/17/2023,124.839996,0.003691514,0.000547461,0.000253936,122.8577515651589,121.39451416088905,117.79409086495006
789,2/21/2023,121.099998,-0.030416251,0.000547958,0.000215063,123.31824054971423,121.84402316051849,118.22741467867505
790,2/22/2023,119.900002,-0.009958555,0.000547395,0.000202185,119.61192269950739,118.1909553005584,114.67818092193006
791,2/23/2023,119.959999,0.000500267,0.000546704,0.000202562,118.4277027673378,117.01915039204545,113.53994537489083
792,2/24/2023,118.040001,-0.016134787,0.00054635,0.000181934,118.49147953553128,117.08183815384932,113.60525279616192
793,2/27/2023,118.529999,0.004142526,0.000545681,0.000186929,116.5940663035614,115.20365936260099,111.78978390582806
794,2/28/2023,118.790001,0.002191152,0.000544998,0.000189453,117.07359499669448,115.68445598345961,112.26492886868544
795,3/1/2023,118.580002,-0.001769382,0.000544318,0.000186989,117.33251520727723,115.93500732658734,112.50093342277464
796,3/2/2023,119.580002,0.008397765,0.000543718,0.000197304,117.13333156024497,115.73777141364975,112.31364776106176
797,3/3/2023,120.940002,0.011308951,0.000543191,0.000211246,118.12493362824156,116.72406610265361,113.28208109343106
798,3/6/2023,120.169998,-0.006387181,0.000542565,0.000202977,119.46493781400501,118.04891901578922,114.5531152477463
799,3/7/2023,119.589996,-0.004838198,0.000541917,0.000196668,118.70715347603353,117.29653968714537,113.82009749820077
800,3/8/2023,119.860001,0.002255211,0.000541245,0.000199241,118.13425639964194,116.7319725774538,113.28396305894053
801,3/9/2023,117.870003,-0.016742056,0.000540928,0.000178091,118.39714952440455,116.9943019025663,113.52389900204574
802,3/10/2023,117.489998,-0.003229141,0.000540268,0.000173842,116.43038480304168,115.04597565765867,111.64748079845116
803,3/13/2023,116.860001,-0.005376561,0.000539633,0.00016693,116.04731364167007,114.67494364822734,111.27517662633477
804,3/14/2023,119.0,0.018146847,0.000539363,0.000189293,115.4344492923537,114.0668758335813,110.70312173273138
805,3/15/2023,118.169998,-0.006999244,0.000538758,0.000180363,117.54945960266173,116.16348124111794,112.73405891614911
806,3/16/2023,120.650002,0.02076956,0.000538614,0.000205908,116.72698887933551,115.34184042898497,111.9415925344523
807,3/17/2023,120.389999,-0.002157344,0.000537954,0.00020298,119.1869618804642,117.78278282825717,114.29645759216204
808,3/20/2023,121.199997,0.006705584,0.00053734,0.000211028,118.92399682763079,117.51957258518162,114.0597213373497
809,3/21/2023,125.610001,0.035739828,0.000538235,0.000254945,119.72951770138819,118.31170927857752,114.82034170159943
810,3/22/2023,119.5,-0.049865505,0.000540668,0.000193068,124.08508657678888,122.6241604836245,119.00895067345766
811,3/23/2023,120.970001,0.012226218,0.000540179,0.000207905,118.04330635684367,116.6455522067914,113.19879099216497
812,3/24/2023,120.709999,-0.002151623,0.000539521,0.000204999,119.49707654769634,118.08773629907982,114.5841748909952
813,3/27/2023,117.809998,-0.024317826,0.000539596,0.000174836,119.2367702464931,117.82550316564759,114.34834402953625
814,3/28/2023,117.870003,0.000509207,0.000538933,0.000175247,116.37440305386384,114.99997328069708,111.58127783038378
815,3/29/2023,120.489998,0.021984398,0.000538855,0.000202006,116.4357374138058,115.06150396707604,111.67094807806997
816,3/30/2023,120.099998,-0.003242033,0.000538209,0.000197786,119.02148473565393,117.6173985086431,114.16104908591502
817,3/31/2023,122.639999,0.020928514,0.000538076,0.00022316,118.63420981838073,117.23793561288993,113.77226846056517
818,4/3/2023,121.669998,-0.007940781,0.000537499,0.000213179,121.1561479390003,119.72213115868853,116.1879488696686
819,4/4/2023,123.690002,0.016466006,0.000537165,0.000233024,120.18936086743012,118.77452879745785,115.27151740998166
820,4/5/2023,120.900002,-0.022814677,0.000537157,0.000204917,122.1967755255883,120.74921438738987,117.20150721994666
821,4/6/2023,120.220001,-0.005640368,0.000536544,0.000197798,119.43762884982921,118.02883083358788,114.53696993392631
822,4/10/2023,121.910004,0.013959694,0.000536122,0.000214539,118.75531214077337,117.35344184687312,113.90044361719484
823,4/11/2023,123.300003,0.011337334,0.00053562,0.000228054,120.43305386446947,119.01373364149919,115.5102144855198
824,4/12/2023,123.660004,0.002915462,0.000534979,0.000231316,121.80315938872106,120.37062065942484,116.83297814251961
825,4/13/2023,126.43,0.022152899,0.000534912,0.000257887,122.16671138123583,120.72812075222942,117.16904712693422
826,4/14/2023,125.949997,-0.003803816,0.000534285,0.00025297,124.90406976799783,123.4351528340296,119.7989754567925
827,4/17/2023,126.190002,0.001903745,0.000533642,0.000254966,124.43417207464061,122.96667343567962,119.35277305655872
828,4/18/2023,126.209999,0.000158455,0.000532998,0.00025485,124.66261432979185,123.1981683877554,119.58121105972006
829,4/19/2023,125.669998,-0.004287771,0.000532379,0.00024937,124.69023185019769,123.22613274471202,119.60733619814468
830,4/20/2023,124.449997,-0.009755403,0.000531858,0.000237316,124.15984041173715,122.69803761552771,119.10540945307562
831,4/21/2023,125.529999,0.008640761,0.000531303,0.000247429,122.94572491647467,121.50361157133943,117.95125345278409
832,4/24/2023,127.089996,0.0123507,0.000530841,0.000261976,124.01722983299629,122.56604516207388,118.96498604042148
833,4/25/2023,124.660004,-0.019305402,0.000530662,0.000238485,125.56587495728124,124.09482978105274,120.45597792316102
834,4/26/2023,123.839996,-0.006599686,0.000530082,0.000230286,123.15271647753198,121.71329406239413,118.16042713972472
835,4/27/2023,125.699997,0.014907714,0.000529705,0.000247864,122.35182572500608,120.9179802749931,117.37530498919575
836,4/28/2023,126.720001,0.008081844,0.000529145,0.000257235,124.18515984266409,122.73701668814857,119.14497308998975
837,5/1/2023,127.919998,0.009425117,0.000528613,0.000268188,125.19613521035484,123.72834395549242,120.10812058741627
838,5/2/2023,127.260002,-0.005172799,0.000528017,0.000261695,126.3852079903526,124.91168196400187,121.26489425657365
839,5/3/2023,126.739998,-0.004094525,0.000527411,0.000256503,125.7354487280809,124.26026984361569,120.6387444029672
840,5/4/2023,123.669998,-0.024521017,0.000527513,0.000227006,125.22498918977031,123.75792365301906,120.14609272398943
841,5/5/2023,126.589996,0.023336774,0.00052752,0.000254485,122.17828871405787,120.74743015048222,117.2237134538362
842,5/8/2023,126.879997,0.002288248,0.000526898,0.0002569,125.07167869790175,123.60899946606278,119.99427908280782
843,5/9/2023,125.099998,-0.014128333,0.000526518,0.000239836,125.35960233626795,123.8990346496994,120.30440427627903
844,5/10/2023,123.510002,-0.012791261,0.000526095,0.000224396,123.60727625171924,122.15748058812713,118.59246165968082
845,5/11/2023,122.220001,-0.010499433,0.000525609,0.000211705,122.02740076617006,120.60667087457095,117.0836442864827
846,5/12/2023,120.209999,-0.016582503,0.00052532,0.000191854,120.75374025616364,119.34467913392837,115.86344515969095
847,5/15/2023,119.830002,-0.003166117,0.000524714,0.00018789,118.76355152791119,117.37719949499468,113.96190366916817
848,5/16/2023,116.480003,-0.028354478,0.000525054,0.000154231,118.39015393117607,117.0123170519752,113.6236829610175
849,5/17/2023,116.980003,0.004283395,0.000524456,0.000159095,115.07980468418201,113.7379369044902,110.43655616026253
850,5/18/2023,118.870003,0.016027479,0.000524135,0.000177763,115.57630571198023,114.23014901749333,110.88981110275837
851,5/19/2023,114.760002,-0.035187476,0.000524987,0.000136206,117.44178690506929,116.07121875743836,112.69598194138192
852,5/22/2023,110.18,-0.040727616,0.000526328,8.82e-05,113.37353649644805,112.05080696732283,108.77356556682268
853,5/23/2023,108.779999,-0.012787907,0.000525905,7.31e-05,108.84744568002267,107.57738381790811,104.4353583435472
854,5/24/2023,108.290001,-0.004514662,0.000525314,6.78e-05,107.46160986351461,106.20935387508504,103.10525429067114
855,5/25/2023,107.480003,-0.007508011,0.000524767,5.89e-05,106.97380467455484,105.72612503526237,102.6506492662811
856,5/26/2023,107.510002,0.000279073,0.000524154,5.92e-05,106.17362870982701,104.93281718545782,101.88834446692609
857,5/30/2023,106.519997,-0.009251152,0.000523643,4.83e-05,106.20083050591886,104.96560502904492,101.90743981537166
858,5/31/2023,105.260002,-0.011899234,0.000523199,3.44e-05,105.22307482934355,103.998015325868,100.99123360460997
859,6/1/2023,103.629997,-0.015606665,0.000522875,1.62e-05,103.97886244080367,102.77099112118628,99.78610773435102
860,6/2/2023,107.779999,0.039265269,0.000524056,6.18e-05,102.36918761222442,101.17273866967042,98.24684768741822
861,6/5/2023,105.199997,-0.024228831,0.000524132,3.36e-05,106.47447969061936,105.23423844753313,102.1728181020011
862,6/6/2023,106.190002,0.009366689,0.000523624,4.44e-05,103.92205338976098,102.70911915351968,99.72418458608627
863,6/7/2023,107.089996,0.008439604,0.000523099,5.42e-05,104.89743793658768,103.67144829801208,100.65512163204896
864,6/8/2023,106.199997,-0.008345485,0.000522575,4.44e-05,105.79613085899264,104.56188207660023,101.51720522848291
865,6/9/2023,105.860001,-0.003206605,0.000521983,4.07e-05,104.91610524845943,103.69326093914715,100.67144890200662
866,6/12/2023,106.830002,0.009121329,0.000521476,5.12e-05,104.57431493424444,103.35666031596247,100.36379991112547
867,6/13/2023,106.779999,-0.000468171,0.000520875,5.06e-05,105.54019819342935,104.30975308019721,101.30573388504432
868,6/14/2023,112.860001,0.055377488,0.000523797,0.000114305,105.49037346375928,104.26069898430598,101.22703114971992
869,6/15/2023,112.410004,-0.003995184,0.000523214,0.000109576,111.49711116912289,110.19488861258347,106.98698394132228
870,6/16/2023,113.589996,0.010442502,0.000522735,0.000121453,111.0536045784489,109.76328682095838,106.57764795295434
871,6/20/2023,109.540001,-0.036305651,0.000523656,7.96e-05,112.21828082399847,110.90987484615053,107.69399434668584
872,6/21/2023,109.980003,0.00400877,0.000523074,8.41e-05,108.22022064413692,106.95393181492088,103.85024333632165
873,6/22/2023,110.459999,0.004354897,0.000522495,8.9e-05,108.64675341697615,107.38162402103876,104.24963817995024
874,6/23/2023,109.519997,-0.008546302,0.000521983,7.91e-05,109.1271623407817,107.85652141036094,104.7293568326843
875,6/26/2023,111.739998,0.020067573,0.000521842,0.000101992,108.19747065141041,106.9381673549943,103.83526575884311
876,6/27/2023,113.610001,0.016596813,0.000521557,0.000120822,110.39171446881218,109.10438367167247,105.94180609661663
877,6/28/2023,113.029999,-0.005118278,0.000520993,0.000114848,112.23977591669038,110.93747658116891,107.70980189560704
878,6/29/2023,113.370003,0.003003571,0.000520409,0.000118138,111.66868441271185,110.36955914994111,107.18363958969874
879,6/30/2023,110.370003,-0.026818448,0.000520642,8.75e-05,112.00323938265406,110.69987595000948,107.49040229579073
880,7/3/2023,109.110001,-0.011481828,0.000520202,7.43e-05,109.03793799286206,107.7736258209802,104.63790319577475
881,7/5/2023,107.099998,-0.018593598,0.000520007,5.32e-05,107.79376078777099,106.54032493295072,103.44775561965197
882,7/6/2023,105.099998,-0.0188507,0.000519822,3.17e-05,105.8072921133127,104.58630248308118,101.54614425527066
883,7/7/2023,104.459999,-0.006108045,0.000519276,2.48e-05,103.83081035269757,102.62671823162515,99.64769882290639
884,7/10/2023,105.779999,0.012557243,0.000518866,3.89e-05,103.19707097381533,101.9995578719167,99.04346883799256
885,7/11/2023,107.389999,0.015105602,0.000518536,5.6e-05,104.50153427301157,103.29077830856649,100.29267136751571
886,7/12/2023,107.760002,0.003439492,0.000517964,5.98e-05,106.09048637463881,104.86236554355114,101.81874519458465
887,7/13/2023,107.839996,0.000742059,0.00051738,6.06e-05,106.46049614647411,105.22894025960085,102.19726456347597
888,7/14/2023,107.949997,0.001019519,0.000516799,6.16e-05,106.5350547690721,105.30277175173477,102.26892140488874
889,7/17/2023,108.709999,0.007015648,0.000516272,6.95e-05,106.65028567635551,105.41902737862979,102.37524127551751
890,7/18/2023,109.720001,0.009247898,0.000515786,7.98e-05,107.40222151295205,106.16214849732478,103.11075713897782
891,7/19/2023,109.879997,0.001457159,0.000515209,8.13e-05,108.40379463872692,107.15451558724695,104.04780252375731
892,7/20/2023,107.529999,-0.021618965,0.000515159,5.7e-05,108.55730904915146,107.30190543118012,104.21286705396024
893,7/21/2023,109.059998,0.014128302,0.000514804,7.28e-05,106.23312906694551,105.0020625626378,101.98101981130367
894,7/24/2023,108.769997,-0.002662638,0.000514236,6.97e-05,107.75731289832821,106.51431206839841,103.43152076184529
895,7/25/2023,108.300003,-0.004330352,0.000513683,6.48e-05,107.4694661569097,106.23229404208193,103.17758069261542
896,7/26/2023,109.300003,0.009191241,0.000513203,7.5e-05,106.9999134297008,105.76661912424841,102.71232466596337
897,7/27/2023,107.669998,-0.015025447,0.000512885,5.81e-05,107.9838318209196,106.73726042441055,103.6787059681043
898,7/28/2023,108.620003,0.008784605,0.000512398,6.78e-05,106.37591586602673,105.14328275862513,102.11821525176913
899,7/31/2023,110.389999,0.016163961,0.000512116,8.57e-05,107.31510368583548,106.08124800261353,103.01331050011642
900,8/1/2023,109.400002,-0.009008633,0.000511639,7.56e-05,109.06378794645458,107.81081763214553,104.71174934647311
901,8/2/2023,107.510002,-0.017427023,0.000511411,5.62e-05,108.08884035367393,106.84429470128309,103.75610374263512
902,8/3/2023,108.639999,0.01045577,0.000510963,6.77e-05,106.22281883511994,104.99807908915845,101.97383248671488
903,8/4/2023,108.809998,0.001563569,0.0005104,6.94e-05,107.34696546978282,106.11125053775656,103.06687404151623
904,8/7/2023,110.480003,0.015231313,0.000510089,8.62e-05,107.51195940557533,106.27532410066162,103.21790911178175
905,8/8/2023,109.690002,-0.007176313,0.000509584,7.82e-05,109.15872941185991,107.90021892539126,104.80971635238475
906,8/9/2023,109.690002,0.0,0.000509022,7.81e-05,108.38017402353573,107.13762894642701,104.05189492581633
907,8/10/2023,109.029999,-0.006035159,0.000508501,7.13e-05,108.38457957747117,107.13715521745681,104.07304039071505
908,8/11/2023,108.089996,-0.008658888,0.000508025,6.17e-05,107.72946088437732,106.49345484630575,103.438851691855
909,8/14/2023,107.639999,-0.00417186,0.000507486,5.71e-05,106.79695930194487,105.56801245121929,102.5607514088853
910,8/15/2023,106.550003,-0.01017793,0.000507043,4.58e-05,106.35261490809947,105.13414019294864,102.10453842647753
911,8/16/2023,106.529999,-0.00018776,0.000506487,4.55e-05,105.27841318398939,104.07050615889396,101.08524949739126
912,8/17/2023,105.050003,-0.01399017,0.000506147,3.02e-05,105.26257483940233,104.05218777290587,101.07330154041674
913,8/18/2023,104.809998,-0.002287288,0.000505599,2.76e-05,103.79842852246585,102.61147687299707,99.6796055249564
914,8/21/2023,102.860001,-0.018780318,0.000505432,7.04e-06,103.56014668794262,102.37784261767295,99.44378971671973
915,8/22/2023,101.459999,-0.013704228,0.000505085,-7.94e-06,101.62658141799317,100.46379777999883,97.58798047394299
916,8/23/2023,98.75,-0.027073219,0.000505332,-3.75e-05,100.24618346191039,99.09871046812931,96.26550580215118
917,8/24/2023,97.629997,-0.011406611,0.000504922,-4.99e-05,97.5628858509994,96.44956162226259,93.699129731294
918,8/25/2023,98.839996,0.012317548,0.000504539,-3.64e-05,96.45028103683329,95.34837593361179,92.62467734713016
919,8/28/2023,99.629997,0.007960953,0.000504059,-2.77e-05,97.65358832979102,96.53821240261233,93.78284129569116
920,8/29/2023,101.769997,0.021252042,0.000504003,-4.58e-06,98.43775928137914,97.31291546373,94.5217604094252
921,8/30/2023,102.099998,0.00323737,0.000503467,-1.06e-06,100.55341481521566,99.40360395391276,96.5675607997726
922,8/31/2023,101.709999,-0.003827089,0.000502937,-5.21e-06,100.87662971549256,99.72965769038248,96.88170174507107
923,9/1/2023,102.360001,0.006370404,0.000502436,1.69e-06,100.49619070075042,99.3492295125268,96.51779302131426
924,9/5/2023,100.32,-0.020130944,0.00050233,-2.01e-05,101.1389291617012,99.98631265205279,97.13373101952557
925,9/6/2023,100.18,-0.001396509,0.000501789,-2.16e-05,99.11753361338437,97.99244434625045,95.20347051487936
926,9/7/2023,97.93,-0.02271563,0.000501803,-4.61e-05,98.98140454691023,97.85366814297363,95.06932374980094
927,9/8/2023,97.669998,-0.002658509,0.000501269,-4.89e-05,96.76354093621075,95.65713809518068,92.93161246030766
928,9/11/2023,96.790001,-0.009050735,0.000500816,-5.86e-05,96.49878811413379,95.39848994841432,92.6813111063992
929,9/12/2023,96.300003,-0.005075344,0.000500304,-6.4e-05,95.62909189260107,94.5402043881436,91.83399623076274
930,9/13/2023,96.129997,-0.001766939,0.000499769,-6.58e-05,95.14505687088244,94.06243927597144,91.38009752363813
931,9/14/2023,97.190002,0.010966435,0.000499363,-5.4e-05,94.97754698498478,93.89232528210105,91.234671466718
932,9/15/2023,96.260002,-0.009614961,0.000498925,-6.42e-05,96.03114415667112,94.9400064342065,92.23223596869923
933,9/18/2023,95.510002,-0.00782191,0.000498455,-7.26e-05,95.1044693769784,94.02496127687256,91.33895370105748
934,9/19/2023,94.620003,-0.009362073,0.000498014,-8.25e-05,94.36673343539704,93.29300714433411,90.64160560205852
935,9/20/2023,94.040001,-0.006148668,0.00049752,-8.9e-05,93.48813153372724,92.42375595550082,89.7930962836004
936,9/21/2023,91.589996,-0.026398183,0.000497727,-0.000117104,92.91243681295695,91.85578242745113,89.25780248545098
937,9/22/2023,90.849998,-0.008112279,0.000497264,-0.000125637,90.4912980279837,89.46320553673804,86.92534433883593
938,9/25/2023,90.599998,-0.002755582,0.000496742,-0.000128441,89.76229669318748,88.74129323693232,86.2337678535149
939,9/26/2023,90.169998,-0.004757436,0.000496235,-0.000133371,89.51489971646413,88.49684702625626,85.99872202872015
940,9/27/2023,89.419998,-0.008352407,0.000495779,-0.000142114,89.09156839829991,88.08002396995984,85.59284473375462
941,9/28/2023,89.629997,0.002345703,0.000495259,-0.00013947,88.35289639792444,87.35157029810958,84.8722905442652
942,9/29/2023,95.620003,0.064691983,0.00049919,-7.06e-05,88.55073660355286,87.54657869054309,85.0773375943182
943,10/2/2023,94.559998,-0.011147502,0.000498791,-8.24e-05,94.47257334498038,93.3971936569861,90.74665626178782
944,10/3/2023,95.089996,0.005589237,0.000498297,-7.64e-05,93.42907952759471,92.37086868870958,89.74747955673982
945,10/4/2023,95.889999,0.008377921,0.000497845,-6.74e-05,93.94802297947918,92.8824473286654,90.23977347456619
946,10/5/2023,95.790001,-0.001043385,0.00049732,-6.85e-05,94.74687688205199,93.67028017846724,91.01660071713431
947,10/6/2023,97.110001,0.013686061,0.000496994,-5.39e-05,94.64123012855279,93.56393293900601,90.91958469640998
948,10/9/2023,96.879997,-0.002371299,0.000496475,-5.64e-05,95.95211865227112,94.86471258367696,92.17296616403586
