,Date,DIS,PDR,VAR,AVG,VAR70,VAR85,VAR99
756,1/3/2023,88.970001,0.023771424,0.000579761,-0.000674952,85.70548862369309,84.65668748645886,82.05619563433496
757,1/4/2023,91.980003,0.033271949,0.000580515,-0.000630108,87.76462556240172,86.68806092682169,84.03765366590576
758,1/5/2023,91.919998,-0.000652583,0.000579749,-0.000630137,90.74591868361124,89.62951696155757,86.8975473762052
759,1/6/2023,93.919998,0.021524723,0.000579631,-0.000600948,90.68606749743702,89.57456734223037,86.8175995431855
760,1/9/2023,94.769997,0.009009537,0.00057899,-0.000588302,92.65956437989581,91.52451258765753,88.72581025646582
761,1/10/2023,95.559998,0.00830143,0.000578333,-0.000576621,93.50269567596213,92.35680581099011,89.5264072788668
762,1/11/2023,96.330002,0.008025516,0.000577671,-0.000565332,94.2796935350732,93.129420538385,90.29115699768035
763,1/12/2023,99.809998,0.035488541,0.000578615,-0.000518079,95.03805073895793,93.87916112998704,91.01018598626476
764,1/13/2023,99.400002,-0.004116225,0.000577875,-0.000522789,98.48333781598922,97.27687033891236,94.30185777363091
765,1/17/2023,99.910004,0.005117687,0.000577161,-0.000515416,98.07247042552123,96.8733440837886,93.9053662598179
766,1/18/2023,99.040001,-0.008746002,0.000576496,-0.00052616,98.57883655890173,97.3706119474113,94.40813042589211
767,1/19/2023,99.080002,0.000403806,0.000575745,-0.000524948,97.72399856492967,96.52700075789177,93.59498881388978
768,1/20/2023,103.480003,0.043450762,0.00057751,-0.000467688,97.75797418451144,96.56560909338685,93.61493495953245
769,1/23/2023,105.690002,0.021131914,0.000577365,-0.0004396,102.1070361642722,100.85993201603664,97.76566070794644
770,1/24/2023,106.0,0.002928794,0.00057663,-0.000435225,104.28636810077526,103.01487896415706,99.87236267087209
771,1/25/2023,108.120003,0.019802655,0.000576413,-0.000408977,104.5953256731325,103.31600569730257,100.161776063191
772,1/26/2023,109.699997,0.014507591,0.000575954,-0.000389655,106.6945508948597,105.38926845814944,102.17579127284122
773,1/27/2023,109.540001,-0.001459551,0.00057521,-0.000391039,108.26054489411842,106.94447515678971,103.66812347842517
774,1/30/2023,107.589996,-0.017962119,0.000574865,-0.00041374,108.09556423142375,106.78132162305465,103.52127761374017
775,1/31/2023,108.489998,0.008330315,0.000574222,-0.000402458,106.17080744185483,104.87649791298306,101.67994721914343
776,2/1/2023,109.389999,0.008261485,0.000573579,-0.000391293,107.0653140587392,105.75431700111005,102.52817736400183
777,2/2/2023,113.209999,0.034325023,0.00057439,-0.000346613,107.94904306976166,106.63267208286406,103.39497873324243
778,2/3/2023,110.709999,-0.022330331,0.000574272,-0.00037487,111.72617953924785,110.36407931793042,107.01105126856794
779,2/6/2023,109.870003,-0.007616285,0.000573602,-0.000384165,109.24831017983762,107.91712522126349,104.63641866250659
780,2/7/2023,111.629997,0.015891928,0.000573206,-0.000363299,108.42327948281672,107.10899460581979,103.8457227505366
781,2/8/2023,111.779999,0.001342841,0.000572476,-0.000361114,110.1686813599351,108.82547287287072,105.51538199751062
782,2/9/2023,110.360001,-0.012784886,0.000571941,-0.000377001,110.31162765916345,108.97010309154322,105.65384544448784
783,2/10/2023,108.059998,-0.021061149,0.000571756,-0.000403418,108.91011533417885,107.58650094762845,104.31335473134047
784,2/13/2023,107.660004,-0.00370846,0.00057104,-0.000407633,106.64775147317422,105.34470471416044,102.1374126691482
785,2/14/2023,107.660004,0.0,0.000570313,-0.000407114,106.24266543334122,104.95061961303149,101.77523051541522
786,2/15/2023,109.239998,0.014569128,0.000569873,-0.00038806,106.24750037478697,104.95657495964095,101.77111519607867
787,2/16/2023,105.830002,-0.031713226,0.000570394,-0.000427864,107.80727411501454,106.50005061734916,103.26741090694854
788,2/17/2023,105.220001,-0.005780646,0.000569706,-0.000434656,104.43281338260948,103.16432080482373,100.03916345807357
789,2/21/2023,102.089996,-0.030198668,0.000570106,-0.00047238,103.8269912544329,102.56857280966466,99.46257622629042
790,2/22/2023,101.68,-0.004024111,0.0005694,-0.000476876,100.74174941633588,99.51549056497534,96.48585518096314
791,2/23/2023,101.730003,0.000491647,0.000568681,-0.000475652,100.34446210641198,99.12746211949373,96.12012636760831
792,2/24/2023,100.300003,-0.014156549,0.000568199,-0.000492925,100.38553292146646,99.16753991992,96.1475783313708
793,2/27/2023,100.449997,0.001494337,0.000567488,-0.000490419,98.97980036263125,97.77690454224475,94.8146502333683
794,2/28/2023,99.610001,-0.00839749,0.000566852,-0.000500378,99.12251475320635,97.92208739723311,94.96585707098339
795,3/1/2023,98.540001,-0.010800004,0.000566272,-0.000513333,98.29823648145735,97.11158640416913,94.18839759551663
796,3/2/2023,98.919998,0.003848855,0.000565584,-0.000507853,97.2359826833073,96.05832257008126,93.1628565783448
797,3/3/2023,101.139999,0.022194263,0.000565521,-0.000479369,97.62199242605638,96.44217675439772,93.52179847425974
798,3/6/2023,100.660004,-0.004757145,0.000564835,-0.000484729,99.81166705574118,98.60200466411308,95.61841202942787
799,3/7/2023,99.059998,-0.016022834,0.00056443,-0.000504176,99.33594641493431,98.13748061644431,95.17865396812682
800,3/8/2023,99.300003,0.002419894,0.000563735,-0.000500521,97.75457266175815,96.56926536339121,93.67521077487207
801,3/9/2023,96.139999,-0.032340149,0.000564295,-0.000540271,97.99438209825888,96.8114651566803,93.89665380000069
802,3/10/2023,93.57,-0.027095633,0.00056447,-0.000573383,94.8707107546661,93.72702452651542,90.88755235479405
803,3/13/2023,92.599998,-0.010420699,0.000563887,-0.000585646,92.33126179131773,91.21762925717051,88.46474878139266
804,3/14/2023,93.360001,0.008173879,0.000563281,-0.000574751,91.37133012822187,90.26423062346804,87.55402998371547
805,3/15/2023,93.099998,-0.002788836,0.000562588,-0.000577501,92.13004728653043,91.01570331209203,88.26884298626277
806,3/16/2023,94.290001,0.012700987,0.000562108,-0.000561027,91.87329150979238,90.760350197919,88.02363536290034
807,3/17/2023,93.199997,-0.011627461,0.000561563,-0.00057474,93.03833685503953,91.91650651528381,89.14734167686572
808,3/20/2023,94.220001,0.010884794,0.00056103,-0.000560557,91.96745298495836,90.86307473815026,88.13402719890058
809,3/21/2023,96.540001,0.024324957,0.000561101,-0.000529796,92.9770746013909,91.85813238964383,89.0917347727595
810,3/22/2023,94.900002,-0.017133714,0.000560749,-0.000550295,95.26983262995225,94.12169427291353,91.28600645655519
811,3/23/2023,95.830002,0.009752083,0.000560188,-0.000537592,93.6533867969226,92.5207019862372,89.73571161654691
812,3/24/2023,94.080002,-0.018430304,0.000559892,-0.000559627,94.5677884379469,93.42844897149611,90.61466235292318
813,3/27/2023,95.620003,0.016236529,0.00055955,-0.000538968,92.84319688211613,91.72744026708152,88.9718095114937
814,3/28/2023,94.82,-0.008401677,0.000558938,-0.000548627,94.36237382190326,93.22441127086547,90.41712687327376
815,3/29/2023,96.870003,0.021389547,0.000558842,-0.000521709,93.57677008711143,92.44851353862643,89.6598570679201
816,3/30/2023,98.099998,0.012617442,0.000558369,-0.000505607,95.5991038245494,94.45102237400954,91.62038008672798
817,3/31/2023,100.129997,0.020481966,0.000558224,-0.000479918,96.81355479038788,95.654491617406,92.7916929991497
818,4/3/2023,99.760002,-0.00370199,0.000557554,-0.000483857,98.83116022829263,97.63951988707757,94.70568095415523
819,4/4/2023,99.57,-0.001906407,0.000556876,-0.000485594,98.454913811844,97.27006204852334,94.36151067792643
820,4/5/2023,99.910004,0.003408906,0.000556215,-0.000480845,98.26825465944496,97.09095547313903,94.17145570110581
821,4/6/2023,99.970001,0.00060033,0.000555539,-0.000479528,98.60960314306766,97.42616097050453,94.50035043233233
822,4/10/2023,100.809998,0.008367386,0.000554958,-0.000468765,98.66379809561221,97.47702496512483,94.5619110365103
823,4/11/2023,100.419998,-0.003876167,0.000554298,-0.000472906,99.49353847934005,98.30329342333438,95.35266127796125
824,4/12/2023,97.940002,-0.025006304,0.000554355,-0.000502679,99.11103112359851,97.92362210204156,94.99867775928941
825,4/13/2023,100.839996,0.029179996,0.00055475,-0.0004667,96.66416716713414,95.50497635359898,92.63924601921588
826,4/14/2023,99.900002,-0.009365357,0.000554174,-0.000477473,99.52889320531021,98.33727372394493,95.40895548836014
827,4/17/2023,100.300003,0.003996019,0.000553528,-0.000472064,98.60658258842645,97.42147755068447,94.5158180369067
828,4/18/2023,100.93,0.006261482,0.000552914,-0.000463932,98.99278902204243,97.81005397002656,94.90728801330974
829,4/19/2023,98.75,-0.021835803,0.000552797,-0.000489712,99.6151701776153,98.43065872459357,95.5016142867512
830,4/20/2023,98.07,-0.006909894,0.000552181,-0.000497447,97.46405543361188,96.29959975654033,93.41611293848304
831,4/21/2023,99.57,0.015179405,0.000551812,-0.000478582,96.7953181827511,95.6343535814989,92.77766238833642
832,4/24/2023,99.68,0.001104141,0.000551152,-0.00047668,98.27900680732,97.10563834147847,94.20219135651524
833,4/25/2023,98.010002,-0.01689552,0.000550813,-0.00049639,98.38651925884292,97.21108857974005,94.31435080385002
834,4/26/2023,96.610001,-0.014387269,0.000550384,-0.000513046,96.74144759678072,95.5855940523091,92.73632898589644
835,4/27/2023,99.93,0.033787675,0.000551132,-0.000471967,95.35274887846559,94.21506515240584,91.40799359020279
836,4/28/2023,102.5,0.025392858,0.000551272,-0.000441029,98.63094470976482,97.4436498393206,94.53200648673584
837,5/1/2023,102.209999,-0.002833288,0.00055062,-0.000443887,101.17104427226799,99.95364801071007,96.98813700414999
838,5/2/2023,100.599998,-0.015877273,0.000550247,-0.000462304,100.88376037150958,99.67800667648667,96.70659834387209
839,5/3/2023,100.860001,0.002581189,0.000549602,-0.000458676,99.29509179579517,98.10936568891637,95.18493133300294
840,5/4/2023,97.449997,-0.034394031,0.000550317,-0.000499075,99.5509729073298,98.36384537163985,95.43402415753886
841,5/5/2023,100.519997,0.031017288,0.000550843,-0.0004616,96.18934979215672,95.03533687032323,92.210398745983
842,5/8/2023,102.970001,0.024081011,0.000550903,-0.000432452,99.21200532478599,98.02603609343905,95.11672470918542
843,5/9/2023,102.18,-0.007701729,0.000550312,-0.000441076,101.643026224764,100.43019971655319,97.43959522820326
844,5/10/2023,101.139999,-0.010230278,0.000549773,-0.000452674,100.86408625696882,99.65952339056925,96.69731646984182
845,5/11/2023,92.309998,-0.091353229,0.00055889,-0.000560249,99.83688173312856,98.64534498158218,95.71402571578925
846,5/12/2023,91.989998,-0.003472603,0.000558239,-0.000563691,91.09850275402958,89.99854303764222,87.29538742018913
847,5/15/2023,92.860001,0.00941314,0.000557697,-0.000551912,90.78492125616569,89.692526697182,86.9976199833064
848,5/16/2023,90.980003,-0.020453258,0.000557506,-0.000575381,91.64262620904105,90.53602394550913,87.83285559106517
849,5/17/2023,92.769997,0.019483544,0.000557323,-0.000551754,89.78435798781332,88.70304526452877,86.03736367056052
850,5/18/2023,93.760002,0.010615068,0.000556814,-0.000538617,91.55279052293292,90.44890302951782,87.72636636587575
851,5/19/2023,91.349998,-0.026040086,0.000556923,-0.000568583,92.5311638962243,91.42083569583325,88.67625935940346
852,5/22/2023,91.82,0.005131878,0.000556307,-0.000561893,90.15528251163678,89.06683953971661,86.40219132772289
853,5/23/2023,89.82,-0.022022471,0.000556194,-0.000587052,90.61489396912691,89.53215950292716,86.83913395842903
854,5/24/2023,89.07,-0.00838509,0.000555614,-0.000596183,88.63884993384309,87.57449927425279,84.94512363916206
855,5/25/2023,88.139999,-0.010496129,0.000555079,-0.000607762,87.89668173975456,86.84130230546181,84.2300459261025
856,5/26/2023,88.290001,0.001700414,0.000554437,-0.000605065,86.98056916055889,85.93951332082658,83.37270912985787
857,5/30/2023,87.82,-0.005337597,0.000553816,-0.000610587,87.1269713567249,86.08231879527054,83.51588528230147
858,5/31/2023,87.959999,0.001592889,0.000553176,-0.000608019,86.66356923905153,85.62316523872943,83.0615966217087
859,6/1/2023,88.589996,0.007136785,0.000552602,-0.000599003,86.80462052441447,85.76423691523456,83.21107368948836
860,6/2/2023,90.769997,0.024309862,0.00055268,-0.000570039,87.42569901422478,86.38076325209049,83.79676092221257
861,6/5/2023,91.0,0.002530705,0.000552049,-0.000566438,89.58492008294311,88.51028034005842,85.85779244289628
862,6/6/2023,92.160004,0.012666734,0.000551612,-0.000551086,89.81299802138996,88.74000206249062,86.08802206407401
863,6/7/2023,92.519997,0.003898565,0.000550995,-0.00054593,90.95702212274541,89.86867023939955,87.18001923776893
864,6/8/2023,92.529999,0.000108101,0.000550358,-0.000545173,91.30868869783882,90.21877629014439,87.51699596466881
865,6/9/2023,91.93,-0.006505488,0.000549763,-0.000552064,91.32512782063071,90.23548848969246,87.54738655890078
866,6/12/2023,93.139999,0.013076309,0.000549342,-0.000536327,90.72742915456563,89.64709469673132,86.97937186636527
867,6/13/2023,93.849998,0.007594015,0.000548785,-0.000526949,91.92901435658004,90.8358337819354,88.12711072282869
868,6/14/2023,92.449997,-0.015029816,0.000548395,-0.000543658,92.62864046614338,91.52176707744884,88.80108503108579
869,6/15/2023,92.940002,0.00528622,0.000547803,-0.000536949,91.24826049329786,90.1608742978854,87.47190261366784
870,6/16/2023,91.32,-0.017584324,0.000547507,-0.000556544,91.72792794528343,90.6340012432571,87.93926287939786
871,6/20/2023,89.75,-0.017341794,0.000547201,-0.000575815,90.13420514856007,89.06211018047468,86.41189289582356
872,6/21/2023,88.639999,-0.012444816,0.000546735,-0.000589426,88.58153029864349,87.52966474618698,84.93658830655163
873,6/22/2023,88.489998,-0.001693683,0.00054611,-0.000590691,87.48367356803031,86.43884051364151,83.85428896228764
874,6/23/2023,88.099998,-0.004417018,0.000545502,-0.000595069,87.32946906193307,86.28923401199377,83.72959783481019
875,6/26/2023,88.699997,0.006787345,0.000544941,-0.000586632,86.95376637232162,85.92312123877696,83.35871114695345
876,6/27/2023,89.059998,0.004050422,0.000544343,-0.000581338,87.54261870058161,86.50313215419519,83.94594777416991
877,6/28/2023,88.830002,-0.002585824,0.000543727,-0.000583624,87.90148493748625,86.8566604151473,84.28101897248293
878,6/29/2023,88.949997,0.001349927,0.000543112,-0.000581422,87.68187936344593,86.64352432176354,84.06619515635883
879,6/30/2023,89.279999,0.003703107,0.000542515,-0.000576547,87.79709199968843,86.7565484997988,84.18262305845144
880,7/3/2023,90.5,0.013572363,0.000542126,-0.000560469,88.1212848151231,87.07983422794098,84.50432053907633
881,7/5/2023,89.790001,-0.007876229,0.000541571,-0.000568773,89.32735004550244,88.26584950753514,85.66136119580784
882,7/6/2023,88.739998,-0.011762898,0.000541099,-0.000581465,88.62535314288691,87.57465210282598,84.98750257061072
883,7/7/2023,88.639999,-0.001127512,0.000540486,-0.000582083,87.59178570590551,86.5536285269113,83.9903736242005
884,7/10/2023,88.099998,-0.006110701,0.00053991,-0.000588337,87.49259816353987,86.45580268528613,83.88775092355033
885,7/11/2023,89.489998,0.015654355,0.000539597,-0.000569984,86.95196736590417,85.92562770063643,83.40270575947332
886,7/12/2023,90.150002,0.007348107,0.000539059,-0.000561047,88.33630151952363,87.29265270081657,84.7179674606333
887,7/13/2023,90.470001,0.003543343,0.00053847,-0.00055642,88.97739676192808,87.92479874781078,85.32977928345588
888,7/14/2023,88.620003,-0.020660715,0.000538318,-0.00057906,89.29840298464775,88.24963741710222,85.65088150962757
889,7/17/2023,85.559998,-0.035139739,0.000539055,-0.000617936,87.47357068568714,86.44131586331382,83.8901851340146
890,7/18/2023,85.949997,0.004547836,0.000538479,-0.000612131,84.45051228560921,83.44899738623086,80.98124268625122
891,7/19/2023,87.040001,0.012602098,0.000538071,-0.000597301,84.83773175314282,83.83578801121362,81.3554140863302
892,7/20/2023,86.209999,-0.009581626,0.000537558,-0.000607373,85.9171188772865,84.90177855293459,82.40492213321176
893,7/21/2023,87.18,0.011188778,0.000537112,-0.000594163,85.09485587109042,84.09359680635654,81.61431144240665
894,7/24/2023,86.599998,-0.006675154,0.000536552,-0.000600965,86.05161957005535,85.04217529714553,82.54329611013513
895,7/25/2023,85.629997,-0.011264138,0.000536079,-0.000612879,85.4811619369545,84.46996670081478,81.9864214558001
896,7/26/2023,85.860001,0.00268242,0.000535493,-0.000609202,84.5221627764349,83.52631879505721,81.07623358499713
897,7/27/2023,85.360001,-0.005840456,0.000534927,-0.000615034,84.74948865650093,83.74958910440225,81.288952128119
898,7/28/2023,86.129997,0.008980129,0.000534433,-0.000604348,84.25671902946836,83.2679534616165,80.82201609935683
899,7/31/2023,88.889999,0.031541891,0.000534987,-0.000568591,85.01911183708101,84.0183540148054,81.53182635127244
900,8/1/2023,89.029999,0.001573741,0.000534398,-0.00056621,87.74491663986527,86.71221865069803,84.14866903524603
901,8/2/2023,86.300003,-0.031143748,0.000534841,-0.000600148,87.87795132341239,86.84414361720084,84.28954705942564
902,8/3/2023,85.489998,-0.009430246,0.000534335,-0.000609937,85.18679625776043,84.1823355860461,81.70587914094871
903,8/4/2023,86.300003,0.009430246,0.000533854,-0.000598818,84.38238759167835,83.39037854693233,80.9426799230652
904,8/7/2023,86.830002,0.006122574,0.000533314,-0.000591383,85.18248651519686,84.18158338045515,81.71001406007518
905,8/8/2023,88.129997,0.014860756,0.000532988,-0.000574309,85.71245507567829,84.7061359869247,82.2155503017885
906,8/9/2023,87.489998,-0.007288485,0.00053245,-0.00058172,86.99769403484176,85.97228186845156,83.44527852178032
907,8/10/2023,91.760002,0.047652016,0.000534425,-0.00052854,86.36411185380189,85.34721195559177,82.84154959769953
908,8/11/2023,89.019997,-0.030315465,0.000534812,-0.000561345,90.57937671435619,89.50979271198543,86.8796353067129
909,8/14/2023,88.809998,-0.002361796,0.000534227,-0.000563326,87.87621083798577,86.84063182109409,84.27679663927374
910,8/15/2023,87.059998,-0.019901721,0.000534051,-0.000584577,87.66603465453849,86.63365322164404,84.09685926554339
911,8/16/2023,86.349998,-0.008188732,0.000533528,-0.000592924,85.9395684337819,84.9299475489128,82.443639744539
912,8/17/2023,85.919998,-0.004992174,0.000532964,-0.000597748,85.23629199821728,84.23321077969055,81.7662088033503
913,8/18/2023,85.959999,0.000465453,0.000532382,-0.000596583,84.81150399754434,83.8166289176529,81.35619093078873
914,8/21/2023,85.879997,-0.000931122,0.000531799,-0.000596949,84.84928673773287,83.85595141691132,81.40377398270999
915,8/22/2023,85.790001,-0.001048477,0.000531218,-0.000597443,84.76955021999925,83.77228426977403,81.32362490045705
916,8/23/2023,85.830002,0.000466158,0.00053064,-0.000596282,84.69119545059183,83.69876069977737,81.24201978097004
917,8/24/2023,82.470001,-0.039934016,0.000531747,-0.00063918,84.72775676062733,83.7313010670173,81.28256374277402
918,8/25/2023,83.360001,0.010733987,0.000531308,-0.000626791,81.40415179313528,80.451628848954,78.0942537202331
919,8/28/2023,84.160004,0.009551207,0.000530843,-0.000615716,82.28793528226971,81.32040199991788,78.93920399693181
920,8/29/2023,84.400002,0.002847629,0.000530279,-0.000611951,83.07529805257514,82.09993097269073,79.68708364321532
921,8/30/2023,84.279999,-0.001422848,0.000529704,-0.000612832,83.31537190940035,82.33811038990459,79.92870372278752
922,8/31/2023,83.68,-0.007144577,0.000529175,-0.000619916,83.19995148634754,82.22540067213919,79.82096792837783
923,9/1/2023,81.639999,-0.024680675,0.000529229,-0.000645984,82.60343444527011,81.63843303967198,79.2512013798558
924,9/5/2023,81.190002,-0.005527214,0.000528682,-0.000651267,80.58947609242061,79.6436290296835,77.31581968783533
925,9/6/2023,80.980003,-0.002589864,0.000528114,-0.000653363,80.14255839556182,79.20310163584017,76.89300045806493
926,9/7/2023,80.57,-0.005075876,0.000527565,-0.000658139,79.94026906237004,79.00620797100682,76.69971384968653
927,9/8/2023,81.580002,0.012457787,0.000527181,-0.00064399,79.53312616342929,78.60687538925059,76.30464365522346
928,9/11/2023,82.519997,0.011456493,0.000526771,-0.00063095,80.53156776752812,79.58352452453397,77.26417213136956
929,9/12/2023,83.68,0.013959348,0.000526433,-0.000615245,81.45972706830489,80.50899447248628,78.1597484464572
930,9/13/2023,83.480003,-0.002392882,0.00052587,-0.000617157,82.60339471810227,81.63968679408491,79.25823368460128
931,9/14/2023,84.480003,0.011907737,0.000525473,-0.000603703,82.40860247077232,81.44580845124868,79.07326088063994
932,9/15/2023,85.580002,0.012936779,0.000525106,-0.000589175,83.3989138530503,82.42457748442546,80.02024347900036
933,9/18/2023,85.019997,-0.006565147,0.000524581,-0.00059558,84.48503002430382,83.4988718113766,81.0645385442955
934,9/19/2023,81.940002,-0.036899191,0.000525429,-0.000634449,83.9331118948022,82.95888862077717,80.54321213855405
935,9/20/2023,82.559998,0.007537981,0.000524939,-0.000625708,80.88910763274181,79.94116810401324,77.61110263768191
936,9/21/2023,82.730003,0.002057052,0.000524386,-0.000622842,81.50489672695532,80.55302764838066,78.20366494168239
937,9/22/2023,81.25,-0.018051508,0.00052415,-0.000641443,81.67078736275221,80.71862533555225,78.37291857969535
938,9/25/2023,81.010002,-0.002958193,0.000523597,-0.000643913,80.20638307704475,79.2707120227756,76.958786169787
939,9/26/2023,80.050003,-0.011921152,0.000523174,-0.000655922,79.97445977815306,79.04051670443023,76.74489522566365
940,9/27/2023,79.900002,-0.001875599,0.000522619,-0.00065722,79.02359764101675,78.10418176995928,75.82606415585262
941,9/28/2023,80.129997,0.002874401,0.000522077,-0.000653467,78.87361918567744,77.95793846364549,75.70044288296455
942,9/29/2023,81.050003,0.011416007,0.000521678,-0.000640654,79.104093225763,78.1848128375306,75.90995353955698
943,10/2/2023,81.669998,0.007620428,0.000521197,-0.000631894,80.01189356087288,79.07769436180911,76.7851413860566
944,10/3/2023,79.540001,-0.026426661,0.000521349,-0.000659219,80.6270798090276,79.68727569680242,77.38823558471583
945,10/4/2023,79.32,-0.002769749,0.000520802,-0.000661452,78.52122547263268,77.6087406851442,75.35114109390054
946,10/5/2023,80.809998,0.018610392,0.000520643,-0.00064108,78.30255235499627,77.39226085551239,75.14987008058068
947,10/6/2023,82.940002,0.026016783,0.000520843,-0.000612931,79.77802191652806,78.85288011516978,76.55750508040767
948,10/9/2023,84.699997,0.020998087,0.000520786,-0.000590134,81.88273418492565,80.92983652057815,78.58779246311953
