,Date,PEP,PDR,VAR,AVG,VAR70,VAR85,VAR99
512,1/12/2022,173.899994,-0.001091997,0.000306704,0.000482715,172.55192184120727,171.0135572903009,167.18250328292135
513,1/13/2022,174.179993,0.00160882,0.000306109,0.00048491,172.36712204661592,170.83354013571395,167.0075030332468
514,1/14/2022,175.639999,0.008347233,0.000305633,0.000500206,172.6480248684355,171.11141680204923,167.29260194409315
515,1/18/2022,173.960007,-0.009611012,0.000305238,0.000480573,174.09552804203565,172.5422106779989,168.69535957613704
516,1/19/2022,175.210007,0.007159866,0.000304733,0.000493517,172.43152339585217,170.89782919863163,167.08991780116366
517,1/20/2022,173.940002,-0.007274871,0.00030426,0.000478491,173.67325978580175,172.12704432491867,168.2921000971314
518,1/21/2022,174.220001,0.00160845,0.000303675,0.000480673,172.40806240191333,170.8800053433439,167.08500526075446
519,1/24/2022,173.330002,-0.005121571,0.00030315,0.000469878,172.68757156546013,171.14622945057482,167.33311063693813
520,1/25/2022,171.339996,-0.01154744,0.000302844,0.000446768,171.81460836514805,170.28865762265974,166.5039073921892
521,1/26/2022,169.529999,-0.010619967,0.000302498,0.000425527,169.8282026078243,168.32102883960812,164.57540078660458
522,1/27/2022,169.369995,-0.000944255,0.000301922,0.000422903,168.03084897031863,166.54604868183287,162.8476022963081
523,1/28/2022,172.669998,0.019296605,0.000302024,0.00045899,167.8827877634399,166.39356146087667,162.69696256723338
524,1/31/2022,173.520004,0.004910643,0.000301486,0.000467485,171.15646574848566,169.6428918258229,165.87358589055893
525,2/1/2022,172.339996,-0.006823643,0.000301012,0.000453598,172.00656622044994,170.486957529652,166.7174806376298
526,2/2/2022,175.470001,0.017998847,0.000301024,0.000486954,170.82715679552237,169.323132867985,165.58064005979375
527,2/3/2022,175.369995,-0.000570095,0.000300455,0.000484948,173.93763858186094,172.40145005513105,168.5744868485359
528,2/4/2022,172.490005,-0.016558706,0.000300435,0.000452668,173.84523103764192,172.3021357149755,168.48385296549816
529,2/7/2022,171.809998,-0.003950089,0.000299904,0.000444345,170.98420861220646,169.46733811242294,165.71187969315423
530,2/8/2022,172.020004,0.001221569,0.000299339,0.000445812,170.30491359957026,168.80835754098888,165.072991398718
531,2/9/2022,171.940002,-0.000465182,0.000298777,0.000444096,170.52115454578663,169.01761835864633,165.27813560710237
532,2/10/2022,168.369995,-0.020981681,0.000299077,0.000403822,170.43913537398885,168.9373627835168,165.20992689051263
533,2/11/2022,168.580002,0.001246517,0.000298517,0.000405403,166.8908128609266,165.41933374814798,161.77916593134395
534,2/14/2022,166.699997,-0.011214655,0.00029821,0.000383643,167.10298907531694,165.62613309127372,161.9850909295267
535,2/15/2022,165.960007,-0.004448934,0.000297696,0.00037461,165.23358033834106,163.78179011642993,160.18281358174545
536,2/16/2022,166.300003,0.002046567,0.000297146,0.000377729,164.50009394505113,163.05760866454128,159.4774708117563
537,2/17/2022,166.75,0.002702281,0.000296603,0.000382058,164.84052741647852,163.39190232701208,159.80519729020136
538,2/18/2022,167.710007,0.005740654,0.000296105,0.000392018,165.28756740285922,163.8392285165468,160.26870380612738
539,2/22/2022,168.350006,0.003808842,0.000295577,0.000398357,166.24348750889732,164.78185218819027,161.16870199299717
540,2/23/2022,166.690002,-0.009909369,0.000295226,0.000379269,166.87803383574376,165.4172094183849,161.79187016622677
541,2/24/2022,163.789993,-0.017550735,0.000295274,0.000346127,165.23284129879264,163.78691799994743,160.1979127104838
542,2/25/2022,168.380005,0.027638283,0.000296101,0.000396481,162.35172183831594,160.93587791753274,157.4169428446895
543,2/28/2022,163.740005,-0.027943525,0.000297032,0.00034429,166.9072526522867,165.44686542721468,161.82145923364203
544,3/1/2022,162.270004,-0.009018195,0.000296646,0.000327079,162.30108747516533,160.87937984269473,157.32996372866762
545,3/2/2022,164.520004,0.013770528,0.000296433,0.000351746,160.8448380563437,159.43357859489748,155.9359155340895
546,3/3/2022,163.270004,-0.007626871,0.000296007,0.000337133,163.06933543912177,161.64685074595178,158.1001459401798
547,3/4/2022,165.75,0.015075332,0.000295862,0.000364077,161.83403924895939,160.41817525787505,156.88411570547046
548,3/7/2022,162.449997,-0.020110385,0.000296086,0.000326715,164.29534474965502,162.85223526054293,159.27836111751148
549,3/8/2022,157.869995,-0.028598366,0.000297067,0.000274028,161.02677516604885,159.60943763680874,156.1073941003858
550,3/9/2022,157.399994,-0.00298158,0.000296547,0.000268109,156.47380675282753,155.09505770715762,151.6628537711369
551,3/10/2022,154.509995,-0.018531511,0.000296649,0.00023399,156.00115003221634,154.62842940551943,151.22731842086566
552,3/11/2022,153.729996,-0.005060996,0.000296162,0.000224397,153.13496631714403,151.78967924690357,148.46711635968597
553,3/14/2022,155.889999,0.013952833,0.000295967,0.000249223,152.36131763162848,151.02326711434378,147.71158695776293
554,3/15/2022,159.0,0.019753578,0.000296118,0.000284429,154.5005155711305,153.14804222923956,149.79269545297643
555,3/16/2022,159.699997,0.004392834,0.000295615,0.000291832,157.59884056891346,156.2164645933446,152.78760341860755
556,3/17/2022,160.940002,0.007734601,0.000295182,0.000305218,158.28998454943294,156.9048016933732,153.46550431856807
557,3/18/2022,162.789993,0.011429346,0.000294874,0.000325189,159.52099887808617,158.12540412619592,154.66051070565877
558,3/21/2022,162.559998,-0.001413832,0.000294351,0.000322073,161.36405481643376,159.95063844905727,156.4348626944886
559,3/22/2022,164.339996,0.010890276,0.000294024,0.000340978,161.13473246954968,159.7193623151059,156.2221345272262
560,3/23/2022,163.479996,-0.005246794,0.000293555,0.000331,162.9008182979504,161.4773362575358,157.95780992122306
561,3/24/2022,164.470001,0.006037555,0.000293089,0.000341172,162.04530108224148,160.62820512420328,157.12265557123038
562,3/25/2022,165.240005,0.004670804,0.000292601,0.000348876,163.03213578830477,161.61165802178496,158.0719033960905
563,3/28/2022,165.729996,0.002960941,0.000292093,0.000353516,163.79206114468306,162.3671251782313,158.8274572404504
564,3/29/2022,168.190002,0.014734371,0.000291942,0.000379014,164.28110697103804,162.84975601957447,159.3062351835009
565,3/30/2022,167.960007,-0.001368407,0.00029143,0.000375921,166.72857182135837,165.2792427669207,161.68615268873697
566,3/31/2022,167.380005,-0.003459191,0.000290941,0.000369145,166.50378279301455,165.04945002663723,161.42806899021122
567,4/1/2022,169.759995,0.014118939,0.000290761,0.000393395,165.92849425995536,164.48484050048881,160.9095776184883
568,4/4/2022,169.320007,-0.002595188,0.000290265,0.000388134,168.29050737891316,166.82367772461998,163.1984792228618
569,4/5/2022,169.5,0.00106247,0.000289755,0.000389319,167.8583112340085,166.3972536576909,162.78587694818995
570,4/6/2022,172.389999,0.016906419,0.000289725,0.000418296,168.03680568911994,166.57917034106197,162.9699466182972
571,4/7/2022,172.550003,0.000927721,0.000289218,0.000419188,170.90283333455795,169.42132342259706,165.73696529476595
572,4/8/2022,173.130005,0.003355719,0.000288727,0.000424322,171.0658936288733,169.57954720552186,165.90636522684414
573,4/11/2022,172.600006,-0.003065973,0.000288245,0.000418231,171.6409869480574,170.14945800065198,166.46022067579244
574,4/12/2022,173.300003,0.004047401,0.000287765,0.000424553,171.1202854865384,169.63876896257196,165.96761653715868
575,4/13/2022,173.0,-0.00173262,0.000287273,0.000420802,171.8072320896279,170.325839333744,166.63998277840057
576,4/14/2022,171.899994,-0.006378717,0.000286854,0.000408997,171.51405518411025,170.0281796697545,166.3475886722647
577,4/18/2022,170.419998,-0.008646911,0.000286499,0.000393302,170.4184933466605,168.9569480162415,165.29293411727676
578,4/19/2022,172.899994,0.014447391,0.000286345,0.000417617,168.95542236959267,167.49762403022328,163.88634865038694
579,4/20/2022,175.470001,0.014754736,0.000286205,0.000442379,171.41961173803992,169.9391929565017,166.27360844258598
580,4/21/2022,174.839996,-0.003596847,0.000285739,0.000435415,173.96913151543174,172.47638990283048,168.7539850503973
581,4/22/2022,172.149994,-0.015505092,0.000285684,0.000407979,173.34972238397066,171.85423027176182,168.14396300175997
582,4/25/2022,173.740005,0.009193803,0.000285325,0.000423075,170.67711284238175,169.20230949166609,165.5497835631779
583,4/26/2022,173.300003,-0.002535744,0.000284851,0.000417999,172.2494930358033,170.77264542256347,167.10042936173713
584,4/27/2022,174.850006,0.008904284,0.000284486,0.000432531,171.81968189506492,170.33865760358742,166.6741471740205
585,4/28/2022,177.5,0.015042111,0.000284364,0.000457504,173.36486985601135,171.87809511818153,168.17388286069848
586,4/29/2022,171.710007,-0.033163561,0.000285805,0.000400131,175.99238415688177,174.48104492031308,170.72103727901572
587,5/2/2022,167.759995,-0.023272691,0.000286271,0.000359802,170.24552202787422,168.77838541661922,165.1274814348657
588,5/3/2022,167.990005,0.001370127,0.000285786,0.00036152,166.3163257407586,164.87997694032512,161.32042743124683
589,5/4/2022,173.860001,0.0343459,0.000287258,0.000419219,166.53683344818492,165.0990161678765,161.53420542446085
590,5/5/2022,170.389999,-0.020160462,0.000287488,0.000384338,172.37040588327957,170.87800308005566,167.19087602689666
591,5/6/2022,170.410004,0.0001174,0.000287002,0.000383886,168.92396661783164,167.45840319083854,163.8530269631923
592,5/9/2022,171.699997,0.007541429,0.000286603,0.000395977,168.94855237009168,167.4835903061304,163.87029671898244
593,5/10/2022,171.490005,-0.001223765,0.000286124,0.000393245,170.22164691859524,168.75192121153313,165.10941608268863
594,5/11/2022,170.660004,-0.004851688,0.000285689,0.000384415,170.0179222316255,168.55520949711075,164.9226879750988
595,5/12/2022,170.399994,-0.001524717,0.000285215,0.000381207,169.19425928339285,167.73613698074467,164.1168517887143
596,5/13/2022,173.720001,0.019296234,0.000285335,0.000412943,168.9391058940965,167.48339805867226,163.86792695351193
597,5/16/2022,175.470001,0.01002328,0.000285012,0.000429041,172.2345623633217,170.75318243100418,167.0697809134543
598,5/17/2022,174.460007,-0.005772565,0.0002846,0.000418671,173.97214591506204,172.47712860660587,168.7643149865362
599,5/18/2022,163.649994,-0.063965565,0.000291033,0.000311184,172.97073597726325,171.4870737894119,167.77775812877354
600,5/19/2022,161.199997,-0.015084153,0.000290943,0.000285525,162.2215387696268,160.815041472832,157.3111613267583
601,5/20/2022,162.210007,0.006246024,0.000290518,0.000295443,159.79158068115,158.40592701997087,154.94978653713434
602,5/23/2022,165.600006,0.020683443,0.000290724,0.00032931,160.79105827522355,159.39559935380638,155.91806422058414
603,5/24/2022,167.820007,0.01331674,0.000290521,0.000350848,164.15453232102055,162.7304074474857,159.1770008629783
604,5/25/2022,168.970001,0.006829172,0.00029011,0.000361574,166.36131086769961,164.9151625778419,161.3363029994405
605,5/26/2022,170.110001,0.006724102,0.000289697,0.000372091,167.50546617509312,166.05707366051476,162.4471983166959
606,5/27/2022,171.770004,0.009711103,0.000289363,0.000387501,168.63599457616044,167.16908496113706,163.5447361369342
607,5/31/2022,167.75,-0.02368162,0.000289839,0.000347849,170.2815668849832,168.8135947951664,165.14766671963693
608,6/1/2022,166.490005,-0.007539498,0.000289464,0.000334876,166.29015834215065,164.85107522715575,161.28160152256893
609,6/2/2022,166.679993,0.001140487,0.00028899,0.000336199,165.04457418953677,163.62293756038062,160.06663088747243
610,6/3/2022,164.850006,-0.011039759,0.000288728,0.00031755,165.23610698717422,163.80266015100563,160.2517439823105
611,6/6/2022,165.539993,0.004176809,0.00028828,0.000323866,163.4210870843123,162.00343373760737,158.48922227054211
612,6/7/2022,166.559998,0.006142778,0.000287864,0.000333374,164.10444041254985,162.68335929251526,159.16412398973586
613,6/8/2022,165.729996,-0.004995659,0.000287441,0.000324681,165.1193044483403,163.69497121910325,160.14544380351302
614,6/9/2022,162.779999,-0.017960344,0.000287516,0.000294901,164.28949151154515,162.8683682014863,159.335098514836
615,6/10/2022,162.520004,-0.001598494,0.000287055,0.000291822,161.37030862122745,159.97158342192313,156.50765146700098
616,6/13/2022,159.740005,-0.017253571,0.000287087,0.000263339,161.10963311275168,159.7171091611543,156.2590853207943
617,6/14/2022,156.119995,-0.022922615,0.000287492,0.000225761,158.3509525506573,156.9796837898683,153.58803194139563
618,6/15/2022,157.789993,0.01064008,0.000287202,0.000242612,154.7570776622076,153.41519525318546,150.10213534010074
619,6/16/2022,157.029999,-0.004828127,0.00028678,0.000234421,156.40758392295314,155.05337159672837,151.69744050705927
620,6/17/2022,157.059998,0.000191022,0.000286317,0.000234351,155.66074043285914,154.31434148004212,150.97312468746318
621,6/21/2022,160.710007,0.022973657,0.000286687,0.000270968,155.68926893878438,154.34475133498015,151.01952451672753
622,6/22/2022,162.029999,0.008179955,0.000286327,0.000283683,159.30701665500087,157.93121671511702,154.52096776124628
623,6/23/2022,164.100006,0.012694538,0.000286114,0.000303604,160.62173867692127,159.23775515305098,155.7982589264616
624,6/24/2022,166.130005,0.01229461,0.000285886,0.000322821,162.67831027520216,161.27656165700094,157.80294019761791
625,6/27/2022,166.350006,0.001323394,0.00028543,0.000324422,164.69499863278847,163.27508208415566,159.7492717893566
626,6/28/2022,164.009995,-0.014166667,0.000285309,0.000301273,164.91225485582416,163.49269590160557,159.96873353030725
627,6/29/2022,166.729996,0.016448342,0.000285269,0.000327026,162.58785043746727,161.18809379409214,157.7104944011249
628,6/30/2022,166.660004,-0.000419881,0.000284815,0.000325836,165.2855414155093,163.86176285673767,160.33213858622977
629,7/1/2022,169.389999,0.01624791,0.000284765,0.00035115,165.2229621293692,163.79703658071142,160.25987042033816
630,7/5/2022,169.009995,-0.002245888,0.000284324,0.000347028,167.93074215233162,166.48540111415684,162.89210040496712
631,7/6/2022,170.699997,0.009949757,0.000284019,0.000362246,167.56177141954862,166.12307890671008,162.55415124824853
632,7/7/2022,170.360001,-0.001993761,0.000283578,0.000358518,169.23874495183367,167.78219777319637,164.15160559769907
633,7/8/2022,171.880005,0.008882737,0.000283245,0.000371984,168.89668745390415,167.44650712483016,163.8628970181342
634,7/11/2022,170.470001,-0.008237254,0.000282915,0.000358405,170.4129570436047,168.94504640051377,165.3113051222485
635,7/12/2022,169.5,-0.005706407,0.000282527,0.000348854,169.0065703318058,167.55992851810132,163.9656037491236
636,7/13/2022,170.100006,0.003533608,0.000282099,0.000353862,168.04690272579273,166.60689925851278,163.03739386666845
637,7/14/2022,170.979996,0.005160033,0.000281692,0.000361407,168.64953342328667,167.20453703464537,163.60211276257132
638,7/15/2022,171.119995,0.000818468,0.000281251,0.000362123,169.5199646359353,168.0644538095111,164.46297819146758
639,7/18/2022,168.259995,-0.016854663,0.000281274,0.00033518,169.65548706784736,168.2026479843601,164.63909295273373
640,7/19/2022,170.059998,0.010640932,0.000281,0.000351282,166.8180171401626,165.3862759225179,161.85009920134098
641,7/20/2022,168.259995,-0.010640932,0.00028075,0.000334134,168.61132601418734,167.1697771872208,163.6031761985588
642,7/21/2022,168.509995,0.001484693,0.000280315,0.000335926,166.8095057077228,165.39598461826805,161.86157269943214
643,7/22/2022,169.610001,0.006506624,0.000279938,0.000345523,167.06304912638296,165.63595251894768,162.10714380434882
644,7/25/2022,169.850006,0.00141404,0.000279505,0.000347182,168.16177408746864,166.7266846263526,163.1587471035551
645,7/26/2022,171.830002,0.011589898,0.000279267,0.000364613,168.40307024520652,166.96568615039004,163.40839255581463
646,7/27/2022,171.589996,-0.001397741,0.00027884,0.000361884,170.36972435722325,168.91704612718593,165.31323918575816
647,7/28/2022,174.839996,0.01876336,0.000278932,0.000390326,170.13121323265082,168.68130148314094,165.0809988478186
648,7/29/2022,174.960007,0.000686169,0.000278501,0.000390782,173.36017020627958,171.88249627028853,168.22193506703488
649,8/1/2022,176.949997,0.011309773,0.000278256,0.000407607,173.4802447157976,171.9980486460261,168.3298675008185
650,8/2/2022,175.490005,-0.0082851,0.000277944,0.000394233,175.45015053128492,173.95426011192734,170.24604009687928
651,8/3/2022,176.830002,0.007606741,0.000277596,0.000405312,174.00401675355974,172.52436178262096,168.85501562465203
652,8/4/2022,175.869995,-0.005443773,0.000277223,0.000396341,175.33643999835613,173.84090778957048,170.14177847238912
653,8/5/2022,174.550003,-0.007533807,0.000276895,0.000384197,174.38813716536507,172.90950221593195,169.2420858958304
654,8/8/2022,173.850006,-0.004018358,0.000276501,0.000377465,173.07265724422547,171.60785069243826,167.95178941417956
655,8/9/2022,174.5,0.003731849,0.000276096,0.000382587,172.38740216660128,170.92352717950982,167.30294541144372
656,8/10/2022,175.940002,0.008218298,0.000275768,0.000394531,173.03195488096105,171.56359455960035,167.90873166676138
657,8/11/2022,175.039993,-0.00512856,0.000275395,0.000386125,174.46346832811446,172.98491212581305,169.316881725463
658,8/12/2022,177.330002,0.012997936,0.000275218,0.000405292,173.57007003790716,172.10770212990425,168.47514384849686
659,8/15/2022,179.279999,0.010936409,0.000274968,0.000421272,175.84436828531219,174.35141991098726,170.6666159741413
660,8/16/2022,180.320007,0.005784265,0.000274595,0.000429398,177.78280347243611,176.27484499980983,172.52848963429219
661,8/17/2022,180.220001,-0.000554757,0.000274181,0.000427909,178.81202720662532,177.2932472136814,173.52849625537473
662,8/18/2022,180.399994,0.000998242,0.000273768,0.00042877,178.7119027467742,177.2077839979092,173.44195697650213
663,8/19/2022,180.169998,-0.001275736,0.000273359,0.0004262,178.89743601135257,177.39002533472495,173.65791538682484
664,8/22/2022,178.449997,-0.009592405,0.000273098,0.000411111,178.66141305689032,177.15655154447597,173.42205469530742
665,8/23/2022,178.369995,-0.000448417,0.000272689,0.000409819,176.96675272086918,175.47219932690388,171.78254811352457
666,8/24/2022,179.259995,0.004977221,0.00027231,0.000416677,176.88097245409244,175.38694941835868,171.69487839164682
667,8/25/2022,179.270004,5.58e-05,0.000271902,0.000416136,177.76796924977893,176.26927370542083,172.55892220788834
668,8/26/2022,175.039993,-0.023878592,0.000272378,0.000379766,177.77455471333903,176.28443630242168,172.5750572637399
669,8/29/2022,174.490005,-0.003147017,0.000271989,0.000374495,173.57732508924173,172.11243625562201,168.4892329950241
670,8/30/2022,172.990005,-0.008633644,0.000271704,0.00036105,173.0277313489082,171.57271122206484,167.95547540144818
671,8/31/2022,172.270004,-0.004170782,0.00027133,0.000354296,171.54356688100353,170.09646579997553,166.5072638599656
672,9/1/2022,172.850006,0.003361164,0.000270939,0.00035877,170.82613380463243,169.39230733582448,165.81979467361586
673,9/2/2022,170.660004,-0.012750905,0.000270792,0.000339291,171.40444637994577,169.9646260519707,166.3920069552815
674,9/6/2022,169.509995,-0.006761404,0.000270465,0.000328756,169.2294728572719,167.8068600214536,164.2906065896097
675,9/7/2022,173.25,0.021823745,0.000270747,0.0003606,168.08694946092513,166.6821376174004,163.18411242069564
676,9/8/2022,172.669998,-0.003353391,0.000270367,0.000355106,171.80507099030183,170.36283786035338,166.78515993529652
677,9/9/2022,173.220001,0.003180222,0.00026998,0.000359279,171.22222566906518,169.78361013675791,166.2381471133105
678,9/12/2022,173.899994,0.003917918,0.0002696,0.000364528,171.77623486460092,170.33585944105803,166.75853175180725
679,9/13/2022,167.410004,-0.03803447,0.000271372,0.000307976,172.44640261430052,171.00848923039848,167.41650387288294
680,9/14/2022,168.679993,0.00755747,0.00027105,0.000318637,166.00137642269823,164.6009637903816,161.12902195581447
681,9/15/2022,165.880005,-0.016738722,0.000271078,0.000293589,167.25999725826713,165.8533908011907,162.38034059518054
682,9/16/2022,166.970001,0.006549496,0.000270738,0.000302762,164.48095360458396,163.1014118972725,159.67473522644406
683,9/19/2022,168.729996,0.010485619,0.000270493,0.000317671,165.5637308231531,164.168901346469,160.72507082696552
684,9/20/2022,168.919998,0.001125438,0.000270099,0.000318852,167.31425197067009,165.9118773740019,162.423793126703
685,9/21/2022,168.440002,-0.002845603,0.000269719,0.000314232,167.50302461227682,166.0984357673458,162.6174986632982
686,9/22/2022,168.600006,0.000949466,0.000269326,0.000315158,167.02564112972772,165.6280957137256,162.16719927149384
687,9/23/2022,168.520004,-0.00047462,0.000268935,0.000314009,167.18735853108944,165.79057228891892,162.32921199697734
688,9/26/2022,168.449997,-0.000415509,0.000268545,0.000312948,167.1047037377575,165.70616080406236,162.24997989574683
689,9/27/2022,166.009995,-0.014590955,0.000268477,0.000291317,167.03546372332147,165.63419141962137,162.17435169746545
690,9/28/2022,168.669998,0.015896134,0.000268441,0.000313933,164.61555200403077,163.2381703054721,159.83254042101095
691,9/29/2022,166.610001,-0.012288373,0.000268282,0.000295695,167.25515432597953,165.85731974756004,162.38656783789318
692,9/30/2022,163.259995,-0.020311767,0.000268507,0.000265915,165.2047150795247,163.82563190137216,160.41821536202545
693,10/3/2022,165.25,0.012115487,0.000268322,0.000283014,161.89156095671186,160.5361232283608,157.17328292871466
694,10/4/2022,167.110001,0.011192805,0.000268106,0.000298735,163.8637956788969,162.49896311433355,159.09611356851113
695,10/5/2022,166.0,-0.006664496,0.00026779,0.000288715,165.70652396856315,164.32369191737249,160.8852303228921
696,10/6/2022,162.800003,-0.019465316,0.000267965,0.000260333,164.60465614211196,163.23300079169817,159.81864481962225
697,10/7/2022,161.610001,-0.00733644,0.000267663,0.000249434,161.43004376835756,160.0842476151318,156.7270995227947
698,10/10/2022,161.820007,0.001298618,0.000267282,0.000250937,160.245869980452,158.90416930314112,155.5798413434583
699,10/11/2022,162.589996,0.00474702,0.000266928,0.000257369,160.45920732243897,159.12294267922914,155.79848792764275
700,10/12/2022,169.389999,0.040972073,0.000268912,0.000315533,161.22126762301252,159.88028603413116,156.55884483570966
701,10/13/2022,174.610001,0.030351179,0.000269813,0.00035838,167.9690514814336,166.5650156322697,163.09069937955317
702,10/14/2022,170.190002,-0.02563945,0.00027039,0.000321346,173.15121416838898,171.70237969883914,168.11167886650145
703,10/17/2022,172.729996,0.014814187,0.000270304,0.000341962,168.76500160470164,167.3467719919355,163.82426356443392
704,10/18/2022,175.059998,0.013399102,0.000270162,0.000360509,171.28362016423347,169.8521645678266,166.27025639513658
705,10/19/2022,173.360001,-0.009758398,0.000269924,0.000346156,173.59546962239602,172.14295922454562,168.5373756596523
706,10/20/2022,171.460007,-0.011020319,0.000269724,0.000330056,171.90850232511545,170.46919842161105,166.8949437959521
707,10/21/2022,173.059998,0.0092883,0.000269456,0.000342727,170.02148955516165,168.59695173895113,165.06459910382642
708,10/24/2022,177.679993,0.026345797,0.000270029,0.000379454,171.60975692757432,170.1704058649521,166.60317453935298
709,10/25/2022,178.270004,0.003315137,0.00026966,0.000383595,176.1983095960484,174.72087914806156,171.05961586712272
710,10/26/2022,179.070007,0.004477553,0.000269304,0.000389361,176.7829448425857,175.3031181218313,171.63480388874683
711,10/27/2022,178.880005,-0.001061612,0.000268928,0.00038732,177.5749513559603,176.08860997327926,172.40269982601313
712,10/28/2022,182.229996,0.018554386,0.000269013,0.000412836,177.3927421485662,175.91648544927807,172.23719149866085
713,10/31/2022,181.580002,-0.003573265,0.000268658,0.000407245,180.72055820218074,179.21084387822108,175.44714142484216
714,11/1/2022,180.759995,-0.004526182,0.000268316,0.000400336,180.07251317084047,178.56849269194115,174.82320033689996
715,11/2/2022,178.240005,-0.014039172,0.000268232,0.000380141,179.251807321208,177.74888224887735,174.04202049617408
716,11/3/2022,177.779999,-0.00258416,0.00026787,0.000376,176.7624204256533,175.28743209605915,171.61603912716075
717,11/4/2022,178.779999,0.005609169,0.000267534,0.000383299,176.30487200022722,174.83724998202464,171.17930301523862
718,11/7/2022,180.210007,0.007966882,0.000267241,0.000393861,177.30000559641286,175.8204908167656,172.16844059793704
719,11/8/2022,180.710007,0.002770699,0.000266878,0.000397167,178.71969038504056,177.23188210487604,173.53239839512085
720,11/9/2022,178.550003,-0.012024884,0.000266721,0.000379914,179.21597094067286,177.7262446664605,174.01676764617872
721,11/10/2022,181.699997,0.017488268,0.000266756,0.000403643,177.06886018328305,175.59439578638506,171.9396481462569
722,11/11/2022,178.050003,-0.020292532,0.000266979,0.000374978,180.20366714698324,178.70295278984898,174.96967825744372
723,11/14/2022,176.729996,-0.007441305,0.000266695,0.000364167,176.57165987637742,175.10148217094255,171.4244335916997
724,11/15/2022,177.190002,0.002599493,0.000266333,0.000367254,175.26608471249622,173.80618554560047,170.17745329171234
725,11/16/2022,178.330002,0.006413163,0.000266016,0.000375593,175.72425589469165,174.25866472295647,170.6318230497653
726,11/17/2022,180.029999,0.00948772,0.000265764,0.000388145,176.8538553411782,175.38530845777728,171.74425166084993
727,11/18/2022,181.330002,0.007195089,0.000265462,0.000397508,178.5461424258579,177.06819899887526,173.38806450575427
728,11/21/2022,184.820007,0.01906383,0.000265575,0.000423148,179.83062037803248,178.33937093832486,174.643869271933
729,11/22/2022,184.839996,0.000108148,0.000265211,0.000422716,183.3014132582574,181.77588634318312,177.9923786801219
730,11/23/2022,185.080002,0.00129761,0.000264849,0.000423915,183.32252445653742,181.79756214787065,178.03555727686032
731,11/25/2022,184.110001,-0.005254764,0.000264531,0.000416146,183.56121464457888,182.04139553896366,178.272935137858
732,11/28/2022,183.889999,-0.001195663,0.000264173,0.000413944,182.60023716399695,181.0905971317183,177.3372817126419
733,11/29/2022,182.589996,-0.007094567,0.000263889,0.000403701,182.382295266797,180.86697058154698,177.1088847777506
734,11/30/2022,185.509995,0.015865582,0.000263855,0.000424766,181.08802121967787,179.587783967427,175.87814947863967
735,12/1/2022,185.899994,0.0021001,0.0002635,0.000427045,183.98013868020766,182.4588205427867,178.66994080867696
736,12/2/2022,185.690002,-0.001130235,0.000263145,0.000424929,184.38103215028033,182.85531628853508,179.06778538504042
737,12/5/2022,183.119995,-0.013936979,0.000263067,0.000405443,184.1687627256113,182.64685668805,178.86691269992312
738,12/6/2022,181.630005,-0.00816997,0.00026281,0.000393823,181.62450211050378,180.1130212250889,176.39264275149452
739,12/7/2022,182.179993,0.003023493,0.000262464,0.000397381,180.14171040607613,178.657757447536,174.9631134980181
740,12/8/2022,183.779999,0.008744214,0.000262204,0.000408661,180.6892742995711,179.19589335206132,175.49718834782095
741,12/9/2022,183.100006,-0.0037069,0.000261873,0.000403107,182.27968374156532,180.77185903246976,177.01866804979065
742,12/12/2022,183.970001,0.004740222,0.000261545,0.000408952,181.59833291218737,180.09544325194295,176.3797416449706
743,12/13/2022,183.869995,-0.000543747,0.000261194,0.00040767,182.46156449058336,180.9610402412082,177.23188742056527
744,12/14/2022,183.360001,-0.00277752,0.000260857,0.000403388,182.36175147383625,180.85738203946903,177.12937914163
745,12/15/2022,180.25,-0.017106663,0.000260918,0.000379885,181.86406870698391,180.365336241113,176.64230141951703
746,12/16/2022,180.339996,0.00049916,0.000260568,0.000380045,178.76604760102992,177.29558185678937,173.6539315052347
747,12/19/2022,181.339996,0.005529764,0.000260254,0.000386939,178.86540286158376,177.39335720004965,173.73456614776651
748,12/20/2022,181.229996,-0.000606779,0.000259908,0.00038561,179.86259312605557,178.38045324774285,174.6945030695604
749,12/21/2022,182.5,0.006983252,0.000259619,0.000394419,179.7540013422413,178.27118804582207,174.60491525674092
750,12/22/2022,181.089996,-0.00775605,0.000259361,0.000383551,181.01632555939605,179.52741474871453,175.83563204654217
751,12/23/2022,182.259995,0.006440088,0.000259065,0.000391616,179.61013132187432,178.13425988322865,174.47402074963748
752,12/27/2022,183.070007,0.00443442,0.000258742,0.000396992,180.7801223530087,179.2958884922798,175.6041976711187
753,12/28/2022,181.75,-0.007236515,0.000258475,0.000386855,181.5822540356282,180.09030577536748,176.4166735873514
754,12/29/2022,181.979996,0.001264653,0.000258134,0.000388019,180.2687892241308,178.79255429665446,175.13712808337175
755,12/30/2022,180.660004,-0.007279935,0.00025787,0.000377863,180.4975182466119,179.0192786513166,175.3361627128667
756,1/3/2023,179.410004,-0.006943122,0.000257599,0.000368179,179.18837955098235,177.72495406897866,174.06227451621194
757,1/4/2023,178.970001,-0.002455512,0.000257269,0.000364449,177.95349339622948,176.50002895000793,172.8764226382115
758,1/5/2023,177.100006,-0.010503621,0.000257086,0.000350111,177.51049352260222,176.05774362610595,172.45415190422602
