,Date,CHS,PDR,VAR,AVG,VAR70,VAR85,VAR99
755,12/30/2022,4.92,0.022611446,0.003351551,0.000381036,4.65991786234692,4.5237908546703585,4.198043796251581
756,1/3/2023,4.88,-0.008163311,0.003347214,0.000369734,4.76664280693709,4.627513829998486,4.295443585482621
757,1/4/2023,4.85,-0.006166515,0.003342849,0.000361099,4.7285081047231925,4.5903329649934355,4.260136536477128
758,1/5/2023,4.88,0.006166515,0.003338483,0.000368758,4.6987073160185195,4.56194173873032,4.233304001266355
759,1/6/2023,5.26,0.074985807,0.003341411,0.000467068,4.72801125270755,4.59095656738064,4.2612402317015015
760,1/9/2023,4.82,-0.087357099,0.00334715,0.00035151,5.09690540846383,4.948309706361351,4.593172613866934
761,1/10/2023,4.66,-0.03375848,0.003344278,0.000306687,4.669505851830394,4.5332194122333105,4.205146762169636
762,1/11/2023,4.61,-0.010787591,0.003340051,0.000292128,4.514757279207335,4.383033943152887,4.069505087125185
763,1/12/2023,4.76,0.032019811,0.003336991,0.000333711,4.465980007839243,4.335632804647887,4.023787965017591
764,1/13/2023,4.63,-0.0276908,0.003333649,0.000297029,4.611482014715338,4.476604142580749,4.1563383125277
765,1/17/2023,4.5,-0.028479471,0.003330373,0.000259413,4.485335576491209,4.355006235793236,4.041885844509758
766,1/18/2023,4.39,-0.02474817,0.00332684,0.000226766,4.359436947112252,4.232517457678712,3.9296428297916624
767,1/19/2023,4.49,0.022523475,0.00332315,0.000255836,4.252862022391252,4.129037848220272,3.832647757727699
768,1/20/2023,4.84,0.075062019,0.0033261,0.00035324,4.349705862671172,4.223883572223303,3.920899581516477
769,1/23/2023,5.2,0.071743905,0.003328394,0.000446076,4.689537035781641,4.553483263943368,4.227121493413006
770,1/24/2023,5.2,0.0,0.003324072,0.000445496,5.03930434916881,4.89242267009452,4.542268549634362
771,1/25/2023,5.29,0.01715962,0.003320122,0.000467175,5.039536594460159,4.893244346424121,4.543170008631794
772,1/26/2023,5.16,-0.024881666,0.003316653,0.00043434,5.127085837823863,4.977902181236327,4.621015007748011
773,1/27/2023,5.19,0.005797118,0.003312399,0.000441277,5.000263900869819,4.8543905207810045,4.507014043740916
774,1/30/2023,5.07,-0.02339288,0.003308853,0.000410484,5.029912685214463,4.883355623579031,4.533415966709329
775,1/31/2023,5.27,0.038689545,0.003306471,0.000459876,4.912588228677732,4.770030547718035,4.428771996536163
776,2/1/2023,5.33,0.011320876,0.003302362,0.000473872,5.106954085320812,4.95942215264789,4.6069365302950525
777,2/2/2023,5.65,0.058304307,0.003302411,0.0005483,5.166381404515,5.015619615532377,4.656036352943626
778,2/3/2023,5.62,-0.005323881,0.00329821,0.000540752,5.476755125267009,5.317441535484416,4.934980204098303
779,2/6/2023,5.48,-0.025226563,0.003294828,0.000507675,5.44705851569998,5.28950759633147,4.9127489363292005
780,2/7/2023,5.45,-0.005489492,0.00329065,0.000499986,5.311086385845496,5.157331615235439,4.786744992148035
781,2/8/2023,5.23,-0.041204331,0.00328866,0.000446587,5.282703921827946,5.129693630509191,4.765646922661045
782,2/9/2023,5.1,-0.025170738,0.003285293,0.000413829,5.068663567307712,4.922468580356349,4.571503301977397
783,2/10/2023,5.12,0.003913899,0.003281113,0.000418299,4.942122815623811,4.799159680008361,4.456368218747958
784,2/13/2023,5.1,-0.003913899,0.003276952,0.000412773,4.963182415158683,4.819285336797994,4.475906172065567
785,2/14/2023,5.07,-0.005899722,0.003272828,0.000404732,4.9435350983780735,4.800957251108222,4.458633022762408
786,2/15/2023,5.15,0.015655897,0.003268959,0.000424135,4.914102242593509,4.772530740335969,4.434197459373353
787,2/16/2023,5.15,0.0,0.003264806,0.000423596,4.990574624137135,4.846752061439813,4.503541399758184
788,2/17/2023,5.17,0.003875974,0.003260678,0.000427977,4.991544913172163,4.847127475430297,4.504142895540703
789,2/21/2023,4.88,-0.057727469,0.003260826,0.00035427,5.0118049383881225,4.8667060221001694,4.521980955151717
790,2/22/2023,5.0,0.024292693,0.003257423,0.000384571,4.729926196755811,4.593655905841106,4.267683487313849
791,2/23/2023,4.96,-0.008032172,0.003253395,0.000373931,4.846400705738112,4.706674182575574,4.372522293377027
792,2/24/2023,4.99,0.006030169,0.003249327,0.000381073,4.807738144268835,4.669490440020608,4.337873084480588
793,2/27/2023,4.95,-0.008048333,0.003245319,0.000370443,4.837092662699122,4.698161355245285,4.36653418994896
794,2/28/2023,5.75,0.149812278,0.003269323,0.000558657,4.798326951346775,4.66090571495606,4.331317302013768
795,3/1/2023,5.96,0.035870626,0.003266777,0.000603074,5.574253504059666,5.412998419366618,5.0288540980497
796,3/2/2023,6.2,0.039478811,0.00326457,0.000651913,5.777852052573807,5.611293775646388,5.213129487837965
797,3/3/2023,6.34,0.022329476,0.003261063,0.000679112,6.011451682717323,5.837888480578961,5.424691556312032
798,3/6/2023,6.11,-0.036951995,0.003258748,0.000631955,6.147277603339236,5.9706440685474815,5.5466593413009
799,3/7/2023,6.01,-0.016502025,0.003255037,0.000610511,5.923603218880411,5.753246008018102,5.342768997710175
800,3/8/2023,6.03,0.003322262,0.003250977,0.000613901,5.828021029186551,5.660392027792836,5.257850402599028
801,3/9/2023,6.05,0.003311261,0.003246928,0.000617268,5.846719993315768,5.678613371800333,5.2766190298867555
802,3/10/2023,6.06,0.001651528,0.00324288,0.000618558,5.865431587334737,5.696511418736157,5.2940831098307966
803,3/13/2023,5.86,-0.033560196,0.003240295,0.000575994,5.875865409253359,5.70745044771165,5.302482997080317
804,3/14/2023,6.05,0.031908668,0.003237484,0.000614965,5.682023794445791,5.518756442275655,5.129159080813253
805,3/15/2023,6.03,-0.003311261,0.003233482,0.000610088,5.866599706175607,5.698480865277728,5.2954120011364605
806,3/16/2023,6.3,0.043802623,0.003231782,0.000663676,5.847019780181159,5.67965287044776,5.276931001127031
807,3/17/2023,5.85,-0.074107972,0.003234696,0.000571023,6.10868662874773,5.9343370747062805,5.51383949941143
808,3/20/2023,5.7,-0.025975486,0.003231564,0.000538168,5.671684276273597,5.509016385332502,5.118663935920733
809,3/21/2023,5.8,0.017391743,0.00322792,0.000559001,5.526735861065893,5.368207221420284,4.9868994978524555
810,3/22/2023,5.56,-0.042259809,0.003226196,0.000506138,5.623442049731529,5.46281684791922,5.077678100026338
811,3/23/2023,5.45,-0.0199825,0.003222735,0.000480874,5.390372758001387,5.235707859564889,4.866385193640394
812,3/24/2023,5.31,-0.026023773,0.00321963,0.000448233,5.283943277578484,5.132514540889708,4.771104338891913
813,3/27/2023,5.26,-0.009460809,0.00321579,0.000436045,5.147801892709776,5.001554711348454,4.648020654961748
814,3/28/2023,5.35,0.016965534,0.003212175,0.000456351,5.099432959097696,4.953780574026847,4.60538041444053
815,3/29/2023,5.31,-0.007504726,0.003208311,0.000446583,5.187329338295412,5.038402372274796,4.684482032546473
816,3/30/2023,5.4,0.016807118,0.003204707,0.000466633,5.149255521186103,5.00213689395001,4.6490436934662265
817,3/31/2023,5.5,0.018349139,0.003201176,0.000488521,5.235802955976667,5.086809938189803,4.727756142599208
818,4/3/2023,5.6,0.018018506,0.003197637,0.000509951,5.333449834199148,5.180865973107106,4.816604835813955
819,4/4/2023,5.31,-0.053174762,0.003197248,0.000444402,5.43050438552962,5.2763177304660935,4.905005245072946
820,4/5/2023,5.22,-0.017094433,0.003193723,0.000423013,5.148982372721969,5.001587983955806,4.650315894695861
821,4/6/2023,5.19,-0.005763705,0.00318988,0.000415478,5.061112241005313,4.917156087296212,4.573408272301923
822,4/10/2023,5.45,0.048881911,0.003188853,0.000474439,5.032563894479944,4.889048804159288,4.545781910180328
823,4/11/2023,5.34,-0.020389956,0.003185507,0.000449088,5.285447465170269,5.1340404788727,4.77464860130109
824,4/12/2023,5.27,-0.01319529,0.003181867,0.000432529,5.178343317565744,5.031134122787537,4.679603924911397
825,4/13/2023,5.22,-0.009532961,0.00317813,0.00042045,5.110570217508778,4.964995564318357,4.616789346075714
826,4/14/2023,5.3,0.015209419,0.003174547,0.000438354,5.061659865354327,4.917680149064524,4.573117059491898
827,4/17/2023,5.34,0.007518832,0.003170769,0.000446916,5.140081393750986,4.993838826754835,4.644891033657846
828,4/18/2023,5.41,0.01302344,0.00316713,0.000462105,5.178371114409672,5.030871115982559,4.678672283875113
829,4/19/2023,5.4,-0.001850139,0.003163316,0.000459315,5.247072176341099,5.09839559982226,4.740026380626132
830,4/20/2023,5.42,0.003696862,0.003159518,0.000463216,5.238045974085575,5.089324884888361,4.7316647862861245
831,4/21/2023,5.37,-0.009267907,0.00315583,0.000451506,5.25684011277344,5.10794587975696,4.749727629566005
832,4/24/2023,5.41,0.007421184,0.003152095,0.000459883,5.20821226969974,5.0607429789960126,4.706850944848741
833,4/25/2023,5.02,-0.074819159,0.003155106,0.000369512,5.2475365045116265,5.098235888412352,4.742678037855029
834,4/26/2023,5.11,0.017769471,0.003151685,0.000390375,4.868696521935711,4.730228601478215,4.399951885771127
835,4/27/2023,5.03,-0.01577942,0.003148223,0.00037101,4.955958810213948,4.815447042179029,4.477630702067275
836,4/28/2023,5.04,0.001986098,0.003144461,0.000372942,4.878680556470997,4.7408165771450745,4.407993926849464
837,5/1/2023,5.14,0.019646997,0.003141147,0.00039597,4.888280952331077,4.749662262214096,4.419051583001612
838,5/2/2023,5.16,0.0038835,0.003137413,0.000400131,4.985266360745206,4.844436050264056,4.507070532538533
839,5/3/2023,4.96,-0.039530839,0.003135572,0.000352538,5.004974860490189,4.863405839825932,4.525643084552818
840,5/4/2023,4.91,-0.010131799,0.00313197,0.000340057,4.811277010313362,4.674793423151117,4.349878062396694
841,5/5/2023,5.07,0.032066876,0.003129441,0.000377782,4.76212818114811,4.6273267649944385,4.305560044730128
842,5/8/2023,5.11,0.007858587,0.003125791,0.000386666,4.917988803542395,4.778937807394806,4.444866409132444
843,5/9/2023,5.06,-0.009832921,0.003122207,0.000374543,4.955856598311089,4.816234452049758,4.481432702413283
844,5/10/2023,4.92,-0.028057953,0.003119464,0.000340856,4.908415316886684,4.769514348469758,4.438586573913909
845,5/11/2023,5.09,0.0339693,0.003117109,0.000380653,4.7721463604748084,4.637501037723275,4.314481456895544
846,5/12/2023,5.06,-0.005911347,0.003113471,0.000373215,4.937740512296823,4.798563713322822,4.464464710977983
847,5/15/2023,5.08,0.003944778,0.003109811,0.000377432,4.908132852864453,4.770138156344342,4.439447597254973
848,5/16/2023,5.0,-0.015873349,0.003106454,0.000358268,4.92776838295277,4.788983792521061,4.455806219375844
849,5/17/2023,5.19,0.037295785,0.003104401,0.000401775,4.850332048232054,4.713536991100714,4.387095611266114
850,5/18/2023,5.17,-0.003861009,0.00310077,0.00039676,5.034247370007233,4.892892965171915,4.554050669471764
851,5/19/2023,4.9,-0.053637483,0.003100553,0.000333265,5.015602298239245,4.874279146262844,4.536638536010712
852,5/22/2023,5.0,0.020202707,0.003097377,0.000356586,4.753363723555722,4.619182467861618,4.298637681842257
853,5/23/2023,5.15,0.029558802,0.003094744,0.000390821,4.8502658738402795,4.71388668216699,4.387870240576058
854,5/24/2023,5.26,0.021134312,0.003091623,0.000415111,4.996088188612194,4.855581438807955,4.519115859836356
855,5/25/2023,5.17,-0.017258338,0.003088372,0.00039444,5.102821134883523,4.959921044808769,4.614527429159071
856,5/26/2023,5.2,0.005785937,0.003084798,0.000400739,5.015926586063775,4.875134385129982,4.536333837291412
857,5/30/2023,5.16,-0.007722046,0.003081276,0.00039126,5.045096374373442,4.903445390190571,4.5648069888359135
858,5/31/2023,4.54,-0.128009567,0.003096878,0.000241609,5.006049187853561,4.865984970018659,4.529515333522661
859,6/1/2023,4.51,-0.006629859,0.003093327,0.00023361,4.4040284764327815,4.279990321230741,3.9842116450792133
860,6/2/2023,5.11,0.124902251,0.003107782,0.000378573,4.374750070338831,4.251880830729973,3.95749973180052
861,6/5/2023,4.89,-0.044007101,0.003106458,0.000327022,4.956958079714884,4.817328697156915,4.4819419897521255
862,6/6/2023,5.41,0.101056789,0.003114611,0.000443878,4.742910297675214,4.609669100863152,4.288562509337615
863,6/7/2023,5.63,0.039860349,0.0031128,0.000489552,5.247731209575804,5.100228883915676,4.74662029124519
864,6/8/2023,5.68,0.008841791,0.003109278,0.000499218,5.461829428052327,5.307466941015687,4.940472296733419
865,6/9/2023,5.69,0.001759015,0.003105685,0.000500675,5.511048774287577,5.355762652516546,4.98169789306799
866,6/12/2023,5.68,-0.001759015,0.003102105,0.000498066,5.520705160791266,5.3649692134194655,4.992851348827215
867,6/13/2023,5.53,-0.026763417,0.003099383,0.000466622,5.510486702325434,5.355881390899965,4.985999615773356
868,6/14/2023,5.22,-0.057690414,0.003099705,0.000399621,5.3645777048133185,5.214174606224352,4.852935003994663
869,6/15/2023,5.27,0.009532961,0.003096234,0.000410131,5.0642777187001276,4.921820173968513,4.580851209955545
870,6/16/2023,5.16,-0.021093783,0.003093206,0.000385414,5.112864603075958,4.969426494669499,4.625659293590134
871,6/20/2023,5.18,0.003868477,0.003089668,0.000389413,5.005609690844771,4.8655014568161,4.528623428194534
872,6/21/2023,5.28,0.019121041,0.003086527,0.000410894,5.025580807063493,4.884527954114471,4.544244091817598
873,6/22/2023,5.3,0.003780723,0.003083004,0.000414754,5.122993853834408,4.979050126600568,4.633376246519444
874,6/23/2023,5.32,0.003766483,0.00307949,0.000418589,5.141732115710394,4.998125133311955,4.653236992455545
875,6/26/2023,5.28,-0.007547206,0.003076043,0.000409485,5.161733965590073,5.016999848119287,4.669969456163219
876,6/27/2023,5.41,0.024322995,0.003073183,0.000436784,5.122965547714252,4.978899143056099,4.636634011689488
877,6/28/2023,5.38,-0.005560719,0.00306972,0.000429945,5.249163745817482,5.102911147861728,4.750491299821556
878,6/29/2023,5.47,0.016590242,0.003066521,0.000448351,5.219747569532852,5.073987979754444,4.725036084171364
879,6/30/2023,5.35,-0.022182056,0.003063614,0.000422605,5.307578256819359,5.159141120233046,4.804999750877494
880,7/3/2023,5.57,0.040298493,0.003061938,0.000467919,5.19137154902695,5.045948687285747,4.696207303620307
881,7/5/2023,5.48,-0.016289953,0.003058781,0.000448897,5.405629524475175,5.254689251193179,4.8932259820027015
882,7/6/2023,5.4,-0.014706147,0.003055573,0.000431715,5.317654738104219,5.169051934935122,4.8133205081769415
883,7/7/2023,5.52,0.021978907,0.003052638,0.000456117,5.239769414558962,5.093982188906397,4.74258954205991
884,7/10/2023,5.6,0.014388737,0.003049404,0.000471878,5.356278462915335,5.206971021977561,4.848243921424617
885,7/11/2023,5.83,0.040250403,0.003047744,0.000516825,5.433964415266032,5.282429267339072,4.920068418438553
886,7/12/2023,5.65,-0.031361455,0.00304545,0.000480845,5.658708355915316,5.50122867947525,5.123564628457324
887,7/13/2023,5.63,-0.003546103,0.003042035,0.000476306,5.483344593853824,5.330751877824278,4.967000984258262
888,7/14/2023,5.69,0.010600806,0.003038724,0.000487707,5.463966656320998,5.311574012960627,4.946611641208701
889,7/17/2023,5.62,-0.012378584,0.003035492,0.000473234,5.522490599156843,5.368998143534531,5.000421403759596
890,7/18/2023,5.67,0.008857454,0.00303216,0.000482655,5.454293624577867,5.303045761860125,4.939703779052934
891,7/19/2023,5.61,-0.010638398,0.003028896,0.000470173,5.502652428735178,5.350179612464721,4.9847519005272245
892,7/20/2023,5.73,0.021164811,0.00302598,0.000493373,5.445179972872501,5.293872709725548,4.9326102302671
893,7/21/2023,5.68,-0.008764298,0.003022687,0.000483006,5.561132835541286,5.406805717640327,5.036005393858678
894,7/24/2023,5.85,0.029490429,0.003020246,0.000515453,5.512412737145336,5.35937456232651,4.993421369583215
895,7/25/2023,5.83,-0.003424661,0.003016889,0.000511051,5.677454422845921,5.520267807079039,5.142016145465334
896,7/26/2023,5.97,0.023729927,0.003014123,0.000536965,5.658463891469887,5.501513151462727,5.12486614486001
897,7/27/2023,5.89,-0.01349093,0.003010982,0.000521326,5.795176052803048,5.634387403656427,5.248743976380538
898,7/28/2023,5.96,0.011814483,0.003007771,0.000533902,5.717692920836297,5.559884744646896,5.179764198666568
899,7/31/2023,6.1,0.02321829,0.003004997,0.000559135,5.785114079361898,5.6249034371718984,5.238028988593947
900,8/1/2023,6.19,0.014646316,0.003001878,0.000574787,5.921876223770776,5.75767501300686,5.3645932182156875
901,8/2/2023,6.0,-0.031175617,0.002999664,0.000539548,6.009439187156155,5.842789924292296,5.445050824784374
902,8/3/2023,6.07,0.011599136,0.002996474,0.000551809,5.825486419675772,5.664288265489157,5.277995377813795
903,8/4/2023,6.07,0.0,0.002993156,0.000551198,5.892185064574677,5.729631652340921,5.340456411556495
904,8/7/2023,6.02,-0.008271346,0.002989931,0.000541439,5.893132071069488,5.729991163758497,5.338370604618066
905,8/8/2023,5.91,-0.018441428,0.002987025,0.000520463,5.844426041607769,5.683087794061387,5.295492397347196
906,8/9/2023,5.82,-0.01534557,0.002984005,0.000502951,5.737659322806852,5.579269961950896,5.199347225086938
907,8/10/2023,5.84,0.003430535,0.002980725,0.000506179,5.650016423783764,5.494306462815567,5.120817793782573
908,8/11/2023,5.79,-0.008598505,0.002977533,0.000496152,5.670015908260566,5.514442508929408,5.138694384220643
909,8/14/2023,5.52,-0.047754431,0.002976816,0.000443071,5.621389150265435,5.466480755113761,5.09313881854169
910,8/15/2023,5.29,-0.042559614,0.002975575,0.000395815,5.358656461184526,5.211515603594161,4.85598920139937
911,8/16/2023,5.1,-0.036577706,0.002973807,0.00035523,5.135700308118049,4.994227587832327,4.654250766072609
912,8/17/2023,5.1,0.0,0.002970547,0.00035484,4.950519453068492,4.814242378511858,4.487795385201016
913,8/18/2023,5.31,0.040351296,0.002969043,0.000398648,4.950734588912426,4.814504062557509,4.485388853389529
914,8/21/2023,5.23,-0.015180557,0.00296606,0.000381603,5.154950743651683,5.0133940243954225,4.673289702574709
915,8/22/2023,5.17,-0.01153859,0.002962974,0.000368575,5.076902994750615,4.9371411315725355,4.60153679603126
916,8/23/2023,5.26,0.017258338,0.00296005,0.000387014,5.019245481510303,4.881108161750618,4.548239639055177
917,8/24/2023,5.13,-0.025025368,0.002957526,0.000359301,5.1060647028200234,4.966082734401805,4.630933441326223
918,8/25/2023,5.2,0.013552966,0.002954493,0.000373673,4.980588704411267,4.844193890668095,4.5173131808926295
919,8/28/2023,5.12,-0.015504187,0.002951552,0.000356396,5.047488758967358,4.909123581985102,4.5760631347552945
920,8/29/2023,5.18,0.011650617,0.002948483,0.000368672,4.970312264031835,4.8341183042636295,4.507437232883802
921,8/30/2023,5.07,-0.021464239,0.002945798,0.000344967,5.029532719216491,4.891497175300042,4.558970214617768
922,8/31/2023,5.13,0.011764842,0.002942745,0.000357353,4.922190606062037,4.786970508838866,4.462675819205719
923,9/1/2023,5.04,-0.017699577,0.002939909,0.000337789,4.980581488355672,4.843767408680302,4.516816427716899
924,9/5/2023,4.74,-0.061368946,0.002940844,0.000271007,4.892884989230705,4.758779839900783,4.438997193167229
925,9/6/2023,4.75,0.002107482,0.002937668,0.000272993,4.601693849675902,4.475253980617624,4.173161726847641
926,9/7/2023,4.62,-0.027749913,0.002935343,0.00024273,4.610935898702817,4.484959570094585,4.181659033100442
927,9/8/2023,4.54,-0.017467693,0.002932515,0.000223625,4.4852876594976845,4.3625033890461085,4.068309007887043
928,9/11/2023,4.53,-0.002205073,0.002929361,0.000221008,4.407109279528824,4.286801897597628,3.997560851302624
929,9/12/2023,4.49,-0.008869238,0.002926297,0.000211223,4.397512319827484,4.277461573941363,3.98957725404331
930,9/13/2023,4.46,-0.006703936,0.002923201,0.000203787,4.358663345152179,4.2399397337745075,3.954471122740646
931,9/14/2023,4.56,0.022173857,0.002920579,0.000227386,4.329944485426713,4.211406070236651,3.9277497045585448
932,9/15/2023,4.59,0.006557401,0.002917489,0.000234178,4.427174163808774,4.306146621533734,4.016344516775835
933,9/18/2023,4.5,-0.019802627,0.002914791,0.000212702,4.456149546799465,4.3353369110335604,4.043174796219416
934,9/19/2023,4.54,0.008849615,0.002911751,0.000221949,4.368497361759992,4.249503036708881,3.962573866649617
935,9/20/2023,4.49,-0.01107431,0.002908773,0.000209868,4.407764008345942,4.287931544282389,4.000422651897727
936,9/21/2023,4.57,0.017660503,0.00290599,0.000228511,4.359623084411668,4.241045000419679,3.956034521822169
937,9/22/2023,4.41,-0.035638515,0.00290426,0.000190233,4.436821449869091,4.316069385697415,4.026812546866317
938,9/25/2023,4.61,0.044353168,0.002903241,0.000237315,4.281812310608883,4.165518430505983,3.8845927391619193
939,9/26/2023,4.6,-0.002171554,0.002900155,0.00023475,4.475563573237865,4.354102151797077,4.061252895486607
940,9/27/2023,4.61,0.002171554,0.002897074,0.00023681,4.466997452927301,4.3453830672088705,4.054049137360893
941,9/28/2023,7.52,0.489338281,0.003147944,0.000756578,4.476150348687708,4.354671798119876,4.06215950660245
942,9/29/2023,7.48,-0.005333346,0.003144642,0.000750113,7.2957188466766745,7.089662746870959,6.594393810219433
943,10/2/2023,7.47,-0.001337793,0.003141312,0.000747899,7.257662341039005,7.0518635524070605,6.560618766714556
944,10/3/2023,7.5,0.004008021,0.003137995,0.000751352,7.248088017272535,7.042378105301372,6.552639588955173
945,10/4/2023,7.47,-0.004008021,0.003134699,0.000746316,7.276686193572492,7.070613290368733,6.57745042675595
946,10/5/2023,7.46,-0.001339585,0.00313139,0.000744111,7.247473210291953,7.04322510332089,6.551823455198495
947,10/6/2023,7.44,-0.002684565,0.003128095,0.00074049,7.237774093850319,7.0338940722931005,6.541900783583482
948,10/9/2023,7.46,0.002684565,0.0031248,0.000742541,7.219383046406356,7.015447335904698,6.526258619952479
