,Date,FNMA,PDR,VAR,AVG,VAR70,VAR85,VAR99
737,12/5/2022,0.44,-0.022472856,0.001826925,-0.002746205,0.438415837832598,0.42894491113514366,0.4059015860274734
738,12/6/2022,0.42,-0.046520016,0.001827042,-0.002805519,0.4287000611725064,0.4194013841722738,0.39684944454524884
739,12/7/2022,0.4,-0.048790164,0.001827428,-0.002867744,0.40918530305234924,0.4003109383726403,0.3787140280352573
740,12/8/2022,0.41,0.024692613,0.001825983,-0.002830501,0.38966051390462697,0.3812146277843953,0.36067081853044036
741,12/9/2022,0.41,0.0,0.00182353,-0.002826681,0.3994024695542606,0.3907615314069498,0.3698327024472118
742,12/12/2022,0.41,0.0,0.001821083,-0.002822871,0.39946513769266107,0.39081752043299467,0.369880180821936
743,12/13/2022,0.41,0.0,0.001818643,-0.002819072,0.3994251489164036,0.3907881266493634,0.36981562473323765
744,12/14/2022,0.41,0.0,0.001816209,-0.002815283,0.3994187355823286,0.3907751193798113,0.3698655455298037
745,12/15/2022,0.4,-0.024692613,0.001814413,-0.002844648,0.399425917416255,0.3908166858261802,0.370011578204932
746,12/16/2022,0.41,0.024692613,0.001812996,-0.002807735,0.38969731957039117,0.3813199126569886,0.36091525670890584
747,12/19/2022,0.4,-0.024692613,0.001811209,-0.002837032,0.39944618060494935,0.3908301601508811,0.36999687251327923
748,12/20/2022,0.39,-0.025317808,0.001809462,-0.002867087,0.3897616927799119,0.38133281210271536,0.36096829429826266
749,12/21/2022,0.39,0.0,0.001807057,-0.002863259,0.37996851493706707,0.3718034777302526,0.35192223549413415
750,12/22/2022,0.39,0.0,0.001804659,-0.002859441,0.37998526810075256,0.37181581598271385,0.35199930067304297
751,12/23/2022,0.38,-0.025975486,0.001802966,-0.002890221,0.3799556154631908,0.37178147191598376,0.3520005002385861
752,12/27/2022,0.38,0.0,0.00180058,-0.002886378,0.37022731769183403,0.3622601039121849,0.3429453169303912
753,12/28/2022,0.37,-0.026668247,0.001798939,-0.002917961,0.37022449760386966,0.3622675524870645,0.34301152158475556
754,12/29/2022,0.36,-0.027398974,0.001797347,-0.002950429,0.36048895642223844,0.3527441923020103,0.3340623094085883
755,12/30/2022,0.35,-0.028170877,0.001795808,-0.002983834,0.35073703219171765,0.3432223513950413,0.324878301525334
756,1/3/2023,0.45,0.251314428,0.001878858,-0.00264746,0.34098431557727177,0.333654897039189,0.31585941535575596
757,1/4/2023,0.48,0.064538521,0.001882331,-0.002558707,0.4382564474450429,0.42862946321086026,0.4053269127060779
758,1/5/2023,0.44,-0.087011377,0.001889245,-0.002670122,0.46756752851204636,0.4573236365462947,0.4324096533568815
759,1/6/2023,0.44,0.0,0.001886765,-0.002666605,0.4285456752457817,0.41912402295735335,0.3962696152766037
760,1/9/2023,0.43,-0.022989518,0.001884825,-0.002693345,0.4285219834585757,0.4190917847397744,0.39638212428853375
761,1/10/2023,0.45,0.045462374,0.001885392,-0.002630066,0.4188269883721938,0.40960299824831636,0.38727135279926006
762,1/11/2023,0.44,-0.022472856,0.001883433,-0.002656106,0.4383113745940113,0.42870766356171236,0.4053438571304271
763,1/12/2023,0.43,-0.022989518,0.001881506,-0.002682755,0.4285658477319598,0.419149883366162,0.39630036621564985
764,1/13/2023,0.43,0.0,0.001879053,-0.002679244,0.41881078989894144,0.40961552369043974,0.3872816353805697
765,1/17/2023,0.45,0.045462374,0.001879622,-0.002616314,0.4188623793796954,0.40966133901989144,0.3873219392582264
766,1/18/2023,0.5,0.105360516,0.001892369,-0.002475352,0.4382854652173705,0.42865748786735786,0.40541572018822375
767,1/19/2023,0.47,-0.061875404,0.001894496,-0.002552796,0.4870209378716715,0.4763420910493423,0.4503060151476199
768,1/20/2023,0.49,0.041672696,0.001894573,-0.002495211,0.45782003527527787,0.4476914330302075,0.42321072788794095
769,1/23/2023,0.49,0.0,0.001892117,-0.002491966,0.47723954329415147,0.4667375458811361,0.4411443192070426
770,1/24/2023,0.51,0.040005335,0.001892002,-0.002436775,0.47727289380787274,0.46676813131634765,0.44136208853914327
771,1/25/2023,0.5,-0.019802627,0.001889939,-0.002459299,0.4967987181897891,0.4858433815130454,0.4593683086697101
772,1/26/2023,0.5,0.0,0.001887499,-0.002456113,0.4870589112554585,0.4763083175496942,0.45045595354460116
773,1/27/2023,0.47,-0.061875404,0.001889618,-0.002532982,0.4870446043806774,0.47633950550976517,0.450347372416015
774,1/30/2023,0.46,-0.021506205,0.001887642,-0.002557495,0.45779983296974064,0.4476980389557323,0.42326407327868776
775,1/31/2023,0.47,0.021506205,0.001885952,-0.002526445,0.44799679305313256,0.4381466343683519,0.4142834513915467
776,2/1/2023,0.48,0.021053409,0.001884237,-0.002496059,0.45784648774337755,0.44773948418136156,0.4233847783683508
777,2/2/2023,0.47,-0.021053409,0.001882255,-0.002519942,0.4675781328188249,0.45731454207626326,0.43237794089641907
778,2/3/2023,0.47,0.0,0.001879844,-0.002516703,0.457829474221331,0.44774765702077934,0.42338391854340585
779,2/6/2023,0.47,0.0,0.001877439,-0.002513472,0.4578345326658765,0.44776757217551055,0.42338706984603547
780,2/7/2023,0.46,-0.021506205,0.001875494,-0.002537822,0.4578459063898721,0.4478175615759218,0.42342670583838465
781,2/8/2023,0.47,0.021506205,0.001873832,-0.002507036,0.4481162028179944,0.43829580464283086,0.41455720420082515
782,2/9/2023,0.49,0.041672696,0.001873928,-0.00245054,0.45787968983917715,0.4478468648918446,0.4235212628229607
783,2/10/2023,0.48,-0.020619287,0.001871956,-0.002473744,0.47738003323534645,0.46693083740816377,0.4415663120268162
784,2/13/2023,0.49,0.020619287,0.001870248,-0.002444289,0.4676256541188095,0.4573638209595194,0.4325599354318081
785,2/14/2023,0.48,-0.020619287,0.001868285,-0.002467441,0.47738218996682225,0.4669017024454685,0.44151350564809155
786,2/15/2023,0.49,0.020619287,0.001866586,-0.002438069,0.46759851495466537,0.45735103658889636,0.43267112227737026
787,2/16/2023,0.48,-0.020619287,0.001864633,-0.002461171,0.47737121668006005,0.4669160675710602,0.4416799940657269
788,2/17/2023,0.47,-0.021053409,0.001862705,-0.002484765,0.46769561400670595,0.45746192325088464,0.4326419169780995
789,2/21/2023,0.47,0.0,0.001860352,-0.002481616,0.45793984239026814,0.4479623153769215,0.42363477484801454
790,2/22/2023,0.46,-0.021506205,0.001858455,-0.002505698,0.4579605780827048,0.4478883148871035,0.42365326690017274
791,2/23/2023,0.46,0.0,0.001856113,-0.00250253,0.44816063242412396,0.4384268468711543,0.4146151308048034
792,2/24/2023,0.46,0.0,0.001853778,-0.00249937,0.4481712753684054,0.43838884269919964,0.4146406775895977
793,2/27/2023,0.46,0.0,0.001851448,-0.002496218,0.448213829254765,0.4384391796498499,0.4146688065045019
794,2/28/2023,0.46,0.0,0.001849124,-0.002493074,0.44819227611459606,0.438411552950982,0.41466942299431253
795,3/1/2023,0.46,0.0,0.001846806,-0.002489938,0.4482424148513697,0.4384817963969482,0.4147715227819989
796,3/2/2023,0.45,-0.021978907,0.001844962,-0.002514422,0.44821660723551365,0.4384010546700031,0.41487768069405107
797,3/3/2023,0.45,0.0,0.001842655,-0.002511267,0.4385340520698255,0.42896631758151477,0.4057225707790068
798,3/6/2023,0.45,0.0,0.001840354,-0.00250812,0.4384922694916815,0.42894957638368675,0.40578261938615723
799,3/7/2023,0.45,0.0,0.001838059,-0.002504981,0.4384617026659652,0.42896615603656757,0.4058012343868686
800,3/8/2023,0.44,-0.022472856,0.001836259,-0.002529941,0.4385245550438742,0.42902742570212676,0.4058587928342005
801,3/9/2023,0.44,0.0,0.001833974,-0.002526783,0.4287581006849137,0.4194552372040439,0.39690844210926074
802,3/10/2023,0.42,-0.046520016,0.001834098,-0.002581637,0.42879528910869563,0.4194600883216237,0.39693867565281266
803,3/13/2023,0.45,0.068992871,0.001838185,-0.002492503,0.4092648392726396,0.4003791999306255,0.37889999654167233
804,3/14/2023,0.43,-0.045462374,0.001838193,-0.002545948,0.4384727884262469,0.4289604171312198,0.4059236734258591
805,3/15/2023,0.41,-0.047628049,0.001838431,-0.002601951,0.4189742262878423,0.40990562027740796,0.38783862927341894
806,3/16/2023,0.41,0.0,0.001836158,-0.002598723,0.39947831893666247,0.3908155096257433,0.36983475514090114
807,3/17/2023,0.4,-0.024692613,0.001834487,-0.0026261,0.3994734020553106,0.39081979972039665,0.36975077636550246
808,3/20/2023,0.4,0.0,0.001832225,-0.00262285,0.3897322495010185,0.3812911542990228,0.36086645743385426
809,3/21/2023,0.4,0.0,0.001829969,-0.002619608,0.3897418446628015,0.381323043304255,0.36077312134270517
810,3/22/2023,0.4,0.0,0.001827718,-0.002616374,0.3897092378262037,0.38127574951451026,0.36079472116425165
811,3/23/2023,0.4,0.0,0.001825473,-0.002613148,0.3897256163388245,0.381318115660355,0.3607775762783829
812,3/24/2023,0.4,0.0,0.001823233,-0.00260993,0.3897856167420766,0.3813085578958437,0.3608251651879541
813,3/27/2023,0.4,0.0,0.001820999,-0.00260672,0.3897687502595047,0.3813225052739914,0.36089662967948444
814,3/28/2023,0.4,0.0,0.00181877,-0.002603517,0.38980432442226204,0.38136514546686273,0.3609784749052959
815,3/29/2023,0.4,0.0,0.001816547,-0.002600323,0.38978083362095817,0.38137182590407837,0.361021382487142
816,3/30/2023,0.41,0.024692613,0.001815233,-0.002566876,0.38982199516045285,0.38140411881057357,0.36090491903001665
817,3/31/2023,0.41,0.0,0.001813019,-0.002563734,0.3995368583044467,0.39093043937929034,0.3700901216600698
818,4/3/2023,0.41,0.0,0.00181081,-0.0025606,0.399552961280573,0.3909240292580793,0.36998501163100034
819,4/4/2023,0.41,0.0,0.001808607,-0.002557473,0.39957723434508047,0.3909560025317653,0.3701047274263354
820,4/5/2023,0.4,-0.024692613,0.001806999,-0.002584467,0.39959025439619716,0.39096465501652017,0.37010036559994125
821,4/6/2023,0.4,0.0,0.001804806,-0.002581319,0.38981181239525,0.381415569066968,0.361133518060827
822,4/10/2023,0.4,0.0,0.001802618,-0.002578179,0.389842308702811,0.38146478761943253,0.36103238696430784
823,4/11/2023,0.41,0.024692613,0.00180133,-0.002545043,0.38981412623901085,0.3814421968520399,0.36115403091249476
824,4/12/2023,0.42,0.024097552,0.001800005,-0.00251271,0.39957039707805775,0.3909953584321699,0.3702223630602042
825,4/13/2023,0.42,0.0,0.001797831,-0.002509664,0.40938485557332654,0.40053582496711865,0.3792409134688657
826,4/14/2023,0.44,0.046520016,0.001798561,-0.002450306,0.4093656177002297,0.4005877573189091,0.3792333775471738
827,4/17/2023,0.48,0.087011377,0.001806052,-0.00234213,0.4288854146085007,0.4196672239428345,0.3972044737225257
828,4/18/2023,0.46,-0.042559614,0.001805822,-0.002390702,0.4679036330765232,0.4578470266959387,0.43341360084639546
829,4/19/2023,0.44,-0.044451763,0.001805775,-0.002441439,0.4483957480133716,0.4386985772653797,0.4153248633591827
830,4/20/2023,0.45,0.022472856,0.001804346,-0.002411422,0.4288839973071908,0.4196874375745302,0.3972333704405901
831,4/21/2023,0.45,0.0,0.001802182,-0.00240852,0.43862340459245236,0.429140136527131,0.4063176205481284
832,4/24/2023,0.44,-0.022472856,0.001800499,-0.002432636,0.4386000400887756,0.42913573315877673,0.40622093164907375
833,4/25/2023,0.43,-0.022989518,0.001798844,-0.002457314,0.42884705827482567,0.41961038973587733,0.3973170661281991
834,4/26/2023,0.43,0.0,0.001796695,-0.002454367,0.4191475770353941,0.41014004071825044,0.38836252778297503
835,4/27/2023,0.44,0.022989518,0.001795317,-0.002423896,0.4191691100507745,0.41017286491361815,0.38826825466148546
836,4/28/2023,0.43,-0.022989518,0.001793675,-0.002448496,0.428886457836265,0.4196885054454949,0.3973663241212095
837,5/1/2023,0.43,0.0,0.001791539,-0.00244557,0.4191733790763873,0.4101603813120317,0.38836205307513855
838,5/2/2023,0.44,0.022989518,0.001790173,-0.002415218,0.4191594099767821,0.41019672048943323,0.38835320979303567
839,5/3/2023,0.44,0.0,0.001788046,-0.00241234,0.42888569723846787,0.41970559725289097,0.3974001689233928
840,5/4/2023,0.43,-0.022989518,0.001786421,-0.002436836,0.4289283479953563,0.41976756461458553,0.39745302267811616
841,5/5/2023,0.44,0.022989518,0.001785064,-0.002406603,0.41916478347668246,0.41016087194589274,0.388367288408398
842,5/8/2023,0.49,0.107630664,0.001797308,-0.002275917,0.4289699527774036,0.4197798834460429,0.39755005891266687
843,5/9/2023,0.48,-0.020619287,0.001795574,-0.002297677,0.4777195492809788,0.4674736107202989,0.4425614981703087
844,5/10/2023,0.48,0.0,0.001793453,-0.002294954,0.4679341140674825,0.4578950024465245,0.43357251057659896
845,5/11/2023,0.47,-0.021053409,0.001791746,-0.002317154,0.4679865503265043,0.4579722155625052,0.43360569657214293
846,5/12/2023,0.48,0.021053409,0.001790273,-0.002289529,0.45820845283820816,0.44838641409742785,0.42458985728679965
847,5/15/2023,0.47,-0.021053409,0.001788575,-0.002311682,0.4679559334509305,0.4579078491480113,0.4336203833260042
848,5/16/2023,0.46,-0.021506205,0.0017869,-0.002334317,0.4581990695797095,0.44843311621636356,0.4246813272223385
849,5/17/2023,0.47,0.021506205,0.001785464,-0.002306237,0.44846871115175063,0.43885858261947747,0.41553175869888287
850,5/18/2023,0.46,-0.021506205,0.001783796,-0.002328825,0.4582594360192624,0.4484487619525707,0.42466166613134604
851,5/19/2023,0.46,0.0,0.001781707,-0.002326088,0.44846676822440673,0.43888920184271496,0.41553691485014177
852,5/22/2023,0.45,-0.021978907,0.001780068,-0.002349155,0.4485066432881258,0.4389635598778478,0.4157168852477697
853,5/23/2023,0.45,0.0,0.001777988,-0.002346401,0.43876592307566964,0.4294138750216253,0.4066470032890975
854,5/24/2023,0.45,0.0,0.001775912,-0.002343653,0.4387651316902806,0.42935147875603497,0.40652456743004295
855,5/25/2023,0.45,0.0,0.001773842,-0.002340912,0.4387052869870284,0.42938099605550495,0.40678692620344215
856,5/26/2023,0.46,0.021978907,0.00177246,-0.002312501,0.4387446230287994,0.4294013727085833,0.40675578144916674
857,5/30/2023,0.45,-0.021978907,0.001770842,-0.002335449,0.4485270448319386,0.4389649759054487,0.41573031012133654
858,5/31/2023,0.44,-0.022472856,0.00176925,-0.002358919,0.43876552792747275,0.4294008489493423,0.4067634797195173
859,6/1/2023,0.44,0.0,0.001767197,-0.002356173,0.42905028466379214,0.41994000137131315,0.39763767075161455
860,6/2/2023,0.44,0.0,0.001765149,-0.002353434,0.42898574363265807,0.41987306723457746,0.3977196910444174
861,6/5/2023,0.44,0.0,0.001763105,-0.0023507,0.4290444008635751,0.4199203639887396,0.3978336793153781
862,6/6/2023,0.45,0.022472856,0.001761774,-0.002321903,0.42903294094545313,0.4199083281589927,0.3978097855434947
863,6/7/2023,0.45,0.0,0.001759738,-0.002319212,0.43880271553038325,0.4294416248314558,0.40687308368090785
864,6/8/2023,0.45,0.0,0.001757708,-0.002316528,0.43878273680550844,0.4294345239881526,0.4067423581293195
865,6/9/2023,0.45,0.0,0.001755682,-0.00231385,0.43882850993125316,0.42947373206489514,0.40685188811454553
866,6/12/2023,0.44,-0.022472856,0.001754123,-0.002337128,0.4387854691121594,0.42950306229703206,0.4067937615665448
867,6/13/2023,0.44,0.0,0.001752106,-0.002334432,0.4290849398461617,0.41997831068419306,0.39786495321177096
868,6/14/2023,0.44,0.0,0.001750094,-0.002331743,0.42902144159995226,0.4199226689156592,0.397825522072926
869,6/15/2023,0.44,0.0,0.001748087,-0.00232906,0.42905620344045525,0.4199532537506349,0.3979009901342997
870,6/16/2023,0.44,0.0,0.001746083,-0.002326383,0.4290574538482554,0.41997843046307953,0.3978509999682074
871,6/20/2023,0.43,-0.022989518,0.001744568,-0.002350106,0.4290889324869016,0.4200086180663448,0.3979576882215009
872,6/21/2023,0.44,0.022989518,0.001743303,-0.002321047,0.4193243194514037,0.41044662261528086,0.38889077548995427
873,6/22/2023,0.44,0.0,0.001741313,-0.002318388,0.42906243003317507,0.4200085988589357,0.39806282316166575
874,6/23/2023,0.43,-0.022989518,0.001739808,-0.002342039,0.42909886830847077,0.42005372579323724,0.3981180124603578
875,6/26/2023,0.44,0.022989518,0.001738553,-0.002313089,0.41936431921503103,0.4105135609638388,0.3889666066147318
876,6/27/2023,0.44,0.0,0.001736574,-0.002310448,0.4291210975869753,0.42005050867876564,0.3981196883483944
877,6/28/2023,0.43,-0.022989518,0.001735081,-0.002334028,0.4291674598343644,0.4200779894780852,0.3980708373787673
878,6/29/2023,0.43,0.0,0.001733111,-0.002331369,0.4193319243086051,0.4104839439357975,0.38904520896424044
879,6/30/2023,0.44,0.022989518,0.001731868,-0.002302563,0.4193368853677497,0.41051426882828385,0.38903164296487525
880,7/3/2023,0.44,0.0,0.001729906,-0.002299946,0.429164080976091,0.4200963117805002,0.3981050390998854
881,7/5/2023,0.44,0.0,0.001727948,-0.002297336,0.4291665824828425,0.4201076473244992,0.39806846861179024
882,7/6/2023,0.44,0.0,0.001725995,-0.002294731,0.4291307125990573,0.42013259439416306,0.3981534960067399
883,7/7/2023,0.44,0.0,0.001724046,-0.002292132,0.429189421717877,0.4201333125805543,0.39809084121084803
884,7/10/2023,0.44,0.0,0.001722102,-0.002289539,0.4292470940241548,0.4201846272628539,0.39827483451129647
885,7/11/2023,0.44,0.0,0.001720162,-0.002286952,0.42915232193134323,0.42012563529484953,0.3982814757564181
886,7/12/2023,0.44,0.0,0.001718227,-0.002284371,0.42916514954707863,0.42016233350792886,0.3982713228441193
887,7/13/2023,0.44,0.0,0.001716295,-0.002281796,0.4292000388686646,0.4201892502539524,0.39831687646850794
888,7/14/2023,0.44,0.0,0.001714368,-0.002279226,0.4292108804023398,0.42021129494680803,0.3982205010499561
889,7/17/2023,0.44,0.0,0.001712446,-0.002276662,0.42920666067463026,0.4202297552141347,0.39837306745061174
890,7/18/2023,0.44,0.0,0.001710528,-0.002274104,0.4292199880578723,0.4202384033501163,0.3983389112812466
891,7/19/2023,0.45,0.022472856,0.001709294,-0.00224633,0.42923381347688255,0.4202498093054379,0.39832108367736496
892,7/20/2023,0.44,-0.022472856,0.001707836,-0.002269005,0.43895854115968613,0.429723752911308,0.407419707261003
893,7/21/2023,0.46,0.044451763,0.001708365,-0.002216687,0.42925540515676075,0.4202753664777368,0.3984746602797641
894,7/24/2023,0.46,0.0,0.00170646,-0.002214207,0.4487335326687415,0.43934349888582447,0.41643559185094414
895,7/25/2023,0.45,-0.021978907,0.001704989,-0.00223629,0.44878314744545245,0.43941836385176425,0.4166533827557093
896,7/26/2023,0.44,-0.022472856,0.001703543,-0.002258876,0.43895460531549224,0.4298020346055309,0.407389993046605
897,7/27/2023,0.44,0.0,0.001701649,-0.002256358,0.4292437040938375,0.4202458128887662,0.3985374999311108
898,7/28/2023,0.44,0.0,0.00169976,-0.002253845,0.4292520058019901,0.4202828726939281,0.3985196340456408
899,7/31/2023,0.44,0.0,0.001697875,-0.002251338,0.429260230060907,0.4202744003347065,0.39844737203260666
900,8/1/2023,0.47,0.065957968,0.001701152,-0.00217555,0.42928064792036946,0.4203332006463759,0.39856460961338314
901,8/2/2023,0.45,-0.043485112,0.001701156,-0.002221398,0.4586148816247723,0.4490496985264448,0.42572644311837515
902,8/3/2023,0.45,0.0,0.001699276,-0.002218936,0.4390462905744266,0.4298091468819505,0.40756065156396715
903,8/4/2023,0.45,0.0,0.001697399,-0.002216478,0.43902027485657846,0.42990847072569693,0.4076107832621876
904,8/7/2023,0.45,0.0,0.001695527,-0.002214027,0.43898660378230725,0.42985225334801197,0.40762260193240213
905,8/8/2023,0.45,0.0,0.001693659,-0.00221158,0.43907506291919246,0.429911917347268,0.40763363706491035
906,8/9/2023,0.45,0.0,0.001691795,-0.002209139,0.4390316976794712,0.42984866378565717,0.407648368283775
907,8/10/2023,0.45,0.0,0.001689935,-0.002206703,0.43906165609024145,0.42991767461672153,0.4077037827269762
908,8/11/2023,0.45,0.0,0.001688079,-0.002204273,0.43906193521278186,0.42993444415015664,0.40768830044799415
909,8/14/2023,0.49,0.085157808,0.001694609,-0.002108165,0.4390198098925079,0.42991944832924794,0.4077924639786331
910,8/15/2023,0.5,0.020202707,0.001693293,-0.002083648,0.4781094673616859,0.46813704260562994,0.4438709678856498
911,8/16/2023,0.61,0.198850859,0.001735705,-0.001863083,0.4878959541007125,0.4777405181701009,0.45298957494436026
912,8/17/2023,0.9,0.388935806,0.001901078,-0.001434575,0.595221434903792,0.5826120227693812,0.5520376541815821
913,8/18/2023,0.62,-0.372675285,0.002049783,-0.001841192,0.8774970150868305,0.8581699219714176,0.8110039541944517
914,8/21/2023,0.57,-0.084083117,0.002054933,-0.001931172,0.6037231116620857,0.5899004591411433,0.556460550645819
915,8/22/2023,0.6,0.051293294,0.00205578,-0.001873003,0.5549548189901452,0.5422632670066009,0.5113949117249403
916,8/23/2023,0.58,-0.033901552,0.002054654,-0.001907969,0.5842334796898592,0.5707743487869231,0.538334579281968
917,8/24/2023,0.57,-0.017391743,0.002052675,-0.001924854,0.5647314943879505,0.5518048020754187,0.5203894354185801
918,8/25/2023,0.55,-0.035718083,0.002051681,-0.001961666,0.5549755760606664,0.5422734399942931,0.51152372672518
919,8/28/2023,0.55,0.0,0.002049453,-0.001959531,0.5355233857603844,0.5232337083948214,0.49349517896848993
920,8/29/2023,0.55,0.0,0.002047229,-0.001957401,0.5355065695059533,0.5232452103104155,0.4935658553723625
921,8/30/2023,0.61,0.103540679,0.002057078,-0.001842854,0.5354974978100819,0.5232839490107756,0.493605040767788
922,8/31/2023,0.63,0.032260862,0.002056107,-0.001805865,0.5939198869925996,0.5802696716131327,0.547271847124328
923,9/1/2023,0.62,-0.016000341,0.002054097,-0.001821244,0.6134181803594838,0.5992798538389648,0.5651877067221002
924,9/5/2023,0.61,-0.016260521,0.0020521,-0.001836871,0.603759536038572,0.5899145703129894,0.5563977925647537
925,9/6/2023,0.66,0.078780878,0.0020569,-0.001749716,0.5939610875317255,0.5803145042571065,0.5471503523466166
926,9/7/2023,0.72,0.087011377,0.002063177,-0.001653862,0.6426713760183836,0.6279470346057683,0.5923204691312558
927,9/8/2023,0.73,0.013793322,0.002061209,-0.001637199,0.7011184549819596,0.6850069102352365,0.6462955971491321
928,9/11/2023,0.69,-0.056352937,0.00206221,-0.001696159,0.7109751542582438,0.6946093205690788,0.6550046393667891
929,9/12/2023,0.7,0.014388737,0.002060269,-0.001678845,0.6719260230912174,0.6565345012871345,0.6191636167988496
930,9/13/2023,0.69,-0.014388737,0.002058227,-0.001692512,0.6817096986798201,0.6660643024617386,0.6282295044052477
931,9/14/2023,0.65,-0.059719235,0.002059629,-0.001754839,0.6719609840954556,0.6564444438038269,0.6191566345172286
932,9/15/2023,0.65,0.0,0.002057422,-0.001752956,0.6329513458033819,0.6184542465086544,0.5832787554850453
933,9/18/2023,0.66,0.015267472,0.002055527,-0.001734714,0.6329867470147139,0.6185182088905848,0.5831931956042486
934,9/19/2023,0.64,-0.030771659,0.002054228,-0.001765802,0.642766779280982,0.6279850053741921,0.5923044849646879
935,9/20/2023,0.65,0.015504187,0.00205235,-0.001747332,0.6232480472463925,0.6089657457596555,0.5742743886561094
936,9/21/2023,0.65,0.0,0.00205016,-0.001745465,0.6329338203165308,0.6184221785307088,0.5832566256873617
937,9/22/2023,0.65,0.0,0.002047976,-0.001743602,0.6329256824002412,0.6184845895043398,0.58350963676655
938,9/25/2023,0.65,0.0,0.002045796,-0.001741743,0.6330274674775682,0.6186088662314287,0.5836335075461014
939,9/26/2023,0.61,-0.063513406,0.002047676,-0.001807528,0.6329820242242472,0.6184813048124533,0.5833869756596026
940,9/27/2023,0.62,0.016260521,0.002045845,-0.001788306,0.5939622549487645,0.5803513862384521,0.5476203728969861
941,9/28/2023,0.64,0.031748698,0.002044865,-0.001752667,0.6037400278041041,0.5899871059873907,0.5566313865518234
942,9/29/2023,0.62,-0.031748698,0.002043648,-0.00178451,0.623282948347997,0.6090230304400216,0.574423013619236
943,10/2/2023,0.61,-0.016260521,0.002041703,-0.001799861,0.6037764103289288,0.5899680757235277,0.5566185866232503
944,10/3/2023,0.6,-0.016529302,0.00203977,-0.001815464,0.5940363630773896,0.5804791392216769,0.547568036871134
945,10/4/2023,0.57,-0.051293294,0.002040199,-0.001867821,0.5842410428289636,0.570908469029794,0.538687581172432
946,10/5/2023,0.56,-0.017699577,0.002038307,-0.001884557,0.5550563128642475,0.5423698510981494,0.5116665677478824
947,10/6/2023,0.57,0.017699577,0.002036559,-0.001863877,0.5452722697038529,0.5328238348139996,0.5026919696228942
948,10/9/2023,0.59,0.034486176,0.002035803,-0.001825533,0.5550712791043374,0.5423795599938276,0.5115774568815278
